"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261165707/0/60/45/bec62c50c644e6db2080b72ee8b0fff2/16/e352bd883dee2d2d909d646517fccfd2/261165707.JPG","V1078625","Residential Detached","S","941 BAYVIEW ROAD","Roberts Creek","$458,000","124","4","1960","14,810.00","House/Single Family","Sunshine Coast","008-286-418","V0N 2W4","109.00",,
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261232683/0/60/45/0813cbe814c9968468784ca7934b04da/14/9fcc8b0ca3275c0218ad0f0ad35ef0f8/261232683.JPG","H1403650","Residential Detached","S","1 45348 MAGDALENA PLACE","Cultus Lake","$459,900","85","2","2014","9,234.00","House/Single Family","Cultus Lake","028-905-580","V2R 0K7","100.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261361563/0/60/45/05872ba5cb2ea99f9ea8d9bc82688c18/14/43f7f503f1b3bc2a01cf384178a3856d/261361563.JPG","H1404390","Residential Detached","S","5890 GARRISON BOULEVARD","Vedder S Watson-Promontory","$460,000","22","4","2005","3,143.00","House/Single Family","Sardis","025-928-791","V2R 5X8","32.00",,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261076854/0/60/45/3286b09711ac4c71ccc69723f99c8ddb/16/25f75f693415af0a751e7a904ab72694/261076854.JPG","F1415716","Residential Detached","S","11608 73A AVENUE","Scottsdale","$461,500","164","4","1974","6,781.00","House/Single Family","N. Delta","007-590-628","V4C 6Y7","83.41",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261366202/0/60/45/7501e49fe17544f87b722b0937230c56/15/6ffa0dba7b29e395842eea97ecdf611f/261366202.JPG","F1426695","Residential Detached","S","23 6116 128TH STREET","Panorama Ridge","$462,000","21","5","2006","0.00","House/Single Family","Surrey","026-778-289","V3X 1T1",,,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261396582/0/60/45/903d8ccb0864330bcb02da3cf5861cb5/16/adbec34ac712f5e4edfe1d19f333c577/261396582.JPG","V1095407","Residential Attached","S","1 5671 LADNER TRUNK ROAD","Hawthorne","$463,000","3","4","1993","0.00","Townhouse","Ladner","018-172-245","V4K 1X3",,,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261389969/0/60/45/a461f5f17f56cdb65126f53cba47b55f/16/337f7f4299e6e56c2cd00c0710fa9d0a/261389969.JPG","V1094974","Residential Attached","S","101 1331 ALBERNI STREET","West End VW","$463,000","6","2","1999","0.00","Apartment/Condo","Vancouver West","024-552-747","V6E 4S1",,,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261402280/0/60/45/43cda2acf7581413a6e478667af307ea/16/375a0bff1c5df4093d1ea389cfdeb8bf/261402280.JPG","V1095850","Residential Attached","S","1105 LILLOOET ROAD","Lynnmour","$464,500","4","3","1973","0.00","Townhouse","North Vancouver","003-444-805","V7J 3H7",,,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261035862/0/60/45/e5cc6cbfc168adcce0a58dd4b0d7801e/16/1cce6e54d5402d04136bb93cce264180/261035862.JPG","F1414149","Residential Attached","S","23 10415 DELSOM CRESCENT","Nordel","$465,000","179","4","2010","0.00","Townhouse","N. Delta","028-343-751","V4C 0B1",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261377657/0/60/45/250fed20ea99e71a87196cf75ba3c442/16/a7a25e9f8f7e30da54292241fa9ac2e4/261377657.JPG","V1094146","Residential Attached","S","2505 1408 STRATHMORE MEWS","Yaletown","$465,000","10","1","2003","0.00","Apartment/Condo","Vancouver West","025-554-301","V6Z 3A9",,,
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261392773/0/60/45/011aa2050d7f968849b92885c6c3d025/14/410818d6a0824eedd8692bcb9cd2f2b7/261392773.JPG","H1404542","Residential Detached","S","45915 HIGGINSON ROAD","Sardis East Vedder Rd","$465,000","3","4","2008","3,886.00","House/Single Family","Sardis","027-530-183","V2R 2C7","43.00",,
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261397041/0/60/45/3f2622a2c1924bab208c9edc1bafb5f9/15/727213fc58c85fae95aaa1bdc8ea89ba/261397041.JPG","F1427777","Residential Detached","S","2260 152ND STREET","King George Corridor","$465,000","7","3","9999","7,440.00","House/Single Family","South Surrey White Rock","007-902-247","V4A 4N9","60.00",,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261038606/0/60/45/4dbc62b27a528b6d16722072d3646085/16/d0ca031ea2728896a85f40ca4666ac12/261038606.JPG","V1068972","Residential Attached","S","504 1225 BARCLAY STREET","West End VW","$465,000","174","2","1989","0.00","Apartment/Condo","Vancouver West","014-754-495","V6E 1H5",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261401399/0/60/45/99f2ec5ea30d5b62a8d973229e4dd602/15/5e6c022059a8775ad7d630b94512af22/261401399.JPG","F1427882","Residential Detached","S","14136 66A AVENUE","East Newton","$466,000","7","3","1987","7,168.00","House/Single Family","Surrey","002-651-149","V3W 9N6","59.19",,
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260974506/0/60/45/235cee3f7ffae8f8b935fd7b92a9ed3b/14/e4f4f61e8f07e24392e9b28fc943d41d/260974506.JPG","H1401983","Residential Attached","S","9 45554 TAMIHI WAY","Vedder S Watson-Promontory","$466,000","213","2","2014","0.00","Townhouse","Sardis","700-009-173","V2R 0M1",,,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1094829","Residential Attached","S","2703 1123 WESTWOOD STREET","North Coquitlam","$467,900","7","2","2015","0.00","Apartment/Condo","Coquitlam","800-090-750","V3B 0H9",,,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261353759/0/60/45/18ff6df8026bb19d365db79bf0f05f7d/16/645f38462e694e6a6423fbc88260df14/261353759.JPG","V1092519","Residential Attached","S","907 1618 QUEBEC STREET","Mount Pleasant VE","$468,000","31","1","2014","0.00","Apartment/Condo","Vancouver East","029-394-660","V6A 0C5",,,
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261403329/0/60/45/216cd43f599f089abda4f5d3b33f6665/16/f5095af8cefd29a286720289b77514d6/261403329.JPG","V1095911","Residential Attached","S","424 3602 ALDERCREST DRIVE","Roche Point","$469,900","2","2","2016","0.00","Apartment/Condo","North Vancouver","800-091-009","V7G 0A2",,,
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261402935/0/60/45/b3bcb1b404d411c904d6bbcfe6c8ddc2/16/5ff18d2085e623b2d18faf022ae89588/261402935.JPG","V1095868","Residential Attached","S","417 3602 ALDERCREST DRIVE","Roche Point","$469,900","3","2","2016","0.00","Apartment/Condo","North Vancouver","800-091-010","V7G 0A2",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261368076/0/60/45/7e4f66f8b4153a1ca19eb6561a31eb87/16/f209ecc9221fa251cd24c1d4e5ffe941/261368076.JPG","F1426757","Residential Detached","S","35843 HEATHERSTONE PLACE","Abbotsford East","$469,999","29","3","1988","7,578.00","House/Single Family","Abbotsford","001-631-934","V3G 1E6",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261345288/0/60/45/cc0ff0be62b9a1e9796ca36fd683d31d/16/1cc00840d9ac0eb2993fa5f8f4f2c267/261345288.JPG","V1091971","Residential Attached","S","2508 1308 HORNBY STREET","Downtown VW","$470,000","28","1","2014","0.00","Apartment/Condo","Vancouver West","029-321-328","V6Z 0C5",,,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261383726/0/60/45/3666a919ae7ab0ba44b0266c69cff9d5/16/9f35e0e2b81d001064b7e7a6c6b2195f/261383726.JPG","V1094629","Residential Attached","S","702 711 BRESLAY STREET","Coquitlam West","$470,000","8","2","2016","0.00","Apartment/Condo","Coquitlam","800-090-694","V0V 0V0",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261342875/0/60/45/6381577e874e01a89643fc12ba64a87d/16/c416866e1760b8b43e4b3cde65508b30/261342875.JPG","V1091804","Residential Attached","S","307 5380 OBEN STREET","Collingwood VE","$470,000","34","3","2006","0.00","Apartment/Condo","Vancouver East","026-586-959","V5R 6H7",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261308823/0/60/45/f1e578957dee2f97066bdc1ee0e4e87e/16/ab3cd5a7f91083551a401a3a9106f434/261308823.JPG","V1089530","Residential Detached","S","461 ROUSSEAU STREET","Sapperton","$470,000","53","3","1930","5,108.00","House/Single Family","New Westminster","013-123-483","V3L 3R4","45.21",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261259439/0/60/45/01e94d87afa8a9c473567ab1159a61d4/13/eefed29754ec66392a9d521040559d53/261259439.JPG","N239860","Residential Detached","S","3905 TRADITIONAL PLACE","Pineview","$470,000","74","3","2003","0.00","House with Acreage","PG Rural South (Zone 78)","024-908-631","V2N 6C9","0.00",,
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261403336/0/60/45/3b095581c35e2e78e6b369b805413d82/15/4546efe401a3002e836bf7a18d7da8a1/261403336.JPG","F1427955","Residential Attached","S","20562 84A AVENUE","Willoughby Heights","$470,665","0","4","2014","1,871.00","Row House (Non-Strata)","Langley","029-244-056","N0N 0N0","6.00",,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261230791/0/60/45/c7b168435ab6c7eba1e743377c88fd01/15/1e92545eb399770119c9bafc668f101e/261230791.JPG","F1421762","Residential Detached","S","6517 132A STREET","West Newton","$471,000","84","3","1981","5,302.00","House/Single Family","Surrey","002-640-694","V3W 8E4","29.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261390819/0/60/45/c79b750479288a53c94ff017b3ccdff8/15/d212bfaf4751f1dfd6367685ca1bae35/261390819.JPG","F1427526","Residential Detached","S","2317 WAKEFIELD DRIVE","Willoughby Heights","$471,000","5","4","1982","4,003.00","House/Single Family","Langley","005-490-707","V2Y 1E7","40.00",,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","F1427688","Residential Detached","S","8882 156A STREET","Fleetwood Tynehead","$472,500","0","3","1973","7,908.00","House/Single Family","Surrey","010-301-801","V3N 2Y3","60.00",,
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261256117/0/60/45/39e11105bcf678a09bd6cf4af7e0a1de/16/c4ace0a88f40ff12f4addc0c7883f27c/261256117.JPG","V1085437","Residential Attached","S","306 1255 MAIN STREET","Mount Pleasant VE","$472,500","82","2","1996","0.00","Apartment/Condo","Vancouver East","023-359-358","V6A 4B6",,,
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261392880/0/60/45/1fcb0497f3436ac213a80039ed95b462/13/3327f49f5f7a523297cf1c3c0228781b/261392880.JPG","N241172","Multifamily","S","2990-2994 ETON AVENUE","Upper College","$472,500","4","12","9999","11,761.00","Fourplex","PG City South (Zone 74)","009-958-801","V2N 2Z7","0.00",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261371055/0/60/45/4678a864f3f03fc8753886a99b498a6b/16/c93d82c5c6a37d6951f09af1f2584f7d/261371055.JPG","V1093747","Residential Attached","S","2805 9888 CAMERON STREET","Sullivan Heights","$473,000","14","2","2009","0.00","Apartment/Condo","Burnaby North","027-909-646","V3J 0A4",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261378422/0/60/45/0e067bb881375510b5ffe0e9685c7a36/16/15387900b44ed068c1c8d52f6e13d18c/261378422.JPG","V1094228","Residential Attached","S","806 1155 HOMER STREET","Yaletown","$473,000","14","1","1995","0.00","Apartment/Condo","Vancouver West","018-510-671","V6B 5T5",,,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261359916/0/60/45/db3450437322e88cd8fa4b36a90a500c/16/65b6b9e17ae9ceea380f64669e6d503b/261359916.JPG","V1093037","Residential Attached","S","201 958 RIDGEWAY AVENUE","Coquitlam West","$473,900","24","2","2014","0.00","Apartment/Condo","Coquitlam","029-358-582","V3K 3N9",,,
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261403239/0/60/45/f111c1f02666378a427e47d7c338e5d5/15/50a38932f7d7527fce3cea905803cdda/261403239.JPG","F1427951","Residential Attached","S","20563 84TH AVENUE","Willoughby Heights","$474,178","0","4","2014","1,871.00","Row House (Non-Strata)","Langley","029-243-971","N0N 0N0","6.00",,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261375316/0/60/45/0fe1fa3088df48fdf907383ea7a461f9/16/3f14461431f2ed75d376e35d338874c1/261375316.JPG","F1427020","Residential Detached","S","13339 65B AVENUE","West Newton","$474,750","20","3","1983","4,872.00","House/Single Family","Surrey","003-665-089","V3W 8T3","44.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261409684/0/60/45/7e159f5816dd301432708e3982bb8171/16/8c49ce3fdf6d4b2560f7c27f16b71e52/261409684.JPG","V1096269","Residential Attached","S","51 11571 THORPE ROAD","East Cambie","$475,000","0","4","1995","0.00","Townhouse","Richmond","023-072-491","V6X 3Z4",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261391230/0/60/45/f716b696e1d62c31a063dca2cd6b6474/16/7d44a9651cbece419c2729dc44bc606b/261391230.JPG","V1095086","Residential Attached","S","82 1320 RILEY STREET","Burke Mountain","$475,000","2","3","2013","0.00","Townhouse","Coquitlam","029-015-413","V3E 0J4",,,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261325314/0/60/45/f752170d0491e6b06967b8d4853f1639/16/49a8f3fdf6b049857bb574927a166cb1/261325314.JPG","V1090703","Residential Attached","S","1704 833 SEYMOUR STREET","Downtown VW","$475,000","37","1","2011","0.00","Apartment/Condo","Vancouver West","028-411-871","V6B 0G4",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261381055/0/60/45/ce260f1438fcf95a914c4238a6d6766e/16/5107583eed40cc60a0f812720e35fb11/261381055.JPG","F1427226","Residential Detached","S","14691 106A AVENUE","Guildford","$475,000","16","4","1962","7,592.00","House/Single Family","North Surrey","002-725-291","V3R 1T7","62.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260768533/0/60/45/09bb1373a62794541471ae8838a6c978/15/20cea2dd488c58f01cb2614100419ce6/260768533.JPG","F1403080","Residential Detached","S","11017 129A STREET","Whalley","$475,000","298","5","1957","8,976.00","House/Single Family","North Surrey","009-755-641","V3T 3K9","62.50",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261315317/0/60/45/75353e2e5e6e392abe0344e8af27f1f8/16/fbb646a1c2e31d113a54d8f2a31f2d72/261315317.JPG","V1089990","Residential Detached","S","21723 HOWISON AVENUE","West Central","$475,000","47","4","1972","8,280.00","House/Single Family","Maple Ridge","007-254-458","V2X 2W5",,,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261258426/0/60/45/40aa73f3064ec2cb3fabf833da2cba84/15/1cb4179d9361088ddffbfc64a0ca92ab/261258426.JPG","F1422921","Residential Attached","S","14847 MARINE DRIVE","White Rock","$475,000","73","2","1986","0.00","Townhouse","South Surrey White Rock","002-145-979","V4B 1C1",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261344252/0/60/45/3e4980285197ec26b8208328708559c7/16/5cfdfd1ac719f182ca05871860e6eac2/261344252.JPG","V1091908","Residential Attached","S","1 3111 BECKMAN PLACE","West Cambie","$475,000","29","4","1989","0.00","Townhouse","Richmond","012-644-382","V6X 3R3",,,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261363049/0/60/45/5529c7073d9e33fbbe6958e5877a9bd2/16/75ebeee5066c598040409494a6b3fedc/261363049.JPG","V1093204","Residential Attached","S","1003 1255 MAIN STREET","Mount Pleasant VE","$475,000","28","2","1996","0.00","Apartment/Condo","Vancouver East","023-359-749","V6A 4B6",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261357011/0/60/45/ec0d5d5ec5347db5fd7f4f3de1a2b3b8/16/9d0b2f938d796acdb031068520a2f2c6/261357011.JPG","V1092780","Residential Attached","S","1801 6455 WILLINGDON AVENUE","Metrotown","$475,500","30","2","1983","0.00","Apartment/Condo","Burnaby South","002-153-807","V5H 4E4",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261329868/0/60/45/b8f2b7376add50300bca4ecb7fce38ae/16/973f1d57c157955b5cc453cb14dfd7fb/261329868.JPG","V1091047","Residential Attached","S","1903 1188 W PENDER STREET","Coal Harbour","$477,500","39","1","2008","0.00","Apartment/Condo","Vancouver West","027-537-722","V6E 0A2",,,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261400392/0/60/45/7635b5841d778cdb6a7f6f506bf8bcdb/16/10da76de1e87e9b7dfcc876855608829/261400392.JPG","F1427862","Residential Detached","S","13432 90TH AVENUE","Queen Mary Park Surrey","$478,000","2","3","1978","6,027.00","House/Single Family","Surrey","004-013-964","V3V 6V7","50.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261270999/0/60/45/12601a08f858eac31d767a95a2194605/16/ec10a327c91a327e528a0d4ceeddd306/261270999.JPG","V1086583","Residential Attached","S","2405 608 BELMONT STREET","Uptown NW","$479,000","73","2","2013","0.00","Apartment/Condo","New Westminster","029-171-296","V3M 0G8",,,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261233808/0/60/45/a04af0753e9affab47758f8cef06d2ae/16/65c22b05716c70b204b7176f364768a6/261233808.JPG","V1083643","Residential Attached","S","306 919 STATION STREET","Mount Pleasant VE","$479,500","87","2","2005","0.00","Apartment/Condo","Vancouver East","026-223-546","V6A 4L9",,,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261396631/0/60/45/c0d81acff9c7a3f987e3dd87ffa7ba74/16/e31a7393663699732a68912f939e4053/261396631.JPG","V1095410","Residential Attached","S","909E 8199 CAMBIE STREET","Marpole","$484,900","6","2","2017","0.00","Apartment/Condo","Vancouver West","029-348-919","V6P 3J9",,,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261377541/0/60/45/bc82d190232965e0b45d43635e1928ba/16/e80534a8599ffd7049d50651630a7f62/261377541.JPG","V1094148","Residential Attached","S","218 3250 W BROADWAY","Kitsilano","$485,000","9","2","1990","0.00","Apartment/Condo","Vancouver West","016-692-080","V6K 2H4",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260811422/0/60/45/e2e2788f3e4feeecf140e9a031c492e4/16/8d1b2ffb851a3c55e456fbdb6d72e0ec/260811422.JPG","V1050090","Residential Attached","S","3004 833 SEYMOUR STREET","Downtown VW","$485,000","276","1","2011","0.00","Apartment/Condo","Vancouver West","028-413-431","V6B 9G4",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261319227/0/60/45/7e856b12f8fe9216744fea25d44ac6b6/16/51b7250533db88cafe87f1c228cc0749/261319227.JPG","V1090329","Residential Attached","S","15 5999 ANDREWS ROAD","Steveston South","$485,000","47","2","2005","0.00","Townhouse","Richmond","026-350-971","V7E 6V1",,,
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261254527/0/60/45/d1e8224eb4c89643a993668e41a70268/16/eb78fc9a57caf49a5852a87556af9a86/261254527.JPG","V1085283","Residential Attached","S","2005 4388 BUCHANAN STREET","Brentwood Park","$485,000","84","2","2002","0.00","Apartment/Condo","Burnaby North","025-431-081","V5C 6R8",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261223928/0/60/45/e39f4536a96f2951e5db7e3ed03b1edc/16/efecb62854cabb6f6e196bee9e9ce52b/261223928.JPG","V1082817","Residential Attached","S","2409 4808 HAZEL STREET","Forest Glen BS","$485,000","96","2","2008","0.00","Apartment/Condo","Burnaby South","027-612-082","V5H 0A2",,,
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261319007/0/60/45/44f43c2a66bae4a67e88565265241393/16/86d6b1b5b3ae52eb424d0a230df2dbfe/261319007.JPG","V1090292","Residential Attached","S","1505 5883 BARKER AVENUE","Central Park BS","$487,900","46","2","2017","0.00","Apartment/Condo","Burnaby South","800-089-701","V5H 2M8",,,
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261278117/0/60/45/02b4e29c2751c59a290a65a383542704/16/142a83572e2f644881efef3214d85805/261278117.JPG","V1087110","Residential Attached","S","317 2250 COMMERCIAL DRIVE","Grandview VE","$489,900","72","2","2014","0.00","Apartment/Condo","Vancouver East","029-322-774","V5N 5P9",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261385790/0/60/45/5aa433fdb31ad9cdff12b90c5ef46447/15/d3b74fcd88dba0b1573faa838a16eccf/261385790.JPG","F1427395","Residential Attached","S","6958 208A STREET","Willoughby Heights","$491,500","13","4","2009","3,107.00","Row House (Non-Strata)","Langley","027-531-058","V2Y 0G1","34.00",,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261364251/0/60/45/7c55504e57ad0442ad99c6f5d2d132f5/16/7354bf68ebc7c25861c0366a530da910/261364251.JPG","V1093333","Residential Attached","S","104 14300 RIVERPORT WAY","East Richmond","$492,000","22","2","2005","0.00","Apartment/Condo","Richmond","026-853-370","V6W 0A4",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261384374/0/60/45/0fe4861d8678eade08c17dc8ad7c4e0f/16/a8a71ebcbf99f87fa6f81f54cb29b446/261384374.JPG","V1094668","Residential Attached","S","506 2120 W 2ND AVENUE","Kitsilano","$492,500","10","2","1975","0.00","Apartment/Condo","Vancouver West","003-840-042","V6K 1H6",,,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261397090/0/60/45/518c959893a7d74cc29a45cf7a0f0ff6/16/130726f6e321108e2fd071d7c3d29f0e/261397090.JPG","V1095452","Residential Attached","S","602 7468 LANSDOWNE ROAD","Brighouse","$494,900","5","2","2017","0.00","Apartment/Condo","Richmond","800-090-932","V0V 0V0",,,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261397328/0/60/45/2b1bfb420784e535fa633189e448bcc0/15/8eede14a6e18be4859290bc4ac4da9b2/261397328.JPG","F1427789","Residential Detached","S","13276 100 AVENUE","Whalley","$495,000","1","3","1959","8,023.00","House/Single Family","North Surrey","010-556-109","V3T 1H5","60.80",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261316633/0/60/45/857f37c5a027ba4fb7193b9806a4294e/16/167557ff215adcc1325dd176d9bfac86/261316633.JPG","F1425029","Residential Detached","S","8669 207TH STREET","Walnut Grove","$497,500","58","4","1998","2,336.00","House/Single Family","Langley","023-556-633","V1M 3X4","26.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261396661/0/60/45/7f169a1913619917795291b05c7d321e/15/75ecf7805f7e64db0c8dcfd6811a98ec/261396661.JPG","F1427759","Residential Detached","S","2945 SIDONI AVENUE","Abbotsford West","$499,000","10","4","1988","6,000.00","House/Single Family","Abbotsford","006-565-280","V2T 5J8","47.30",,
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261373565/0/60/45/6d0eb66c97f1edb921e4052377840bdd/16/95da92dd3aca6b030f4434ef58f94ca4/261373565.JPG","V1093914","Residential Attached","S","A1607 8333 SWEET AVENUE","West Cambie","$499,900","18","2","2016","0.00","Apartment/Condo","Richmond","800-090-434","V6X 1J8",,,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261318615/0/60/45/8511b078b8e2ed66d9619356c28dcd8c/16/b427b96eafd9b74c73084274263fc6ca/261318615.JPG","V1090253","Residential Attached","S","22 8000 HEATHER STREET","Garden City","$500,000","43","4","2000","0.00","Townhouse","Richmond","024-804-533","V6Y 2R1",,,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261400939/0/60/45/1e5b67c2d101f68cebf9edc58a190a73/16/7e507cbf9a3bb28625bc43c028dd5528/261400939.JPG","V1095702","Residential Attached","S","1402 150 24TH STREET","Dundarave","$500,000","3","0","1963","0.00","Apartment/Condo","West Vancouver","006-006-949","V7V 4G8",,,
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261384990/0/60/45/af1e2a21d8ddc83a0439721b79193791/16/a8f2b1b0c5dca76a04a0ed205ac890f9/261384990.JPG","V1094690","Residential Attached","S","30 6179 NO 1 ROAD","Terra Nova","$500,000","16","3","1997","0.00","Townhouse","Richmond","023-663-944","V7C 1T4",,,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261373723/0/60/45/41fd693e2b07d356ab4dc4a76fc391ec/14/7056ea86d932ee5f8a2a3d5eef7ff899/261373723.JPG","F1426954","Residential Detached","S","31977 KEYSTONE AVENUE","Mission-West","$502,500","20","3","1990","0.00","House with Acreage","Mission","007-612-095","V4S 1K6","74.35",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261372618/0/60/45/d55083cbfd684497ac60d701f410d1c7/15/af96f30c8ba665140bbd178582716427/261372618.JPG","F1426908","Residential Attached","S","52 2738 158TH STREET","Grandview Surrey","$502,500","23","4","2009","0.00","Townhouse","South Surrey White Rock","028-037-421","V3S 3K3","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261383379/0/60/45/840c9d30c64d3dcf47a75b365859be7c/16/3622a07330e03645d24cda85b4020d3b/261383379.JPG","V1094588","Residential Detached","S","3865 WELLINGTON STREET","Oxford Heights","$505,000","12","4","1970","6,727.00","House/Single Family","Port Coquitlam","007-268-777","V3B 3Z3","67.00",,
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261403309/0/60/45/37fe0026da4e4bb5b822bb54bae7ea74/15/575c382567e64adbe7e1ecdfb16f8d18/261403309.JPG","F1427954","Residential Attached","S","20561 84TH AVENUE","Willoughby Heights","$505,430","0","4","2014","2,370.00","Row House (Non-Strata)","Langley","029-243-963","N0N 0N0","7.60",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261363258/0/60/45/069116a07c78641c1e6c1eba4ef8cf64/16/9e5a10765701251f42204a6f5c4bf4b4/261363258.JPG","V1093217","Residential Attached","S","1103 1420 W GEORGIA STREET","West End VW","$507,000","28","2","2003","0.00","Apartment/Condo","Vancouver West","025-531-867","V6G 3K4",,,
