"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261263617/0/60/45/439ebcfa8373207cd890f4fdc156be3c/16/83285cd38e2b5f1d14d8836222e005ae/261263617.JPG","V1085997","Residential Attached","S","306 150 W 15TH STREET","Central Lonsdale","$437,500","42","1","2014","0.00","Apartment/Condo","North Vancouver","029-354-331","V7M 0C4",,,
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261240432/0/60/45/c6bfa6da11352278d394a84b1ab1e007/16/000ed6b411b786f630b55510faf64cf5/261240432.JPG","V1084261","Residential Attached","S","907 175 W 2ND STREET","Lower Lonsdale","$438,000","44","2","2008","0.00","Apartment/Condo","North Vancouver","027-532-615","V7M 0A5",,,
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260835535/0/60/45/565b6818708e6081d9492f46ef11f0cb/16/a27d6e222b35f74e5420f23b0cb834a6/260835535.JPG","V1052318","Residential Detached","S","842 WESTWOOD STREET","Meadow Brook","$439,000","229","2","1946","8,052.00","House/Single Family","Coquitlam","001-769-944","V3C 3L2","66.00",,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261297171/0/60/45/b695a16bc23c7e9ffb192d6b5bb1962c/16/40b646b11c80dbfbf3d6bc0059ca9367/261297171.JPG","V1088588","Residential Attached","S","323 2008 PINE STREET","False Creek","$439,000","15","1","2009","0.00","Apartment/Condo","Vancouver West","028-022-394","V6J 0B8",,,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261291975/0/60/45/938fb5672cd7578912747d168140de47/16/7681bad5adb503277f5e0e114a900375/261291975.JPG","V1088179","Residential Attached","S","3011 928 BEATTY STREET","Yaletown","$439,000","20","1","2005","0.00","Apartment/Condo","Vancouver West","026-376-440","V6Z 3G6",,,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1091085","Residential Attached","S","603 301 CAPILANO ROAD","Port Moody Centre","$439,900","7","0","2013","0.00","Apartment/Condo","Port Moody","029-064-201","V3H 0G6",,,
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261271706/0/60/45/eba9687bb262310f13460cd39d43bf34/16/d1953f73bb43573416af56331774900c/261271706.JPG","V1086580","Residential Detached","S","20503 115A AVENUE","Southwest Maple Ridge","$439,900","38","3","1988","4,688.00","House/Single Family","Maple Ridge","007-991-894","V2X 9Z4","39.40",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261301993/0/60/45/7c8acc6fc46bbade4c018a90a78f8703/16/ec53984dbd3d014cbd8c9365fc3aed76/261301993.JPG","V1089008","Residential Detached","S","246 WOOD STREET","Queensborough","$440,000","20","5","9999","0.00","House/Single Family","New Westminster","001-948-717","V3M 5K4","50.00",,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261240411/0/60/45/d2259b2cd88cacb6a14777be40bbeb9f/15/521597ba83c143dd5754a04054dca0f8/261240411.JPG","F1422198","Residential Detached","S","35621 ZANATTA PLACE","Abbotsford East","$440,000","46","3","2009","5,875.00","House/Single Family","Abbotsford","026-821-141","V3G 0B4","51.81",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261215958/0/60/45/b9eed245534135c2967e11fc6824289c/16/f78a04d67fb9666604e967d2a4efd8e1/261215958.JPG","F1421207","Residential Detached","S","36538 LESTER PEARSON WAY","Abbotsford East","$440,000","58","4","2006","4,707.00","House/Single Family","Abbotsford","026-542-544","V3G 3C5","42.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261158660/0/60/45/a3b00e8af661a41cd4dd51778b3f55af/16/7b4e4da82b64e40f13126dc730eeea47/261158660.JPG","V1078055","Residential Attached","S","201 7520 COLUMBIA STREET","Marpole","$440,000","83","2","1989","0.00","Apartment/Condo","Vancouver West","011-242-973","V5X 4S8",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261263196/0/60/45/a2c657ef0c8809289d7f1900542390ec/15/6231befd237605349b32c23091d53f13/261263196.JPG","F1423098","Residential Detached","S","11073 136 STREET","Bolivar Heights","$440,000","38","6","1955","9,728.00","House/Single Family","North Surrey","009-474-510","V3R 3B2","70.00",,
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261303724/0/60/45/02477e19f83836026957c37d3b9b01e3/16/178abd01ab72f7f608632ee7747733a7/261303724.JPG","V1089154","Residential Attached","S","3907 2955 ATLANTIC AVENUE","North Coquitlam","$440,900","16","2","2013","0.00","Apartment/Condo","Coquitlam","028-966-996","V3B 0H9",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261292596/0/60/45/25ae0fcbbe77c358fc6da90d0709904d/15/d4d6529f60deb073efe11b5e3b267f67/261292596.JPG","F1424142","Residential Detached","S","11665 72ND AVENUE","Scottsdale","$441,000","23","4","1974","8,672.00","House/Single Family","N. Delta","010-346-392","V4E 1Z2","66.00",,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261108748/0/60/45/46f42d9dfc195dc863dac174ca17b869/16/e9ede24bba08c42038a4064d256be34e/261108748.JPG","V1074293","Residential Attached","S","2805 2978 GLEN DRIVE","North Coquitlam","$442,000","116","3","2009","0.00","Apartment/Condo","Coquitlam","027-974-791","V3B 0C3",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261316503/0/60/45/db7e9bab680dbc1c4c73613e64e7e93f/16/b03ead88c10fa8c85998a653d5668386/261316503.JPG","V1090093","Residential Attached","S","5 1295 SOBALL STREET","Burke Mountain","$444,000","9","3","2012","0.00","Townhouse","Coquitlam","028-754-841","V3E 0G9",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261319786/0/60/45/a7ff816c0083422ef08c90b459285bae/16/7ccdaad869833f798385eac4d8c870d6/261319786.JPG","V1090352","Residential Attached","S","607 2138 MADISON AVENUE","Brentwood Park","$445,000","5","2","2006","0.00","Apartment/Condo","Burnaby North","026-719-932","V5C 6T6",,,
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261351226/0/60/45/07a819f7a325780497fe61e9017866a0/16/027e4ae0c4e90e4685ace277c2838638/261351226.JPG","V1092396","Residential Attached","S","807 231 E PENDER STREET","Mount Pleasant VE","$445,900","0","1","2016","0.00","Apartment/Condo","Vancouver East","800-090-186","V6A 1T8",,,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261329321/0/60/45/2849671131a0c65baa6c64d661e9a76e/15/7812a8f8df8139079aecf499ab545d1f/261329321.JPG","F1425511","Residential Detached","S","32316 SLOCAN PLACE","Abbotsford West","$446,000","1","3","1989","5,194.00","House/Single Family","Abbotsford","012-890-006","V2T 5C8","53.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261206149/0/60/45/78d17cde1e3c9f8fc6b8f04ef9810023/15/2b89307517df4b1f8db2ce7593588439/261206149.JPG","F1420852","Residential Attached","S","401 15015 VICTORIA AVENUE","White Rock","$447,000","62","2","1986","0.00","Apartment/Condo","South Surrey White Rock","005-345-987","V4B 1G2",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261338916/0/60/45/272b4b523f3aa3557b4e66a46ce09c17/15/8df3fd4e07ecf775322237801fcf0f4e/261338916.JPG","F1425796","Residential Attached","S","96 9025 216TH STREET","Walnut Grove","$447,900","0","2","1998","0.00","Townhouse","Langley","023-953-446","V1M 2X6","0.00",,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261339696/0/60/45/5bc6c0ae051d12d85d9c1a0e33bbbc28/16/ad547619429069cc5dcdf78953e7d6c9/261339696.JPG","V1091583","Residential Detached","S","24440 102ND AVENUE","Albion","$448,900","2","3","2014","2,809.00","House/Single Family","Maple Ridge","029-157-510","V0V 0V0",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261330962/0/60/45/da8f35b0a3a3865b195d059135b966e4/15/64dba45653cf36e4ed659e12d32ad235/261330962.JPG","F1425581","Residential Attached","S","20 8717 159TH STREET","Fleetwood Tynehead","$450,000","6","5","2005","0.00","Townhouse","Surrey","026-222-442","V4N 5R9",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261325164/0/60/45/70ae38b0c9f24fcbdad00a7a26b40cd2/16/74c5cf556b4e2f0ebe829fa348955b39/261325164.JPG","V1090694","Residential Attached","S","608 1003 BURNABY STREET","West End VW","$450,000","2","2","1999","0.00","Apartment/Condo","Vancouver West","024-360-252","V6E 4R7",,,
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260878167/0/60/45/03dbeb3295ba7d7d817c0d7a8fd26a93/16/fd05734156f19ef22e5cfe83f51ad4ef/260878167.JPG","V1055707","Residential Attached","S","606 538 W 7TH AVENUE","Fairview VW","$450,000","213","1","2014","0.00","Apartment/Condo","Vancouver West","029-267-099","V0V 0V0",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260864557/0/60/45/10b34bbfcb63f86ed933b4ccb2a7c2aa/13/44743a155db62ad4a7a22b7048fdecd6/260864557.JPG","N234303","Residential Detached","S","3812 WESTVIEW DRIVE","Terrace - City","$450,000","220","4","9999","10,450.00","House/Single Family","Terrace (Zone 88)","010-251-481","V8G 2S5","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261276264/0/60/45/4f6b9522bc4780fbd831dfe35194c661/15/7f5c99bb145ab1cb8724654ae35552dc/261276264.JPG","F1423579","Residential Attached","S","5890 148 STREET","Sullivan Station","$452,000","28","4","2003","2,400.00","1/2 Duplex","Surrey","025-385-518","V3S 3B8","29.50",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261171293/0/60/45/f34dfb365f00597e98baf2437fd16d33/16/dce1132c32f18f36e53983906a067f89/261171293.JPG","V1078998","Residential Detached","S","38188 LOMBARDY CRESCENT","Valleycliffe","$453,000","85","3","1981","7,503.00","House/Single Family","Squamish","007-676-913","V8B 0C2","0.00",,
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261297921/0/60/45/b6e9d54ad16703e35444f64e1bc7aad5/16/cb12718fad5cde2aa7d53ac2be3f30b4/261297921.JPG","H1404040","Residential Detached","S","5581 ALPINE CRESCENT","Promontory","$453,000","20","3","1998","6,969.00","House/Single Family","Sardis","023-862-254","V2R 5N2","69.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261320286/0/60/45/caa36c6d10dd89ff670265c22005e9b5/16/d2776a2fc08b7d20e171694a052f9fc3/261320286.JPG","V1090406","Residential Detached","S","20252 HAMPTON STREET","Southwest Maple Ridge","$454,000","5","5","1989","7,193.99","House/Single Family","Maple Ridge","015-552-756","V2X 0M7","59.90",,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261214544/0/60/45/0ac9e63a01f9f2497003ce0fbcc9496c/16/1258f00d5cdb87813baa901da4e55a6c/261214544.JPG","V1082127","Residential Attached","S","1106 888 HOMER STREET","Downtown VW","$455,000","62","1","2011","0.00","Apartment/Condo","Vancouver West","028-688-406","V6B 0H7",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260767783/0/60/45/2db411f743ea0040239121a82bbea489/16/badfb9d5a3e6ea929ebb1247207b5da2/260767783.JPG","V1046297","Residential Attached","S","103 7117 ELMBRIDGE WAY","Brighouse","$455,000","261","1","2014","0.00","Apartment/Condo","Richmond","028-999-908","V6X 0J2",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261107167/0/60/45/73f206e61273aef6ba66f0b5f829b86b/16/9379c32d134051a8e4e856f825daa283/261107167.JPG","V1074141","Residential Detached","S","1469 LABURNUM STREET","Pemberton","$455,000","114","4","1990","7,667.00","House/Single Family","Pemberton","003-610-578","V0N 2L0","0.00",,
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261334935/0/60/45/0cfd49727b9c0d131f26a3378a3e0f0a/16/8e954894d8916a1ef406f74678216c65/261334935.JPG","V1091368","Residential Attached","S","2973 MIRA PLACE","Simon Fraser Hills","$456,000","1","3","1972","0.00","Townhouse","Burnaby North","001-083-970","V3J 1B7",,,
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261299034/0/60/45/49e522d8dad8f675ce864ed1108d43ec/16/5cb906d16422ab1f4765d325edd876de/261299034.JPG","V1088749","Residential Attached","S","711 5211 GILBERT ROAD","Brighouse","$456,900","20","2","2014","0.00","Apartment/Condo","Richmond","800-089-431","V6X 1B7",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261182381/0/60/45/45946b68901a7a1f73eacdfb4a656b73/16/c0aebcd4b3a667fedf51edef22f86e04/261182381.JPG","V1079862","Residential Detached","S","1352 FERNWOOD DRIVE","Pemberton","$457,000","78","2","1988","10,280.00","House/Single Family","Pemberton","009-887-555","V0N 2L1","120.02",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261328648/0/60/45/43c9fc608e22d111cbdc64f6bdb61b62/13/f58c31a1322f33069294172a16f2bc3a/261328648.JPG","N240562","Residential Detached","S","9131 FOX DRIVE","North Kelly","$457,500","3","4","1986","88,862.40","House with Acreage","PG City North (Zone 73)","011-882-379","V2K 5H4","0.00",,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","F1425694","Residential Attached","S","20582 84A AVENUE","Willoughby Heights","$457,922","0","4","2014","1,871.00","Townhouse","Langley","029-244-331","N0N 0N0","19.69",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261316565/0/60/45/3a87f791953115638b01cf20650a038f/15/f14a5ec3d8001ff3095bb01d6f9b25f1/261316565.JPG","F1425026","Residential Attached","S","309 1785 MARTIN DRIVE","Sunnyside Park Surrey","$459,900","9","2","1994","0.00","Apartment/Condo","South Surrey White Rock","018-883-257","V4A 9T5","0.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261263502/0/60/45/a7ac15c019bca9e0e23540e79834848c/16/bb6ddc12073f7da77cedd0be2dbe131a/261263502.JPG","V1085990","Residential Attached","S","2105 6188 WILSON AVENUE","Metrotown","$460,000","31","1","2010","0.00","Apartment/Condo","Burnaby South","028-206-479","V5H 2R8",,,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260804529/0/60/45/0843307f5dd6b88dec9b4b2a2f287d79/16/72faef449b5092fa57bf8cb803d64f76/260804529.JPG","V1049536","Residential Attached","S","801 188 E ESPLANADE STREET","Lower Lonsdale","$460,000","245","2","2008","0.00","Apartment/Condo","North Vancouver","027-412-865","V7L 4Y1",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261322481/0/60/45/4b31d520dec878cdd7d6b77d9b2c5776/15/b5215afc384e1b68116ade6808865010/261322481.JPG","F1425229","Residential Detached","S","35070 SUNNYSIDE AVENUE","Hatzic","$460,000","6","4","1990","10,062.36","House/Single Family","Mission","008-327-939","V2V 6S9","60.69",,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261324240/0/60/45/b8c6c1e261bfd058830cb0ed574c04b6/16/014670db73e54fa0921e2d62b695f8ee/261324240.JPG","V1090697","Residential Attached","S","4530 ELMGROVE DRIVE","Greentree Village","$460,000","10","3","1974","0.00","Townhouse","Burnaby South","001-212-222","V5G 3Y8",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261246700/0/60/45/2e6b9425da6e99bee1e180608aa6e7c0/16/51144ecd32a1b4fa8808b3636bccdd66/261246700.JPG","F1422475","Residential Attached","S","17 15152 62A AVENUE","Sullivan Station","$461,000","48","3","2005","0.00","Townhouse","Surrey","026-393-603","V3S 1V1",,,
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261279948/0/60/45/f5ddd6062d0409d674c05d1bdb93f620/16/68ba45dcb537e40412a65eba8d8cc3fd/261279948.JPG","V1087225","Residential Attached","S","1805 9888 CAMERON STREET","Sullivan Heights","$462,000","24","2","2009","0.00","Apartment/Condo","Burnaby North","027-908-836","V3J 0A4",,,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261173831/0/60/45/d386d7766f3d41496a13a216cc475197/16/dd171f488d12c0ab4c5d78da8a4e925c/261173831.JPG","V1079157","Residential Attached","S","318 9373 HEMLOCK DRIVE","McLennan North","$463,500","75","2","2008","0.00","Apartment/Condo","Richmond","027-655-351","V6Y 0A9",,,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261288476/0/60/45/aa8750ca918b5ce9cd4ab7568921581d/16/41aaa9f971d1922c1d3c52d31aac285c/261288476.JPG","V1087880","Residential Attached","S","110 2515 ONTARIO STREET","Mount Pleasant VW","$464,000","21","1","2004","0.00","Apartment/Condo","Vancouver West","025-899-198","V5T 2X7",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261186926/0/60/45/6dd810fac3629225b8139beda660c5e8/16/5db782c82dfaff3740687e41b63e1a44/261186926.JPG","F1420079","Residential Attached","S","6817 NICHOLSON ROAD","Sunshine Hills Woods","$465,000","69","3","1989","0.00","Townhouse","N. Delta","011-520-752","V4E 1Z8",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261334809/0/60/45/55643478da976ef7d2ccfcc0908efc17/13/8a144311ea58eeacd617baed7817cde6/261334809.JPG","N240623","Residential Detached","S","8732 NE 113A AVENUE","Fort St. John - City NE","$465,000","4","3","2008","0.00","House/Single Family","Fort St. John (Zone 60)","026-722-267","V1J 0C4","51.30",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261318106/0/60/45/a87b3d47ad45bab960c4909969e9af96/15/292277682c0b30343b430ed2aabaaf97/261318106.JPG","F1425067","Residential Detached","S","8544 MCPHERSON STREET","Mission BC","$465,000","11","5","2005","5,005.00","House/Single Family","Mission","026-133-385","V4S 1M3","52.49",,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261192238/0/60/45/7a338147bc03764ba8913577c83b1c15/15/a7046fd339a397afea548be928d8063e/261192238.JPG","F1420296","Residential Attached","S","6880 208TH STREET","Willoughby Heights","$465,000","70","4","2010","2,929.00","Townhouse","Langley","028-127-641","V2Y 0G2",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261024799/0/60/45/418a19fa30a0dd3fcf183203ce1210a3/15/30c3686080a4ae62fb484a0aa59cf69e/261024799.JPG","F1413698","Land Only","S","15571 GOGGS AVENUE","White Rock","$466,000","138",,,"5,065.00",,"South Surrey White Rock","028-684-362","V4B 2N5","39.00","Road Access","House/Single Family"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261297933/0/60/45/c67bdb87fd1e532db98c9276edf4bae0/16/c5d800df85974b3118aa667f735f893f/261297933.JPG","V1088642","Residential Detached","S","11983 GLENHURST STREET","Cottonwood MR","$466,500","15","3","1985","7,519.00","House/Single Family","Maple Ridge","002-087-421","V2X 6V7","73.00",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261335643/0/60/45/5fca571f9c9eb3da06683a67818a40d9/16/790dff9ee51f05a055c2bfe20fcaac05/261335643.JPG","V1091370","Residential Detached","S","10411 ROBERTSON STREET","Albion","$466,571","4","3","2015","4,841.61","House/Single Family","Maple Ridge","029-224-101","V2W 0H8","74.87",,
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261294637/0/60/45/7f8134c5350d95e98c16ec8a9fc5a2c8/16/0a277afc0fc358a17dfda03cf999ab00/261294637.JPG","V1088445","Residential Attached","S","1208 5883 BARKER AVENUE","Central Park BS","$466,900","17","2","2017","0.00","Apartment/Condo","Burnaby South","800-089-401","V5H 2M8",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261296960/0/60/45/b36eb378270bb394dd4bc47b8a53e14d/16/217535d6fe7193be6e2975a07512c42e/261296960.JPG","V1088596","Residential Attached","S","1205 4380 HALIFAX STREET","Brentwood Park","$467,500","15","2","2004","0.00","Apartment/Condo","Burnaby North","025-858-327","V5C 6R3",,,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261100512/0/60/45/39091b95e5a7ab7de6b26590d7ab00af/16/16f656be00164b36e9afec999cd0aa7d/261100512.JPG","V1073636","Residential Detached","S","333 BOYNE STREET","Queensborough","$468,000","120","4","1969","6,500.00","House/Single Family","New Westminster","001-412-965","V3M 5J9","50.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261232298/0/60/45/43971480c2cf99ad0dd9c4531debb37a/15/1c5d61de38cbd891429eea38019524d0/261232298.JPG","F1421834","Residential Attached","S","101 6082 W BOUNDARY DRIVE","Panorama Ridge","$469,000","48","3","1986","0.00","Townhouse","Surrey","004-870-395","V3X 2B3","0.00",,
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261194676/0/60/45/ad0967a23f71603ee5dceb706c2c1590/15/855026999f73986e8b730327d428ae78/261194676.JPG","F1420357","Residential Detached","S","13463 112A AVENUE","Bolivar Heights","$470,000","67","5","1975","7,573.00","House/Single Family","North Surrey","008-373-655","V3R 2G7","69.00",,
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261288684/0/60/45/fdc068d9454f011f8dabc33c98740183/16/38a96d0700fd59696468cc02689ce3e4/261288684.JPG","V1087889","Residential Detached","S","1059 EDGEWATER CRESCENT","Northyards","$470,000","25","3","1995","6,017.00","House/Single Family","Squamish","017-939-038","V8B 0B8","600.00",,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261037074/0/60/45/59f79a9aaae464bd96b7bc801b54a696/15/2599d71b9c4c4bb982f3fa449115feb1/261037074.JPG","F1414219","Residential Detached","S","34478 PICTON PLACE","Abbotsford East","$470,000","146","4","1992","5,812.00","House/Single Family","Abbotsford","017-507-961","V2S 7H6","59.00",,
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261203971/0/60/45/7261b253af89a6c6dfc5a542f61e1e1c/15/18cbcaa3181aa5aada6954386e0a5ce0/261203971.JPG","F1420757","Residential Detached","S","15763 96TH AVENUE","Guildford","$470,000","62","2","9999","10,292.00","House/Single Family","North Surrey","005-604-133","V4N 2T1",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261230311/0/60/45/e674ab11c39e5e152ae1176705f9f2e6/15/4b7d1fa22e6806488157b04dac151165/261230311.JPG","F1421745","Residential Detached","S","33036 EGGLESTONE AVENUE","Mission BC","$470,000","49","5","2014","5,022.00","House/Single Family","Mission","029-076-188","V2V 7R7","47.00",,
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260988797/0/60/45/3a4097fc296d510594206cd1177065f5/15/c03ed112887fa8a673e468df2314da74/260988797.JPG","F1412224","Residential Attached","S","21014 77A AVENUE","Willoughby Heights","$471,333","160","4","2014","2,370.00","Townhouse","Langley","029-203-058","V2Y 0L8","24.94",,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261217737/0/60/45/560455af64656ec7ae831e9587fe93a2/16/d43fc011bd7de3417234a87ff184746b/261217737.JPG","V1082629","Residential Attached","S","303 8120 LANSDOWNE ROAD","Brighouse","$473,500","55","2","2009","0.00","Apartment/Condo","Richmond","028-055-985","V6X 0A1","0.00",,
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261334738/0/60/45/cd3a8f54631cea52b301b0d78d2557cf/15/93d40e2a431e58550a1ffd45674a40fb/261334738.JPG","V1091335","Residential Attached","S","417 3205 MOUNTAIN HIGHWAY","Lynn Valley","$474,900","1","2","2016","0.00","Apartment/Condo","North Vancouver","800-089-093","V7K 2H4",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261240781/0/60/45/4e2d5590246ccc9c33db91e9f6378d7f/15/4611d48ee120c92ec6359dcdf0e4526a/261240781.JPG","V1084298","Residential Detached","S","12410 219TH STREET","West Central","$474,900","41","3","1986","5,994.60","House/Single Family","Maple Ridge","001-682-466","V2X 0V3","58.20",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261257674/0/60/45/ff4a7f4863bb125bef8a972f5ab72a8a/15/ba0e1e4ade47865bdb164db297fa1b27/261257674.JPG","F1422888","Residential Detached","S","14199 GROSVENOR ROAD","Bolivar Heights","$474,999","32","4","1994","7,118.00","House/Single Family","North Surrey","010-924-132","V3R 5G9","50.00",,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261093772/0/60/45/7b16382677be226bd6d332dd95364713/15/e7563319c4fe907793981b5c795ca9a3/261093772.JPG","F1416412","Residential Detached","S","6751 196B PLACE","Willoughby Heights","$475,000","123","4","1986","6,370.00","House/Single Family","Langley","001-292-994","V2Y 2W3","32.80",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261298781/0/60/45/23f60a7783c40ca2688146378252f3e4/16/e4ba6bbb9235ebee08ef376a28a4f20b/261298781.JPG","V1088711","Residential Attached","S","211 3888 NORFOLK STREET","Central BN","$475,000","13","2","2011","0.00","Townhouse","Burnaby North","028-467-833","V6G 2H1",,,
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261278803/0/60/45/77f18cc611b5d3acc0a9ce0e2327a03b/16/e89addf5d5f1b052cc65b9c5dd6e0e07/261278803.JPG","V1087134","Residential Attached","S","218 2250 COMMERCIAL DRIVE","Grandview VE","$475,000","28","2","2014","0.00","Apartment/Condo","Vancouver East","029-322-596","V5N 5P9",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261331944/0/60/45/175bf023387e226ac6bed08a8a61ee77/16/096bb76c9ea8962f938b175eaa713192/261331944.JPG","V1091221","Residential Detached","S","20880 HUNTER PLACE","Southwest Maple Ridge","$475,000","1","4","1981","6,099.00","House/Single Family","Maple Ridge","005-650-275","V2X 8M9","49.99",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261240149/0/60/45/89cd34d7891092e77d7a869654f68579/15/24ac887a71b6f9bda6442b0805c9da25/261240149.JPG","F1422184","Residential Detached","S","4635 199A STREET","Langley City","$475,000","49","3","1974","6,970.00","House/Single Family","Langley","005-976-570","V3A 5X2","26.00",,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261279267/0/60/45/134752aa42452c643027b50cad447d3a/13/b9ba1ca67e0d110057ac70ed2f12f2a9/261279267.JPG","N240083","Residential Detached","S","11216 102ND STREET","Fort St. John - City SW","$476,400","25","4","9999","0.00","House/Single Family","Fort St. John (Zone 60)","008-642-991","V1J 4V6","62.00",,
