"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261130240/0/60/45/70ad0e8ec128618c7e3b92d29ea36f77/13/81dcc133d830cc5d7606a7f55ae7d966/261130240.JPG","N238179","Residential Detached","S","3980 N BONAPARTE ROAD","Bridge Lake/Sheridan Lake","$155,000","116","3","1981","0.00","Manufactured with Land","100 Mile House (Zone 10)","002-743-396","V0K 2K0","0.00",,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261203706/0/60/45/cb4a415e283587353683e9057f5135c4/16/9587b8c60d2fab6286afd97d634c5eca/261203706.JPG","V1081354","Residential Detached","S","5716 PORPOISE ROAD","Sechelt District","$155,000","81","3","1972","12,128.00","House/Single Family","Sunshine Coast","010-591-664","V0N 3A0","100.00",,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261282865/0/60/45/da031e543ce6e208830a90c38cbf6977/14/1c12ca6e25bb7df08e711c15aed143c8/261282865.JPG","H1403957","Residential Detached","S","621 WATER AVENUE","Hope Center","$157,000","41","3","9999","7,200.00","House/Single Family","Hope","012-794-929","V0X 1L0","60.00",,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261247090/0/60/45/943be14748e081b80b964fdfff16f05f/16/db4d1481e3944d3ce9c90ab2d493e7ad/261247090.JPG","V1084728","Residential Attached","S","206 55 TENTH STREET","Downtown NW","$157,500","56","1","1994","0.00","Apartment/Condo","New Westminster","018-336-566","V3M 6R5",,,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261286887/0/60/45/4db515596891fcd62272c55b2a165b0f/13/5a03c99877c2e2b6928ce7ce4f36d00f/261286887.JPG","N240159","Residential Detached","S","341 VENEER ROAD","Red Bluff/Dragon Lake","$158,000","38","3","2012","0.00","House with Acreage","Quesnel (Zone 28)","003-538-192","V2J 6K6","0.00",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261150689/0/60/45/c5e1254c8b7a162c723b53783051c508/15/f47fd58d59ab7315c63e448b4b63d2b4/261150689.JPG","F1418584","Residential Attached","S","250 32691 GARIBALDI DRIVE","Abbotsford West","$158,750","103","2","1987","0.00","Townhouse","Abbotsford","006-968-147","V2T 5T7","0.00",,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261269514/0/60/45/feee4641a39a8b71a8fac7193e089b00/14/08c9a9ac02e3f61915ab8db5628b536d/261269514.JPG","H1403875","Residential Detached","S","104 9055 ASHWELL ROAD","Chilliwack W Young-Well","$159,000","57","2","1989","0.00","Manufactured","Chilliwack","700-009-361","V2P 7S6","0.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261347807/0/60/45/56730ac3c3eea962b81f35e4b1ee4227/13/66dd8cf6806377e9e891d091ea1f3dfe/261347807.JPG","N240724","Land Only","S","10607 110TH STREET","Fort St. John - City NW","$159,000","5",,,"7,363.00",,"Fort St. John (Zone 60)","029-416-507","V1J 0J3","38.00","Allowed Access","House/Single Family"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260865799/0/60/45/b93448ca7736721f1a9e6c3aa50aba42/16/bf392cddf944cfeb309dba5b057d09c2/260865799.JPG","V1055141","Land Only","S","BLOCK 32 FRANCIS PENINSULA ROAD","Pender Harbour Egmont","$160,000","227",,,"100,144.00",,"Sunshine Coast","011-183-543","V0N 2H1","150.00","Road Access","Mixed"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261328960/0/60/45/102f3f1b005188e1fdba7919eb25127f/13/dcb5874d5a03a0f6029c78b45c3e5466/261328960.JPG","N240565","Land Only","S","8576 BLACKWATER ROAD","Vanderhoof - Rural","$161,675","25",,,"0.00",,"Vanderhoof And Area (Zone 56)","015-672-689","V0J 3A1","0.00","Road Access",
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261052727/0/60/45/452d82f378b57f4c2cdf7ecfc42764fd/14/5a29d116a3598e2577a20e7ccc9f74db/261052727.JPG","H1402484","Residential Detached","S","9526 VICTOR STREET","Chilliwack N Yale-Well","$162,500","157","4","9999","6,670.00","House/Single Family","Chilliwack","011-253-070","V2P 5B3","58.00",,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261188329/0/60/45/8d681ace51618182dedbeb40caccb883/15/cce5bcfeaa9af9577d7652e3b74c1cef/261188329.JPG","F1420117","Residential Attached","S","812 34909 OLD YALE ROAD","Abbotsford East","$163,500","91","2","1981","0.00","Townhouse","Abbotsford","016-020-375","V3G 2E7",,,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261166832/0/60/45/fa6455168020c47f4dad42834466cc7d/15/522f8f5df99b40fe6a98b86fa9d80aee/261166832.JPG","F1419143","Residential Attached","S","409 13555 GATEWAY DRIVE","Whalley","$163,880","93","1","2008","0.00","Apartment/Condo","North Surrey","027-717-011","V3T 0B5","0.00",,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261342243/0/60/45/2430bbba251d96bbf7240fe39dc16f6f/13/7b2c3773285198b281c23a292d59934f/261342243.JPG","N240670","Residential Detached","S","527 BABINE DRIVE","Mackenzie -Town","$164,000","12","4","1997","0.00","House/Single Family","Mackenzie (Zone 69)","009-083-499","V0J 2C0","60.00",,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261193976/0/60/45/eb78930362197c211dfc9f424fe688d5/13/17395431eb7e7aaa7723f5d03eb57871/261193976.JPG","N239063","Residential Detached","S","22415 BLACKWATER ROAD","Blackwater","$165,000","79","0","9999","0.00","House with Acreage","PG Rural West (Zone 77)","006-814-361","V2N 6S3","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261169876/0/60/45/1d2e89b96a6f24961f9ebbed1f855fde/16/b0b754631b24e4d6ef11ba145406d1d5/261169876.JPG","V1078926","Residential Attached","S","202 11963 223RD STREET","West Central","$168,500","89","2","1990","0.00","Apartment/Condo","Maple Ridge","015-993-884","V2X 5Y4",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261366485/0/60/45/b46f52253eb9e5b94a3ed4da1d21fec3/13/890f7eaa75ae8f9dcdec90baac3000be/261366485.JPG","N240930","Residential Detached","S","10911 101ST AVENUE","Fort St. John - City NW","$168,500","2","2","9999","0.00","House/Single Family","Fort St. John (Zone 60)","012-494-411","V1J 2C1","50.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261348018/0/60/45/a3a91ac3d5e2588a6d5084db1e9f47c1/13/def604539de9083316d85c0bb6419304/261348018.JPG","N240745","Land Only","S","11016 108TH AVENUE","Fort St. John - City NW","$169,000","7",,,"6,808.00",,"Fort St. John (Zone 60)","029-416-809","V1J 0J3","38.00","Allowed Access","House/Single Family"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261111010/0/60/45/d7c1b402f2c388c71ba1e45f4f4504bf/13/f3be070d265a0c4e2683781ef85787dc/261111010.JPG","N237896","Residential Detached","S","2801 OLSSON ROAD","Houston - Town","$170,000","127","4","1998","9,591.00","House/Single Family","Houston (Zone 53)","005-316-456","V0J 1Z0","0.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260678563/0/60/45/39d76ede9bd54c094064e26eef806734/16/60a6cb87b0392d8d8340a9153f7cd2dd/260678563.JPG","V1038223","Residential Attached","S","314 5520 JOYCE STREET","Killarney VE","$170,000","343","1","1989","0.00","Apartment/Condo","Vancouver East","013-634-364","V5R 4H6",,,
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261211546/0/60/45/363ee76d0f1870873f0d72a73ea6845e/16/840e775aadc405e61ba2974fa2c2d7a4/261211546.JPG","V1082030","Residential Attached","S","305 5682 WHARF AVENUE","Sechelt District","$170,093","77","1","2013","0.00","Apartment/Condo","Sunshine Coast","029-069-467","V0N 3A0",,,
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261211648/0/60/45/91b5f474e01c1492b12d27fa532af3ab/16/e8d2579f05b44bb60f8303e7a58c96fb/261211648.JPG","V1082031","Residential Attached","S","307 5682 WHARF AVENUE","Sechelt District","$170,093","77","1","2013","0.00","Apartment/Condo","Sunshine Coast","029-069-483","V0N 3A0",,,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261332384/0/60/45/527185ab861fe1b4243321e944947fd2/15/1ebd9c4e7968f327bffd503e72a60448/261332384.JPG","F1425618","Residential Attached","S","202 12633 72 AVENUE","West Newton","$170,500","12","2","1993","0.00","Apartment/Condo","Surrey","018-079-971","V3W 0A4","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261341826/0/60/45/b4952a53c04793e1b32aedaa8a5f7ad1/15/1d97e0733c59044cb29c68f29acfb325/261341826.JPG","F1425887","Residential Attached","S","203 1390 MARTIN STREET","White Rock","$172,000","9","1","1976","0.00","Apartment/Condo","South Surrey White Rock","001-383-604","V4B 3W5","0.00",,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261366303/0/60/45/d2a44109292fb327f540e117ac0e6bd8/16/61dc6834e2678751c5a39434c5e57246/261366303.JPG","V1093378","Residential Attached","S","249 7293 MOFFATT ROAD","Brighouse South","$175,000","3","1","1982","0.00","Apartment/Condo","Richmond","002-122-201","V6Y 1X9",,,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261270860/0/60/45/4242854e42e808469d85da0d9c190044/15/f75265b710e8728dfb7ddb6d1c9561a3/261270860.JPG","H1403885","Residential Attached","S","12 45740 THOMAS ROAD","Vedder S Watson-Promontory","$175,000","47","3","1994","0.00","Townhouse","Sardis","018-391-966","V2R 3N3",,,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261183029/0/60/45/5e612192a6128318355d21803e7624aa/15/283f8bf4ec17cf6a008d25238ce2df26/261183029.JPG","F1419854","Residential Attached","S","1102 10620 150TH STREET","Guildford","$176,000","93","2","1981","0.00","Townhouse","North Surrey","001-843-001","V3R 7S1",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261169717/0/60/45/e80b2a3404895ec90b01e0a4a64a10be/16/f25c1473da9e2a6bc3c8ece616576294/261169717.JPG","V1078890","Residential Attached","S","1004 740 HAMILTON STREET","Uptown NW","$176,500","91","1","1974","0.00","Apartment/Condo","New Westminster","001-227-319","V3M 5T7",,,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261321348/0/60/45/0018e09a50c8bea06392bf41e9add969/16/3b2558b55fb8bc8e03e295ffccd9efee/261321348.JPG","V1090441","Residential Attached","S","208 335 CARNARVON STREET","Downtown NW","$179,000","20","1","1996","0.00","Apartment/Condo","New Westminster","023-885-424","V3L 1B9",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261334061/0/60/45/0a8a50d4b11e507ac12ad964705c0bc3/14/87d443be196b9796c5b86b93531f2b1f/261334061.JPG","H1404246","Land Only","S","LOT 6 NIXON ROAD","Eastern Hillsides","$179,000","20",,,"7,100.00",,"Chilliwack","700-009-390","V4Z 1L3","70.00","Road Access","House/Single Family"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261205641/0/60/45/8cd598daab52a468ab3fb8e30bd63820/14/aa29b86a3e288715671f51ac8ba25d46/261205641.JPG","H1403473","Residential Attached","S","309 45769 STEVENSON ROAD","Sardis East Vedder Rd","$180,000","79","2","2005","0.00","Apartment/Condo","Sardis","026-353-865","V2R 5Z2",,,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261261978/0/60/45/f918f59990fc024cc9778fd8f7b4822a/13/d4407410d49e786e7e839b3f4a08141b/261261978.JPG","N239893","Residential Detached","S","15635 CARIBOO HIGHWAY","Buckhorn","$180,000","51","3","9999","0.00","House with Acreage","PG Rural South (Zone 78)","023-143-347","V2N 5Y3","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261315290/0/60/45/d7b1bdd1509169d8f25fa15572e67272/15/9746a11cfa37d605617d175d0e1d5543/261315290.JPG","F1424974","Residential Attached","S","2203 10620 150TH STREET","Guildford","$180,000","22","2","1980","0.00","Townhouse","North Surrey","001-823-001","V3R 7S1",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261231880/0/60/45/2b0c467163286c3e66d97c9d08541d3d/15/35b83e8d0a64c0c7db4ee72d5d840b98/261231880.JPG","F1421817","Residential Attached","S","1600 10620 150TH STREET","Guildford","$180,000","62","2","1981","0.00","Townhouse","North Surrey","001-808-451","V3R 7K2",,,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261217838/0/60/45/63349c9ada31ab87fa9d3e8e57b7b675/15/2077a10d39d59c6016bf25fd77f6e5af/261217838.JPG","F1421291","Residential Attached","S","207 5363 206TH STREET","Langley City","$180,000","64","2","1989","0.00","Apartment/Condo","Langley","014-137-801","V3A 2C5","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261258728/0/60/45/5da6cd50426660216dfbfdf9e936314f/15/c3e5795c1f44bcb02666a84e55e2bce4/261258728.JPG","H1403801","Residential Attached","S","305 9270 EDWARD STREET","Chilliwack W Young-Well","$181,500","53","2","2007","0.00","Apartment/Condo","Chilliwack","027-019-535","V2P 4C4",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261216199/0/60/45/509705c903c07e60f91ee577d628c2b4/16/359c0b56bbc624ff6bf4eb2131b5b70b/261216199.JPG","V1082255","Residential Attached","S","203 2342 WELCHER AVENUE","Central Pt Coquitlam","$182,000","71","1","2006","0.00","Apartment/Condo","Port Coquitlam","027-015-661","V3C 1X5",,,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261205760/0/60/45/34378f29fc1ad06244dc75f237417ed1/13/4f10597c5ead53c17fc928863320c55f/261205760.JPG","N239229","Residential Detached","S","154 RUGGLES STREET","Quinson","$183,000","77","3","1967","7,500.00","House/Single Family","PG City West (Zone 71)","011-498-641","V2M 3P4","0.00",,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","F1426285","Residential Attached","S","1311 10777 UNIVERSITY DRIVE","Whalley","$184,000","0","1","2010","0.00","Apartment/Condo","North Surrey","028-182-707","V3T 0E6","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260979656/0/60/45/bcc38d63b977daf59e6e7679dc975299/15/9a8b7e5f6647eb82224b0e763ed7929b/260979656.JPG","F1411837","Residential Attached","S","104 14998 101A AVENUE","Guildford","$187,000","172","2","1993","0.00","Apartment/Condo","North Surrey","018-267-831","V3R 0T1","0.00",,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261070695/0/60/45/0f473c2730b06f460f06005b1c6d28d6/16/c8dd8f7651c8cb9eeaefdbdd423f5e4e/261070695.JPG","F1415452","Residential Attached","S","413 10533 UNIVERSITY DRIVE","Whalley","$187,500","140","2","1995","0.00","Apartment/Condo","North Surrey","018-700-977","V3T 5T7",,,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260542679/0/60/45/221e065a65767e666bdcc359dac489f1/14/b905cbd8e260f6a7a6b7953d527723b4/260542679.JPG","H1303691","Residential Attached","S","20B 7001 EDEN DRIVE","Sardis West Vedder Rd","$190,000","410","2","1986","0.00","Townhouse","Sardis","009-615-512","V2R 3T1",,,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261271710/0/60/45/e921202b4f6b4b39c25c39e2e0f7d440/13/81e16d5ad0635c2ec01e3911e5be90f3/261271710.JPG","N239990","Residential Detached","S","212 ROWAT ROAD","Williams Lake - City","$190,000","43","3","1965","0.00","House/Single Family","Williams Lake (Zone 27)","013-320-726","V2G 2X2","0.00",,
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/258912462/0/60/45/cf092a0f77a2035371bbcff62dd6c2aa/13/2ad0465e9edd7414c239264ff3b0bc1c/258912462.JPG","N212598","Land Only","S","LOT C GROSSETT ROAD","Bridge Lake/Sheridan Lake","$190,000","1186",,,"0.00",,"100 Mile House (Zone 10)","024-675-059","V0K 1E0","0.00","Road Access","Mixed"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261312599/0/60/45/c7729cb61f1a001167ee07999dbbbdac/15/b54ec010c7910ba626bec374baf2a99d/261312599.JPG","F1424884","Residential Attached","S","316 20259 MICHAUD CRESCENT","Langley City","$192,000","25","2","1998","0.00","Apartment/Condo","Langley","023-957-701","V3A 8L1","0.00",,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261263741/0/60/45/d27b41bb323c0f3a8893edcd7f3474ff/16/a77c98fb87225a0feaab85f4db032977/261263741.JPG","V1086005","Residential Attached","S","202 555 NORTH ROAD","Coquitlam West","$192,500","45","2","1982","0.00","Apartment/Condo","Coquitlam","001-888-714","V3J 1N8",,,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261261622/0/60/45/a573ffd10ba47e1b32dbda4cc6cac720/15/0d5961da970f1c5727fc4aa50cfe3f94/261261622.JPG","F1423030","Residential Attached","S","310 13965 16 AVENUE","White Rock","$193,000","51","2","1988","0.00","Apartment/Condo","South Surrey White Rock","011-953-837","V4A 1P8","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261346948/0/60/45/c00746d2fc933d2413c7dac0c94cd278/15/0a938f14ade51cb573fb9e3ac362eac5/261346948.JPG","F1426064","Residential Attached","S","208 16137 83RD AVENUE","Fleetwood Tynehead","$193,000","12","2","1995","0.00","Apartment/Condo","Surrey","023-111-305","V4N 0N1",,,
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261358073/0/60/45/69bf317511e09c9de892a896a441153e/13/515809a29fad1caafaa4b7a8b2384bc1/261358073.JPG","N240823","Residential Attached","S","4261 QUENTIN AVENUE","Lakewood","$194,000","1","4","9999",,"1/2 Duplex","PG City West (Zone 71)","008-990-883","V2M 5L2","36.00",,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261160302/0/60/45/aa186250c0576b674fc0ecc5abc864fb/13/a8f8c3760dc22616c39211fa8058a007/261160302.JPG","N238575","Residential Detached","S","7981 ROCHESTER CRESCENT","Lower College","$194,000","97","4","1979","7,200.00","House/Single Family","PG City South (Zone 74)","008-619-751","V2N 3V7","0.00",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261284504/0/60/45/02e29a91bb9aacbec9021dbb0b4c61fd/15/5fe8c85f7f0430a12643a250c9c65588/261284504.JPG","F1423890","Residential Attached","S","206 19721 64TH AVENUE","Willoughby Heights","$195,000","39","2","1992","0.00","Apartment/Condo","Langley","016-302-958","V2Y 1L1",,,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261309978/0/60/45/023f9045cf80b6cf60b6e636f5241133/16/8874a32e7080756c5c72fc9cd9b2785b/261309978.JPG","V1089633","Residential Attached","S","120 1195 PIPELINE ROAD","New Horizons","$195,000","31","2","1984","0.00","Apartment/Condo","Coquitlam","000-681-300","V3B 6J5",,,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261300627/0/60/45/614ce40cc85cd3206876de9da99e3278/16/9a99c6237cf9f994a7cdaa619240e00b/261300627.JPG","V1088950","Residential Attached","S","104 2983 CAMBRIDGE STREET","Glenwood PQ","$195,000","28","2","1994","0.00","Apartment/Condo","Port Coquitlam","017-821-312","V3B 7N7",,,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261238231/0/60/45/90974be35b4e75144ea0fa3c9010f23d/15/9b6e5a00c27cef6f863c8621b6740864/261238231.JPG","F1422103","Residential Attached","S","306 13955 LAUREL DRIVE","Whalley","$196,000","61","2","1994","0.00","Apartment/Condo","North Surrey","018-744-494","V3T 1A8",,,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261141322/0/60/45/19792f2162a94408437cd453b74d2b59/16/5b9a44b11ac26abb84446e62d8d900fd/261141322.JPG","V1076882","Residential Attached","S","208 780 PREMIER STREET","Lynnmour","$196,000","112","1","1968","0.00","Apartment/Condo","North Vancouver","800-087-749","V7J 2G8",,,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261253470/0/60/45/f05699f593286cf0ee8218e5a3563d9a/16/896dcee0ae17ac188eff53bcf6383505/261253470.JPG","V1085197","Residential Attached","S","21 2120 CENTRAL AVENUE","Central Pt Coquitlam","$197,000","57","1","1995","0.00","Apartment/Condo","Port Coquitlam","019-135-122","V3C 1V5",,,
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261265851/0/60/45/7df32b3128b83b2ec48de18a048bcb30/15/3b19a57139721285de9ba6e6b4292665/261265851.JPG","F1423228","Residential Attached","S","81 10830 152ND STREET","Bolivar Heights","$198,000","48","3","1971","0.00","Townhouse","North Surrey","001-087-045","V3R 4H2","0.00",,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261220314/0/60/45/cb9a9b0056d1f55acf9e986a10f66b6a/15/ecca61809fe61ad6fa21b3057eb1ebe7/261220314.JPG","F1421347","Residential Attached","S","310 5516 198TH STREET","Langley City","$198,000","73","2","2009","0.00","Apartment/Condo","Langley","027-724-808","V3A 1G2","0.00",,
