"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261295141/0/60/45/5aebf129bc25ab62b318a36f12c8aac1/15/2eef7e22a50a3bff6a761195a0e82cd0/261295141.JPG","F1424185","Residential Detached","S","8479 FAIRBANKS STREET","Mission BC","$549,900","42","3","9999","60,950.00","House with Acreage","Mission","006-133-860","V2V 3K4","210.00",,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261252705/0/60/45/4b9088ef6388f8afcbfe3c0e18e7c11c/16/1b556b5aafdc10299ab7f07f9311b779/261252705.JPG","V1085148","Residential Attached","S","2303 5611 GORING STREET","Central BN","$550,000","61","2","2008","0.00","Apartment/Condo","Burnaby North","027-446-981","V5B 0A3",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261342199/0/60/45/cc1bc94553a61da287551254f64e9d43/16/19b717ce3d5b27cb901ef476669d86a4/261342199.JPG","V1091753","Residential Attached","S","2502 1239 W GEORGIA STREET","Coal Harbour","$550,000","19","2","1999","0.00","Apartment/Condo","Vancouver West","024-576-123","V6E 4R8",,,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261374042/0/60/45/90f9a1e66fe1841f82869642a14dfe1c/15/84e00e13701bf9c9732bf3c78333aa7e/261374042.JPG","F1426959","Residential Detached","S","8325 118A STREET","Scottsdale","$550,000","3","4","1971","7,814.00","House/Single Family","N. Delta","008-465-479","V4C 6K4","46.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260782303/0/60/45/fb957619072330a6ffa482961c5b1f2c/15/ac70aefcdf99d0b92bdd0eb5cfffbfb3/260782303.JPG","V1047554","Residential Detached","S","22760 GILLEY ROAD","Hamilton RI","$550,000","275","3","1968","9,600.00","House/Single Family","Richmond","000-554-138","V6V 1E4",,,
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261313738/0/60/45/f4468d7ecde49db36c578f4fbafe0a07/15/c466d2e27f04ecfef40bae8fb752ff11/261313738.JPG","F1424915","Residential Detached","S","15936 96TH AVENUE","Fleetwood Tynehead","$550,000","42","3","9999","9,180.00","House/Single Family","Surrey","002-054-558","V4N 2L6","60.00",,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","F1426967","Residential Detached","S","4330 BLAUSON BOULEVARD","Abbotsford East","$550,000","2","4","2007","12,415.00","House/Single Family","Abbotsford","026-542-986","V3G 3C5","56.00",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261180236/0/60/45/30a33f23e7b13a4f03f83be3f04b788e/16/2fcb80c065ee33e500d356516ad0e6af/261180236.JPG","V1079634","Residential Attached","S","D 2309 BRANDYWINE WAY","Bayshores","$550,000","102","3","1985","0.00","Townhouse","Whistler","002-489-601","V0N 1B2",,,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261153773/0/60/45/52c336f1731d79395f9645861eaa02a9/16/5dfbcf80d09684339561251e26d86ebc/261153773.JPG","V1077687","Residential Attached","S","107 4211 GARRY STREET","Steveston South","$552,500","107","3","2009","0.00","Townhouse","Richmond","027-914-101","V7E 2T9",,,
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261358790/0/60/45/1d586b677c36611da57ab8556e0dfe43/16/c6fd1109e3802890b074d3e1d06c8e98/261358790.JPG","V1092903","Residential Attached","S","803 150 W 15TH STREET","Central Lonsdale","$554,900","7","2","2014","0.00","Apartment/Condo","North Vancouver","029-354-692","V7M 0C4",,,
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261351965/0/60/45/3f9e443d813a4c7fdbd1459662eb26d2/16/a7f68c6a11803f200544324e43677284/261351965.JPG","V1092413","Residential Attached","S","133 2979 PANORAMA DRIVE","Westwood Plateau","$555,000","16","4","1996","0.00","Townhouse","Coquitlam","023-611-588","T6W 0H4",,,
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261347919/0/60/45/0f4eff83955e3fb039f46674524f2ad9/16/d485a57ef6b7c1cb73e6927fb3da2a18/261347919.JPG","V1092154","Residential Attached","S","200 FURNESS STREET","Queensborough","$555,000","13","3","2008","2,634.00","Townhouse","New Westminster","026-416-433","V3M 0B5",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261290495/0/60/45/039976b4d98c5e6acf591300adae350c/15/ae4f16558c5efbdd639ff57274a101d3/261290495.JPG","F1424090","Residential Detached","S","1145 KING GEORGE BOULEVARD","King George Corridor","$555,000","46","3","1990","7,092.00","House/Single Family","South Surrey White Rock","011-750-529","V4A 4Z1","75.75",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261331299/0/60/45/c4272b4c7670e55024affa82d0eb6ccf/16/4c36c6fac5b022179c9ac28eb30f7fac/261331299.JPG","V1091128","Residential Detached","S","11312 240A STREET","Cottonwood MR","$557,000","26","3","2006","3,995.00","House/Single Family","Maple Ridge","026-475-863","V2W 0A4","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261374400/0/60/45/a596ed24e6fcd1011b75c6f22e83f3a5/15/4f2b7b5dead58658b85b4ec8a6f510a7/261374400.JPG","F1426978","Residential Detached","S","5932 130B STREET","Panorama Ridge","$557,142","10","5","2014","2,732.00","House/Single Family","Surrey","029-172-292","V3X 1K6","29.53",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261291721/0/60/45/1bb3fa358629ebb58197bbea5c662ed3/16/1fc4e4f13cc1aa83efa175b8d99a4aaa/261291721.JPG","V1088162","Residential Attached","S","303 568 ROCHESTER AVENUE","Coquitlam West","$558,000","43","3","2012","0.00","Townhouse","Coquitlam","028-953-622","V3K 0C3",,,
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261370383/0/60/45/b49f312b589fd472ccc6b1bca24e1bec/16/3b16d24152052f5ac3eb7a7acbe7df35/261370383.JPG","V1093708","Residential Attached","S","305 4250 DAWSON STREET","Brentwood Park","$558,000","4","2","2008","0.00","Apartment/Condo","Burnaby North","027-518-175","V5C 4B1",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261367168/0/60/45/5bc0e478a9dbb5479fa2e79dbdc4cb3c/16/f32c8ae0bd6d68a17dfef4b9c1329e51/261367168.JPG","V1093452","Residential Attached","S","7 251 W 14TH STREET","Central Lonsdale","$559,000","8","3","1979","0.00","Townhouse","North Vancouver","005-603-391","V7M 1P4",,,
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261130737/0/60/45/180498d9c749cd990f6d9da184f55acb/16/cd127a8b8cd2e1096ac28e90e3b761cd/261130737.JPG","F1417900","Residential Detached","S","13033 59TH AVENUE","Panorama Ridge","$559,047","125","5","2014","2,712.00","House/Single Family","Surrey","029-172-446","N0N 0N0",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261283918/0/60/45/a60c1d4acf58b40a82580dfcee356e14/16/9a38688e19ad80f3411d4affe30eda07/261283918.JPG","V1087660","Residential Detached","S","901 LYNWOOD AVENUE","Oxford Heights","$560,000","42","3","1979","7,434.00","House/Single Family","Port Coquitlam","005-575-176","V3B 5W5","53.48",,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261357013/0/60/45/052afb35f7f3296792b5e845bf9e6427/16/26fa1cd4baeb1b730f44fc6d7307e82d/261357013.JPG","V1092805","Residential Attached","S","3207 939 HOMER STREET","Yaletown","$562,000","13","2","1997","0.00","Apartment/Condo","Vancouver West","023-925-809","V6B 2W6",,,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261140820/0/60/45/65864097df5746e0e952f7feaee5e52d/16/3938a4923274aac5ca87303b1dfc38c6/261140820.JPG","V1076831","Residential Attached","S","2105 2088 MADISON AVENUE","Brentwood Park","$563,888","123","2","2005","0.00","Apartment/Condo","Burnaby North","026-287-111","V5C 6T5",,,
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261358594/0/60/45/3c30d9e36e2a24f615c1652b674c3084/15/e2254da1ab638bfc0b838f265e6666ca/261358594.JPG","F1426425","Residential Detached","S","11508 PEMBERTON CRESCENT","Annieville","$564,000","9","6","1979","6,804.00","House/Single Family","N. Delta","005-435-544","V4C 3J4","55.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261330473/0/60/45/5a1a8fe711d63bf3991e14083bee165f/15/47bf8f4fa163c145e4beaadc38d6f43b/261330473.JPG","F1425557","Residential Detached","S","10914 78 AVENUE","Nordel","$564,000","25","4","1973","6,598.00","House/Single Family","N. Delta","006-271-898","V4C 1N5","93.00",,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261045765/0/60/45/766d125eb6f89d5febc86b77d4a9a1e8/16/f76cf223bfedc1b4685a22ed88fc77eb/261045765.JPG","V1069553","Residential Detached","S","185 PHILLIPS STREET","Queensborough","$565,000","158","3","2000","3,133.00","House/Single Family","New Westminster","024-429-988","V3M 6Z5","28.10",,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261152825/0/60/45/427a44469f709f375d386cf7941acfc1/15/aae94388b8fc5d02d86fe10ffe1c6dab/261152825.JPG","F1418662","Residential Detached","S","11786 95A AVENUE","Annieville","$565,000","106","5","1968","6,598.00","House/Single Family","N. Delta","006-967-175","V4C 3V7","66.00",,
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261309208/0/60/45/68e4b619052f4540aca60a77b1ef6645/15/cb60bfda6779f0056fdeba7e28d78114/261309208.JPG","F1424766","Residential Detached","S","14729 84A AVENUE","Bear Creek Green Timbers","$567,000","37","5","1987","7,082.00","House/Single Family","Surrey","004-848-217","V3S 6Z7","66.00",,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261350044/0/60/45/87b624cd027de3f808059114ae866539/16/08f666d78febf001e6a939de2b35b5cd/261350044.JPG","V1092307","Residential Attached","S","21 251 W 14TH STREET","Central Lonsdale","$567,500","18","3","1979","0.00","Townhouse","North Vancouver","005-603-722","V7M 1P4",,,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261374620/0/60/45/0e516d7e7c6ebfa79cb9731a5e9e8750/16/a2004a0100568f644c4d0294746bcf77/261374620.JPG","F1426989","Residential Detached","S","9465 161ST STREET","Fleetwood Tynehead","$568,000","5","3","1990","8,378.00","House/Single Family","Surrey","011-695-757","V4N 2P3","59.05",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261345531/0/60/45/bb0bac112df615ca73aaaf8f5bd4057d/15/970542d523c2497d4cf08982596da378/261345531.JPG","F1426009","Residential Detached","S","14633 84A AVENUE","Bear Creek Green Timbers","$568,000","15","4","1990","7,043.00","House/Single Family","Surrey","013-117-360","V3S 7V5","70.86",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261322779/0/60/45/7302111f1b45030d52febb9b21c805b5/15/bf5edc07f5734a654dc41815d6ff564c/261322779.JPG","V1090559","Residential Detached","S","621 FIFTH STREET","GlenBrooke North","$569,000","27","3","9999","0.00","House/Single Family","New Westminster","013-542-672","V3L 2Y1","35.70",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261365967/0/60/45/59fd70c260f69ce0b9b478f63c033161/15/c4ee02a8093e7fdf3dbfa535c0720909/261365967.JPG","F1426685","Residential Detached","S","3838 CAVES COURT","Abbotsford East","$570,000","3","5","2006","7,202.00","House/Single Family","Abbotsford","026-246-058","V3G 0A1","59.35",,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261082880/0/60/45/8246a9ef8acd152b027da2a6c486f5c5/16/a2ec1f314a88168a115967cd6dded60f/261082880.JPG","V1072384","Residential Detached","S","1585 LINCOLN AVENUE","Oxford Heights","$570,000","147","4","1964","6,667.00","House/Single Family","Port Coquitlam","010-381-911","V3B 2J4","122.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261333531/0/60/45/7e1ef1586a69594330b8a81276bb2b88/16/d859d779dd994d097b969ce0803faf47/261333531.JPG","V1091250","Residential Attached","S","38 3960 CANADA WAY","Burnaby Hospital","$570,000","26","2","1986","0.00","Townhouse","Burnaby South","000-796-964","V5G 1G7",,,
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261080653/0/60/45/8bf50ccaf5051d1c0b4cfa394acc56f4/16/34823b3ccf5792cb417d53afcfa6c68a/261080653.JPG","F1415841","Residential Detached","S","8237 WADHAM DRIVE","Nordel","$570,000","146","5","1975","10,129.00","House/Single Family","N. Delta","001-897-390","V4C 4E1","52.37",,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261083921/0/60/45/1974207586e35d54e8bce13dca9b1e71/16/1aa451df10df5f451c19c204d773387b/261083921.JPG","V1072450","Residential Attached","S","1905 5611 GORING STREET","Central BN","$570,000","140","2","2008","0.00","Apartment/Condo","Burnaby North","027-446-760","V5B 0A3",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261373537/0/60/45/4f066639989f6dc3d0b84efb0aa02c3e/15/44ad303119c999d5d2afa9cad80c2c13/261373537.JPG","F1426948","Residential Detached","S","9489 212 STREET","Walnut Grove","$570,000","1","4","1984","5,810.00","House/Single Family","Langley","002-426-706","V1M 1M1","59.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261200383/0/60/45/a6dcfb2e083d587efc1f247489559168/15/49835e85cd111012efe59ae7b4a954de/261200383.JPG","F1420609","Residential Detached","S","13037 59A AVENUE","Panorama Ridge","$571,000","87","5","2014","2,753.00","House/Single Family","Surrey","029-172-136","N0N 0N0","29.68",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261302904/0/60/45/650462e3a6e9f12f481edfd20819fa11/15/162074add86b409f19271e9ab21cbf22/261302904.JPG","F1424470","Residential Detached","S","33838 MELBURN DRIVE","Mission BC","$571,428","41","7","2014","5,850.00","House/Single Family","Mission","028-995-422","V2V 7S2","40.00",,
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261232865/0/60/45/a8bd28f38de5534127a03ca559cf3a86/16/ccaff493c577d31ba93ddacf0ade5688/261232865.JPG","V1083592","Residential Attached","S","4 1945 W 15TH AVENUE","Kitsilano","$573,000","72","2","1982","0.00","Townhouse","Vancouver West","005-218-322","V6J 2L2",,,
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261377972/0/60/45/f068640f455f763e3ad4517f3c6ccb6f/16/117bcb4f77bb833b5faf5c890b53ddee/261377972.JPG","V1094194","Residential Attached","S","1405 5611 GORING STREET","Central BN","$575,000","2","2","2008","0.00","Apartment/Condo","Burnaby North","027-446-468","V5B 0A3",,,
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260971589/0/60/45/1fd7d30506628e257b57a9e25d6f0046/15/bb1a81a3f2d2b18a188a95b926473ea4/260971589.JPG","F1411563","Residential Attached","S","48 14968 24 AVENUE","Sunnyside Park Surrey","$575,000","190","3","2002","0.00","Townhouse","South Surrey White Rock","025-202-430","V4A 9Y5","0.00",,
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261363350/0/60/45/4bd9e05b33c5d9fa80236d9f9236d24e/16/5b03170bd6b39fabf9dd89d3df2b7125/261363350.JPG","V1093230","Residential Attached","S","1948 W 15TH AVENUE","Kitsilano","$575,000","11","2","1986","6,200.00","Townhouse","Vancouver West","005-004-322","V6J 2L3",,,
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261075634/0/60/45/6e812eee8b049270f09ccbba81d415a5/16/53062451c56f50263b5f3d8444a67d85/261075634.JPG","V1071870","Residential Attached","S","103 8300 BEAR PAW TRAIL","Rainbow","$575,900","144","3","2015","0.00","Apartment/Condo","Whistler","800-082-596","V0N 1B8",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261311659/0/60/45/07ac4368df92150a676bc45e31f3d8f3/15/7381a550e1b28155cb26f7cd41a105ca/261311659.JPG","F1424853","Residential Detached","S","7068 148TH STREET","East Newton","$577,000","39","6","2012","2,714.00","House/Single Family","Surrey","028-595-840","V3S 3E4","29.70",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261142010/0/60/45/1b11955bcf79028e72aa34528575a997/15/c4b2087a539b5c2f4c968660f3add1b8/261142010.JPG","F1418285","Residential Detached","S","6140 COTTONWOOD STREET","Sunshine Hills Woods","$578,000","117","3","1986","6,050.00","House/Single Family","N. Delta","003-526-313","V4E 3K3","50.00",,
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261238256/0/60/45/f75334916c4dee3fb2acdc336d05a0fc/16/4325a3700c1a9cd48fc5e96e517fe1b9/261238256.JPG","V1084025","Residential Attached","S","1208 4880 BENNETT STREET","Metrotown","$578,000","67","2","2013","0.00","Apartment/Condo","Burnaby South","029-051-037","V5H 4J9",,,
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261344215/0/60/45/b027ba231289b972f96f91f43229e16a/16/2f854c7047a7e77cfae2e6b2c1704350/261344215.JPG","V1091891","Residential Detached","S","8 MAUDE COURT","North Shore Pt Moody","$578,500","18","3","1986","4,033.00","House/Single Family","Port Moody","000-814-873","V3H 4E7","0.00",,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261175018/0/60/45/b37135f4f40b328d4f84071acc6ab452/16/2d6194cb3b14835723dc79b262a16b34/261175018.JPG","V1079264","Residential Attached","S","4723 VILLAGE DRIVE","Greentree Village","$579,000","99","4","1996","0.00","Townhouse","Burnaby South","023-230-541","V5G 4V7",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261168786/0/60/45/cddf8cbdf396ab88838339fb8863a238/16/9abf5102c230acdadcf1de336e3a1a7a/261168786.JPG","F1419229","Residential Detached","S","15510 84TH AVENUE","Fleetwood Tynehead","$580,000","102","7","1991","7,131.00","House/Single Family","Surrey","015-909-301","V3S 2N4","63.98",,
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1092582","Residential Detached","S","721 HENDERSON AVENUE","Coquitlam West","$580,000","11","4","9999","7,657.00","House/Single Family","Coquitlam","011-193-204","V3K 1N7","61.30",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261356902/0/60/45/cac8b7a6889b8f338fd9ec3ea2726528/15/d71ba025c4d2bcf217333177b71361e0/261356902.JPG","F1426374","Residential Detached","S","11806 100 AVENUE","Royal Heights","$580,000","7","5","1966","7,816.00","House/Single Family","North Surrey","005-350-620","V3V 2W1","64.61",,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261279604/0/60/45/56dccf390909689af6ddca61133e0a0f/16/9c7c9bc560a996866c67cd74cdd86d88/261279604.JPG","F1423702","Residential Detached","S","8768 128A STREET","Queen Mary Park Surrey","$583,500","52","3","1991","7,808.00","House/Single Family","Surrey","014-213-346","V3W 0K3","33.00",,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261367234/0/60/45/0fbf4e9adeb0b145874d95c80b74e1a8/16/afe5ff5503895cccf15e0f38294b46ad/261367234.JPG","V1093453","Residential Attached","S","1 7256 STRIDE AVENUE","Edmonds BE","$585,000","1","3","2011","0.00","1/2 Duplex","Burnaby East","028-636-899","V3N 1T9","30.60",,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261312719/0/60/45/0ac82d6bfe4689e021ff4d686dc256f0/16/5f0ff475dee55fdf2e2f05401f393f6c/261312719.JPG","V1089768","Residential Attached","S","3015 LAUREL STREET","Fairview VW","$587,000","29","2","1989","0.00","Townhouse","Vancouver West","012-318-922","V5Z 3T6",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261131056/0/60/45/77941881ada9de45be2d6d1b801cdddb/15/65d9d0686a83eb8fcc81fd117576f368/261131056.JPG","F1417912","Residential Detached","S","21043 77TH AVENUE","Willoughby Heights","$587,000","123","5","2013","2,778.00","House/Single Family","Langley","028-653-297","V2Y 0L1","30.20",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261326583/0/60/45/8972d9a22ca724e82051376e5504ab33/15/37630b389d919fb7b4d1d3f535363a49/261326583.JPG","F1425387","Residential Detached","S","19617 68 AVENUE","Willoughby Heights","$588,000","28","6","2007","3,506.00","House/Single Family","Langley","026-466-147","V2Y 2W6","42.00",,
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261359055/0/60/45/0e5dce2a70917cf75231b6646623e80d/16/2dacce1ce7ad9eb46586bc9c4e168f91/261359055.JPG","V1092932","Residential Attached","S","106 2665 MOUNTAIN HIGHWAY","Lynn Valley","$589,900","14","3","2015","0.00","Apartment/Condo","North Vancouver","800-090-234","V7J 0A8",,,
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261239955/0/60/45/17f878650a8793a761960b62b996e376/16/b427be0b727243d94fff2e2d78c5f33b/261239955.JPG","V1084219","Residential Detached","S","22878 TELOSKY AVENUE","East Central","$589,900","70","5","2010","4,375.00","House/Single Family","Maple Ridge","027-431-002","V2X 8Z9","47.20",,
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261350555/0/60/45/c4f35798aa8c1e1ed1575137fdaadd4f/16/f75919d2e09774b0b0aaab46f3ccfd21/261350555.JPG","V1092337","Residential Detached","S","LOT 25 4659 ROBIN LANE","Cliff Drive","$589,900","16","3","2016","3,918.00","House/Single Family","Tsawwassen","800-090-157","V4M 0A8","49.21",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261340054/0/60/45/c5d39804b2f32282d507d203727d540b/15/fdc5f1f4272fddd9ae3e960db7529f9e/261340054.JPG","F1425825","Residential Detached","S","14677 59A AVENUE","Sullivan Station","$590,000","20","7","2014","3,550.00","House/Single Family","Surrey","028-764-455","V5S 0V5","31.70",,
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261306391/0/60/45/c2ed894f730ee9b44e7098aaa823f3b9/16/df228ba9948f1be6b8cf52345cdc8442/261306391.JPG","V1089692","Residential Attached","S","7010 GRIFFITHS AVENUE","Highgate","$590,000","34","3","2010","0.00","Townhouse","Burnaby South","028-295-382","V5E 0B2","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261228209/0/60/45/2b3f7acca5d6b7c7adc5fa3099afd59f/15/a4cca0abb54af7f2b686a8ad25d14a3b/261228209.JPG","F1421676","Residential Detached","S","5939 165A STREET","Cloverdale BC","$592,500","66","5","2007","5,156.00","House/Single Family","Cloverdale","026-039-281","V3S 4N9","26.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261162422/0/60/45/600ea3e5121b56430065041ea614b35d/15/0bcc2619ff8519002dca514a1dbb6952/261162422.JPG","F1419005","Residential Attached","S","12 15255 36TH AVENUE","Morgan Creek","$592,500","111","4","2004","0.00","Townhouse","South Surrey White Rock","025-903-331","V3S 0Y4","0.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261273884/0/60/45/5cbcd18306c8a25858e534a56b5341e9/16/160e976eda1843a20eb6dc93b1e74bac/261273884.JPG","V1086922","Residential Attached","S","5 9311 DAYTON AVENUE","Garden City","$593,000","49","2","1990","0.00","Townhouse","Richmond","013-616-129","V6Y 1E2",,,
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261076515/0/60/45/b7e804afe7e36a66591a53783c81666e/16/f0c9937832ce75b135b7e5d24a136cae/261076515.JPG","V1071924","Residential Attached","S","205 8300 BEAR PAW TRAIL","Rainbow","$594,900","151","3","2015","0.00","Apartment/Condo","Whistler","800-082-606","V0N 1B9",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261270600/0/60/45/b1150030b09644f4cb9b7ab7567666e5/14/9aaf80bff1c1a7f75fad3341893d7d3d/261270600.JPG","H1403883","Residential Detached","S","48035 KITCHEN HALL ROAD","Fairfield Island","$595,000","61","4","1960","0.00","House with Acreage","Chilliwack","023-626-364","V2P 6H5","184.00",,
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261229731/0/60/45/8ad8e448afced09a75c07c99df471402/16/8a14d67489d3181626e276d587f4b686/261229731.JPG","V1083316","Residential Attached","S","915 A RODERICK AVENUE","Maillardville","$599,000","76","3","2007","4,087.00","1/2 Duplex","Coquitlam","026-760-452","V3K 1P9","33.50",,
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261360009/0/60/45/5a37b68b2258aa0d0acb5e3f0de6af98/16/d9eb1a035bfe5443dc4f6a38059a2b41/261360009.JPG","V1093016","Residential Attached","S","309 1550 FERN STREET","Lynnmour","$599,900","12","2","2015","0.00","Apartment/Condo","North Vancouver","800-090-301","V7J 1H6",,,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261334445/0/60/45/af52ddad2862b68250c2b819dcbb2004/15/5771fae9e0d5dda222c1c550b82628f7/261334445.JPG","F1425675","Residential Detached","S","19097 69A AVENUE","Clayton","$599,900","21","4","2007","3,483.00","House/Single Family","Cloverdale","026-430-541","V4N 0A5","36.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261149902/0/60/45/d8296bdadebe6e60720fdac5be3f56a5/15/0b5ff9723f5c5bfec40568434734cbd9/261149902.JPG","F1418564","Residential Detached","S","6059 190TH STREET","Cloverdale BC","$600,000","110","6","1991","8,023.00","House/Single Family","Cloverdale","016-485-955","V3S 8A4","71.00",,
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261348224/0/60/45/138ed94364fa7fdbfc9ed366c5dfb759/16/79b75f7e22e0b4391acdaea19866ed05/261348224.JPG","V1092197","Residential Detached","S","23715 106TH AVENUE","Albion","$600,000","16","4","1993","6,413.00","House/Single Family","Maple Ridge","017-882-516","V2W 1B4","0.00",,
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261165615/0/60/45/66f5738ae1127898c9d26ecf53de17ec/16/3e5f5d14a45d447b25fe0d5bcafd1b18/261165615.JPG","V1078567","Residential Detached","S","1038 EWEN AVENUE","Queensborough","$600,000","108","6","1991","4,026.00","House/Single Family","New Westminster","009-038-914","V3M 5E1","33.00",,
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260776165/0/60/45/b47f5551d5662334056609c1265012d5/16/07dc6f80eb8d588019a648230328c810/260776165.JPG","V1047019","Residential Attached","S","1103 5728 BERTON AVENUE","University VW","$601,000","279","1","2014","0.00","Apartment/Condo","Vancouver West","029-227-704","V0V 0V0",,,
