"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"V1033514","Residential Attached","S","39 2217 MARMOT PLACE","Whistler Creek","1987","Townhouse","26","Whistler","Whistler","2/28/2014","RON MITCHELL","2","$1,800.00","10/23/2013","008-971-480",,"$255.00","11/21/2013","$380,000","$505.99","0.98","2","1","RTA 13","$389,900","29","751","$505.99","0.95","Townhouse","1",,"604-938-3815","3% ON THE FIRST $100,000/1.5% ON THE BAL","POWDERVIEW/CREEKSIDE",,"1",,,,"2","V0N 1B2",,,"BC",,,,
"V1024623","Residential Attached","S","PH2 5723 BALSAM STREET","Kerrisdale","1996","Apartment/Condo","17","Vancouver West","Vancouver","12/31/2013","JESSICA JUAN","1","$1,472.00","8/29/2013","023-530-910",,"$212.75","11/26/2013","$380,000","$569.72","0.96","1","1","C2","$398,000","89","667","$569.72","0.96","Apartment/Condo","1",,"604-725-7999","3.255% ON 1ST $100,000/1.1625% ON BAL","KERRISDALE PLACE",,"1",,,,"1","V6M 4B8",,,"BC",,,,
"V1031502","Residential Attached","S","2 10800 SPRINGMONT DRIVE","Steveston North","1972","Townhouse","41","Richmond","Richmond","2/26/2014","PERRY","1","$1,641.00","10/7/2013","001-074-792","2","$270.00","12/1/2013","$380,000","$262.07","0.97","2","3","STRATA","$392,800","55","1,450","$262.07","0.97","Townhouse","1",,"604-273-2828","3.22% ON 1ST $100,000 / 1.1625% ON BAL",,,"1",,,,"2","V7E 3S5",,"UPON OFFER PRESENTATION","BC",,,,
"V1036937","Residential Attached","S","405 688 E 16TH AVENUE","Fraser VE","1999","Apartment/Condo","14","Vancouver East","Vancouver","4/21/2014","Allyson, Brenda, Deborah","2","$1,411.00","11/21/2013","024-485-748","4","$276.73","12/1/2013","$380,000","$484.08","1.01","2","2","C-2","$378,000","10","785","$484.08","1.01","Apartment/Condo","1",,"604-264-6621","3.25% OF THE 1ST $100,000 + 1.16% OF BALANCE","Vintage Eastside","116","1","132.00",,,"1","V5T 2V4",,,"BC",,,,
"F1324854","Residential Attached","S","44 16789 60TH AVENUE","Cloverdale BC","2006","Townhouse","7","Cloverdale","Surrey","4/30/2014","TOUCHBASE","3","$2,148.00","10/31/2013","026-499-479",,"$258.00","11/29/2013","$381,500","$234.05","1.00","3","4","RM30","$382,900","29","1,630","$234.05","1.00","Townhouse","1",,"604-530-4141","S-3.22% 1ST 100K/1.15% BAL","LAREDO",,"1",,,,"2","V3S 1S8",,,"BC",,,,
"V1035515","Residential Attached","S","1104 977 MAINLAND STREET","Yaletown","2007","Apartment/Condo","6","Vancouver West","Vancouver","2/28/2014","RACHEL","1","$1,304.00","11/8/2013","026-910-683",,"$207.00","12/2/2013","$381,900","$760.76","0.98","1","1","DD","$389,900","24","502","$760.76","0.98","Apartment/Condo","1",,"604-715-3027","3.22% 1ST 100K/1.15% ON BAL","YALETOWN 3",,"0",,,,"1","V6B 1T2",,"-","BC",,,,
"V997219","Residential Attached","S","419 700 KLAHANIE DRIVE","Port Moody Centre","2007","Apartment/Condo","6","Port Moody","Port Moody","3/31/2014","Shafique Rashid","2","$2,039.00","3/20/2013","027-270-157","4","$235.94","12/1/2013","$383,000","$404.01","0.98","2","2","RES-MF","$389,900","256","948","$404.01","0.97","Apartment/Condo","1",,"604-257-8888","3.22% ON 1ST 100K / 1.15% ON BAL","Boardwalk",,"1",,,,"2","V3H 5L3",,,"BC",,,,
"V1031298","Residential Attached","S","407 928 RICHARDS STREET","Yaletown","2000","Apartment/Condo","13","Vancouver West","Vancouver","2/28/2014","Heather MacLean","1","$1,262.00","10/8/2013","024-769-568",,"$267.45","11/25/2013","$383,500","$628.69","0.99","1","1","DD","$389,000","48","610","$628.69","0.96","Apartment/Condo","1",,"604-649-7133","3.255-100/1.1625","The Savoy",,"1",,,,"1","V6B 6P6",,,"BC",,,,
"V1034258","Residential Attached","S","16 1268 RIVERSIDE DRIVE","Riverwood","2006","Townhouse","7","Port Coquitlam","Port Coquitlam","4/30/2014","BRIAN/MARCELA","3","$1,930.00","10/30/2013","026-930-358",,"$183.34","11/29/2013","$384,400","$228.54","0.99","4","3","MULTI","$389,900","30","1,682","$228.54","0.99","Townhouse","1",,"604-474-1500","3.255% ON FIRST $100,000 & 1.1625% ON BALANCE","SOMERSTON LANE",,"0",,,,"2","V3B 0A8",,,"BC",,,,
"H1303724","Residential Detached","S","45788 COLT PLACE","Vedder S Watson-Promontory","1996","House/Single Family","17","Sardis","Sardis","1/30/2014","Cory","3","$3,021.00","9/25/2013","018-784-216",,,"11/23/2013","$385,000","$176.85","0.99","3","4","R1A","$389,900","59","2,177","$176.85","0.96","House/Single Family","2",,"604-792-0077","3.22% 1ST 100K/1.15% BAL L 1/2 BF",,".239 acres","2","39.00",,,"6","V2R 3W9",,,"BC",,,,
"V1024614","Residential Attached","S","26 22206 124TH AVENUE","West Central","2008","Townhouse","5","Maple Ridge","Maple Ridge","3/22/2014","PAT","2","$3,093.00","8/25/2013","027-619-320","3","$199.00","11/27/2013","$385,000","$245.07","0.96","3","3","RM4","$399,500","94","1,571","$245.07","0.95","Townhouse","1",,"604-467-5000","3.255% ON 1ST $100,000/1.1625% ON BAL","COPPERSTONE RIDGE",,"1",,,,"4","V2X 8X1",,,"BC",,,,
"N232546","Residential Attached","S","LOT 14 117TH AVENUE","Fort St. John - City NW","2013","1/2 Duplex","0","Fort St. John (Zone 60)","Fort St. John","10/15/2014","BRANDY","2","$0.00","11/28/2013","800-082-346",,,"11/29/2013","$386,000","$222.86","0.97","3","3","R2","$399,900","1","1,732","$222.86","0.97","1/2 Duplex","1",,"250-785-6275","2.5% ON 1ST $100,000/1.25% ON REMAINING","GARRISON LANDING","134.1","0","31.20",,,"3","V1J 7J2",,,"BC",,,,
"N232548","Residential Attached","S","LOT 13 117 AVENUE","Fort St. John - City NW","2013","1/2 Duplex","0","Fort St. John (Zone 60)","Fort St. John","10/15/2014","BRANDY","2","$0.00","11/27/2013","800-082-342",,,"11/29/2013","$386,000","$222.86","0.97","3","3","R2","$399,900","2","1,732","$222.86","0.97","1/2 Duplex","1",,"250-785-6275","2.5% ON 1ST $100,000/1.25% REMAINING","GARRISON LANDING","134.1","0","31.20",,,"3","V1J 7J2",,,"BC",,,,
"V1025360","Residential Attached","S","102 4333 CENTRAL BOULEVARD","Metrotown","2005","Apartment/Condo","8","Burnaby South","Burnaby","6/30/2014","Touchbase/Text /Call Ken","1","$2,292.00","9/3/2013","026-115-204","32","$249.88","11/23/2013","$386,500","$488.62","0.97","1","1","CD-RM5","$398,000","81","791","$488.62","0.97","Apartment/Condo","1",,"604-338-1839","3% ON 1ST $100,000/1.15% ON BAL","Presidia",,"1",,,,"1","V5H 4W8",,"Investment property","BC",,,,
"V1038066","Residential Attached","S","1005 38 W 1ST AVENUE","False Creek","2015","Apartment/Condo","0","Vancouver West","Vancouver","3/30/2014","GRACE KWOK","1","$0.00","11/28/2013","028-824-148",,"$255.00","12/1/2013","$386,900","$699.64","1.00","1","1","CD","$386,900","3","553","$699.64","1.00","Apartment/Condo","1",,"604-874-8368","2.5575% ON THE 1ST $100,000/1.1625% ON THE BAL","PINNACLE LIVING AT FALSE CREEK 'THE ONE'",,"0",,,,"1","V0V 0V0",,,"BC",,,,
"F1324165","Residential Attached","S","22 19525 73 AVENUE","Clayton","2011","Townhouse","2","Cloverdale","Surrey","1/18/2014","Tammy or Trina","3","$2,047.00","10/18/2013","028-672-364",,"$189.00","11/27/2013","$387,000","$205.96","0.99","4","3","RM-30","$389,900","40","1,879","$205.96","0.97","Townhouse","1",,"604-533-3491","S-3.22% 1ST 100K/1.15% BAL","Uptown",,"1","0.00",,,"2","V4N 6L7",,,"BC",,,,
"F1325540","Residential Attached","S","17 6050 166TH STREET","Cloverdale BC","2005","Townhouse","8","Cloverdale","Surrey","3/31/2014","TOUCHBASE","3","$1,939.00","11/12/2013","026-142-872","3","$237.39","11/23/2013","$387,500","$200.05","0.95","3","3","MULTI","$406,400","11","1,937","$200.05","0.95","Townhouse","1",,,"S-3.5% 1ST 100K/1.25% BAL","WESTFIELD",,"1",,,,"4","V3S 0X2",,,"BC",,,,
"V1030114","Residential Attached","S","801 39 SIXTH STREET","Downtown NW","2008","Apartment/Condo","5","New Westminster","New Westminster","11/30/2013","ADRIAN","2","$2,232.00","10/1/2013","027-410-536",,"$320.00","12/2/2013","$388,000","$379.28","0.94","2","2","RES","$412,000","62","1,023","$379.28","0.94","Apartment/Condo","1",,"778-996-2899","3.22% ON 1ST 100K/1.16% ON BAL",,,"1",,,,"1","V3L 0B3",,,"BC",,,,
"F1320689","Residential Attached","S","8 6956 193RD STREET","Clayton","2010","Townhouse","3","Cloverdale","Surrey","5/31/2014","Michael Ireland","2","$2,443.00","8/31/2013","028-089-227",,"$172.10","11/28/2013","$388,000","$190.01","0.97","3","3","MF","$399,000","89","2,042","$190.01","0.93","Townhouse","1",,"604-541-4888","S-3.22% 1ST 100K/1.15% BAL*","EDGE",,"1","0.00",,,"2","V4N 6E7",,"Upon Offer","BC",,,,
"V1033675","Residential Detached","S","20590 WESTFIELD AVENUE","Southwest Maple Ridge","1930","House/Single Family","83","Maple Ridge","Maple Ridge","4/24/2014","RANDY OR TRACY DELAIR","2","$2,873.00","10/24/2013","011-524-634",,,"11/25/2013","$390,000","$238.97","0.98","2","3","RS-1","$399,900","32","1,632","$238.97","0.98","House/Single Family","1",,"604-463-2991","3.255% ON 1ST $100,000/1.1625% ON BAL",,,"0","60.00",,,"5","V2X 1L4",,,"BC",,,,
"H1303673","Residential Detached","S","7275 BRYANT PLACE","Eastern Hillsides","2004","House/Single Family","9","Chilliwack","Chilliwack","5/16/2014","Cynthia or Richard Admiraal","4","$3,238.00","9/18/2013","025-510-819",,,"11/23/2013","$390,000","$138.00","0.98","5","5","SR","$398,500","66","2,826","$138.00","0.98","House/Single Family","2",,"604-795-2955","3% 1ST 100K/1.25% BAL L 1/2 BF",,"134","1","57.40",,,"4","V4Z 1K4",,,"BC",,,,
"V1036793","Residential Attached","S","1203 108 W CORDOVA STREET","Downtown VW","2009","Apartment/Condo","4","Vancouver West","Vancouver","2/28/2014","Gary Serra","1","$1,441.00","11/20/2013","028-058-429","32","$345.01","11/23/2013","$390,000","$571.85","0.98","1","1","CD-1","$399,000","3","682","$571.85","0.98","Apartment/Condo","1",,"604-779-3160","3.1-100/1.1","Woodwards W32",,"0",,,,"1","V6B 0G5",,"Seller never lived in","BC",,,,
"F1321760","Residential Detached","S","3464 TOWNLINE ROAD","Abbotsford West","1996","House/Single Family","17","Abbotsford","Abbotsford","2/12/2014","Jack","3","$3,494.00","9/12/2013","018-693-741",,,"11/27/2013","$390,000","$165.96","0.98","3","5","RES","$399,500","76","2,350","$165.96","0.93","House/Single Family","2",,"604-590-4888","S-3.22% 1ST 100K/1.15% BAL",,"98.39","1","59.02",,,"4","V2T 5S4",,,"BC",,,,
"V1034873","Residential Attached","S","207 688 E 17TH AVENUE","Fraser VE","2008","Apartment/Condo","5","Vancouver East","Vancouver","1/3/2014","WILLIAM LEW OR TOUCHBASE","1","$1,515.00","11/1/2013","027-637-867","4","$259.00","11/23/2013","$390,000","$462.09","0.98","1","2","C-2","$399,000","22","844","$462.09","0.98","Apartment/Condo","1",,"604-862-1966","3.255% ON 1ST $100,000 / 1.1625% ON BAL","MONDELLA",,"1",,,,"1","V5V 0A8",,"UPON ACCEPTED OFFER","BC",,,,
"V1014250","Residential Detached","S","1910 MCLEAN AVENUE","Central Pt Coquitlam","1964","House/Single Family","49","Port Coquitlam","Port Coquitlam","12/21/2013","ALEXIS","1","$2,993.00","6/21/2013","001-757-849",,,"11/26/2013","$391,107","$183.19","1.03","1","3","RS4","$379,900","158","2,135","$183.19","0.91","House/Single Family","1",,"604-805-1429","2.25% ON 1ST $150,000 + 1.25% ON BALANCE","MARY HILL","102.90","0","75.54",,,"4","V3C 1N2",,"FORECLOSURE","BC",,,,
"V1032253","Residential Attached","S","309 240 SALTER STREET","Queensborough","2009","Apartment/Condo","4","New Westminster","New Westminster","6/30/2014","TOUCHBASE / Scott Stevenson","2","$2,407.00","10/15/2013","027-488-918",,"$303.70","11/30/2013","$392,000","$371.56","0.98","2","2","RM-2A","$400,000","46","1,055","$371.56","0.98","Apartment/Condo","1",,"604-970-2500","3.255% ON THE 1ST $100K & 1.1625% ON THE BALANCE","Regatta",,"1",,,,"2","V3M 0C1",,,"BC",,,,
"F1323174","Residential Detached","S","3715 NANAIMO CRESCENT","Central Abbotsford","1983","House/Single Family","30","Abbotsford","Abbotsford","2/28/2014","TOUCHBASE","2","$3,378.00","10/4/2013","003-565-092",,,"12/1/2013","$392,000","$147.09","0.93","3","4","SFD","$420,000","58","2,665","$147.09","0.93","House/Single Family","1",,,"S-$3000",,"100","1","60.00",,,"6","V2T 4Z7",,"UPON OFFER","BC",,,,
"V1035224","Residential Attached","S","383 8333 JONES ROAD","Brighouse South","1991","Townhouse","22","Richmond","Richmond","11/6/2014","MAX CHIU","3","$1,585.00","11/6/2013","016-922-492",,"$221.91","11/27/2013","$392,000","$272.41","0.98","3","4","TH","$399,000","21","1,439","$272.41","0.98","Townhouse","1",,"604-649-3188","3.255% 1ST 100K/1.1625% ON BAL",,,"0",,,,"2","V6Y 3W9",,,"BC",,,,
"V1034027","Residential Attached","S","206 234 E 5TH AVENUE","Mount Pleasant VE","1995","Apartment/Condo","18","Vancouver East","Vancouver","1/31/2014","Call or Touchbase: Anthea Poon","1","$1,394.00","10/28/2013","019-167-962","4","$312.59","11/29/2013","$392,500","$438.06","0.98","1","1","IC-3","$399,900","32","896","$438.06","0.98","Apartment/Condo","1",,"604-719-6103","3.25% ON 1ST $100,000 / 1.1% ON BALANCE","Granite Block",,"1",,,,,"V5T 1H3",,,"BC",,,,
"F1315038","Residential Attached","S","26 12092 70TH AVENUE","West Newton","2013","Townhouse","0","Surrey","Surrey","12/31/2013","RAVI","2","$0.00","6/9/2013","029-049-687",,"$181.00","11/25/2013","$392,630","$243.72","0.94","4","3","CD","$419,900","169","1,611","$243.72","0.96","Townhouse","1",,"604-440-8070","S-2.5% 1ST 100K/1.1% BAL","The Walks",,"0",,,,"2","V3W 1A6",,,"BC",,,,
"V1026078","Residential Attached","S","1605 1185 QUAYSIDE DRIVE","Quay","1995","Apartment/Condo","18","New Westminster","New Westminster","12/9/2013","Simon Yu","2","$2,355.00","9/9/2013","019-205-813",,"$469.75","11/29/2013","$393,000","$262.35","0.99","2","3","APT","$399,000","81","1,498","$262.35","0.99","Apartment/Condo","1",,"604-415-9800","3.255% ON 1ST 100K / 1.1625% ON BAL",,,"1",,,,"1","V3M 6T8",,,"BC",,,,
"V1024729","Residential Attached","S","601 2355 MADISON AVENUE","Brentwood Park","2007","Apartment/Condo","6","Burnaby North","Burnaby","3/31/2014","WINNIE","2","$2,202.00","8/30/2013","026-973-952",,"$290.45","11/22/2013","$393,000","$473.49","0.99","2","2","MF","$398,000","84","830","$473.49","0.96","Apartment/Condo","1",,"604-781-8233","3.2% 1ST $100,000/1.1 BALANCE",,,"1",,,,"1","V5C 0B3",,"OWNER OVERSEAS","BC",,,,
"V1033362","Residential Attached","S","1601 909 MAINLAND STREET","Yaletown","2007","Apartment/Condo","6","Vancouver West","Vancouver","1/31/2014","MONTE HANNAH","1","$1,486.00","10/23/2013","026-878-879",,"$231.99","11/27/2013","$393,000","$693.12","0.99","1","1","DD","$399,000","35","567","$693.12","0.99","Apartment/Condo","1",,"604-454-7727","3.255% - $100,000 / 1.1625% BALANCE","YALETOWN PARK II",,"0",,,,"1","V6B 1S3",,,"BC",,,,
"V1028877","Residential Attached","S","2207 939 EXPO BOULEVARD","Yaletown","2005","Apartment/Condo","8","Vancouver West","Vancouver","12/31/2013","ALEX","1","$1,511.00","9/23/2013","026-378-612","30","$309.77","11/30/2013","$394,000","$640.65","0.96","1","1","CD-1","$409,000","68","615","$640.65","0.96","Apartment/Condo","1",,"778-898-2539","$7,000","MAX II",,"0",,,,"1","V6Z 3G7",,,"BC",,,,
"V1035453","Residential Attached","S","1105 5833 WILSON AVENUE","Central Park BS","1995","Apartment/Condo","18","Burnaby South","Burnaby","4/30/2014","TIM","2","$2,299.00","11/8/2013","019-169-442",,"$306.00","11/27/2013","$395,000","$428.88","0.95","2","2","RES","$418,000","19","921","$428.88","0.95","Apartment/Condo","1",,"604-721-8656","3%-ST $100K/1.15% BAL","PARAMOUNT",,"1",,,,"1","V5H 4R8",,"UPON ACCEPTANCE","BC",,,,
"F1323209","Residential Detached","S","32747 LIGHTBODY COURT","Mission BC","2007","House/Single Family","6","Mission","Mission","4/2/2014","Ricky","3","$4,101.00","10/3/2013","026-846-144",,,"11/28/2013","$395,000","$148.33","0.97","3","5","RC372","$409,000","56","2,663","$148.33","0.97","House/Single Family","1",,"778-242-4306","S-3.22% 1ST 100K/1.15% BAL+BONUS*",,,"1","48.00",,,,"V4S 0A7",,"Owner has never lived on property","BC",,,,
"V1018300","Residential Attached","S","806 7995 WESTMINSTER HIGHWAY","Brighouse","1995","Apartment/Condo","18","Richmond","Richmond","1/16/2014","ANNE CHAN","2","$1,606.00","7/16/2013","019-017-278",,"$316.39","11/27/2013","$395,000","$358.76","0.97","2","2","CDT1","$409,000","134","1,101","$358.76","0.93","Apartment/Condo","1",,"604-264-6710","3.255% 1ST $100,000/1.1625% BAL PLUS $3,000 BONUS",,,"1",,,,"1","V6X 1A4",,"OUT OF TOWN OWNERS","BC",,,,
"V1031760","Residential Attached","S","202 619 FIFTH AVENUE","Uptown NW","2013","Apartment/Condo","0","New Westminster","New Westminster","12/15/2013","LISA BLEWETT","2","$0.00","10/10/2013","800-080-600","24","$252.92","11/29/2013","$395,900","$475.27","1.00","2","1","RES","$395,900","50","833","$475.27","1.00","Apartment/Condo","1",,"604-218-0999","3.255% 1ST $100,000/1.1625% BAL","VICEROY",,"0",,,,"1","V3M 1X3",,,"BC",,,,
"H1302692","Residential Detached","S","47323 SWALLOW CRESCENT","Little Mountain","1983","House/Single Family","30","Chilliwack","Chilliwack","7/4/2014","Mike Rychtowski","3","$4,035.00","7/4/2013","002-580-772",,,"11/25/2013","$397,000","$167.09","0.95","3","5","R1A","$419,000","144","2,376","$167.09","0.88","House/Single Family","2",,"604-798-4413","3% 1ST 100K/1.25% BAL L 1/2 BF",,"202","2","68.00",,,"6","V2P 7P8",,"Upon accepted offer","BC",,,,
"V1036241","Residential Attached","S","2016 FRASER AVENUE","Glenwood PQ","2006","Townhouse","7","Port Coquitlam","Port Coquitlam","6/30/2014","KEN SERGENT","3","$2,625.00","11/14/2013","026-308-550",,,"11/21/2013","$398,000","$230.32","0.98","4","3","RES","$404,900","7","1,728","$230.32","0.98","Townhouse","1",,"604-908-5367","3.255% ON 1ST $100,000/1.1625% ON BAL",,,"1","0.00",,,"3","V3B 1N6",,"UPON OFFER","BC",,,,
"H1304006","Residential Attached","S","1 45154 NICOMEN CRESCENT","Vedder S Watson-Promontory","2013","1/2 Duplex","0","Sardis","Sardis","3/30/2014","SABRINA","1","$3,050.00","10/17/2013","700-008-674",,"$0.00","11/28/2013","$398,800","$180.70","1.00","2","1","CD10","$398,800","42","2,207","$180.70","1.00","1/2 Duplex","1",,"604-795-2955","2.5% 1ST 100K/1.25% BAL + 1/2BF***","GARRISON CROSSING","11.8","1","107.62",,,"2","V2R 5S1",,,"BC",,,,
"H1303896","Residential Detached","S","45175 NICOMEN CRESCENT","Vedder S Watson-Promontory","2010","House/Single Family","3","Sardis","Sardis","2/1/2014","JILL HALL","3","$2,650.00","10/6/2013","028-104-854",,,"11/27/2013","$399,000","$207.81","1.00","3","4","CD10","$399,900","52","1,920","$207.81","0.95","House/Single Family","1",,"604-795-1884","2.5% 1ST 100K/1.25% BAL L 1/2 BF","GARRISON CROSSING","82","2","35.00",,,"2","V2R 0R2",,,"BC",,,,
"V1037070","Residential Attached","S","6511 PIMLICO WAY","Brighouse","1979","Townhouse","34","Richmond","Richmond","5/31/2014","JENNIFER ADAMS","1","$1,809.00","11/22/2013","001-431-129",,"$257.64","11/30/2013","$399,000","$293.60","0.95","2","3","025","$418,800","8","1,359","$293.60","0.95","Townhouse","1",,"604-868-4895","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE",,,"1",,,,"2","V6Y 2Y1",,,"BC",,,,
"V1022884","Residential Attached","S","606 400 CAPILANO ROAD","Port Moody Centre","2008","Apartment/Condo","5","Port Moody","Port Moody","7/31/2014","TOUCHBASE","2","$2,198.00","8/15/2013","027-744-612",,"$314.11","11/29/2013","$399,900","$373.74","1.00","2","2","MULTI","$399,900","106","1,070","$373.74","0.94","Apartment/Condo","1",,,"3.22% ON THE 1ST $100,000 / 1.15% ON THE BALANCE**",,,"1",,,,"1","V3H 0E1",,,"BC",,,,
"V1035019","Residential Attached","S","704 130 E 2ND STREET","Lower Lonsdale","1993","Apartment/Condo","20","North Vancouver","North Vancouver","6/30/2014","Devon","2","$2,284.00","11/4/2013","016-919-092","15","$515.00","11/24/2013","$400,000","$355.56","0.89","2","2","APT","$449,800","20","1,125","$355.56","0.89","Apartment/Condo","1",,"604-468-0010","3.255% ON 1ST 100K & 1.1625% ON BALANCE","OLYMPIC",,"0",,,,"2","V7L 1C3",,,"BC",,,,
"H1301862","Residential Attached","S","5727 MITCHELL STREET","Vedder S Watson-Promontory","2013","Townhouse","0","Sardis","Sardis","5/31/2014","Wendy Tyson","2","$0.00","5/7/2013","028-873-904",,,"11/21/2013","$400,000","$172.86","0.98","3","3","CD-10","$409,900","198","2,314","$172.86","0.98","Townhouse","1",,"604-858-7179","3% 1ST 100K/1.5% BAL L 1/2 BF","Brownstones at Garrison Crossing","83","1","25.90",,,"2","V2R 0P2",,"Under Construction","BC",,,,
"V1037845","Residential Attached","S","1706 3438 VANNESS AVENUE","Collingwood VE","1998","Apartment/Condo","15","Vancouver East","Vancouver","6/1/2014","Jerome","2","$1,922.00","11/29/2013","024-253-570","17","$453.09","12/1/2013","$400,000","$438.12","0.98","2","2","CD-1","$410,000","2","913","$438.12","0.98","Apartment/Condo","1",,"604-230-5151","3% ON THE 1ST $100K AND 1% ON THE BAL","The Centro",,"0",,,,"1","V5R 6E7",,,"BC",,,,
"F1323513","Residential Attached","S","203 1550 MARTIN STREET","White Rock","2005","Apartment/Condo","8","South Surrey White Rock","White Rock","12/29/2013","Kathleen Murphy","2","$2,478.00","10/8/2013","026-289-199",,"$296.98","11/29/2013","$400,000","$350.88","0.98","2","2","RES","$409,000","52","1,140","$350.88","0.98","Apartment/Condo","1",,"778-231-4018","S-$3000","Sussex House",,"1",,,,"1","V4B 5M3",,,"BC",,,,
"V1019550","Residential Attached","S","101 7159 STRIDE AVENUE","Edmonds BE","2013","Townhouse","0","Burnaby East","Burnaby","1/20/2014","VIK SHARMA","2","$0.00","7/24/2013","029-097-720","2","$186.00","12/2/2013","$400,000","$436.68","0.99","2","2","TH","$405,500","131","916","$436.68","0.99","Townhouse","1",,"604-356-4449","5% ON 1ST 100K/1% ON BAL","TOWNHOUSE",,"1",,,,,"V3N 1T8",,,"BC",,,,
"V1009490","Residential Detached","S","1718 REID ROAD","Ivey Lake Estates","9999","House with Acreage","999","Pemberton","Pemberton","12/15/2013","Mo","1","$2,332.00","5/26/2013","001-609-157",,,"11/30/2013","$400,000","$567.38","0.93","1","1","RR1","$429,000","188","705","$567.38","0.91","House with Acreage","1",,"604-905-8755","3% - 1.5%","Ivey Lake Estates","185.6","1","260.32",,,"6","V0N 2L0",,,"BC",,,,
"V1027864","Residential Attached","S","1911 938 SMITHE STREET","Downtown VW","2005","Apartment/Condo","8","Vancouver West","Vancouver","12/31/2013","Dave Haboosheh","1","$1,545.00","9/17/2013","026-367-548","23","$212.79","12/1/2013","$403,000","$663.92","0.97","1","1","CD1","$415,000","75","607","$663.92","0.97","Apartment/Condo","1",,"604-328-3008","3.22% ON 1ST $100,000/1.15% ON BAL","Electric Avenue",,"0",,,,"1","V6Z 3H8",,,"BC",,,,
"V1036313","Residential Detached","S","24380 103RD AVENUE","Albion","2004","House/Single Family","9","Maple Ridge","Maple Ridge","2/28/2014","DAN","3","$3,686.00","11/15/2013","025-826-689",,,"11/25/2013","$405,000","$182.76","0.99","4","4","RES","$409,000","10","2,216","$182.76","0.99","House/Single Family","2",,"604-723-2003","3.255%-1ST $100K/1.15% BAL",,,"1","0.00",,,"2","V2W 2E7",,,"BC",,,,
"V1031019","Residential Attached","S","107 175 E 10TH STREET","Central Lonsdale","1998","Apartment/Condo","15","North Vancouver","North Vancouver","12/31/2013","Cathy Graham","1","$1,525.00","10/7/2013","023-967-595","4","$266.09","11/28/2013","$405,000","$493.30","0.97","1","2","APT","$419,900","52","821","$493.30","0.94","Apartment/Condo","1",,"604-219-5436","3.22% ON FIRST $100,000 1.15% ON BALANCE","THE RUTHERFORD",,"1",,,,"1","V7L 4W1",,"October 7, 2013","BC",,,,
"N232015","Residential Detached","S","867 MATSON ROAD","Terrace - Rural Southwest","9999","House with Acreage","999","Terrace (Zone 88)","Terrace","1/31/2014","HELENA","1","$2,279.00","11/6/2013","015-114-414",,,"11/25/2013","$405,000","$142.71","0.92","2","4","RU1","$439,900","19","2,838","$142.71","0.92","House with Acreage","1",,"250-975-1818","3% ON THE 1ST $100,000/ 1.5% ON BALANCE",,,"0","0.00",,,,"V8G 0E7",,,"BC",,,,
"N229091","Residential Detached","S","8507 89TH STREET","Fort St. John - City SE","2000","House/Single Family","13","Fort St. John (Zone 60)","Fort St. John","1/31/2014","HOME PROS","2","$3,359.00","7/4/2013","013-051-504",,,"11/30/2013","$405,000","$172.78","0.98","3","4","R2","$415,000","149","2,344","$172.78","0.92","House/Single Family","1",,"250-785-6601","3% ON FIRST $100K/1.5% ON REMAINDER","MATTHEW'S PARK","150","2","53.00",,,"6","V1J 6P2",,,"BC",,,,
"V1035773","Residential Attached","S","115 237 E 4TH AVENUE","Mount Pleasant VE","1994","Apartment/Condo","19","Vancouver East","Vancouver","4/12/2014","JENNIFER HART","1","$1,561.00","11/12/2013","018-404-642","4","$192.14","11/22/2013","$406,000","$401.58","0.99","1","1","IC-3","$410,000","10","1,011","$401.58","0.99","Apartment/Condo","1",,"604-788-2727","3.255-100/1.1625","ARTWORKS",,"0",,,,"0","V5T 4R4",,"SELLER DOESN'T RESIDE IN UNIT","BC",,,,
"V1023083","Residential Attached","S","201 4350 BERESFORD STREET","Metrotown","1989","Apartment/Condo","24","Burnaby South","Burnaby","8/19/2014","Howard","2","$2,209.00","8/19/2013","011-446-471",,"$327.01","11/30/2013","$406,000","$350.00","0.95","2","2","APT","$429,000","103","1,160","$350.00","0.95","Apartment/Condo","1",,"604-505-6730","3% ON 1ST 100K / 1.1% ON BAL","Carlton on the Park.",,"0",,,,"1","V5H 4K9",,,"BC",,,,
