"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"V1025627","Residential Attached","S","5568 NORFOLK STREET","Central BN","2013","1/2 Duplex","0","Burnaby North","Burnaby","9/30/2014","KIT","2",,"9/5/2013","029-127-149",,"$0.00","9/6/2013","$526,000","$482.57","0.91","3","3","R12","$579,000","1","1,090","$482.57","0.91","1/2 Duplex","1",,"604-728-5385","2.5% 1ST 100K/1.1625% ON BAL PLUS $5,000",,,"1",,,,"1","V5G 1G2",,,"BC",,,,
"V1012074","Residential Detached","S","40154 DIAMOND HEAD ROAD","Garibaldi Estates","1973","House/Single Family","40","Squamish","Squamish","12/30/2013","ANDRE ZUBKO","2","$3,346.00","6/7/2013","004-593-278",,,"9/3/2013","$526,500","$204.39","0.96","2","5","RS1","$549,000","88","2,576","$204.39","0.90","House/Single Family","2",,"604-849-1100","$3,000",,"275.0","1","81.00",,,"10","V0N 3G0",,"UPON OFFER","BC",,,,
"V1010640","Residential Detached","S","10698 247A STREET","Albion","2006","House/Single Family","7","Maple Ridge","Maple Ridge","9/3/2013","LAURISSA RASMUS","2","$4,625.00","6/3/2013","026-631-695",,,"9/6/2013","$526,700","$148.45","1.04","3","4","RS-1B","$509,000","95","3,548","$148.45","0.93","House/Single Family","1",,"778-686-7653","2.5% ON THE 1ST $100,000 AND 1% ON THE BAL","UPLANDS AT MAPLE CREST","110","1","56.00",,,"4","V2W 0A6",,"COURT ORDER SALE","BC",,,,
"F1308116","Residential Detached","S","7157 144B STREET","East Newton","2008","House/Single Family","5","Surrey","Surrey","3/2/2014","GURPREET","4","$3,452.00","4/3/2013","027-210-219",,,"9/2/2013","$528,007","$185.92","0.95","5","6","SFD","$555,000","152","2,840","$185.92","0.91","House/Single Family","2",,"604-715-2978","S-$7000",,"127","1","29.00",,,"4","V3S 8H4",,"UPON ACCEPTED OFFER","BC",,,,
"F1318071","Residential Detached","S","5770 ABBEY DRIVE","Sunshine Hills Woods","1977","House/Single Family","36","N. Delta","Delta","10/31/2013","Touchbase or Alison Valcamp","2","$3,069.00","7/25/2013","006-331-777",,,"9/6/2013","$529,000","$264.50","0.96","3","3","RS1","$549,000","43","2,000","$264.50","0.96","House/Single Family","1",,"604-590-4888","S-3.5% 1ST 100K/1.5% BAL","Panorama Ridge Delta","140","2","62.00",,,"4","V4E 2K6",,"Relocation Co Selling","BC",,,,
"F1306313","Residential Detached","S","1996 128TH STREET","Crescent Bch Ocean Pk.","1989","House/Single Family","24","South Surrey White Rock","Surrey","8/30/2013","RHYS","2","$3,435.00","3/13/2013","012-327-883",,,"8/29/2013","$530,000","$330.42","0.93","2","3","RF","$569,000","169","1,604","$330.42","0.88","House/Single Family","1",,"604-541-4888","S-3.22% 1ST 100K/1.15% BAL","AMBLE GREEN WEST",,"2",,,,"4","V4A 3V4",,"NEVER LIVED IN","BC",,,,
"V1024092","Residential Detached","S","20914 ALPINE CRESCENT","Northwest Maple Ridge","1979","House/Single Family","34","Maple Ridge","Maple Ridge","12/30/2013","JANE AMBROSE","2","$3,787.00","8/23/2013","006-373-259",,,"9/4/2013","$530,000","$253.23","1.06","3","3","RS-1","$498,800","12","2,093","$253.23","1.06","House/Single Family","1",,"604-230-2676","3.255% ON 1ST $100000 + 1.1625% ON BALANCE","CHILCOTIN","120.0","2","60.00",,,"3","V4R 2N8",,"AUGUST 23RD","BC",,,,
"F1311074","Residential Detached","S","6255 171A STREET","Cloverdale BC","1979","House/Single Family","34","Cloverdale","Surrey","9/15/2013","TOUCHBASE OR Karen Ralph","2","$2,540.00","5/6/2013","005-218-837",,,"8/31/2013","$533,500","$260.50","0.97","3","4","SFD","$549,500","117","2,048","$260.50","0.96","House/Single Family","1",,"604-539-9878","S-3.22% 1ST 100K/1% BAL","WEST CLOVERDALE",,"2","43.00",,,"6","V3S 5S3",,,"BC",,,,
"H1302278","Residential Detached","S","6778 HENRY STREET","Sardis East Vedder Rd","1989","House/Single Family","24","Sardis","Sardis","12/31/2013","SARAH","2","$4,066.00","6/5/2013","013-685-660",,,"9/6/2013","$534,000","$163.90","0.97","3","4","R1A","$550,000","93","3,258","$163.90","0.94","House/Single Family","1",,"604-855-8060","3% 1ST 100K/1.15% BAL L1/2BF",,"215/.38 acres","2","77.00",,,"6","V2R 2Z9",,,"BC",,,,
"V1022141","Residential Attached","S","2106 2055 PENDRELL STREET","West End VW","1965","Apartment/Condo","48","Vancouver West","Vancouver","11/15/2013","STEPHEN BURKE","1","$1,501.00","8/9/2013","800-078-957","25","$489.19","9/6/2013","$534,900","$713.20","0.97","1","1","RM-5A","$550,000","28","750","$713.20","0.97","Apartment/Condo","1",,"604-551-4190","3.255% 1ST 100K/1.1625% ON BAL","PANORAMA PLACE",,"0",,,,"1","V6G 1T9",,,"BC",,,,
"F1320560","Residential Detached","S","9280 156A STREET","Fleetwood Tynehead","1988","House/Single Family","25","Surrey","Surrey","11/30/2013","TOUCHBASE","3","$3,412.00","8/31/2013","005-645-271",,,"9/3/2013","$535,000","$236.20","1.00","3","5","RES","$537,000","3","2,265","$236.20","1.00","House/Single Family","2",,,"S-3.22% 1ST 100K/1.15% BAL",,"131","1","52.00",,,"4","V4N 3B1",,,"BC",,,,
"F1319342","Residential Detached","S","11233 64 AVENUE","Sunshine Hills Woods","1973","House/Single Family","40","N. Delta","Delta","12/31/2013","Leah Bach","1","$3,235.00","8/16/2013","000-618-756",,,"8/27/2013","$535,000","$231.40","0.97","1","4","RS1","$549,000","11","2,312","$231.40","0.97","House/Single Family","1",,"604-590-4888","S-3.5% 1ST 100K/1.10% BAL",,"37","2","82.12",,,"5","V4E 1C3",,,"BC",,,,
"F1320407","Residential Detached","S","31844 THORNHILL PLACE","Abbotsford West","2003","House/Single Family","10","Abbotsford","Abbotsford","11/28/2013","Dave","3","$4,265.00","8/28/2013","025-398-890",,,"9/2/2013","$536,000","$161.84","0.99","4","4","RS5","$542,400","5","3,312","$161.84","0.99","House/Single Family","1",,"604-859-2341","S-3.22% 1ST 100K/.92% BAL",,"112","1","40.00",,,,"V2T 6Y3",,,"BC",,,,
"V1019671","Residential Detached","S","12283 193RD STREET","Mid Meadows","2013","House/Single Family","0","Pitt Meadows","Pitt Meadows","10/25/2013","RANDY COOKE","3","$3,424.00","7/25/2013","028-878-451",,,"9/6/2013","$537,383","$210.16","0.94","4","4","R1","$570,000","43","2,557","$210.16","0.94","House/Single Family","1",,"604-467-9300","3.22% - $100K/1.1625% ON BAL",,"31.19","1","12.80",,,,"V0V 0V0",,,"BC",,,,
"V1023126","Residential Attached","S","2707 1199 MARINASIDE CRESCENT","Yaletown","1999","Apartment/Condo","14","Vancouver West","Vancouver","8/19/2014","KEVIN CHIANG","1","$2,176.00","8/19/2013","024-521-167",,"$328.19","8/27/2013","$539,000","$741.40","0.96","1","1","CD-1","$559,800","8","727","$741.40","0.96","Apartment/Condo","1",,"604-657-8802","3.25% ON THE 1ST $100,000 AND 1.16% ON BALANCE","AQUARIUS 1",,"1",,,,,"V6Z 2Y2",,"UPON ACCEPTED OFFER","BC",,,,
"V1018348","Residential Attached","S","45 DEERWOOD PLACE","Heritage Mountain","1993","Townhouse","20","Port Moody","Port Moody","1/15/2014","KELLY HUBER","2","$3,203.00","7/17/2013","017-807-948","3","$287.66","9/2/2013","$539,750","$217.99","0.98","3","3","MFD","$549,000","47","2,476","$217.99","0.97","Townhouse","1",,"778-772-4609","3.255% ON 1ST $100,000 / 1.1625% ON BALANCE","HERITAGE GREEN",,"1",,,,"6","V3H 4X7",,,"BC",,,,
"F1316926","Residential Detached","S","9034 MACKIE STREET","Fort Langley","1970","House/Single Family","43","Langley","Langley","12/17/2013","JIM","1","$3,728.00","7/15/2013","006-759-181",,,"8/28/2013","$540,000","$368.60","0.98","2","3","RIE","$551,800","44","1,465","$368.60","0.93","House/Single Family","1",,"604-308-8025","S-3.22% 1ST 100K/1.15% BAL",,"148.3","1","76.40",,,"2","V1M 2R5",,"Upon accepted offer","BC",,,,
"F1317257","Residential Detached","S","14625 83RD AVENUE","Bear Creek Green Timbers","2001","House/Single Family","12","Surrey","Surrey","11/29/2013","SURP RAI","3","$3,023.00","7/15/2013","024-696-501",,,"8/27/2013","$540,000","$263.41","0.96","3","3","RF","$559,900","43","2,050","$263.41","0.94","House/Single Family","1",,"604-763-5263","S-3.22% 1ST 100K/1.15% BAL",,"110","2","54.00",,,"4","V3S 9K5",,,"BC",,,,
"F1308917","Residential Detached","S","15550 110TH AVENUE","Fraser Heights","1997","House/Single Family","16","North Surrey","Surrey","10/31/2013","Gary","4","$3,481.00","4/9/2013","023-368-063",,,"9/6/2013","$540,000","$131.20","0.94","5","8","RES","$574,900","150","4,116","$131.20","0.85","House/Single Family","2",,"604-338-7739","S-3% 1ST 100K/0.75% BAL",,"116","1","53.00",,,"6","V3R 0W7",,"court sale","BC",,,,
"V1017442","Residential Attached","S","11 6300 ALDER STREET","McLennan North","2002","Townhouse","11","Richmond","Richmond","11/6/2013","IRENE HUI NO TOUCHBASE","2","$2,330.00","7/10/2013","025-327-151",,"$196.71","8/30/2013","$541,000","$400.74","0.97","3","3","RES","$558,000","51","1,350","$400.74","0.97","Townhouse","1",,"604-889-3198","3.255% OF FIRST $100,000/ 1.1625% ON BAL","THE HAMPTONS",,"1",,,,"2","V6Y 4G5",,,"BC",,,,
"F1319967","Residential Detached","S","14548 CHARTWELL DRIVE","Bear Creek Green Timbers","1978","House/Single Family","35","Surrey","Surrey","2/28/2014","Louis Sargeant","3","$3,265.00","8/21/2013","006-124-372",,,"8/27/2013","$541,000","$179.61","0.95","3","5","SFD","$568,000","6","3,012","$179.61","0.95","House/Single Family","2",,"604-353-6111","S-3.255% 1ST 100K/1.1625% BAL",,"119.70","3","60.00",,,"6","V3S 5E4",,,"BC",,,,
"V1020823","Residential Detached","S","4868 BLUEGROUSE DRIVE","Sechelt District","1990","House/Single Family","23","Sunshine Coast","Sechelt","11/2/2013","TRACY NO TEXT PLSE","3","$3,495.00","8/2/2013","014-771-616",,,"9/4/2013","$541,000","$161.25","0.92","3","4","R1","$589,900","33","3,355","$161.25","0.92","House/Single Family","1",,"778-846-0338","3.255% ON 1ST $100,000/1.1625% ON BAL",,"216","1","64.00",,,"4","V0N 3A2",,,"BC",,,,
"F1315364","Residential Detached","S","4685 199 STREET","Langley City","1991","House/Single Family","22","Langley","Langley","10/31/2013","Jim Eddy","3","$3,803.00","6/26/2013","017-399-742",,,"9/4/2013","$542,000","$239.08","0.99","3","5","RES","$549,900","70","2,267","$239.08","0.96","House/Single Family","2",,"604-897-0261","S-3.22% 1ST 100K/1.15% BAL","Mason Heights","123","2","47.90",,,"8","V3A 8G2",,,"BC",,,,
"V1002400","Residential Attached","S","1 388 ELLESMERE AVENUE","Capitol Hill BN","2010","Townhouse","3","Burnaby North","Burnaby","3/31/2014","ALAN LAU","2","$3,077.00","4/18/2013","028-389-808","2","$218.00","9/3/2013","$542,500","$457.03","0.97","3","3","RM2","$559,000","138","1,187","$457.03","0.96","Townhouse","1",,"778-322-2698","3.155%-1ST $100K/1.1625% BAL",,,"1",,,,"1","V5B 3S9",,,"BC",,,,
"V1024579","Residential Attached","S","2501 4880 BENNETT STREET","Metrotown","2013","Apartment/Condo","0","Burnaby South","Burnaby","8/31/2014","STELLA","2",,"8/28/2013","029-051-673",,"$198.50","9/5/2013","$543,500","$669.33","0.98","2","2","APT","$556,000","8","812","$669.33","0.98","Apartment/Condo","1",,"604-889-1288","2.5575% 1ST 100K/1.1625% ON BAL","CHANCELLOR",,"0",,,,"1","V5M 0C1",,,"BC",,,,
"F1320132","Residential Detached","S","4543 205A STREET","Langley City","1975","House/Single Family","38","Langley","Langley","1/31/2014","STEVE","2","$3,720.00","8/23/2013","001-964-241",,,"8/30/2013","$545,000","$285.34","1.01","3","3","SFD","$539,000","7","1,910","$285.34","1.01","House/Single Family","1",,"604-533-3231","S-3% 1ST 100K/1.1% BAL","Mossey Estates","116.00","1","68.00",,,"4","V3A 5X4",,,"BC",,,,
"V1024430","Residential Detached","S","3218 BALLENAS COURT","New Horizons","1981","House/Single Family","32","Coquitlam","Coquitlam","12/31/2013","GARY JONES","2","$3,207.00","8/28/2013","005-784-964",,,"9/2/2013","$545,000","$277.92","0.99","3","3","RES","$550,000","5","1,961","$277.92","0.99","House/Single Family","1",,"604-298-1600","3.255% ON THE 1ST $100,000 & 1.1625 ON THE BALANCE","NEW HORIZONS",,"2","0.00",,,"5","V3E 1T3",,"Y","BC",,,,
"V1019614","Residential Detached","S","1527 EASTERN DRIVE","Mary Hill","1967","House/Single Family","46","Port Coquitlam","Port Coquitlam","12/30/2013","ROD & RHEA","2","$3,073.00","7/23/2013","009-024-832",,,"8/30/2013","$549,000","$211.15","0.95","3","6","SFD","$579,800","38","2,600","$211.15","0.95","House/Single Family","1",,,"3.255%/1.0%",,,"2",,,,"6","V3C 2S5",,,"BC",,,,
"N225479","Residential Detached","S","10261 SPRUCE STREET","Fort St. John - Rural W 100th","9999","House with Acreage","999","Fort St. John (Zone 60)","Fort St. John","12/31/2013","AARON BRAATEN","2","$2,424.00","3/12/2013","012-452-335",,,"9/4/2013","$550,000","$239.13","0.97","2","3","R3","$570,000","176","2,300","$239.13","0.88","House with Acreage","1",,"250-793-2229","3% OF THE FIRST $100K AND 1.5% OF THE REMAINDER",,,"1",,,,,"V1J 4M7",,,"BC",,,,
"V1009910","Residential Attached","S","113 2298 MCBAIN AVENUE","Quilchena","1975","Apartment/Condo","38","Vancouver West","Vancouver","8/28/2013","KATHY WANG","2","$2,184.00","5/28/2013","003-397-262",,"$535.16","8/27/2013","$550,000","$418.89","0.91","2","3","CD-1","$608,000","91","1,313","$418.89","0.91","Apartment/Condo","1",,"604-512-0788","3.2% 1ST $100,000 / 1.15% BAL","ARBUTUS VILLAGE",,"1",,,,,"V6L 3B1",,,"BC",,,,
"F1317134","Residential Detached","S","18693 56A AVENUE","Cloverdale BC","1991","House/Single Family","22","Cloverdale","Surrey","9/16/2013","Viet Do PREFERS TB","2","$3,013.00","7/16/2013","016-375-122",,,"8/29/2013","$550,000","$239.65","0.98","3","5","SFD","$559,000","44","2,295","$239.65","0.98","House/Single Family","1",,"778-866-8438","S-3.22% 1ST 100K/1.15% BAL",,"120","2","59.00",,,"7","V3S 7Y2",,"UPON ACCEPTANCE","BC",,,,
"H1300748","Residential Detached","S","6225 CHADSEY ROAD","Greendale Chilliwack","9999","House with Acreage","999","Sardis","Sardis","8/31/2013","JOSH/BARB CARLSON","1","$3,138.00","2/24/2013","011-282-304",,,"8/28/2013","$550,000","$419.85","0.98","2","3","AL","$559,000","185","1,310","$419.85","0.95","House with Acreage","1",,"604-835-1940","3% 1ST 100K/1.25% BAL PLUS 1/2 BF***",,"1250","1","128.00",,,"9","V2R 4P2",,"AT TIME OF OFFER","BC",,,,
"V956185","Residential Attached","S","44 2544 SNOWRIDGE CIRCLE","Nordic","1988","Townhouse","24","Whistler","Whistler","6/15/2014","LINDSAY GRAHAM","2","$3,429.00","6/9/2012","012-468-991",,"$248.28","8/30/2013","$550,000","$440.71","1.00","2","2","RM3","$549,500","447","1,248","$440.71","0.92","Townhouse","1",,"604-905-2868","3% ON 1ST $100,000 / 1.5% ON BAL","SNOWRIDGE/NORDIC",,"1",,,,"2","V0N 1B2",,,"BC",,,,
"V1018291","Residential Attached","S","701 W QUEENS ROAD","Delbrook","1972","Townhouse","41","North Vancouver","North Vancouver","1/5/2014","Bill Mason","1","$2,504.00","7/15/2013","003-161-366",,"$300.00","8/28/2013","$550,100","$246.46","0.97","3","3","MF","$569,000","44","2,232","$246.46","0.97","Townhouse","1",,"604-290-4975","3.22% ON 1ST $100,000 + 1.15% ON BALANCE",,,"1",,,,"2","V7N 2L4",,,"BC",,,,
"F1320168","Residential Detached","S","8763 143RD STREET","Bear Creek Green Timbers","1991","House/Single Family","22","Surrey","Surrey","12/1/2013","Touchbase 1st/Michelle Murison","2","$2,991.00","8/27/2013","015-946-100",,,"8/30/2013","$550,500","$289.74","1.00","3","3","SFD","$549,900","3","1,900","$289.74","1.00","House/Single Family","1",,"604-230-4252","S-3.22% 1ST 100K/1.15% BAL","Brookside Estates","144","2","56.00",,,"6","V3W 4G4",,,"BC",,,,
"N230804","Residential Detached","S","3212 MAURICE DRIVE","Charella/Starlane","2013","House/Single Family","0","PG City South (Zone 74)","Prince George","11/30/2013","DARCY","0","$1,709.00","6/24/2013","028-904-591",,,"9/1/2013","$554,000","$168.65","1.01","0","3","R2","$549,000","69","3,285","$168.65","1.01","House/Single Family","1",,"250-565-5036","2.5% ON 1ST $100,000/1% ON BALANCE","UNIVERSITY HEIGHTS","136","1","82.00",,,"9","V2N 0B9",,,"BC",,,,
"V1001661","Residential Detached","S","5019 KADOTA DRIVE","Tsawwassen Central","1967","House/Single Family","46","Tsawwassen","Tsawwassen","8/31/2013","JOHN HARDIE","1","$3,424.00","4/11/2013","007-447-434",,,"8/27/2013","$555,000","$238.10","0.90","2","4","RES","$619,000","138","2,331","$238.10","0.87","House/Single Family","1",,"604-691-8588","3.255% ON 1ST $100,000/1.1625% ON BALANCE +GST",,"127","2","75.00",,,"4","V4M 1X4",,,"BC",,,,
"F1318012","Residential Detached","S","8805 165TH STREET","Fleetwood Tynehead","1992","House/Single Family","21","Surrey","Surrey","10/28/2013","TB GOES DIRECT TO SELLER","2","$3,087.00","7/23/2013","016-832-710",,,"9/6/2013","$555,000","$307.65","0.96","2","3","SFD","$579,898","45","1,804","$307.65","0.96","House/Single Family","1",,"604-595-2896","S-3.22% 1ST 100K/1.15% BAL*",,"147.00","2","80.00",,,"6","V4N 1A3",,"WITH OFFER","BC",,,,
"F1320678","Residential Detached","S","6291 189TH STREET","Cloverdale BC","1991","House/Single Family","22","Cloverdale","Surrey","3/3/2014","Andrew or Janine","2","$2,991.00","9/3/2013","015-249-786",,,"9/5/2013","$555,000","$242.46","0.99","3","3","RFA","$559,000","2","2,289","$242.46","0.99","House/Single Family","1",,"604-773-3940","S-3.22% 1ST 100K/1.15% BAL","FALCON RIDGE","133","2","54.75",,,"4","V3S 7T7",,,"BC",,,,
"V1023006","Residential Attached","S","1904 2200 DOUGLAS ROAD","Brentwood Park","2012","Apartment/Condo","1","Burnaby North","Burnaby","8/19/2014","MICHAEL HE","2","$2,959.00","8/19/2013","028-743-091",,"$332.19","8/27/2013","$558,000","$521.01","0.98","2","2","APT","$568,800","8","1,071","$521.01","0.98","Apartment/Condo","1",,"604-767-6678","3.255-100/1.1625",,,"0",,,,"1","V5C 0G9",,,"BC",,,,
"N228170","Residential Detached","S","LOT 25 118TH AVENUE","Fort St. John - City NE","2013","House/Single Family","0","Fort St. John (Zone 60)","Fort St. John","10/30/2013","BRANDY","2","$0.00","5/26/2013","029-035-783",,,"9/2/2013","$559,900","$185.77","1.06","2","3","R1","$529,900","99","3,014","$185.77","1.06","House/Single Family","1",,"250-785-6275","2.5% ON 1ST $100,000/1.2% ON REMAINING","GARRISON LANDING","123","0","50.00",,,"4","V1J 7J2",,,"BC",,,,
"V1021400","Residential Detached","S","1006 EIGHTH AVENUE","Moody Park","1977","House/Single Family","36","New Westminster","New Westminster","12/31/2013","Liz Radcliffe","2","$3,801.00","8/7/2013","005-056-799",,,"9/4/2013","$560,000","$290.16","1.00","3","4","NR-1","$562,000","28","1,930","$290.16","1.00","House/Single Family","2",,"604-771-6149","3.255-100/1.1625","MOODY PARK","66","1","60.61",,,"1","V3M 2R6",,"COURT ORDERED SALE","BC",,,,
"F1314502","Residential Attached","S","51 5811 122ND STREET","Panorama Ridge","2002","Townhouse","11","Surrey","Surrey","10/31/2013","Touchbase (Ben)","3","$2,995.00","6/14/2013","025-180-622",,"$342.68","9/3/2013","$560,000","$158.69","0.97","4","4","RES","$574,900","81","3,529","$158.69","0.95","Townhouse","1",,"604-349-6349","S-3.255% 1ST 100K/1.1625% BAL","Lakebridge",,"2",,,,"4","V3X 3N5",,,"BC",,,,
"V1012359","Residential Attached","S","609 518 W 14TH AVENUE","Fairview VW","1992","Apartment/Condo","21","Vancouver West","Vancouver","10/30/2013","RICHARD","1","$1,950.00","6/10/2013","017-969-476","8","$311.92","9/2/2013","$560,000","$469.80","0.99","1","2","CD-1","$565,000","84","1,192","$469.80","0.96","Apartment/Condo","1",,"604-992-9051","3.255% ON THE FIRST $100,000 / 1.1625% ON THE BAL","THE PACIFICA",,"0",,,,"1","V5Z 4N5",,,"BC",,,,
"F1228971","Residential Detached","S","1973 MERLOT BOULEVARD","Aberdeen","2012","House/Single Family","0","Abbotsford","Abbotsford","10/31/2013","TOUCHBASE","2","$2,798.00","12/20/2012","027-536-530",,,"9/6/2013","$560,747","$151.14","0.89","3","4","RS2","$629,900","260","3,710","$151.14","0.89","House/Single Family","1",,"866-855-0800","S-2.53% 1ST 100K/1.15% BAL",,,"1","19.00",,,"6","V4X 0A6",,"NEW CONSTRUCTION","BC",,,,
"V1023462","Residential Detached","S","19543 SAWYERS ROAD","South Meadows","2004","House/Single Family","9","Pitt Meadows","Pitt Meadows","8/21/2014","ROB","2","$4,538.00","8/21/2013","026-050-463",,,"8/27/2013","$561,000","$243.91","0.98","3","4","RES","$569,900","6","2,300","$243.91","0.98","House/Single Family","1",,"778-990-0866","3.2% ON THE 1ST $100K & 1.16% ON BAL.","SAWYER'S LANDING",,"1","0.00",,,"4","V3Y 2W9",,"AUGUST 18,2013","BC",,,,
"F1318656","Residential Detached","S","7688 TAULBUT STREET","Mission BC","2003","House/Single Family","10","Mission","Mission","1/3/2014","Melonie Sharp","3","$4,786.00","8/2/2013","024-829-455",,,"8/29/2013","$562,000","$160.57","0.98","3","5","RS1","$574,900","27","3,500","$160.57","0.98","House/Single Family","2",,"604-820-2055","S-3.22% 1ST 100K/1.15% BAL",,,"1","20.00",,,"10","V2V 3W6",,,"BC",,,,
"V1009380","Residential Attached","S","36 4055 PENDER STREET","Willingdon Heights","2006","Townhouse","7","Burnaby North","Burnaby","10/1/2013","KEN JOHNSTON","2","$2,948.00","5/25/2013","026-585-961","3","$228.21","9/2/2013","$563,000","$460.72","0.99","2","3","MF","$569,900","100","1,222","$460.72","0.97","Townhouse","1",,"604-644-3293","3.22% 1ST $100,000 & 1.15% ON BALANCE","RED BRICK AT THE HEIGHTS",,"0",,,,"2","V5C 2L9",,,"BC",,,,
"V1019317","Residential Detached","S","953 MANSFIELD CRESCENT","Oxford Heights","1986","House/Single Family","27","Port Coquitlam","Port Coquitlam","12/19/2013","THERESA GOLD","3","$3,264.00","7/23/2013","000-850-594",,,"8/30/2013","$563,500","$224.14","0.98","3","4","RS1","$578,000","38","2,514","$224.14","0.96","House/Single Family","1",,"604-472-0811","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE",,"2514.0","2","56.00",,,"3","V3B 6H3",,,"BC",,,,
"F1319795","Residential Detached","S","7001 202B STREET","Willoughby Heights","2003","House/Single Family","10","Langley","Langley","2/28/2014","RYAN MACDONALD","3","$3,946.00","8/19/2013","025-535-391",,,"8/27/2013","$565,000","$185.06","0.97","4","5","RES","$579,900","8","3,053","$185.06","0.97","House/Single Family","2",,"604-533-3491","S-3.22% 1ST 100K/1.15% BAL","JEFFRIES BROOK","79.86","1","43.97",,,"4","V2Y 2Z6",,,"BC",,,,
"V1024229","Residential Attached","S","802 939 EXPO BOULEVARD","Yaletown","2005","Apartment/Condo","8","Vancouver West","Vancouver","11/30/2013","REZA","2","$1,869.00","8/23/2013","026-377-373",,"$400.00","9/4/2013","$565,000","$646.45","0.98","2","2","CD-1","$579,000","12","874","$646.45","0.98","Apartment/Condo","1",,"604-720-9041","3.22% 1ST 100K/1.1625% ON BAL","MAX",,"0",,,,"1","V6Z 3G7",,"UPON ACCEPTED OFFER","BC",,,,
"V1021943","Residential Attached","S","7550 17TH AVENUE","Edmonds BE","1983","1/2 Duplex","30","Burnaby East","Burnaby","12/29/2013","AUGUSTUS","3","$3,205.00","8/9/2013","002-304-805",,"$0.00","8/27/2013","$565,000","$230.05","0.94","3","6","RES","$599,000","18","2,456","$230.05","0.90","1/2 Duplex","1",,"604-726-1401","3.25% ON 1ST $100,000/1.1625% ON BAL**",,,"1",,,,"2","V3N 1L7",,,"BC",,,,
"V1021729","Residential Attached","S","45 6100 WOODWARDS ROAD","Woodwards","1988","Townhouse","25","Richmond","Richmond","11/30/2013","STEVE","2","$2,389.00","8/8/2013","010-368-001",,"$360.22","8/27/2013","$565,000","$301.49","1.01","3","3","RTL 1","$559,000","19","1,874","$301.49","1.01","Townhouse","1",,"604-220-9695","3.255% ON 1ST 100K/1.1625% ON BAL","STRATFORD GREEN",,"1",,,,"2","V7E 6H1",,,"BC",,,,
"V1014662","Residential Attached","S","49 2978 WHISPER WAY","Westwood Plateau","2004","Townhouse","9","Coquitlam","Coquitlam","9/30/2013","JOHNNY LEE","3","$3,550.00","6/25/2013","025-952-366",,"$313.74","9/2/2013","$565,000","$243.32","0.94","4","4","RM2","$599,900","69","2,322","$243.32","0.94","Townhouse","1",,"604-767-7545","3.225% ON 1ST 100K/ 1.1625% ON BALANCE","WHISPER RIDGE",,"2",,,,"4","V3E 3R8",,,"BC",,,,
"F1319047","Residential Detached","S","21559 87B AVENUE","Walnut Grove","1990","House/Single Family","23","Langley","Langley","2/6/2014","Johanna Phillips","2","$4,191.00","8/12/2013","011-319-704",,,"8/29/2013","$566,200","$272.34","0.99","3","3","R-1A","$574,900","17","2,079","$272.34","0.99","House/Single Family","1",,"778-549-7972","S-3.22% 1ST 100K/1.15% BAL",,,"1","35.00",,,"6","V1M 2E6",,,"BC",,,,
"V1024117","Residential Detached","S","2260 RAMPART PLACE","Citadel PQ","1987","House/Single Family","26","Port Coquitlam","Port Coquitlam","11/30/2013","KEITH","2","$3,494.00","8/26/2013","002-782-511",,,"9/3/2013","$571,000","$313.74","0.99","3","3","RES","$574,900","8","1,820","$313.74","0.99","House/Single Family","1",,"604-526-2888","3.255% ON 1ST 100K/ 1.1625% ON BAL.",,"104","1","45.00",,,"4","V3C 5C5",,,"BC",,,,
"F1320341","Residential Detached","S","16768 63B AVENUE","Cloverdale BC","2007","House/Single Family","6","Cloverdale","Surrey","11/24/2013","TOUCHBASE","5","$3,947.00","8/24/2013","025-946-901",,,"8/29/2013","$572,000","$154.39","0.99","6","7","RES","$579,900","5","3,705","$154.39","0.99","House/Single Family","2",,"604-533-3491","S-3.22% 1ST 100K/1.15% BAL*",,,"1","26.91",,,,"V3S 0Y1",,,"BC",,,,
"V1015476","Residential Attached","S","202 675 W 7TH AVENUE","Fairview VW","1996","Townhouse","17","Vancouver West","Vancouver","10/31/2013","Tracy Uchida","2","$2,194.00","7/1/2013","023-407-751",,"$285.30","8/30/2013","$572,500","$659.56","0.97","2","2","STRATA","$588,000","60","868","$659.56","0.97","Townhouse","1",,"604-518-5152","3.255% OF FIRST $100,000 AND 1.1625% OF BALANCE","THE IVYS",,"1",,,,"1","V5Z 1B6",,"dated July 1, 2013","BC",,,,
