"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"F1318858","Residential Detached","S","33793 GREWALL CRESCENT","Mission BC","2005","House/Single Family","8","Mission","Mission","12/31/2013","TOUCHBASE IF POSSIBLE JODI","3","$5,463.00","8/1/2013","023-456-167",,,"9/14/2013","$430,000","$144.15","0.98","4","6","SFD","$439,900","44","2,983","$144.15","0.98","House/Single Family","2",,"604-302-1333","S-3.22% 1ST 100K/1.15% BAL",,"111","1","59.00",,,"4","V2V 7B7",,,"BC",,,,
"V995806","Residential Attached","S","1510 9868 CAMERON STREET","Sullivan Heights","2009","Apartment/Condo","4","Burnaby North","Burnaby","12/31/2013","JAMES JANG","2","$2,528.00","3/11/2013","027-911-365",,"$267.10","9/16/2013","$430,000","$450.26","0.98","2","2","RES","$439,000","189","955","$450.26","0.94","Apartment/Condo","1",,"604-817-7297","3.22% OF THE 1ST $100,000 / 1.15% OF THE BALANCE",,,"1",,,,"1","V3J 0A5",,,"BC",,,,
"V1024957","Residential Attached","S","406 5900 DOVER CRESCENT","Riverdale RI","1995","Apartment/Condo","18","Richmond","Richmond","12/31/2013","Text or Touchbase Ashley","2","$1,790.00","9/3/2013","023-064-277",,"$339.70","9/13/2013","$432,000","$422.70","0.98","2","2","ZLR9","$439,000","10","1,022","$422.70","0.98","Apartment/Condo","1",,"604-803-0334","3.255% ON 1ST $100,000 / 1.1625% ON THE BALANCE",,,"1",,,,"2","V7C 5R4",,,"BC",,,,
"V1021282","Residential Attached","S","5 920 CITADEL DRIVE","Citadel PQ","1989","Townhouse","24","Port Coquitlam","Port Coquitlam","11/7/2013","CANDACE FILIPPONI","2","$2,372.00","8/7/2013","013-845-781",,"$223.00","9/14/2013","$432,000","$199.26","0.99","3","3","ROW HS","$434,900","38","2,168","$199.26","0.99","Townhouse","1",,"604-809-4403","3.255% ON 1ST $100,000 / 1.1625%","CITADEL GREEN",,"1",,,,"2","V3C 5X8",,,"BC",,,,
"F1320762","Residential Detached","S","13772 114TH AVENUE","Bolivar Heights","9999","House/Single Family","999","North Surrey","Surrey","3/1/2014","Monica Dahl","2","$2,306.00","9/1/2013","010-199-039",,,"9/18/2013","$433,500","$228.16","0.96","2","3","RES","$449,900","17","1,900","$228.16","0.96","House/Single Family","2",,"604-541-4888","S-3% 1ST 100K/1.15% BAL","BOLOVAR HEIGHTS","125","2","65.78",,,"6","V3R 2L7",,"at time of offer","BC",,,,
"V1023217","Residential Attached","S","1507 4132 HALIFAX STREET","Brentwood Park","2005","Apartment/Condo","8","Burnaby North","Burnaby","11/30/2013","Touchbase","2","$2,348.00","8/20/2013","026-305-313",,"$279.99","9/17/2013","$435,000","$472.83","0.97","2","2","APT","$448,000","28","920","$472.83","0.97","Apartment/Condo","1",,"604-961-9395","3.22% ON 1ST $100,000/1.15% ON BAL","Marquis Grande",,"1",,,,"2","V5C 6V1",,,"BC",,,,
"V1027801","Residential Detached","S","21391 126TH AVENUE","West Central","1986","House/Single Family","27","Maple Ridge","Maple Ridge","1/31/2014","TOUCHBASE","2","$4,051.00","9/16/2013","000-959-341",,,"9/18/2013","$435,000","$213.97","0.99","3","3","SF1","$439,900","2","2,033","$213.97","0.99","House/Single Family","1",,"604-466-2838","3.255% ON 1ST $100,000/1.1625% ON BAL",,"91.73","1","66.79",,,"2","V4R 2K1",,,"BC",,,,
"F1320347","Residential Detached","S","33577 FERNDALE AVENUE","Mission BC","1982","House with Acreage","31","Mission","Mission","2/28/2014","Touchbase Tim","2","$3,739.00","8/27/2013","002-478-463",,,"9/21/2013","$435,000","$235.77","0.97","2","2","RES","$448,000","25","1,845","$235.77","0.93","House with Acreage","1",,"604-820-8000","S-3.22% 1ST 100K/1.15% BAL",,"600","2","100.00",,,"15","V2V 7P2",,"Owner has not lived in home","BC",,,,
"N228467","Residential Detached","S","8064 STILLWATER CRESCENT","Lower College","2013","House/Single Family","0","PG City South (Zone 74)","Prince George","12/28/2013","ROGER KOLLNER/DEVIN HARTIGAN","2","$0.00","6/13/2013","028-848-047",,,"9/18/2013","$435,000","$121.10","1.04","3","4","Z14","$419,900","97","3,592","$121.10","1.04","House/Single Family","1",,"250-565-5024","3% ON 1ST $100,000/1.25% ON BALANCE","CREEKSIDE PROPERTIES",,"1","0.00",,,"4","V2N 0C2",,,"BC",,,,
"V1019862","Residential Detached","S","1863 FRASER AVENUE","Glenwood PQ","1976","House/Single Family","37","Port Coquitlam","Port Coquitlam","12/31/2013","SADHANA OR HAM","2","$2,896.00","7/24/2013","011-827-262",,,"9/15/2013","$436,000","$198.54","0.99","2","5","R-1","$439,999","53","2,196","$198.54","0.95","House/Single Family","2",,"604-762-6125","3.22% ON 1ST $100K/1% ON BAL SELLING COMMISSION**","GLENWOOD","121","0","33.00",,,"4","V3B 1N2",,"UPON ACCEPTED OFFER","BC",,,,
"V1027411","Residential Attached","S","104 1868 W 5TH AVENUE","Kitsilano","2000","Apartment/Condo","13","Vancouver West","Vancouver","12/31/2013","JOSEPH (TXT, TBASE, CALL)","1","$1,589.00","9/12/2013","024-796-336","4","$250.59","9/15/2013","$439,000","$647.49","1.00","1","1","RM-4","$439,000","3","678","$647.49","1.00","Apartment/Condo","1",,"604-803-6233","3.255-100/1.1625","GREENWICH",,"1",,,,"1","V6J 1P3",,"SELLER DOES NOT LIVE IN PROPERTY","BC",,,,
"N230264","Residential Detached","S","8566 ST LAWRENCE AVENUE","St. Lawrence Heights","2010","House/Single Family","3","PG City South (Zone 74)","Prince George","11/16/2013","PHONE PAT/JEN","4","$4,931.00","8/16/2013","027-542-904",,,"9/14/2013","$439,000","$136.21","0.98","5","5","RS2","$449,900","29","3,223","$136.21","0.94","House/Single Family","2",,"250-960-2388","3% ON 1ST $100,000, 1.5% ON REMAINDER","ST. LAWRENCE HEIGHTS",,"1","0.00",,,"6","V2N 0B6",,,"BC",,,,
"V1025781","Residential Attached","S","204 228 E 18TH AVENUE","Main","1993","Apartment/Condo","20","Vancouver East","Vancouver","12/1/2013","CLAIRE","2","$1,679.00","9/3/2013","018-378-404","4","$270.76","9/13/2013","$440,000","$568.48","0.98","2","2","C-2","$449,000","10","774","$568.48","0.98","Apartment/Condo","1",,"604-649-9253","3.22% ON 1ST $100,000/1.15% ON BAL","NEWPORT ON MAIN",,"1",,,,"1","V5V 1E6",,,"BC",,,,
"V1018383","Residential Attached","S","502 1485 PARKWAY BOULEVARD","Westwood Plateau","1996","Townhouse","17","Coquitlam","Coquitlam","11/10/2013","TEAM PHIL HAIG","3","$2,923.00","7/12/2013","023-588-829",,"$256.01","9/20/2013","$440,330","$215.00","1.03","3","3","RT-2","$426,900","70","2,048","$215.00","0.97","Townhouse","1",,"604-351-1515","2.5% ON 1ST $100,000/1% ON BAL","SILVER OAK",,"2",,,,"2","V3E 3E6",,,"BC",,,,
"V1026215","Land Only","S","969 LAUREL COURT","Ranch Park",,,,"Coquitlam","Coquitlam","3/9/2014","ANGELA",,"$2,539.00","9/9/2013","025-643-347",,,"9/18/2013","$440,500","$73.60","1.00",,,"RS3","$440,000","9",,"$73.60","1.00","House/Single Family",,"Road Access","604-710-1452","2.25% ON 1ST $100,000. & 1.1625% ON BALANCE","LAUREL COURT","110.5925",,"10.84","Yes",,,"V3C 5M1","No","VACANT LAND - AS IS WHERE IS","BC","At Lot Line",,"At Lot Line","City/Municipal"
"F1321469","Residential Detached","S","31055 DEERTRAIL DRIVE","Abbotsford West","1991","House/Single Family","22","Abbotsford","Abbotsford","11/10/2013","Touchbase","3","$3,476.00","9/11/2013","016-426-177",,,"9/13/2013","$441,500","$182.44","0.99","3","5","SFD","$444,000","2","2,420","$182.44","0.99","House/Single Family","1",,,"S-$3000",,"100","2","59.00",,,"6","V2T 5J5",,"upon offer","BC",,,,
"F1320766","Residential Detached","S","14706 69TH AVENUE","East Newton","1970","House/Single Family","43","Surrey","Surrey","2/5/2014","Scott Moe","1","$2,691.00","9/5/2013","010-155-155",,,"9/18/2013","$441,500","$322.73","1.03","1","3","SFD","$429,900","13","1,368","$322.73","1.03","House/Single Family","1",,"604-533-3491","S-3.22% 1ST 100K/1.15% BAL","East Newton",,"1","62.00",,,"4","V3S 2C6",,,"BC",,,,
"V1024383","Residential Attached","S","905 295 GUILDFORD WAY","North Shore Pt Moody","2007","Apartment/Condo","6","Port Moody","Port Moody","2/25/2014","SAM AHN","2","$2,451.00","8/26/2013","026-941-228",,"$353.56","9/19/2013","$445,000","$354.58","0.97","2","2","RES","$459,000","24","1,255","$354.58","0.97","Apartment/Condo","1",,"778-980-4989","3.22% 1ST $100,000/1.165% BAL",,,"1",,,,"2","V3H 5N3",,"AVAILABLE ON ACCEPTED OFFER","BC",,,,
"V1027689","Residential Attached","S","1005 939 EXPO BOULEVARD","Yaletown","2005","Apartment/Condo","8","Vancouver West","Vancouver","1/31/2014","NATALIA","1","$1,738.00","9/16/2013","026-377-594",,"$332.74","9/22/2013","$445,000","$648.69","0.99","1","2","APT","$450,000","6","686","$648.69","0.99","Apartment/Condo","1",,"604-531-1111","3.22%-1ST $100K/1.15% BAL","MAX II",,"0",,,,"1","V6Z 3G7",,,"BC",,,,
"V1010248","Residential Attached","S","222 6279 EAGLES DRIVE","University VW","2005","Apartment/Condo","8","Vancouver West","Vancouver","12/31/2013","LILIAN","1","$1,130.00","5/28/2013","026-404-877","4","$188.00","9/18/2013","$445,000","$638.45","0.99","1","1","CD","$450,000","113","697","$638.45","0.89","Apartment/Condo","1",,"604-779-8606","3.255% ON 1ST $100,000/1.1625% ON BAL","REFLECTIONS",,"1",,,,"1","V6T 2K7",,,"BC",,,,
"V1016513","Residential Attached","S","50 2351 PARKWAY BOULEVARD","Westwood Plateau","2002","Townhouse","11","Coquitlam","Coquitlam","1/6/2014","IVAN BOH","2","$2,743.00","7/5/2013","025-598-881",,"$265.21","9/19/2013","$445,000","$219.21","0.96","3","3","RM2","$462,000","76","2,030","$219.21","0.96","Townhouse","1",,"604-765-9811","3.255% ON 1ST $100000 + 1.1625% ON BALANCE",,,"1",,,,"2","V3E 3P2",,,"BC",,,,
"V1012525","Residential Attached","S","404 1238 BURRARD STREET","Downtown VW","2004","Apartment/Condo","9","Vancouver West","Vancouver","12/31/2013","Naz Allahyari","2","$2,081.00","6/11/2013","025-728-172",,"$393.36","9/16/2013","$445,000","$512.08","0.99","2","2","DD","$449,000","97","869","$512.08","0.99","Apartment/Condo","1",,"778-318-5242","3.225% ON 1ST $100,000/1.1625% ON BAL",,,"1",,,,"1","V6Z 3E1",,,"BC",,,,
"V1024031","Residential Attached","S","113 1890 W 6TH AVENUE","Kitsilano","1992","Apartment/Condo","21","Vancouver West","Vancouver","11/30/2013","Eyal","1","$1,684.00","8/26/2013","015-162-915","3","$406.00","9/22/2013","$445,000","$479.53","0.99","1","2","MF","$449,000","27","928","$479.53","0.99","Apartment/Condo","1",,"778-991-9774","3.2% ON 1ST $100,000 / 1.15% ON BALANCE","Heritage on Cypress",,"0",,,,"1","V6J 1R6",,,"BC",,,,
"V1009382","Residential Detached","S","19588 114B AVENUE","South Meadows","1986","House/Single Family","27","Pitt Meadows","Pitt Meadows","10/31/2013","HELEN","2","$3,489.00","5/26/2013","001-146-955",,,"9/14/2013","$445,900","$257.00","1.02","3","3","R2","$439,000","111","1,735","$257.00","0.99","House/Single Family","1",,"604-230-7311","3.255% ON 1ST $100,000/1.1625% ON BAL",,,"1",,,,"3","V3Y 1R1",,,"BC",,,,
"V1026981","Residential Attached","S","313 7000 21ST AVENUE","Highgate","2005","Townhouse","8","Burnaby South","Burnaby","12/11/2013","JANET INGRAHAM","2","$2,449.00","9/11/2013","026-233-941","3","$282.58","9/15/2013","$447,000","$380.43","1.00","3","3","STRATA","$445,900","4","1,175","$380.43","1.00","Townhouse","1",,"604-737-8865","3.255% X 1ST $100,000 + 1.1625% X BALANCE","VILLETTA",,"1",,,,"2","V5E 4P1",,,"BC",,,,
"V1023558","Residential Detached","S","12466 231B STREET","East Central","1992","House/Single Family","21","Maple Ridge","Maple Ridge","12/6/2013","MARK","3","$3,923.00","8/20/2013","017-815-169",,,"9/17/2013","$447,000","$180.83","0.97","3","4","RS-1B","$459,900","28","2,472","$180.83","0.97","House/Single Family","1",,"604-463-1972","3.255% ON THE 1ST $100,000 & 1.1625% ON THE BAL",,,"1",,,,"6","V2X 0G1",,,"BC",,,,
"V1025341","Residential Attached","S","1 910 FORT FRASER RISE","Citadel PQ","1995","Townhouse","18","Port Coquitlam","Port Coquitlam","11/30/2013","DAVID","2","$2,449.00","8/31/2013","019-021-097",,"$304.00","9/18/2013","$447,000","$215.94","0.95","3","3","RTH2","$469,900","18","2,070","$215.94","0.95","Townhouse","1",,"604-617-2624","3.255% ON 1ST $100,000/1.1625% ON BAL","SIENNA RIDGE",,"1",,,,,"V3C 6K3",,,"BC",,,,
"F1311472","Residential Detached","S","17981 57A AVENUE","Cloverdale BC","1970","House/Single Family","43","Cloverdale","Surrey","10/15/2013","DOUG","2","$2,530.00","5/9/2013","007-298-170",,,"9/17/2013","$447,000","$207.91","0.97","3","4","SF","$459,900","131","2,150","$207.91","0.90","House/Single Family","1",,"604-649-0413","S-3% 1ST 100K/1% BAL",,"120.00","2","60.00",,,,"V3S 1J3",,,"BC",,,,
"H1300645","Residential Detached","S","42735 YALE ROAD","Greendale Chilliwack","1976","House with Acreage","37","Sardis","Sardis","10/31/2013","LS","1","$3,401.00","2/16/2013","009-041-591",,,"9/18/2013","$447,500","$238.03","0.95","2","3","AL","$469,000","214","1,880","$238.03","0.85","House with Acreage","1",,"604-859-2341","3.22% 1ST 100K/1.15% BAL L 1/2 BF","SARDIS/GREENDALE",,"1","120.00",,,"8","V2R 4J5",,,"BC",,,,
"F1321743","Residential Detached","S","4062 OLD CLAYBURN ROAD","Abbotsford East","2002","House/Single Family","11","Abbotsford","Abbotsford","11/30/2013","VICTOR OR DEBBIE","3","$3,938.00","9/12/2013","025-113-402",,,"9/19/2013","$448,000","$179.63","1.01","3","5","R-S-3","$444,500","7","2,494","$179.63","1.01","House/Single Family","2",,"604-859-2341","S-3.22% 1ST 100K/1.15% BAL",,"108","1","53.00",,,"5","V3G 3A5",,"UPON OFFER","BC",,,,
"V1023100","Residential Detached","S","11980 230TH STREET","East Central","1996","House/Single Family","17","Maple Ridge","Maple Ridge","11/30/2013","BOB BUHLER/TOUCHBASE","3","$3,760.00","8/17/2013","013-861-352",,,"9/13/2013","$448,000","$187.06","0.97","3","4","RS-1","$459,800","27","2,395","$187.06","0.96","House/Single Family","2",,"800-795-2955","3% ON 1ST $100,000/1.25% ON BAL",,"75.0","1","75.00",,,"4","V2X 7Z8",,,"BC",,,,
"N225698","Residential Attached","S","171 BILL MURRAY DRIVE","Prince Rupert - City","1995","Townhouse","18","Prince Rupert (Zone 52)","Prince Rupert","10/31/2013","KEITH LAMBOURNE","2","$5,188.00","3/22/2013","019-014-520",,"$0.00","9/16/2013","$449,000","$203.08","1.00","2","3","C1","$449,000","178","2,211","$203.08","0.92","Townhouse","1",,"250-622-8546","3% ON 1ST $100,000/1.5% ON BALANCE",,,"0",,,,,"V8J 4P2",,,"BC",,,,
"F1319678","Residential Detached","S","30635 CRESTVIEW COURT","Abbotsford West","2003","House/Single Family","10","Abbotsford","Abbotsford","8/19/2014","Michele","3","$3,648.00","8/19/2013","024-199-761",,,"9/14/2013","$449,900","$167.87","1.00","4","4","SFD","$449,900","26","2,680","$167.87","1.00","House/Single Family","1",,"604-832-8229","S-$7,250.",,"42","1","29.30",,,"4","V2T 6T5",,,"BC",,,,
"F1318436","Residential Detached","S","35042 FISHER PLACE","Hatzic","1988","House/Single Family","25","Mission","Mission","2/14/2014","Melonie Sharp","2","$4,239.00","8/1/2013","008-328-048",,,"9/21/2013","$450,000","$162.98","0.98","3","4","RS-1B","$459,900","51","2,761","$162.98","0.96","House/Single Family","1",,"604-820-2055","S-3.22% 1ST 100K/1.15% BAL",,"139","1","44.61",,,"7","V2V 6S8",,,"BC",,,,
"N229758","Residential Detached","S","5311 WILLOW ROAD","Smithers - Rural","1989","House with Acreage","24","Smithers And Area (Zone 54)","Smithers","1/24/2014","SONIA APOSTOLIUK","2","$3,026.00","7/25/2013","005-801-176",,,"9/13/2013","$450,000","$121.29","0.93","3","3","H-1","$484,900","50","3,710","$121.29","0.93","House with Acreage","1",,"250-847-0937","3% TO $100,000 AND 1.5% ON BALANCE",,,"0","0.00",,,"10","V0J 2N2",,,"BC",,,,
"V1025945","Residential Attached","S","1004 1250 QUAYSIDE DRIVE","Quay","1988","Apartment/Condo","25","New Westminster","New Westminster","3/28/2014","RICHARD BURLEIGH","2","$2,366.00","9/6/2013","011-753-765","19","$380.53","9/14/2013","$450,000","$365.85","0.98","2","2","MF","$459,000","8","1,230","$365.85","0.98","Apartment/Condo","1",,"778-878-1347","3.255% ON 1ST $100K AND 1.1625% ON BALANCE","The Promonade",,"1",,,,"1","V3M 6E2",,,"BC",,,,
"H1303329","Residential Detached","S","1731 LINDELL AVENUE","Lindell Beach","1999","House/Single Family","14","Cultus Lake","Lindell Beach","12/31/2013","Michelle M/Jason L","2","$2,308.00","8/24/2013","005-092-671",,,"9/15/2013","$450,000","$236.22","0.96","2","2","RS1","$469,900","22","1,905","$236.22","0.96","House/Single Family","1",,"604-858-7179","3% 1ST 100K/1.25% BAL L 1/2 BF",,,"2","81.00",,,,"V3H 5H2",,,"BC",,,,
"N229414","Residential Detached","S","1664 KINGFISHER AVENUE","Kitimat","1966","House/Single Family","47","Kitimat (Zone 89)","Kitimat","10/13/2013","LR","3","$2,280.00","7/13/2013","010-703-071",,,"9/20/2013","$450,000","$115.15","0.96","4","8","R2-A","$469,900","69","3,908","$115.15","0.92","House/Single Family","2",,"250-632-7000","3% ON FIRST $100,000 AND 1.5% ON BALANCE",,,"2","0.00",,,"3","V2C 1G6",,,"BC",,,,
"F1320437","Residential Detached","S","4870 200TH STREET","Langley City","1982","House/Single Family","31","Langley","Langley","3/30/2014","Robert PREFERS TOUCHBASE","3","$3,746.00","8/26/2013","002-549-379",,,"9/17/2013","$450,000","$159.01","0.98","3","6","SFD","$457,888","22","2,830","$159.01","0.98","House/Single Family","2",,,"S-3.22% 1ST 100K/1.15% BAL*","LANGLEY CITY/BROOKSWOOD","104","2","69.00",,,"8","V3A 1L5",,,"BC",,,,
"V1020195","Residential Attached","S","1007 6068 NO 3 ROAD","Brighouse","2007","Apartment/Condo","6","Richmond","Richmond","6/30/2014","Text: Sandra Li","2","$1,910.00","7/29/2013","027-288-579",,"$342.09","9/22/2013","$450,000","$479.74","0.96","2","2","ZMU7","$468,000","55","938","$479.74","0.94","Apartment/Condo","1",,"778-322-7286","3.255% 1ST $100K/1.1625% BAL PLUS $3,000 BONUS**",,,"1",,,,"1","V6Y 4M7",,,"BC",,,,
"V1025615","Residential Attached","S","15 7651 FRANCIS ROAD","Broadmoor","1983","Townhouse","30","Richmond","Richmond","12/31/2013","JANET","1","$1,787.00","9/5/2013","002-063-671","2","$235.00","9/22/2013","$450,000","$336.83","0.96","3","3","RTL1","$468,800","17","1,336","$336.83","0.96","Townhouse","1",,"604-220-9982","3.255& ON 1ST 100K/1.1625% ON BAL","SUNRISE GARDENS",,"1",,,,"2","V6Y 1A3",,,"BC",,,,
"V1027907","Residential Attached","S","23 2217 MARMOT PLACE","Whistler Creek","1988","Townhouse","25","Whistler","Whistler","3/16/2014","JEFF HUME","2","$2,350.00","9/16/2013","008-968-667",,"$516.47","9/18/2013","$450,000","$414.36","0.98","2","2","RTA13","$459,000","2","1,086","$414.36","0.98","Townhouse","1",,"604-966-4058","3% ON THE FIRST $100,000 AND 1.5% ON THE BALANCE","POWDERVIEW",,"1",,,,"2","V0N 1B2",,,"BC",,,,
"F1316698","Residential Detached","S","6034 174TH STREET","Cloverdale BC","1987","House/Single Family","26","Cloverdale","Surrey","10/18/2013","TEXT OR TOUCHBASE PLEASE","2","$2,603.00","7/8/2013","004-755-511",,,"9/19/2013","$450,000","$280.55","0.93","2","3","RF","$485,000","73","1,604","$280.55","0.86","House/Single Family","1",,"604-533-3491","S-3.22% 1ST 100K/1.15% BAL*",,"161.15","1","59.12",,,"4","V3S 1W9",,"POA SALE","BC",,,,
"H1302641","Residential Detached","S","45355 SOUTH SUMAS ROAD","Sardis West Vedder Rd","2007","House/Single Family","6","Sardis","Sardis","12/31/2013","TIBOR BOGDAN","3","$2,971.00","7/2/2013","026-940-337",,,"9/15/2013","$450,500","$146.27","0.98","4","6","R3","$459,900","75","3,080","$146.27","0.98","House/Single Family","2",,"604-855-0800","3.22% 1ST 100K/1.15% BAL L1/2BF",,"90/.107 AC","1","52.00",,,"6","V2R 1R8",,"WILL COMPLETE UPON ACCEPTED OFFER","BC",,,,
"V1020456","Residential Attached","S","307 1930 W 3RD AVENUE","Kitsilano","1976","Apartment/Condo","37","Vancouver West","Vancouver","12/31/2013","SUE/TRACEY/JEANIE","1","$1,780.00","7/31/2013","003-847-055","3","$271.01","9/16/2013","$451,500","$493.98","0.98","1","2","RM-4","$462,800","47","914","$493.98","0.98","Apartment/Condo","1",,"604-738-4663","3% 1ST 100K/1% ON BAL","THE WESTVIEW",,"0",,,,"1","V6J 1L1",,,"BC",,,,
"F1318008","Residential Detached","S","21522 94A AVENUE","Walnut Grove","1988","House/Single Family","25","Langley","Langley","12/31/2013","Touchbase","2","$3,771.00","7/24/2013","007-778-911",,,"9/19/2013","$452,000","$220.49","0.98","3","5","SF","$459,900","57","2,050","$220.49","0.96","House/Single Family","1",,"604-538-8888","S-3.22% 1ST 100K/1.15% BAL","Walnut Grove","112","1","33.00",,,"4","V1M 2A5",,,"BC",,,,
"F1320847","Residential Detached","S","18468 67A AVENUE","Cloverdale BC","2000","House/Single Family","13","Cloverdale","Surrey","12/22/2013","Marty Smith","3","$2,466.00","8/30/2013","024-057-118",,,"9/20/2013","$453,000","$193.09","0.99","4","4","SF","$459,000","21","2,346","$193.09","0.99","House/Single Family","1",,"604-802-7814","S-3.22% 1ST 100K/1.15% BAL","The Heartland","90","1","28.00",,,,"V3S 9B3",,,"BC",,,,
"F1313402","Residential Detached","S","8008 122A STREET","Queen Mary Park Surrey","1980","House/Single Family","33","Surrey","Surrey","12/31/2013","Kulvir Sahota","2","$2,574.00","6/3/2013","005-451-701",,,"9/14/2013","$453,000","$209.53","0.97","3","4","RE","$469,000","103","2,162","$209.53","0.97","House/Single Family","2",,"778-863-2472","S-$5000",,"IRREG.","0","106.00",,,,"V3W 7R4",,"AVAILABLE UPON OFFER","BC",,,,
"F1318531","Residential Detached","S","54 3800 GOLF COURSE DRIVE","Abbotsford East","2006","House/Single Family","7","Abbotsford","Abbotsford","10/31/2013","Doulla P. Hall","3","$3,851.00","7/31/2013","026-489-031",,"$99.53","9/17/2013","$454,900","$152.86","1.00","3","3","RS5","$456,900","48","2,976","$152.86","0.91","House/Single Family","1",,"604-850-4215","S-3.22% 1ST 100K/1.15% BAL",,"117","1","50.00",,,"4","V3G 0A7",,"FORECLOSURE","BC",,,,
"V1028647","Residential Attached","S","305 5665 TEREDO STREET","Sechelt District","2013","Apartment/Condo","0","Sunshine Coast","Sechelt","12/31/2013","JOHN MCKENZIE","2",,"9/19/2013","800-080-103","6","$192.64","9/20/2013","$454,900","$389.14","1.00","2","2","CD30","$454,900","1","1,169","$389.14","1.00","Apartment/Condo","1",,"604-740-1304","2% OF PURCHASE PRICE","WATERMARK AT SECHELT",,"1",,,,,"V0N 3A0",,"NEW CONSTRUCTION","BC",,,,
"V1018264","Residential Detached","S","1159 ESPERANZA DRIVE","New Horizons","1983","House/Single Family","30","Coquitlam","Coquitlam","12/30/2013","HELEN LEE","2","$3,026.00","7/15/2013","000-839-507",,,"9/19/2013","$455,000","$282.96","0.95","3","3","SFH","$479,000","66","1,608","$282.96","0.91","House/Single Family","1",,"604-623-5309","3.255% ON FIRST $100,000/1.1625% ON BAL",,,"1",,,,"3","V3B 6A6",,"UPON ACCEPTANCE OF OFFER","BC",,,,
"N230469","Residential Detached","S","3230 VEITH PLACE","150 Mile House","1991","House with Acreage","22","Williams Lake (Zone 27)","150 Mile House","11/29/2013","GEORDIE / CINDY","3","$3,342.00","8/24/2013","005-428-963",,,"9/22/2013","$455,000","$131.50","0.97","3","4","RR3","$469,600","29","3,460","$131.50","0.97","House with Acreage","1",,"250-398-0600","3.1% OF THE 1ST $100,000 & 1.3% OF BALANCE + GST","BORLAND VALLEY - 150 MILE",,"1","0.00",,,"10","V0K 2G0",,,"BC",,,,
"V1021910","Residential Detached","S","23749 110B AVENUE","Cottonwood MR","2003","House/Single Family","10","Maple Ridge","Maple Ridge","2/28/2014","JEANNIE","3","$3,848.00","8/8/2013","025-492-217",,,"9/18/2013","$455,000","$200.44","0.97","3","5","RS-1","$469,900","41","2,270","$200.44","0.96","House/Single Family","2",,"778-837-5460","3.255% ON 1ST $100,000/1.1625% ON BAL","RAINBOW RIDGE ESTATES",,"1",,,,"6","V2W 2E2",,"OWNER NEVER LIVED IN PROPERTY","BC",,,,
"V1005793","Residential Attached","S","402 2138 OLD DOLLARTON ROAD","Seymour NV","2012","Apartment/Condo","1","North Vancouver","North Vancouver","12/31/2013","Susan","2","$3,087.00","5/2/2013","028-827-716","4","$234.26","9/16/2013","$455,000","$479.45","0.89","2","2","MULTI","$509,900","137","949","$479.45","0.89","Apartment/Condo","1",,"604-862-2850","3.22 ON 1ST $100,000 1.15 ON BALANCE",,,"1",,,,"2","V7H 1A7",,"DEVELOPERS DISCLOSURE","BC",,,,
"V1027000","Residential Attached","S","306 1352 W 10TH AVENUE","Fairview VW","1978","Apartment/Condo","35","Vancouver West","Vancouver","2/28/2014","CALVIN KAN","2","$1,914.00","9/12/2013","003-757-277",,"$364.92","9/14/2013","$455,000","$461.46","1.04","2","2","RM-3","$439,000","2","986","$461.46","1.04","Apartment/Condo","1",,"604-616-8373","3.25% ON 1ST $100,000/1.1625% ON BAL","TELL MANOR",,"1",,,,"2","V6H 1J6",,,"BC",,,,
"V1027445","Residential Attached","S","2604 833 SEYMOUR STREET","Downtown VW","2011","Apartment/Condo","2","Vancouver West","Vancouver","1/16/2014","Jill Pennefather","1","$2,037.00","9/16/2013","028-412-958","40","$217.48","9/19/2013","$455,000","$667.16","0.99","1","1","DD","$459,000","3","682","$667.16","0.99","Apartment/Condo","1",,"604-290-5647","3.255% ON FIRST $100,000 AND 1.1625% ON BALANCE","Capitol Residences",,"0",,,,"1","V6B 0G4",,,"BC",,,,
"V1026290","Residential Attached","S","309 3280 W BROADWAY","Kitsilano","1991","Apartment/Condo","22","Vancouver West","Vancouver","2/28/2014","LYDIA HACHEY","2","$1,694.00","9/6/2013","016-692-225",,"$380.00","9/13/2013","$457,500","$507.21","0.98","2","2","MF","$469,000","7","902","$507.21","0.98","Apartment/Condo","1",,"604-839-4333","3.22% FIRST 100,000/1.15% BAL","WESTPOINTE",,"1",,,,"1","V6K 2H4",,"UPON OFFER","BC",,,,
