"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"F1324054","Residential Detached","S","14553 106TH AVENUE","Guildford","1958","House/Single Family","55","North Surrey","Surrey","12/31/2013","Dee","2","$2,231.00","10/16/2013","010-341-579",,,"10/27/2013","$454,000","$244.09","0.99","2","3","SFD","$458,888","11","1,860","$244.09","0.97","House/Single Family","1",,"604-765-6035","S-3.22% 1ST 100K/1.15% BAL",,"132.33","2","67.80",,,"4","V3R 1S9",,,"BC",,,,
"F1323458","Residential Detached","S","12294 102ND AVENUE","Cedar Hills","1971","House/Single Family","42","North Surrey","Surrey","10/7/2014","KELLY","3","$2,758.00","10/7/2013","010-526-374",,,"10/30/2013","$455,000","$148.02","0.91","3","3","SFR","$499,000","23","3,074","$148.02","0.91","House/Single Family","1",,"604-838-5494","S-3.25% 1ST 100K/1.16% BAL",,,"1","66.00",,,"10","V3V 3C8",,,"BC",,,,
"V1023416","Residential Attached","S","4 6300 LONDON ROAD","Steveston South","2006","Townhouse","7","Richmond","Richmond","12/6/2013","Paolo","2","$2,028.00","8/19/2013","026-502-950",,"$197.65","10/26/2013","$455,000","$356.58","0.97","3","2","ZT43","$467,000","68","1,276","$356.58","0.97","Townhouse","1",,"604-728-6898","3.22% ON 1ST $100K / 1.15% ON BAL","MCKINNEY CROSSING",,"1",,,,"2","V7E 6V6",,,"BC",,,,
"V1026795","Residential Attached","S","501 6152 KATHLEEN AVENUE","Metrotown","1988","Apartment/Condo","25","Burnaby South","Burnaby","12/31/2013","JIM NOSO","2","$2,372.00","9/10/2013","011-134-844","15","$333.13","10/28/2013","$455,000","$388.89","1.00","2","2","CDRM5","$455,000","48","1,170","$388.89","1.00","Apartment/Condo","1",,"604-805-7525","3.255% ON 1ST 100K/1.1625% ON BAL","THE EMBASSY",,"0",,,,"1","V5H 4K8",,,"BC",,,,
"V1030080","Residential Attached","S","2207 4888 BRENTWOOD DRIVE","Brentwood Park","2008","Apartment/Condo","5","Burnaby North","Burnaby","12/31/2013","KRISTY MATTIAZZO","2","$2,557.00","10/1/2013","027-709-621","27","$293.29","10/29/2013","$455,000","$505.56","0.99","2","2","CD","$459,900","28","900","$505.56","0.99","Apartment/Condo","1",,"604-831-7321","3.22% ON 1ST $100,000/ 1.15% ON BAL","FITZGERALD - LEDINGHAM MCALLISTER",,"1",,,,"2","V5C 0C6",,"TENANTED","BC",,,,
"F1324917","Residential Detached","S","36081 REGAL PARKWAY","Abbotsford East","1994","House/Single Family","19","Abbotsford","Abbotsford","5/1/2014","Andrew/Susan","3","$3,762.00","10/30/2013","018-089-763",,,"11/4/2013","$459,000","$171.91","0.98","3","5","RS-2","$469,700","5","2,670","$171.91","0.98","House/Single Family","2",,"604-859-2341","S-3.22% 1ST 100K/1.15% BAL","Mountain Village/Regal Peaks","110","2","55.00",,,"4","V3G 1L1",,"Upon Offer","BC",,,,
"V1020273","Residential Attached","S","106 7533 GILLEY AVENUE","Metrotown","2013","Townhouse","0","Burnaby South","Burnaby","12/31/2013","HELEN LEE","2",,"7/25/2013","029-071-089",,"$131.00","11/1/2013","$459,900","$422.70","1.00","2","2","MF","$459,900","99","1,088","$422.70","0.96","Townhouse","1",,"604-623-5309","3.5% ON 1ST $100,000/1% ON BAL","CASA D'ORO",,"0",,,,,"V5J 0E8",,"DISCLOSURE STATEMENT","BC",,,,
"V1034385","Residential Attached","S","706 989 BEATTY STREET","Yaletown","2004","Apartment/Condo","9","Vancouver West","Vancouver","1/30/2014","MINNA","1","$1,688.00","10/30/2013","025-895-664",,"$303.02","11/3/2013","$460,000","$628.42","1.00","1","1","CD-1","$459,000","4","732","$628.42","1.00","Apartment/Condo","1",,"604-619-5054","3.255% ON 1ST $100,000/1.1625% ON BAL",,,"1",,,,"1","V6Z 3C2",,,"BC",,,,
"F1324780","Residential Detached","S","9082 156A STREET","Fleetwood Tynehead","1988","House/Single Family","25","Surrey","Surrey","10/25/2014","Diane Tran","2","$2,855.00","10/25/2013","011-380-888",,,"10/31/2013","$460,000","$275.45","0.97","2","3","RES","$475,000","6","1,670","$275.45","0.97","House/Single Family","1",,"604-314-9999","S-3.22% 1ST 100K/1.15% BAL","SURREY, FLEETWOOD TYNEHEAD","98","1","76.00",,,"6","V4N 2X2",,,"BC",,,,
"F1318498","Residential Detached","S","31130 DEERTRAIL DRIVE","Abbotsford West","1992","House/Single Family","21","Abbotsford","Abbotsford","2/28/2014","Touch Base Harvey","3","$3,647.00","7/31/2013","016-426-274",,,"11/4/2013","$461,000","$142.72","0.98","4","4","RS3","$469,000","96","3,230","$142.72","0.95","House/Single Family","1",,"604-855-0800","S-3.25% 1ST 100K/1.15% BAL",,"17,910,113","3","22.00",,,"5","V2T 5J5",,,"BC",,,,
"V1029179","Residential Attached","S","29 1506 EAGLE MOUNTAIN DRIVE","Westwood Plateau","1998","Townhouse","15","Coquitlam","Coquitlam","12/25/2013","GABRIEL CLARK","2","$2,780.00","9/23/2013","023-731-010",,"$209.75","10/25/2013","$465,000","$272.25","0.99","3","3","STRATA","$467,800","32","1,708","$272.25","0.97","Townhouse","1",,"604-999-6190","3.22 ON 1ST 100,000/1.15 ON BAL","RIVER ROCK",,"1",,,,"2","V3E 3J4",,,"BC",,,,
"F1324801","Land Only","S","10 1426 FINLAY STREET","White Rock",,,,"South Surrey White Rock","White Rock","12/30/2013","DAVE SIDHU",,"$0.00","10/25/2013","028-873-092",,,"10/25/2013","$465,000","$109.85","0.95",,,"RS-8","$490,000","0",,"$109.85","0.95","House/Single Family",,"Lane Access","604-319-1111","S-$3500",,"43.20",,"30.02","Yes",,,"N0N 0N0",,"LAND ONLY","BC","At Lot Line",,"At Lot Line","City/Municipal"
"V1033650","Residential Attached","S","65 1140 FALCON DRIVE","Eagle Ridge CQ","1987","Townhouse","26","Coquitlam","Coquitlam","1/31/2014","CINDY","2","$2,644.00","10/24/2013","007-031-203",,"$285.61","11/1/2013","$465,000","$230.31","0.99","3","3","T/H","$469,000","8","2,019","$230.31","0.99","Townhouse","1",,"604-541-4888","3.22%-1ST $100K/1.15% BAL",,,"1",,,,"4","V3E 2K1",,,"BC",,,,
"H1304096","Residential Detached","S","648 MOUNTAIN VIEW ROAD","Cultus Lake","1979","House/Single Family","34","Cultus Lake","Cultus Lake","4/30/2014","RICHARD WENHAM","2","$1,611.00","10/27/2013","799-648-352",,,"10/27/2013","$465,000","$189.64","0.98","3","3","R1A","$475,000","0","2,452","$189.64","0.98","House/Single Family","1",,"604-795-2955","3.22% 1ST 100K/1.15% BAL L1/2BF","CULTUS LAKE","125/.172 AC","1","60.00",,,"5","V2R 4Z6",,,"BC",,,,
"F1322668","Residential Detached","S","17287 58TH AVENUE","Cloverdale BC","1953","House/Single Family","60","Cloverdale","Surrey","3/31/2014","Clifford Armstrong","1","$2,528.00","9/24/2013","009-704-884",,,"10/27/2013","$465,250","$281.97","0.93","1","3","RF","$499,000","33","1,650","$281.97","0.93","House/Single Family","1",,"604-961-5160","S-3.22% 1ST 100K/1.15% BAL",,"158","2","81.60",,,"5","V3S 1K7",,,"BC",,,,
"V1033305","Residential Attached","S","10 3298 E 54TH AVENUE","Champlain Heights","2006","Townhouse","7","Vancouver East","Vancouver","1/23/2014","ANDREW","2","$1,595.00","10/23/2013","026-452-715",,"$235.86","11/3/2013","$467,000","$483.44","0.98","2","2","TOWNHO","$479,000","11","966","$483.44","0.98","Townhouse","1",,"604-339-2381","3.255% 1ST $100K & 1.1625% ON BALANCE",,,"1",,,,"2","V5S 0A1",,,"BC",,,,
"V1010467","Residential Attached","S","94 688 EDGAR AVENUE","Coquitlam West","2008","Townhouse","5","Coquitlam","Coquitlam","5/30/2014","WILL","2","$371.00","6/1/2013","027-769-194",,"$152.57","10/26/2013","$470,000","$355.79","0.96","2","2","T/H","$489,900","147","1,321","$355.79","0.96","Townhouse","1",,"778-862-3726","3.255%-1ST $100K/1.1625% BAL","GABLE",,"1",,,,"2","V3K 0A5",,,"BC",,,,
"V1033394","Residential Detached","S","1729 LAURIER AVENUE","Glenwood PQ","1963","House/Single Family","50","Port Coquitlam","Port Coquitlam","2/28/2014","WAYNE OR BRITTANY","2","$2,730.00","10/20/2013","001-817-833",,,"10/26/2013","$470,000","$226.62","0.99","2","4","SFD","$475,000","6","2,074","$226.62","0.99","House/Single Family","1",,"604-512-1234","3.255% ON 1ST $100,000 / 1.1625% ON BAL","GLENWOOD",,"1","58.00",,,"4","V3B 2C3",,,"BC",,,,
"F1316421","Residential Attached","S","23107 BILLY BROWN ROAD","Fort Langley","2008","Townhouse","5","Langley","Langley","12/31/2013","Michael or Touchbase","2","$3,630.00","7/8/2013","026-704-277",,,"11/4/2013","$470,000","$228.71","0.94","3","4","CD-55","$499,800","119","2,055","$228.71","0.94","Townhouse","1",,"604-807-0352","S-3.22% 1ST 100K/1.15% BAL","Bedford Langley",,"1","0.00",,,"2","V1M 4G1",,,"BC",,,,
"N226174","Residential Detached","S","4405 MUNROE STREET","Terrace - City","1990","House with Acreage","23","Terrace (Zone 88)","Terrace","1/13/2014","JAMES","2","$4,625.00","4/6/2013","014-118-921",,,"10/26/2013","$470,000","$125.67","0.98","3","5","AR2","$479,000","203","3,740","$125.67","0.94","House with Acreage","1",,"250-635-9184","1.5%",,"0","3","0.00",,,"6","V8G 5L4",,,"BC",,,,
"F1319271","Residential Attached","S","42 8250 158TH STREET","Fleetwood Tynehead","2004","Townhouse","9","Surrey","Surrey","12/14/2013","Steve","3","$2,743.00","8/14/2013","026-021-617",,"$348.15","10/26/2013","$470,000","$162.40","0.98","4","4","MF","$479,900","73","2,894","$162.40","0.94","Townhouse","1",,"604-531-1111","S-3.22% 1ST 100K/1.15% BAL","Montrose",,"2","0.00",,,"2","V4N 0R5",,,"BC",,,,
"F1323003","Residential Detached","S","15450 86TH AVENUE","Fleetwood Tynehead","1964","House/Single Family","49","Surrey","Surrey","12/31/2013","TOUCHBASE/DWAYNE","1","$2,440.00","10/2/2013","009-587-195",,,"10/27/2013","$472,000","$212.13","0.97","1","5","RES","$485,000","25","2,225","$212.13","0.97","House/Single Family","1",,"604-817-4578","S-3.22% 1ST 100K/1.15% BAL",,"119.50","2","69.80",,,"6","V3S 2P8",,,"BC",,,,
"F1323908","Residential Detached","S","6644 205A STREET","Willoughby Heights","2003","House/Single Family","10","Langley","Langley","4/11/2014","Russell Mills OR Penny","2","$3,855.00","10/15/2013","025-385-160",,,"11/3/2013","$472,500","$178.30","1.00","3","4","CD-53","$475,000","19","2,650","$178.30","0.97","House/Single Family","1",,"604-792-0077","S-$7000",,,"0","43.00",,,"4","V2Y 2X9",,,"BC",,,,
"V1028192","Residential Attached","S","2001 1200 ALBERNI STREET","West End VW","1996","Apartment/Condo","17","Vancouver West","Vancouver","3/31/2014","RENE PANTOJA","2","$1,842.00","9/18/2013","023-486-856","31","$304.99","10/28/2013","$472,500","$635.94","0.99","2","2","CD-1","$479,000","40","743","$635.94","0.99","Apartment/Condo","1",,"604-761-4047","3.255-100/1.1625","PALISADES",,"0",,,,"1","V6E 1A6",,,"BC",,,,
"V1001058","Residential Detached","S","312 PEMBINA STREET","Queensborough","1940","House/Single Family","73","New Westminster","New Westminster","4/30/2014","HARRY GARCHA","2","$2,534.00","4/12/2013","011-945-770",,,"11/4/2013","$473,163","$295.73","0.95","2","6","RQ1","$499,898","206","1,600","$295.73","0.95","House/Single Family","2",,"604-618-9605","3.255% ON 1ST $100,000/1.0625% ON BAL.",,"130","0","50.00",,,"6","V3M 5J6",,"TENANTED PROPERTY","BC",,,,
"V1034181","Residential Attached","S","314 618 LANGSIDE AVENUE","Coquitlam West","2013","Townhouse","0","Coquitlam","Coquitlam","2/27/2014","SHARLENE WARK","2",,"10/29/2013","029-032-873","4","$149.60","10/30/2013","$473,714","$357.79","0.95","3","3","RES","$499,900","1","1,324","$357.79","0.95","Townhouse","1",,"604-551-7427","3.255% ON 1ST $100,000/1.1625% ON BAL + $5,000","BLOOM",,"0",,,,"2","V3J 0B8",,,"BC",,,,
"N231761","Residential Detached","S","3404 MILE PLACE","Terrace - City","1997","House/Single Family","16","Terrace (Zone 88)","Terrace","1/21/2014","DARREN BEAULIEU","2","$4,684.00","10/21/2013","018-685-129",,,"11/3/2013","$475,000","$166.67","0.95","3","5","R1","$499,900","13","2,850","$166.67","0.95","House/Single Family","1",,"250-615-1350","1.75% OF THE SALES PRICE PLUS GST","WESTRIDGE ESTATES",,"1","0.00",,,"6","V8G 5P5",,,"BC",,,,
"F1321485","Residential Detached","S","14031 91ST AVENUE","Bear Creek Green Timbers","1961","House/Single Family","52","Surrey","Surrey","4/30/2014","Gulzar","1","$2,344.00","9/9/2013","010-604-898",,,"10/27/2013","$475,000","$435.78","0.97","1","3","RF","$489,000","48","1,090","$435.78","0.97","House/Single Family","1",,"604-897-1130","S-$5000",,"122","1","62.00",,,,"V3V 1E6",,"owner never lived there","BC",,,,
"V1032740","Residential Attached","S","2101 2077 ROSSER AVENUE","Brentwood Park","2013","Apartment/Condo","0","Burnaby North","Burnaby","1/17/2014","MUNA TAYOUR","2","$0.00","10/17/2013","800-080-888","33","$323.45","10/28/2013","$476,500","$508.00","0.97","2","2","CD","$492,900","11","938","$508.00","0.97","Apartment/Condo","1",,"604-785-4868","3.255% ON FIRST $100K/1.1625% ON BAL","VANTAGE",,"0",,,,"1","V5C 0G6",,"DEVELOPER DISCLOSURE","BC",,,,
"V1033551","Residential Attached","S","1505 BOWSER AVENUE","Norgate","1994","Townhouse","19","North Vancouver","North Vancouver","1/30/2014","BRENDA DIXON","2","$2,889.00","10/24/2013","018-469-981","2","$333.50","10/29/2013","$477,000","$407.69","0.98","3","2","APT","$488,000","5","1,170","$407.69","0.98","Townhouse","1",,"604-220-2800","3.22% 1ST 100K/1.15% ON BAL","ILLAHEE",,"1",,,,"1","V7P 2Y4",,,"BC",,,,
"V1031536","Residential Attached","S","201 535 SMITHE STREET","Downtown VW","2010","Apartment/Condo","3","Vancouver West","Vancouver","12/7/2013","LINDA BURCHELL","1","$2,018.00","10/9/2013","028-315-014","32","$328.51","11/4/2013","$478,000","$584.35","0.97","1","1","STRATA","$495,000","26","818","$584.35","0.92","Apartment/Condo","1",,"604-868-6256","3% ON THE FIRST $100,000/1.1625% ON THE BAL","DOLCE VITA",,"1",,,,"1","V6B 0H2",,,"BC",,,,
"V1020129","Residential Attached","S","29 688 EDGAR AVENUE","Coquitlam West","2008","Townhouse","5","Coquitlam","Coquitlam","12/25/2013","KEITH K","2","$2,733.00","7/25/2013","027-553-540",,"$164.62","10/30/2013","$478,000","$360.75","0.98","2","3","RM-2","$489,900","97","1,325","$360.75","0.96","Townhouse","1",,"778-839-4663","3.255 ON 1ST 100,000/1.1625 ON BAL","GABLE BY MOSAIC",,"1",,,,"2","V3K 0A5",,,"BC",,,,
"V1015859","Residential Attached","S","2103 7178 COLLIER STREET","Highgate","2005","Apartment/Condo","8","Burnaby South","Burnaby","12/31/2013","YORI","2","$2,796.00","7/1/2013","026-391-490","29","$292.81","10/28/2013","$478,888","$460.47","0.96","2","2","RES","$499,000","119","1,040","$460.47","0.92","Apartment/Condo","1",,"604-681-9329","3.255% 1ST 100K/1.1625% BAL","ARCADIA",,"1",,,,"1","V5E 4N7",,"-Blank, property was rented.","BC",,,,
"H1303690","Residential Detached","S","5524 CHINOOK STREET","Vedder S Watson-Promontory","2013","House/Single Family","0","Sardis","Sardis","1/18/2014","JILL","2","$0.00","9/18/2013","028-654-790",,,"11/4/2013","$479,900","$136.22","0.98","3","3","CD21","$489,900","47","3,523","$136.22","0.98","House/Single Family","1",,"604-795-1884","3% 1ST 100K/1% BAL L 1/2 BF","LINDYS CROSSING",".111 acres","1","45.00",,,"4","V2R 0T3",,"NEW CONSTRUCTION","BC",,,,
"V1032820","Residential Attached","S","316 221 E 3RD STREET","Lower Lonsdale","2014","Apartment/Condo","0","North Vancouver","North Vancouver","1/18/2014","DAYLON PAYNE/BROOKE SCOTT","2",,"10/18/2013","800-080-885","5","$344.00","10/25/2013","$479,900","$525.63","1.00","2","2","CD","$479,900","7","913","$525.63","1.00","Apartment/Condo","1",,"604-638-6240","$10,000 FLAT COMMISSION. SEE SALES TEAM FOR DETAIL","ORIZON ON THIRD",,"0",,,,"1","V7L 0C1",,,"BC",,,,
"V1027367","Residential Attached","S","1502 1288 ALBERNI STREET","West End VW","1996","Apartment/Condo","17","Vancouver West","Vancouver","3/13/2014","CHRIS","2","$1,924.00","9/13/2013","023-485-329",,"$327.17","10/31/2013","$480,000","$554.91","0.96","2","2","CD-1","$500,000","48","865","$554.91","0.94","Apartment/Condo","1",,"604-802-4747","4% ON 1ST $100,000/1.5% ON BAL","PALLISADES",,"1",,,,"1","V6E 4N5",,,"BC",,,,
"V1015611","Residential Detached","S","18921 124TH AVENUE","Central Meadows","1991","House/Single Family","22","Pitt Meadows","Pitt Meadows","11/18/2013","Don Pearce","3","$3,974.00","6/29/2013","014-876-612",,,"10/25/2013","$480,000","$187.50","0.96","3","5","RES","$499,900","118","2,560","$187.50","0.92","House/Single Family","1",,"604-466-4549","3.255% ON 1ST $100,000 + 1.1625 ON BALANCE",,,"1",,,,"6","V3Y 2H2",,,"BC",,,,
"F1322838","Residential Detached","S","17273 58TH AVENUE","Cloverdale BC","1953","House/Single Family","60","Cloverdale","Surrey","3/24/2014","TOUCHBASE, DREW OR PATTI","2","$3,245.00","9/24/2013","009-704-914",,,"10/27/2013","$480,000","$212.95","0.96","2","5","SFD","$499,000","33","2,254","$212.95","0.96","House/Single Family","2",,"604-575-5262","S-3.22% 1ST 100K/1.15% BAL","Cloverdale Westside","158.03","1","81.52",,,"4","V3S 1K7",,"DATED SEPTEMBER 24, 2013","BC",,,,
"F1318217","Residential Detached","S","14038 79A AVENUE","East Newton","1976","House/Single Family","37","Surrey","Surrey","11/30/2013","Brent Roberts Team","2","$3,148.00","7/30/2013","002-191-555",,,"11/4/2013","$480,000","$205.13","0.98","3","5","RF","$489,880","97","2,340","$205.13","0.96","House/Single Family","2",,"604-585-7653","S-3.22% 1ST 100K/1.15% BAL",,"127.92","2","60.00",,,"4","V3W 2Z4",,,"BC",,,,
"V1032337","Residential Attached","S","105 100 KLAHANIE DRIVE","Port Moody Centre","2005","Townhouse","8","Port Moody","Port Moody","1/31/2014","DEE","2","$2,682.00","10/15/2013","026-299-402",,"$223.76","10/31/2013","$483,000","$369.27","0.99","3","3","T/H","$489,900","16","1,308","$369.27","0.98","Townhouse","1",,"604-942-0606","3.255% ON 1ST $100,000/1.1625% ON BAL","INDIGO",,"1",,,,"3","V3H 5K3",,,"BC",,,,
"V1033063","Residential Attached","S","20 6600 LUCAS ROAD","Woodwards","1977","Townhouse","36","Richmond","Richmond","3/12/2014","Keith Liedtke","2","$2,030.00","10/22/2013","001-462-083",,"$582.00","10/25/2013","$484,000","$227.23","0.99","3","2","MFD","$488,000","3","2,130","$227.23","0.99","Townhouse","2",,"604-341-6231","3.25% OF 1ST $100K & 1.16% ON BALANCE",,,"2",,,,"2","V7C 4T1",,,"BC",,,,
"V1034445","Residential Attached","S","502 198 AQUARIUS MEWS","Yaletown","2000","Apartment/Condo","13","Vancouver West","Vancouver","6/16/2014","OMID","1","$1,700.00","10/31/2013","024-521-736",,"$330.00","11/4/2013","$485,000","$629.87","0.97","1","1","CD1","$499,000","4","770","$629.87","0.97","Apartment/Condo","1",,"604-773-7207","3.2% ON THE FIRST 100K & 1.12% ON THE REMAINING","AQUARIUS MEWS",,"1",,,,"1","V6Z 2Y4",,,"BC",,,,
"F1319840","Residential Detached","S","4628 207A STREET","Langley City","1980","House/Single Family","33","Langley","Langley","12/30/2013","LEO RONSE","2","$3,860.00","8/22/2013","005-420-016",,,"10/25/2013","$485,000","$293.94","0.97","3","3","RES","$499,000","64","1,650","$293.94","0.92","House/Single Family","1",,"604-530-0231","S-3.22% 1ST 100K/1.15% BAL*","Mossey Estates","100","1","76.00",,,"6","V3A 5N3",,,"BC",,,,
"V1034055","Residential Attached","S","189 9133 GOVERNMENT STREET","Government Road","2008","Townhouse","5","Burnaby North","Burnaby","12/31/2013","KEVIN ZOU","2","$2,704.00","10/28/2013","027-276-520",,"$192.15","11/2/2013","$485,000","$366.87","0.97","3","3","TH","$499,000","5","1,322","$366.87","0.97","Townhouse","1",,"778-869-0883","3.255%-1ST $100K/1.1625% BAL","TERRAMOR",,"1",,,,,"V3N 0B1",,,"BC",,,,
"V1032363","Residential Attached","S","209 4803 48 AVENUE","Ladner Elementary","1985","Apartment/Condo","28","Ladner","Ladner","2/16/2014","TOUCHBASE","2","$2,239.00","10/16/2013","001-695-126","3","$295.00","10/26/2013","$485,000","$405.86","0.97","2","2","RM-6","$499,000","10","1,195","$405.86","0.97","Apartment/Condo","1",,"604-263-1144","3.255% ON 1ST $100,000 / 1.1625% ON BAL","SEAFARER MARINA ESTATES",,"1",,,,"1","V4K 1V2",,,"BC",,,,
"V1023728","Residential Attached","S","134 28 RICHMOND STREET","Fraserview NW","1990","Townhouse","23","New Westminster","New Westminster","12/31/2013","BETH CONNELLY","2","$2,418.00","8/21/2013","015-608-565","2","$320.00","10/27/2013","$485,000","$209.96","0.97","3","3","RT2C","$499,999","67","2,310","$209.96","0.93","Townhouse","1",,"604-319-3605","3.255% ON 1ST 100K/ 1.1625% ON BAL.","CASTLERIDGE",,"1",,,,,"V3L 5P4",,,"BC",,,,
"F1321970","Residential Detached","S","9845 156TH STREET","Guildford","1985","House/Single Family","28","North Surrey","Surrey","12/31/2013","Vida","2","$2,528.00","9/8/2013","001-785-788",,,"10/25/2013","$485,000","$237.05","1.00","2","5","SFD","$485,000","47","2,046","$237.05","1.00","House/Single Family","1",,"604-619-6263","S-$2500",,,"0",,,,"3","V3R 4L4",,,"BC",,,,
"V1003126","Residential Detached","S","10343 240A STREET","Albion","2012","House/Single Family","1","Maple Ridge","Maple Ridge","12/30/2013","JIM ISHERWOOD","3","$1,576.00","4/20/2013","027-528-588",,,"11/3/2013","$485,982","$151.25","0.97","4","6","RES","$499,500","197","3,213","$151.25","0.97","House/Single Family","1",,"604-250-7755","2.225$ ON 1ST $100,000/1.1625% ON BAL","W",,"1",,,,"2","V2W 0G4",,,"BC",,,,
"V1018496","Residential Attached","S","210 7533 GILLEY AVENUE","Metrotown","2013","Townhouse","0","Burnaby South","Burnaby","12/31/2013","HELEN LEE","2",,"7/13/2013","029-071-216",,"$138.00","11/1/2013","$489,900","$437.02","1.00","2","3","MF","$489,900","111","1,121","$437.02","0.96","Townhouse","1",,"604-623-5309","3.5% ON 1ST $100,000/ 1% ON BAL","CASA D'ORO",,"0",,,,,"V5J 0E8",,"DISCLOSURE STATEMENT","BC",,,,
"V1032243","Residential Attached","S","2915 ARGO PLACE","Simon Fraser Hills","1975","Townhouse","38","Burnaby North","Burnaby","1/31/2014","Kate Miller","2","$2,470.00","10/15/2013","000-642-223",,"$379.74","10/25/2013","$490,000","$256.01","0.98","3","3","TWNHS","$499,900","10","1,914","$256.01","0.98","Townhouse","1",,"604-916-3739","3.22% ON THE FIRST $100,000, 1.15 BALANCE","Simon Fraser Hills",,"2",,,,"2","V3J 7G4",,"Oct 15/13","BC",,,,
"F1320992","Residential Detached","S","9264 156A STREET","Fleetwood Tynehead","1987","House/Single Family","26","Surrey","Surrey","12/5/2013","William (Ohchan) Kwon","2","$2,827.00","9/4/2013","005-645-255",,,"10/27/2013","$490,000","$288.24","0.95","2","3","SF","$514,000","53","1,700","$288.24","0.95","House/Single Family","1",,"604-313-8098","S-1% + BONUS*",,,"2","120.00",,,,"V4N 3B1",,,"BC",,,,
"F1319203","Residential Attached","S","14160 60A AVENUE","Sullivan Station","2013","1/2 Duplex","0","Surrey","Surrey","12/31/2013","Touchbase","3","$2,313.00","8/13/2013","028-748-361",,,"10/27/2013","$490,654","$194.32","0.89","4","5","RFSD","$549,000","75","2,525","$194.32","0.89","1/2 Duplex","2",,"778-792-1000","S-$5000","Sullivan Heights","124","1","24.43",,,"3","V3X 0G1",,"upon accepted offer","BC",,,,
"V1033930","Residential Attached","S","112 3 RENAISSANCE SQUARE","Quay","1991","Apartment/Condo","22","New Westminster","New Westminster","12/28/2013","Touchbase Please","2","$2,817.00","10/28/2013","016-000-749",,"$478.73","11/1/2013","$492,500","$303.64","0.99","2","2","APT","$499,900","4","1,622","$303.64","0.99","Apartment/Condo","1",,"604-415-9800","3.255% ON 1ST 100K / 1.1625% ON BAL","The Lido",,"1",,,,"2","V3M 6K4",,,"BC",,,,
"V1032532","Residential Attached","S","219 221 UNION STREET","Mount Pleasant VE","2010","Apartment/Condo","3","Vancouver East","Vancouver","12/30/2013","DEBRA","1","$1,637.00","10/16/2013","028-338-529",,"$273.59","10/26/2013","$492,500","$605.78","1.01","1","2","HA-1A","$489,900","10","813","$605.78","1.01","Apartment/Condo","1",,"604-505-5127","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE","V6A",,"0",,,,"1","V6A 0B4",,,"BC",,,,
"F1324581","Residential Detached","S","10327 124A STREET","Cedar Hills","1975","House/Single Family","38","North Surrey","Surrey","3/31/2014","Whitehead Team","2","$2,834.00","10/25/2013","006-906-711",,,"10/30/2013","$492,500","$172.08","0.99","3","4","CD","$499,785","5","2,862","$172.08","0.99","House/Single Family","1",,"604-590-2444","S-3.22% 1ST 100K/1.15% BAL*",,"263","2","65.64",,,"5","V3V 4W8",,,"BC",,,,
"V1027327","Residential Attached","S","34 10280 BRYSON DRIVE","West Cambie","1994","Townhouse","19","Richmond","Richmond","12/31/2013","Sterling","2","$2,246.00","9/13/2013","019-036-507","2","$209.25","10/30/2013","$493,000","$340.23","0.95","3","3","RTL1","$518,000","47","1,449","$340.23","0.95","Townhouse","1",,"604-836-0506","3.255% ON 1ST 100K/1.1625% ON BAL + $2,000 BONUS","PARC BRYSON",,"1",,,,"2","V6X 3Y8",,,"BC",,,,
"F1323934","Residential Detached","S","20181 48TH AVENUE","Langley City","1967","House/Single Family","46","Langley","Langley","3/30/2014","Shelly","2","$3,940.00","10/16/2013","009-230-025",,,"11/2/2013","$493,000","$169.01","0.92","2","4","RS1","$535,000","17","2,917","$169.01","0.92","House/Single Family","1",,"604-533-3491","S-3.22% 1ST 100K/1.15% BAL","Simons","200","2","73.00",,,"5","V3A 3L3",,,"BC",,,,
"V1034760","Residential Attached","S","306 557 E CORDOVA STREET","Hastings","2014","Apartment/Condo","0","Vancouver East","Vancouver","1/31/2014","MARY","1",,"10/31/2013","800-081-270","4","$284.40","10/31/2013","$494,900","$475.87","1.00","2","2","DEOD","$494,900","0","1,040","$475.87","1.00","Apartment/Condo","1",,"604-908-7653","2.55% ON 1ST $100,000 & 1.1625% ON BALANCE","CORDOVAN",,"0",,,,,"V6A 1L8",,"SEE DEVELOPER'S DISCLOSURE STMENT","BC",,,,
