"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"F1317496","Residential Attached","S","38 36260 MCKEE ROAD","Abbotsford East","2006","Townhouse","7","Abbotsford","Abbotsford","7/19/2014","Jim Rempel","2","$2,939.00","7/19/2013","027-095-631",,"$285.00","9/12/2013","$390,000","$173.49","0.98","3","2","RES","$399,000","55","2,248","$173.49","0.98","Townhouse","1",,"604-850-4334","S-3.22% 1ST 100K/1.15% BAL","Kings Gate",,"1","0.00",,,,"V3G 0A9",,,"BC",,,,
"N224033","Residential Detached","S","7672 CREEKSIDE WAY","Lower College","2013","House/Single Family","0","PG City South (Zone 74)","Prince George","12/31/2013","AARON SWITZER","2","$0.00","1/4/2013","028-848-306",,,"9/5/2013","$390,000","$145.96","0.99","2","3","Z14","$394,007","244","2,672","$145.96","0.98","House/Single Family","1",,"250-640-7355","3% ON 1ST $100,000/1% ON BALANCE","CREEKSIDE PROPERTIES",,"1","0.00",,,,"V2N 0A5",,,"BC",,,,
"N230612","Residential Detached","S","6887 VALLEYVIEW DRIVE","Valleyview","1984","House/Single Family","29","PG City North (Zone 73)","Prince George","11/30/2013","SHANNON THOMAS","3","$4,508.00","9/3/2013","004-816-897",,,"9/7/2013","$392,000","$100.51","0.93","3","4","AR3","$419,700","4","3,900","$100.51","0.93","House/Single Family","1",,"250-981-4357","3% ON 1ST $100,000/1.4% ON REMAINDER","VALLEYVIEW",,"1",,,,,"V2K 4C6",,,"BC",,,,
"V1025146","Residential Attached","S","1202 1001 RICHARDS STREET","Downtown VW","2004","Apartment/Condo","9","Vancouver West","Vancouver","12/31/2013","CORINA MARIN","1","$1,452.00","9/3/2013","025-846-914","24","$263.82","9/10/2013","$394,000","$686.41","0.99","1","1","DD","$399,900","7","574","$686.41","0.99","Apartment/Condo","1",,"604-729-6777","3.255% 1ST $100,000/1.1625% BAL","MIRO",,"0",,,,"1","V6B 1J6",,,"BC",,,,
"V1025451","Residential Attached","S","108 7600 MOFFATT ROAD","Brighouse South","1990","Apartment/Condo","23","Richmond","Richmond","12/31/2013","STEPHEN","2","$1,501.00","9/3/2013","013-925-318",,"$359.82","9/8/2013","$394,000","$272.85","0.99","2","2","RAM1","$398,000","5","1,444","$272.85","0.99","Apartment/Condo","1",,"604-618-8213","3.255% 1ST $100,000/1.1625% ON BAL","THE EMPRESS",,"1",,,,"1","V6Y 3V1",,,"BC",,,,
"N230865","Multifamily","S","3593-3595 5TH AVENUE","Spruceland","9999","Fourplex","999","PG City West (Zone 71)","Prince George","12/4/2013","TEXT OR CALL DEAN","4","$3,682.00","9/4/2013","010-890-688",,,"9/13/2013","$395,000","$91.10","0.99","4","10","RT1","$398,800","9","4,336","$91.10","0.99","Fourplex","4",,"250-612-1709","3.3% ON $100,000 & 1.3% ON BALANCE","SPRUCELAND",,"0","0.00",,,"8","V2M 1K8",,,"BC",,,,
"N229013","Residential Detached","S","9023 112TH AVENUE","Fort St. John - City NE","1981","House/Single Family","32","Fort St. John (Zone 60)","Fort St. John","1/6/2014","JASON KNUTSON","2","$3,361.00","7/3/2013","007-165-706",,,"9/7/2013","$395,000","$173.86","0.99","3","3","R1","$399,900","66","2,272","$173.86","0.97","House/Single Family","1",,"557-420-4539","$3,000",,"120","1","70.00",,,,"V1J 6G2",,,"BC",,,,
"V1020840","Residential Attached","S","3001 2968 GLEN DRIVE","North Coquitlam","2012","Apartment/Condo","1","Coquitlam","Coquitlam","12/31/2013","SIMON LO","2","$2,412.00","7/31/2013","028-870-972",,"$203.73","9/8/2013","$395,000","$471.92","0.96","2","2","RES","$413,000","39","837","$471.92","0.96","Apartment/Condo","1",,"604-618-8980","2.25% ON 1ST 100K/1.15% ON BAL","GRAND CENTRAL 2",,"0",,,,"1","V3B 0C4",,,"BC",,,,
"F1316800","Residential Detached","S","33598 11TH AVENUE","Mission BC","1994","House/Single Family","19","Mission","Mission","12/8/2013","Martin Engh","2","$3,927.00","7/8/2013","018-246-303",,,"9/10/2013","$395,000","$177.93","0.95","3","3","RES","$415,000","64","2,220","$177.93","0.92","House/Single Family","1",,"604-826-2699","S-3.22% 1ST 100K/1.15% BAL",,,"2","50.00",,,"4","V2V 6Z2",,,"BC",,,,
"V1023664","Residential Attached","S","1906 9868 CAMERON STREET","Sullivan Heights","2009","Apartment/Condo","4","Burnaby North","Burnaby","2/22/2014","WENDY ZHAO","2","$2,544.00","8/22/2013","027-911-683",,"$234.00","9/12/2013","$395,000","$470.24","0.95","2","2","APT","$417,000","21","840","$470.24","0.95","Apartment/Condo","1",,"604-782-2962","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE",,,"1",,,,"1","V3J 0A5",,"SELLER HAS NEVER LIVED IN","BC",,,,
"F1306258","Residential Attached","S","182 2729 158TH STREET","Grandview Surrey","2008","Townhouse","5","South Surrey White Rock","Surrey","9/21/2013","ROB","3","$2,271.00","3/21/2013","027-648-842",,"$242.01","9/7/2013","$395,000","$256.16","0.98","3","4","RM-30","$405,000","170","1,542","$256.16","0.94","Townhouse","1",,"604-836-0089","S-3.22% 1ST 100K/1.15% BAL","KALEDEN",,"0","0.00",,,"2","V3S 1P4",,,"BC",,,,
"F1316689","Residential Attached","S","21 6036 164 STREET","Cloverdale BC","2008","Townhouse","5","Cloverdale","Surrey","1/11/2014","Scott Moe","2","$2,253.00","7/11/2013","027-556-671",,"$214.49","9/14/2013","$395,000","$223.67","0.99","3","3","MFD","$399,900","65","1,766","$223.67","0.96","Townhouse","1",,"604-533-3491","S-3.22% 1ST 100K/1.15% BAL","Arbour Village","0","1","0.00",,,"2","V3S 3Y5",,,"BC",,,,
"V1025510","Residential Attached","S","106 998 W 19TH AVENUE","Cambie","1986","Apartment/Condo","27","Vancouver West","Vancouver","3/4/2014","Murray/Touchbase","2","$1,469.00","9/4/2013","002-994-402",,"$352.74","9/11/2013","$395,500","$468.05","0.99","2","2","RM-3A","$398,000","7","845","$468.05","0.99","Apartment/Condo","1",,"604-626-2260","3.2% ON 1ST 100K / 1.15% ON BAL","SOUTHGATE PLACE",,"0",,,,"1","V5Z 1X5",,,"BC",,,,
"F1319821","Residential Detached","S","30965 SANDPIPER DRIVE","Abbotsford West","1992","House/Single Family","21","Abbotsford","Abbotsford","12/31/2013","ANNY","3","$3,568.00","8/20/2013","016-584-333",,,"9/6/2013","$396,000","$164.86","0.96","3","4","RS3","$414,000","17","2,402","$164.86","0.96","House/Single Family","2",,"604-837-2905","S-$5000*",,"158","1","51.00",,,"2","V2T 5L6",,,"BC",,,,
"V1026347","Residential Attached","S","2209 1009 EXPO BOULEVARD","Yaletown","1998","Apartment/Condo","15","Vancouver West","Vancouver","1/2/2014","Greg Marenco","1","$1,558.00","9/4/2013","023-938-013","39","$314.57","9/10/2013","$396,500","$583.09","0.99","1","1","CD-1","$399,988","6","680","$583.09","0.99","Apartment/Condo","1",,"604-349-3332","3.2-100/1.15","Landmark 33",,"0",,,,"1","V6Z 2V9",,,"BC",,,,
"V1024354","Residential Attached","S","1328 5133 GARDEN CITY ROAD","Brighouse","2004","Apartment/Condo","9","Richmond","Richmond","11/30/2013","ELIZABETH CHAU","2","$1,656.00","8/27/2013","025-888-234",,"$226.19","9/14/2013","$397,000","$430.59","1.00","2","2","RCL1","$399,000","18","922","$430.59","0.95","Apartment/Condo","1",,"604-808-0680","3.255% 1ST $100K/1.1625% BAL","LIONS PARK",,"1",,,,"1","V6X 4H9",,,"BC",,,,
"F1320914","Residential Attached","S","18 8385 DELSOM WAY","Nordel","2009","Townhouse","4","N. Delta","Delta","12/31/2013","Alan Hewson","2","$2,355.00","9/3/2013","027-727-581",,"$230.50","9/10/2013","$397,000","$278.79","0.99","3","3","348-5","$399,900","7","1,424","$278.79","0.99","Townhouse","1",,"604-614-6424","S-3.22% 1ST 100K/1.15% BAL",,,"1",,,,"2","V4C 0A3",,,"BC",,,,
"F1311978","Residential Attached","S","29 31517 SPUR AVENUE","Abbotsford West","2003","Townhouse","10","Abbotsford","Abbotsford","5/17/2014","Touch Base Chad","3","$2,923.00","5/17/2013","025-404-750",,"$257.64","9/7/2013","$397,000","$135.73","0.95","3","5","RM 16","$419,900","113","2,925","$135.73","0.95","Townhouse","1",,"604-309-1970","S-3.25% 1ST 100K/1.15% BAL","View Pointe Properties",,"2","0.00",,,"2","V2T 6V7",,,"BC",,,,
"V1017657","Residential Attached","S","502 6838 STATION HILL DRIVE","South Slope","1996","Apartment/Condo","17","Burnaby South","Burnaby","1/9/2014","George Deol","2","$2,142.00","7/10/2013","023-425-041","30","$320.14","9/5/2013","$398,000","$398.40","0.97","2","2","CDRM4","$409,800","57","999","$398.40","0.95","Apartment/Condo","0",,"604-562-5090","3.2% ON THE FIRST 100K AND 1.1% ON BAL","Belgravia",,"1",,,,"1","V3N 5A4",,,"BC",,,,
"V1022368","Residential Attached","S","1405 168 W 1ST AVENUE","False Creek","2013","Apartment/Condo","0","Vancouver West","Vancouver","12/31/2013","TEAM CHOWKAI","1","$0.00","8/13/2013","029-082-005","17","$206.51","9/8/2013","$399,000","$771.76","1.00","1","1","RES","$399,900","26","517","$771.76","1.00","Apartment/Condo","1",,"604-346-7200","3.0%-1ST $100K/1.15% BAL","WALL CENTER FALSE CREEK",,"0",,,,"1","V0V 0V0",,,"BC",,,,
"V1007705","Residential Attached","S","207 2077 ROSSER AVENUE","Brentwood Park","2013","Apartment/Condo","0","Burnaby North","Burnaby","12/31/2013","RICHARD LAM","1",,"5/15/2013","800-075-649",,"$248.00","9/10/2013","$399,000","$562.76","1.00","1","1","CD","$399,000","118","709","$562.76","0.91","Apartment/Condo","1",,"778-855-6893","3.255% ON 1ST $100,000/ 1% ON BAL","VANTAGE",,"0",,,,"2","V5C 0G6",,"BRAND NEW","BC",,,,
"F1321038","Residential Detached","S","34655 MILA STREET","Abbotsford East","1974","House/Single Family","39","Abbotsford","Abbotsford","1/4/2014","Michael Henshall","2","$3,118.00","9/4/2013","006-312-004",,,"9/9/2013","$399,888","$193.84","1.00","3","4","RS2","$399,000","5","2,063","$193.84","1.00","House/Single Family","1",,"604-795-2955","S-3% 1ST 100K/1.25% BAL",,,"2","98.40",,,,"V2S 4Z6",,,"BC",,,,
"F1321278","Residential Attached","S","33 8355 164TH STREET","Fleetwood Tynehead","2013","Townhouse","0","Surrey","Surrey","12/31/2013","Karey K. Ireland","3","$2,600.00","9/5/2013","029-036-917",,"$188.60","9/5/2013","$399,900","$230.49","1.00","4","4","RMF","$399,900","0","1,735","$230.49","1.00","Townhouse","1",,"604-868-2000","S-3.22% 1ST 100K/1.15% BAL","SILVERWOOD",,"1",,,,"2","V4N 1E3",,"NEW-UNDER TRAVELLERS WARRANTY","BC",,,,
"V1018780","Land Only","S","1186 WILSON CRESCENT","Dentville",,,,"Squamish","Squamish","12/31/2013","ELEANORE MCKENZIE",,"$2,412.00","7/18/2013","010-900-870",,,"9/13/2013","$399,900","$11.70","1.00",,,"RM1","$399,900","57",,"$11.70","1.00","Duplex",,"Allowed Access","604-815-8846","3.185% ON THE 1ST $100K & 1.1375% ON THE BALANCE",,,,"236.23","Yes",,,"V8B 0A6","Yes",,"BC","Available",,"Available","City/Municipal"
"V1026715","Residential Attached","S","203 3162 RIVERWALK AVENUE","Champlain Heights","2015","Apartment/Condo","0","Vancouver East","Vancouver","12/18/2013","Waylin Cheng","2",,"9/7/2013","800-079-660","5","$312.28","9/9/2013","$399,900","$445.82","1.00","2","2","CD-1","$399,900","2","897","$445.82","1.00","Apartment/Condo","1",,"604-434-2205","4.65% ON 1ST $100,000/1.1625% ON BAL PLUS $5,000","SHORELINE",,"0",,,,"1","V5S 0A6",,,"BC",,,,
"V1016665","Residential Detached","S","24187 102A AVENUE","Albion","2013","House/Single Family","0","Maple Ridge","Maple Ridge","11/30/2013","JEREMY","2","$3,160.00","7/4/2013","028-903-960",,,"9/9/2013","$399,960","$183.47","0.98","3","3","RES","$409,960","67","2,180","$183.47","0.99","House/Single Family","1",,"778-846-3200","3.255% ON 1ST $100,000/1.1615% ON BAL","SPRINGSIDE",,"1",,,,"2","V2W 2C6",,"NEW CONSTRUCTION","BC",,,,
"V1021863","Residential Attached","S","1702 1050 BURRARD STREET","Downtown VW","1994","Apartment/Condo","19","Vancouver West","Vancouver","10/31/2013","ROB JOYCE OR ROGER ROSS","1","$1,430.00","8/8/2013","018-800-611",,"$264.94","9/6/2013","$400,000","$623.05","0.96","1","1","CD-1","$415,000","29","642","$623.05","0.96","Apartment/Condo","1",,"604-623-5433","3.255% 1ST 100K/1.1625% ON BAL","WALL CENTRE",,"0",,,,"1","V6Z 2R9",,,"BC",,,,
"V1022633","Residential Attached","S","1 5515 OAK STREET","Shaughnessy","1969","Apartment/Condo","44","Vancouver West","Vancouver","12/31/2013","ANNE","1","$1,569.00","8/14/2013","004-567-463","2","$408.00","9/12/2013","$400,000","$370.37","1.00","2","2","CD-1","$400,000","29","1,080","$370.37","1.00","Apartment/Condo","1",,"604-838-0058","3.225% 1ST 100K/1.15% ON BAL","SHAWN OAKS",,"1",,,,"1","V6M 2V5",,"NEVER LIVED IN","BC",,,,
"H1303362","Residential Detached","S","44600 MICHAEL DRIVE","Vedder S Watson-Promontory","1996","House/Single Family","17","Sardis","Chilliwack","11/30/2013","Denny or Wayne","3","$2,883.00","8/28/2013","023-231-858",,,"9/6/2013","$400,000","$155.16","0.98","3","4","R1A","$409,900","9","2,578","$155.16","0.98","House/Single Family","1",,"604-798-0113","3% 1ST 100K/1.25% BAL L 1/2 BF",,"114","1","49.00",,,"4","V2R 5L3",,,"BC",,,,
"V1003085","Residential Attached","S","309 1363 CLYDE AVENUE","Ambleside","1977","Apartment/Condo","36","West Vancouver","West Vancouver","12/30/2013","DOUGLAS SHWERY","1","$1,315.00","4/18/2013","005-579-074","4","$297.00","9/10/2013","$400,000","$514.80","0.93","1","2","APT","$429,000","145","777","$514.80","0.84","Apartment/Condo","1",,"604-926-6718","3.22% ON 1ST $100,000/1.15% ON BAL","PLACE FOURTEEN",,"0",,,,"1","V7T 2W9",,,"BC",,,,
"F1313955","Residential Detached","S","3864 HARWOOD CRESCENT","Central Abbotsford","1979","House/Single Family","34","Abbotsford","Abbotsford","12/6/2013","Valerie Browne","3","$2,411.00","6/6/2013","003-581-837",,,"9/12/2013","$400,000","$142.86","0.94","3","4","RS3","$424,500","98","2,800","$142.86","0.85","House/Single Family","1",,"604-855-7393","S-3.22% 1ST 100K/1.15% BAL",,"30.49","2","59.45",,,"6","V2S 7A4",,,"BC",,,,
"N230739","Residential Detached","S","10220 111TH AVENUE","Fort St. John - City NW","9999","House/Single Family","999","Fort St. John (Zone 60)","Fort St. John","1/30/2014","CHERYL/ CHAD","2","$2,913.00","9/6/2013","012-351-881",,,"9/9/2013","$400,000","$176.99","0.98","2","4","R1","$407,000","3","2,260","$176.99","0.98","House/Single Family","1",,"250-785-8051","3% ON THE 1ST $100,000 & 1.5% ON THE BALANCE.","FINCH","150.00","1","60.00",,,"4","V1J 2V4",,,"BC",,,,
"F1317928","Residential Attached","S","4 15168 66A AVENUE","East Newton","2004","Townhouse","9","Surrey","Surrey","9/30/2013","Brad Richert","3","$2,322.00","7/28/2013","025-842-544",,"$204.46","9/11/2013","$400,000","$185.53","1.00","4","4","MR15","$399,900","45","2,156","$185.53","0.96","Townhouse","1",,"604-510-4825","S-3.25% 1ST 100K/1.15% BAL","Porter's Cove",,"1","0.00",,,"2","V4N 5Z7",,,"BC",,,,
"V980299","Residential Attached","S","307 5788 SIDLEY STREET","Metrotown","2012","Apartment/Condo","0","Burnaby South","Burnaby","12/31/2013","RENEE","2",,"11/12/2012","028-836-766","4","$254.00","9/8/2013","$401,000","$445.56","0.98","2","2","RM3","$409,900","300","900","$445.56","0.89","Apartment/Condo","1",,"778-822-1996","3.22% ON THE 1ST 100K/1.1625% ON THE BAL","MACPHERSON WALK NORTH (PHASE E)",,"0",,,,"2","V5J 0E4",,"MOUNTAIN VIEW & GREEN SPACE","BC",,,,
"V1024812","Residential Attached","S","1007 501 PACIFIC STREET","Downtown VW","2000","Apartment/Condo","13","Vancouver West","Vancouver","12/2/2013","Barry Berg","1","$1,393.00","9/2/2013","024-638-579",,"$302.63","9/9/2013","$401,000","$680.81","1.01","1","1","DD","$399,000","7","589","$680.81","1.01","Apartment/Condo","1",,"604-910-9961","3.255% ON 1ST $100,000.00 & 1.1625% ON BALANCE",,,"1",,,,"1","V6Z 2X6",,,"BC",,,,
"F1317562","Residential Detached","S","11281 135TH STREET","Bolivar Heights","1970","House/Single Family","43","North Surrey","Surrey","10/18/2013","SATNAM T. SIDHU","2","$2,260.00","7/18/2013","002-372-924",,,"9/5/2013","$403,000","$182.19","1.05","3","5","SF","$384,900","49","2,212","$182.19","1.05","House/Single Family","1",,"604-351-1527","S-3.5% 1ST 100K/1.25% BAL",,"103.30","1","70.00",,,"3","V3R 2Z9",,"COURT ORDERED SALE","BC",,,,
"V1020696","Residential Detached","S","12173 DOVER STREET","West Central","1975","House/Single Family","38","Maple Ridge","Maple Ridge","9/30/2013","JASON","3","$3,604.00","7/30/2013","001-648-837",,,"9/13/2013","$404,500","$172.20","0.94","3","4","R1","$429,900","45","2,349","$172.20","0.94","House/Single Family","2",,"604-818-9851","3.255% ON 1ST $100,000./& 1.1625% ON BALANCE",,"132","2","60.00",,,"3","V2X 7X9",,,"BC",,,,
"V979326","Residential Attached","S","1264 STONEMOUNT PLACE","Downtown SQ","2009","Townhouse","3","Squamish","Squamish","1/29/2014","PATRICIA","2","$2,657.00","11/2/2012","027-787-338",,"$182.33","9/12/2013","$404,762","$268.94","1.03","3","3","RM11","$393,954","314","1,505","$268.94","1.03","Townhouse","1",,"604-849-2800","3.185%-1ST $100K/1.1375% BAL",,,"1",,,,,"V0V 0V0",,,"BC",,,,
"V1016746","Residential Attached","S","502 828 CARDERO STREET","West End VW","2003","Apartment/Condo","10","Vancouver West","Vancouver","10/5/2013","Greg - Text OK","1","$1,647.00","7/5/2013","025-661-221","5","$251.05","9/8/2013","$405,000","$618.32","0.99","1","1","C-5","$409,900","65","655","$618.32","0.97","Apartment/Condo","1",,"778-891-7079","3.5575% ON 1ST $100,000 / 1.1625% ON BALANCE","FUSION",,"0",,,,"1","V6G 2G5",,,"BC",,,,
"V1024720","Residential Detached","S","24399 102ND AVENUE","Albion","2004","House/Single Family","9","Maple Ridge","Maple Ridge","12/30/2013","CHAD","2","$3,415.00","8/30/2013","025-690-132",,,"9/8/2013","$405,000","$180.32","0.99","3","3","RES","$409,900","9","2,246","$180.32","0.99","House/Single Family","1",,"604-318-5254","3.255% ON 1ST $100,000/1.1625% ON BAL",,,"1",,,,"2","V2W 2E3",,,"BC",,,,
"F1318138","Residential Attached","S","9 5889 152ND STREET","Sullivan Station","2007","Townhouse","6","Surrey","Surrey","12/31/2013","LR","3","$2,335.00","7/29/2013","027-306-402",,"$174.25","9/8/2013","$405,000","$210.61","0.98","4","3","CD","$415,000","41","1,923","$210.61","0.98","Townhouse","1",,"604-541-4888","S-3.22% 1ST 100K/1.15% BAL","SULLIVAN GARDENS",,"1",,,,"2","V3S 3K4",,,"BC",,,,
"V981045","Residential Attached","S","1209 JUDD ROAD","Brackendale","9999","1/2 Duplex","999","Squamish","Squamish","11/30/2013","PETRA HAUKE","1","$2,644.00","11/20/2012","019-167-571",,,"9/6/2013","$405,000","$353.71","0.98","1","3","RS2","$414,000","290","1,145","$353.71","0.94","1/2 Duplex","1",,"604-848-8708","3.125% 1ST $100,000/1.125% BALANCE",,,"1","0.00",,,"4","V0N 1H0",,,"BC",,,,
"V999185","Residential Attached","S","902 2133 DOUGLAS ROAD","Brentwood Park","2011","Apartment/Condo","2","Burnaby North","Burnaby","4/1/2014","Jerry","2","$2,399.00","4/1/2013","028-358-708",,"$259.09","9/10/2013","$405,000","$414.53","0.88","2","2","CDRM5","$459,000","162","977","$414.53","0.83","Apartment/Condo","1",,"778-889-9820","3.225% 1ST $100K/1.1625% BAL PLUS $5,000 BONUS","PERSPECTIVES",,"1",,,,"1","V5C 0E9",,,"BC",,,,
"V1023827","Residential Attached","S","4 22771 NORTON COURT","Hamilton RI","1997","Townhouse","16","Richmond","Richmond","11/23/2013","GAIL BAINS","2","$1,551.00","8/23/2013","023-314-389",,"$264.08","9/12/2013","$405,800","$254.26","1.02","3","4","MFD","$399,800","20","1,596","$254.26","1.02","Townhouse","1",,"604-790-4663","3.225% $100,000/1.1625% ON BAL + $1000 09/15/13",,,"1",,,,"1","V6V 2W7",,,"BC",,,,
"F1320362","Residential Detached","S","2315 ORCHARD DRIVE","Abbotsford East","1990","House/Single Family","23","Abbotsford","Abbotsford","8/30/2014","RICK EDEN","3","$3,397.00","8/28/2013","004-143-302",,,"9/13/2013","$407,000","$173.19","0.98","3","4","RES","$414,900","16","2,350","$173.19","0.98","House/Single Family","2",,"604-855-0800","S-3.22% 1ST 100K/1.15% BAL",,"100","2","72.00",,,"7","V3G 2B5",,,"BC",,,,
"V1019091","Residential Attached","S","501 328 E 11TH AVENUE","Mount Pleasant VE","2006","Apartment/Condo","7","Vancouver East","Vancouver","1/24/2014","CHERA","1","$1,397.00","7/22/2013","026-692-767",,"$249.53","9/11/2013","$407,500","$578.01","0.98","1","1","C-3A","$414,900","51","705","$578.01","0.98","Apartment/Condo","1",,"778-885-0359","3.22% 1ST 100K/1.15% ON BAL","UNO",,"0",,,,"1","V5T 4W1",,,"BC",,,,
"V1026492","Residential Attached","S","2507 833 HOMER STREET","Downtown VW","2010","Apartment/Condo","3","Vancouver West","Vancouver","3/11/2014","SEV","1","$1,529.00","9/10/2013","028-229-827",,"$201.21","9/11/2013","$407,800","$787.26","0.97","1","1","DD","$419,000","1","518","$787.26","0.97","Apartment/Condo","1",,"604-897-3875","3.2% ON THE 1ST $100,000 / 1.15% ON THE BALANCE","ATELIER ON ROBSON",,"0",,,,"1","V6B 0H4",,,"BC",,,,
"V1024998","Residential Attached","S","1203 7831 WESTMINSTER HIGHWAY","Brighouse","2003","Apartment/Condo","10","Richmond","Richmond","12/31/2013","604-808-5417","2","$1,655.00","9/3/2013","025-596-462",,"$251.59","9/7/2013","$408,000","$463.64","0.95","2","2","CDT1","$429,000","4","880","$463.64","0.95","Apartment/Condo","1",,,"3.255% ON FIRST $100K & 1.1625% ON THE REMAINDER","THE CAPRI",,"1",,,,,"V6X 1A4",,"Owners never lived in","BC",,,,
"F1320166","Residential Detached","S","34784 2ND AVENUE","Poplar","1989","House/Single Family","24","Abbotsford","Abbotsford","11/26/2013","Rod Poole","2","$2,960.00","8/26/2013","012-946-320",,,"9/5/2013","$409,000","$251.23","0.97","3","4","RS2","$419,900","10","1,628","$251.23","0.97","House/Single Family","1",,"604-309-6068","S-3.22% 1ST 100K/1.15% BAL","Huntingdon Village","125","1","60.00",,,"6","V2S 8C2",,,"BC",,,,
"V1023638","Residential Attached","S","1005 200 NEWPORT DRIVE","North Shore Pt Moody","1998","Apartment/Condo","15","Port Moody","Port Moody","10/31/2013","THE AXFORDS","2","$2,104.00","8/21/2013","023-507-152",,"$343.52","9/8/2013","$410,000","$390.48","0.98","2","2","MF","$419,900","18","1,050","$390.48","0.98","Apartment/Condo","1",,"778-355-0116","3.255 ON 1ST 100,000/1.1625 ON BAL + $3000 BONUS","THE ELGIN",,"1",,,,"2","V3H 5B7",,,"BC",,,,
"V1021970","Residential Attached","S","1703 888 HOMER STREET","Downtown VW","2011","Apartment/Condo","2","Vancouver West","Vancouver","10/10/2013","PETE OR TEXT/EMAIL","1","$1,494.00","8/10/2013","028-688-821",,"$223.95","9/9/2013","$410,000","$769.23","0.97","1","1","DD","$424,900","30","533","$769.23","0.97","Apartment/Condo","1",,"604-220-7490","3.255% ON 1ST $100,000 & 1.1625% ON BAL","THE BEASLEY",,"0",,,,"1","V6B 2W6",,,"BC",,,,
"V1020197","Residential Attached","S","34 3395 GALLOWAY AVENUE","Burke Mountain","2013","Townhouse","0","Coquitlam","Coquitlam","10/31/2013","EVE CHIANG","2","$1.00","7/29/2013","029-042-330","3","$209.10","9/9/2013","$410,000","$288.73","0.99","3","3","RTM-1","$414,900","42","1,420","$288.73","0.99","Townhouse","1",,"604-600-5808","3.255% ON 1ST $100,000/1.1625% ON BAL PLUS $5,000","WYNWOOD",,"1",,,,"2","V3E 0H2",,"FULL DEVELOPER DISCLOSURE AVAILABL","BC",,,,
"V1002340","Residential Attached","S","1901 11 E ROYAL AVENUE","Fraserview NW","2007","Apartment/Condo","6","New Westminster","New Westminster","11/30/2013","STEVE FLYNN","2","$2,419.00","4/17/2013","027-142-833","19","$360.42","9/10/2013","$410,000","$356.52","0.97","2","2","MF","$424,900","146","1,150","$356.52","0.89","Apartment/Condo","1",,"604-785-3977","3.2% ON 1ST $100,000 & 1.2% ON BAL + $2000 BONUS","VICTORIA HILL HIGH RISES",,"1",,,,"2","V3L 0A8",,,"BC",,,,
"F1318883","Residential Detached","S","2989 WILLBAND STREET","Central Abbotsford","1986","House/Single Family","27","Abbotsford","Abbotsford","11/29/2013","VALERIE","3","$3,254.00","8/8/2013","003-742-377",,,"9/12/2013","$410,000","$183.69","0.97","3","4","RS3","$422,800","35","2,232","$183.69","0.97","House/Single Family","1",,"604-855-7393","S-3.22% 1ST 100K/1.15% BAL",,"100","2","60.00",,,"4","V2S 6V2",,,"BC",,,,
"F1314410","Residential Attached","S","10 11965 84A AVENUE","Annieville","1992","Townhouse","21","N. Delta","Delta","11/15/2013","HOWARD OR BRAD","3","$2,170.00","6/12/2013","017-529-468",,"$233.00","9/14/2013","$410,000","$163.48","0.97","4","2","RM3","$425,000","94","2,508","$163.48","0.95","Townhouse","1",,"604-802-1454","S-$3000","FIRCREST COURT",,"3",,,,"2","V4C 2T3",,,"BC",,,,
"F1318807","Residential Detached","S","3298 WAGNER DRIVE","Abbotsford West","1991","House/Single Family","22","Abbotsford","Abbotsford","11/7/2013","WENDY FORCIER","3","$3,258.00","8/7/2013","016-102-321",,,"9/14/2013","$410,000","$182.63","0.95","3","4","RS3","$429,900","38","2,245","$182.63","0.95","House/Single Family","1",,"604-859-2341","S-3.22% 1ST 100K/1.15% BAL",,"98","1","59.00",,,"4","V2T 5G1",,,"BC",,,,
"F1321087","Residential Detached","S","32887 TRENHOLM AVENUE","Mission BC","2012","House/Single Family","1","Mission","Mission","11/14/2013","MARTIN ENGH","4","$3,498.00","9/4/2013","028-752-767",,,"9/14/2013","$410,000","$147.59","0.98","4","6","RES","$419,900","10","2,778","$147.59","0.98","House/Single Family","2",,"604-826-2699","S-4.22% 1ST 100K/1.15% BAL",,,"1","39.00",,,"6","V2S 0C7",,"NEW CONSTRUCTION","BC",,,,
"N228565","Residential Detached","S","6300 N GREEN ROAD","Lone Butte/Green Lk/Watch Lk","1986","Manufactured with Land","27","100 Mile House (Zone 10)","Lone Butte","12/31/2013","BRAD OR DEE","2","$2,524.00","6/10/2013","008-139-849",,,"9/7/2013","$410,000","$163.48","0.89","3","3","R1","$459,900","89","2,508","$163.48","0.89","Manufactured with Land","2",,"866-593-0131","3.4% ON 1ST $100,000/1.4% ON BALANCE",,"356","1","104.67",,,,"V0K 1X0",,,"BC",,,,
