"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"V1031443","Residential Attached","S","B201 1331 HOMER STREET","Yaletown","1989","Apartment/Condo","24","Vancouver West","Vancouver","12/31/2013","ALY","1","$1,393.00","10/9/2013","015-174-638",,"$295.42","10/25/2013","$395,000","$501.27","0.99","1","1","CD-1","$399,900","16","788","$501.27","0.99","Apartment/Condo","1",,"604-786-5555","$3,000","PACIFIC POINT",,"0",,,,"1","V6B 5M9",,,"BC",,,,
"V1019298","Residential Attached","S","1403 108 W CORDOVA STREET","Downtown VW","2009","Apartment/Condo","4","Vancouver West","Vancouver","10/23/2013","KIP","1","$1,452.00","7/22/2013","028-058-518","42","$345.01","10/19/2013","$395,000","$579.18","0.98","1","1","CD-1","$405,000","89","682","$579.18","0.96","Apartment/Condo","1",,"604-818-5308","3.1% ON 1ST $100,000/1.1% ON BAL","WOODWARDS",,"0",,,,"1","V6B 0G5",,,"BC",,,,
"H1303924","Residential Detached","S","51029 SOPHIE CRESCENT","Eastern Hillsides","2013","House/Single Family","0","Chilliwack","Chilliwack","2/28/2014","BILL","2","$0.00","10/7/2013","029-042-836",,,"10/24/2013","$395,250","$118.02","0.97","3","3","R3","$405,900","17","3,349","$118.02","0.97","House/Single Family","1",,"604-991-1777","2.5% 1ST 100K/1.25% BAL L1/2BF",,"645","1","47.00",,,"4","V4Z 0C1",,,"BC",,,,
"V1008926","Residential Attached","S","3208 888 CARNARVON STREET","Downtown NW","2009","Apartment/Condo","4","New Westminster","New Westminster","11/30/2013","Toni","2","$2,309.00","5/22/2013","028-086-252",,"$223.20","10/20/2013","$396,000","$490.71","0.99","2","2","CD-1","$399,000","151","807","$490.71","0.99","Apartment/Condo","1",,"604-808-3783","3.255% ON THE 1ST $100,000/1.1625% ON THE BAL","PLAZA 88-MARINUS",,"1",,,,"1","V3M 0C6",,,"BC",,,,
"V1028208","Residential Attached","S","1101 168 W 1ST AVENUE","False Creek","2013","Apartment/Condo","0","Vancouver West","Vancouver","11/30/2013","ANDY","1","$0.00","9/18/2013","029-081-858","17","$219.40","10/26/2013","$396,000","$761.54","1.00","1","1","RES","$398,000","38","520","$761.54","1.00","Apartment/Condo","1",,"604-307-6761","3.25% ON THE 1ST $100,000 / 1.1625% ON THE BAL","WALL CENTRE FALSE CREEK",,"0",,,,"1","V5Y 1A4",,,"BC",,,,
"V1032766","Residential Attached","S","312 205 E 10TH AVENUE","Mount Pleasant VE","2005","Apartment/Condo","8","Vancouver East","Vancouver","2/28/2014","SARA SILVEIRA","1","$1,406.00","10/18/2013","026-157-195","4","$281.90","10/23/2013","$396,000","$568.97","0.99","1","1","C-3A","$399,000","5","696","$568.97","0.99","Apartment/Condo","1",,"778-237-2137","3.25% ON 1ST $100,000 & 1.15% ON BALANCE","THE HUB",,"0",,,,"1","V5T 4V6",,,"BC",,,,
"V1033344","Residential Attached","S","1310 909 MAINLAND STREET","Yaletown","2007","Apartment/Condo","6","Vancouver West","Vancouver","1/21/2014","Iman or Text","1","$1,395.00","10/21/2013","026-878-666","34","$220.63","10/25/2013","$396,000","$700.88","0.99","1","1","DD","$399,000","4","565","$700.88","0.99","Apartment/Condo","1",,"604-721-6209","3.22% ON 1ST $100K 1.15% ON BALANCE","Yaletown Park 2",,"0",,,,"1","V6B 1S3",,,"BC",,,,
"F1324243","Residential Detached","S","3571 200TH STREET","Brookswood Langley","1972","House/Single Family","41","Langley","Langley","5/1/2014","Matthew Philipchalk","2","$3,250.00","10/20/2013","008-611-700",,,"10/24/2013","$396,000","$200.00","1.00","2","4","R-1E","$395,000","4","1,980","$200.00","1.00","House/Single Family","1",,"604-533-3491","S-3.22% 1ST 100K/1.15% BAL",,"135","2","82.49",,,"3","V3A 4W5",,,"BC",,,,
"N231664","Residential Detached","S","3685 CHARTWELL CRESCENT","Lafreniere","2008","House/Single Family","5","PG City South (Zone 74)","Prince George","3/31/2014","SHAWN","3","$4,491.00","10/15/2013","026-086-221",,,"10/18/2013","$396,000","$122.49","0.99","3","3","RT1","$399,900","3","3,233","$122.49","0.99","House/Single Family","1",,"250-640-5478","3% ON THE 1ST $100,000 AND 1% ON THE BALANCE","LAFRENIERE","109.47","1","83.77",,,"6","V2N 6Y5",,,"BC",,,,
"V1004648","Residential Attached","S","29 1200 EDGEWATER DRIVE","Northyards","2005","Townhouse","8","Squamish","Squamish","10/29/2013","Amy or Liane","2","$2,489.00","4/30/2013","026-660-962",,"$175.22","10/17/2013","$397,000","$233.53","0.97","3","3","RM2","$411,000","170","1,700","$233.53","0.97","Townhouse","1",,"604-815-6835","3.185% - 1.1375%","Edgewater",,"0",,,,"4","V8B 0E7",,,"BC",,,,
"V1032275","Residential Attached","S","206 251 E 7TH AVENUE","Mount Pleasant VE","2012","Apartment/Condo","1","Vancouver East","Vancouver","2/16/2014","TOUCHBASE","1","$1,612.00","10/16/2013","028-756-860",,"$328.05","10/21/2013","$397,000","$548.34","0.99","1","1","IC-3","$399,500","5","724","$548.34","0.99","Apartment/Condo","1",,"604-263-1144","3.255% ON 1ST $100,000 / 1.1625% ON BAL.","DISTRICT",,"0",,,,"1","V5T 0B9",,,"BC",,,,
"V1028142","Residential Attached","S","217 5885 IRMIN STREET","Metrotown","2009","Apartment/Condo","4","Burnaby South","Burnaby","12/16/2013","John","2","$2,329.00","9/16/2013","028-000-323","4","$271.71","10/19/2013","$398,500","$446.25","0.98","2","2","APT","$405,900","33","893","$446.25","1.00","Apartment/Condo","1",,"604-723-1767","3.2% ON 1ST 100K / 1.16% ON BAL","Macpherson Walk East",,"0",,,,"1","V5J 0C2",,"Upon Accepted Offer","BC",,,,
"V1020305","Residential Detached","S","21768 117TH AVENUE","West Central","1970","House/Single Family","43","Maple Ridge","Maple Ridge","10/30/2013","TARA","2","$3,760.00","7/25/2013","006-690-211",,,"10/16/2013","$398,991","$150.56","1.03","3","5","RS-1","$388,900","83","2,650","$150.56","1.03","House/Single Family","1",,"604-817-8206","3.5% ON 1ST $100,000/1.25% ON BAL",,"152.25","2","88.73",,,"7","V2X 2J5",,"COURT ORDERED","BC",,,,
"V1019814","Residential Attached","S","402 909 MAINLAND STREET","Yaletown","2007","Apartment/Condo","6","Vancouver West","Vancouver","10/26/2013","Mateen","1","$1,564.00","7/26/2013","026-877-686",,"$280.13","10/20/2013","$399,000","$581.63","1.00","1","1","APT","$399,800","86","686","$581.63","1.00","Apartment/Condo","1",,"604-816-4045","3.22% OF THE 1ST $100K / 1.1625% OF THE REMAINDER",,,"0",,,,"1","V6B 1S3",,,"BC",,,,
"N231719","Residential Attached","S","E 1/2 L-16 117 AVENUE","Fort St. John - City NE","2013","1/2 Duplex","0","Fort St. John (Zone 60)","Fort St. John","10/15/2014","BRANDY","2","$0.00","10/15/2013","800-080-919",,,"10/25/2013","$399,900","$230.89","1.00","3","3","R2","$399,900","10","1,732","$230.89","1.00","1/2 Duplex","1",,"250-785-6275","2.5% 1ST $100,000/ 1.25% REMAINING",,"134.1","0","31.20",,,"3","V1J 6A5",,,"BC",,,,
"N231721","Residential Attached","S","W1/2 L 17 117 AVENUE","Fort St. John - City NE","2013","1/2 Duplex","0","Fort St. John (Zone 60)","Fort St. John","10/15/2014","BRANDY","2","$0.00","10/15/2013","800-080-921",,,"10/23/2013","$399,900","$230.62","1.00","3","3","R2","$399,900","8","1,734","$230.62","1.00","1/2 Duplex","1",,"250-785-6275","2.5% 1ST $100,000/ 1.25% REMAINING","GARRISON LANDING",,"0","31.20",,,"3","V1J 6A5",,,"BC",,,,
"V1030345","Residential Attached","S","214 1045 W 8TH AVENUE","Fairview VW","1985","Townhouse","28","Vancouver West","Vancouver","1/31/2014","PATRICK OR NANCY HO","1","$1,578.00","10/2/2013","006-523-838",,"$213.57","10/21/2013","$399,900","$586.36","1.00","1","1","FM-1","$399,900","19","682","$586.36","1.00","Townhouse","1",,"604-737-8865","3.255% ON 1ST $100,000 / 1.1625% ON BAL","GREENWOOD PLACE",,"1",,,,"2","V6H 1C3",,,"BC",,,,
"V1033353","Residential Attached","S","225 9399 ALEXANDRA ROAD","West Cambie","2015","Apartment/Condo","0","Richmond","Richmond","2/28/2014","LILY LIU / PATRICIA Y LOK","2",,"10/17/2013","800-080-982","6","$309.85","10/19/2013","$399,900","$413.98","1.00","2","2","ZLR25","$399,900","2","966","$413.98","1.00","Apartment/Condo","1",,"604-278-5809","3.255% ON FIRST $100,000 / 1.1625% ON BALANCE","ALEXANDRA COURT",,"0",,,,,"V6X 2K5",,,"BC",,,,
"F1324181","Residential Detached","S","27928 PORTER DRIVE","Aberdeen","2011","House/Single Family","2","Abbotsford","Abbotsford","6/30/2014","PARAM BRAR","2","$3,042.00","10/18/2013","027-743-535",,,"10/20/2013","$400,000","$223.46","0.98","3","3","RS6","$409,000","2","1,790","$223.46","0.98","House/Single Family","1",,"604-825-3954","S-2.3% 1ST 100K/1.15% BAL",,"101","1","32.00",,,"3","V4X 0A7",,,"BC",,,,
"V1026627","Residential Attached","S","1105 6888 STATION HILL DRIVE","South Slope","1992","Apartment/Condo","21","Burnaby South","Burnaby","12/31/2013","BLAIR OR TOUCHBASE","2","$2,230.00","9/10/2013","017-425-506",,"$358.14","10/17/2013","$400,000","$373.48","0.95","2","2","CD","$420,000","37","1,071","$373.48","0.95","Apartment/Condo","1",,"604-408-9311","3.2% ON THE 1ST $100,000 AND 1.2% ON THE BALANCE","THE SAVOY CARLTON",,"0",,,,"1","V3N 4X5",,,"BC",,,,
"F1319730","Residential Attached","S","6 17097 64TH AVENUE","Cloverdale BC","2004","Townhouse","9","Cloverdale","Surrey","11/20/2013","TOUCHBASE","3","$2,264.00","8/20/2013","026-065-371","3","$241.67","10/21/2013","$400,000","$184.50","0.96","4","3","MF","$418,800","62","2,168","$184.50","0.96","Townhouse","1",,"604-538-2125","S-3.22% 1ST 100K/1.15% BAL","KENTUCKY",,"1","0.00",,,"2","V3S 1Y5",,,"BC",,,,
"N231154","Residential Detached","S","2794 OBEN ROAD","Fort St. James - Rural","9999","House/Single Family","999","Fort St. James (Zone 57)","Fort St. James","3/20/2014","CHRIS/ BARBARA","2","$3,016.00","9/20/2013","009-644-946",,,"10/24/2013","$400,000","$171.82","0.93","2","4","R3","$429,000","34","2,328","$171.82","0.93","House/Single Family","1",,"250-614-3727","3% ON THE 1ST $100,000 AND 1% ON THE BALANCE",,,"1","0.00",,,"4","V0J 1P0",,,"BC",,,,
"F1322122","Residential Attached","S","104 1705 MARTIN DRIVE","Sunnyside Park Surrey","1994","Apartment/Condo","19","South Surrey White Rock","Surrey","12/17/2013","Grace K.","2","$2,012.00","9/17/2013","018-494-161","4","$335.93","10/20/2013","$400,000","$350.26","0.98","2","2","CD","$410,000","33","1,142","$350.26","0.98","Apartment/Condo","1",,"778-998-4523","S-3.25% 1ST 100K/1.1625% BAL","Southwynd",,"1",,,,"1","V4A 9T5",,"power of attorney","BC",,,,
"F1314046","Residential Detached","S","2399 WOODSTOCK DRIVE","Abbotsford East","1979","House/Single Family","34","Abbotsford","Abbotsford","12/6/2013","Reza Rad","3","$3,511.00","6/10/2013","000-581-721",,,"10/23/2013","$402,000","$129.68","1.01","4","4","RS2","$399,000","135","3,100","$129.68","0.96","House/Single Family","2",,"778-855-2778","S-2.5% 1ST 100K/1% BAL",,"113","1","66.00",,,,"V3G 2E5",,"Court order sale","BC",,,,
"F1228652","Residential Attached","S","209 15336 17A AVENUE","King George Corridor","2012","Apartment/Condo","0","South Surrey White Rock","Surrey","11/29/2013","SUSAN VOLLMER","2",,"12/10/2012","028-767-390","4","$258.00","10/20/2013","$403,200","$398.03","1.00","2","2","MF","$403,200","314","1,013","$398.03","1.00","Apartment/Condo","1",,"604-541-4888","S-3.22% 1ST 100K/1.15% BAL","GEMINI",,"1",,,,"1","V4A 1V3",,"NEW 2-5-10 TRAVELERS WARRANTY","BC",,,,
"V993050","Residential Detached","S","38732 BRITANNIA AVENUE","Dentville","9999","House/Single Family","999","Squamish","Squamish","11/25/2013","Nanci Fulton","2","$2,781.00","2/25/2013","014-824-230",,,"10/18/2013","$404,900","$129.69","1.00","2","3","RES","$405,000","235","3,122","$129.69","0.97","House/Single Family","2",,"604-815-6826","3.125% - 1.125%","Dentville","163","2","50.00",,,,"V0N 3G0",,"y","BC",,,,
"V1032869","Residential Attached","S","202 518 BEATTY STREET","Downtown VW","1911","Apartment/Condo","102","Vancouver West","Vancouver","12/31/2013","SUSAN","1","$1,357.00","10/21/2013","023-461-713","8","$287.57","10/25/2013","$405,000","$554.04","0.99","1","1","DD","$411,000","4","731","$554.04","0.99","Apartment/Condo","1",,"604-720-1214","3.25% 1ST $100,000/1.1625% BAL","STOREY + CAMPBELL BUILDING/STUDIO 518",,"0",,,,,"V6B 2L3",,"UPON AN ACCEPTED OFFER","BC",,,,
"V1025616","Residential Attached","S","201 7159 STRIDE AVENUE","Edmonds BE","2013","Townhouse","0","Burnaby East","Burnaby","1/20/2014","VIK SHARMA","2",,"9/4/2013","029-097-771","2","$186.00","10/22/2013","$405,000","$445.54","0.98","2","2","TH","$415,000","48","909","$445.54","0.98","Townhouse","1",,"604-356-4449","5% 1ST 100K/1% ON BAL","TOWNHOUSE",,"1",,,,,"V3N 1T8",,,"BC",,,,
"F1323477","Residential Detached","S","3073 CASSIAR AVENUE","Abbotsford East","1989","House/Single Family","24","Abbotsford","Abbotsford","1/5/2014","virginia","3","$3,288.00","10/8/2013","014-138-212",,,"10/22/2013","$406,000","$242.68","0.97","3","4","RS3","$419,900","14","1,673","$242.68","0.97","House/Single Family","1",,"604-859-2341","S-3.22% 1ST 100K/1.15% BAL","McMillan","irreg.","1","56.00",,,"6","V2S 7G9",,"at time of offer","BC",,,,
"V1004501","Residential Attached","S","2607 5380 OBEN STREET","Collingwood VE","2006","Apartment/Condo","7","Vancouver East","Vancouver","4/28/2014","SHIRLEY/TOUCHBASE","2","$1,649.00","4/29/2013","026-589-133","27","$233.05","10/18/2013","$407,000","$506.85","1.00","2","2","CD1","$409,000","172","803","$506.85","0.95","Apartment/Condo","1",,"604-710-3618","3.255% 1ST 100K/1.1625% ON BAL","URBA",,"0",,,,"1","V5R 6H7",,,"BC",,,,
"F1317230","Residential Detached","S","30961 BROOKDALE COURT","Abbotsford West","1996","House/Single Family","17","Abbotsford","Abbotsford","7/14/2014","Ravi Gill","2","$3,408.00","7/15/2013","018-787-274",,,"10/20/2013","$407,500","$177.17","0.95","3","4","RS3","$429,000","97","2,300","$177.17","0.91","House/Single Family","1",,"604-590-4888","S-3.22% 1ST 100K/1.15% BAL",,"105","1","60.00",,,"6","V2T 5S3",,"UPON ACCEPTANCE OF OFFER","BC",,,,
"F1323585","Residential Detached","S","12885 107A AVENUE","Whalley","9999","House/Single Family","999","North Surrey","Surrey","4/30/2014","Prab Dhoot PREC","1","$2,314.00","10/10/2013","010-697-322",,,"10/20/2013","$408,000","$377.78","0.95","1","3","RF","$429,000","10","1,080","$377.78","0.95","House/Single Family","1",,"604-518-8490","S-3.35% 1ST 100K/1.15% BAL",,"133.7","1","66.00",,,"6","V3T 2G4",,,"BC",,,,
"V1028174","Residential Attached","S","25 2310 RANGER LANE","Central Pt Coquitlam","2013","Townhouse","0","Port Coquitlam","Port Coquitlam","12/31/2013","FREMONT BLUE TEAM","2",,"9/14/2013","800-079-996",,"$166.05","10/21/2013","$408,500","$316.42","1.01","2","3","RTH3","$404,900","37","1,291","$316.42","1.01","Townhouse","1",,"604-552-0319","2.5575% ON 1ST $100,000/1.1625% ON BAL","FREMONT BLUE",,"0",,,,"2","V3B 0J4",,,"BC",,,,
"V988512","Residential Detached","S","22 3871 W RIVER ROAD","Westham Island","2007","House/Single Family","6","Ladner","Ladner","10/31/2013","GREG","2","$1,837.00","2/1/2013","800-073-566",,,"10/17/2013","$409,000","$228.62","0.98","2","2","RES","$419,000","258","1,789","$228.62","0.98","House/Single Family","1",,"604-728-7405","3% ON 1ST 100K/1% ON BAL","LADNER REACH","0","1","0.00",,,"2","V4K 3N2",,,"BC",,,,
"H1302911","Residential Detached","S","4625 HOOD ROAD","Chilliwack River Valley","1982","House with Acreage","31","Sardis","Sardis","12/31/2013","LAURA NISBET","3","$2,436.00","7/18/2013","006-592-074",,,"10/16/2013","$409,500","$154.18","0.98","3","5","RS1","$420,000","90","2,656","$154.18","0.91","House with Acreage","1",,"604-795-2955","3.25% 1ST 100K/1.16% BAL L1/2BF",,"209/1.06 AC","2","50.00",,,"7","V2R 4M9",,,"BC",,,,
"V1026864","Residential Attached","S","103 2250 W 3RD AVENUE","Kitsilano","1988","Apartment/Condo","25","Vancouver West","Vancouver","12/3/2013","LESLIE","1","$1,565.00","9/10/2013","010-571-761","4","$269.25","10/18/2013","$410,000","$604.72","0.99","1","1","RM-4","$415,000","38","678","$604.72","0.96","Apartment/Condo","1",,"604-790-6624","3.255-100/1.1625","Henley Park",,"1",,,,"1","V6K 1L4",,,"BC",,,,
"F1315552","Residential Detached","S","2340 MOUNTAIN DRIVE","Abbotsford East","1996","House/Single Family","17","Abbotsford","Abbotsford","12/27/2013","Carlo Melo","3","$4,693.00","6/21/2013","003-152-812",,,"10/16/2013","$410,000","$94.64","0.82","4","5","RS2","$499,000","117","4,332","$94.64","0.82","House/Single Family","1",,"604-254-6356","S-3% 1ST 100K/1% BAL",,"140","3","67.50",,,"4","V3G 1E7",,,"BC",,,,
"H1303794","Residential Detached","S","6022 REXFORD DRIVE","Promontory","2009","House/Single Family","4","Sardis","Sardis","12/28/2013","Clarke or Linda Sexsmith","3","$2,763.00","9/28/2013","027-454-851",,,"10/18/2013","$411,000","$161.68","0.98","3","4","R3","$419,900","20","2,542","$161.68","0.98","House/Single Family","2",,"604-795-2955","3% 1ST 100K/1.25% BAL L 1/2 BF",,"89","2","47.87",,,"4","V2R 0L3",,,"BC",,,,
"F1315760","Residential Detached","S","36135 MARSHALL ROAD","Abbotsford East","1998","House/Single Family","15","Abbotsford","Abbotsford","12/28/2013","Lee-ann","3","$3,606.00","6/28/2013","023-075-627",,,"10/17/2013","$411,000","$160.30","0.99","3","6","RS2","$415,000","111","2,564","$160.30","0.92","House/Single Family","2",,"604-832-6111","S-3.22% 1ST 100K/1.15% BAL","Lower Sumas~Whatcom","120","1","60.00",,,"6","V3G 2W9",,"Upon Offer","BC",,,,
"F1318279","Residential Detached","S","2167 MARTENS STREET","Poplar","1974","House/Single Family","39","Abbotsford","Abbotsford","10/27/2013","Susan/Andrew","3","$3,387.00","7/29/2013","027-331-547",,,"10/17/2013","$411,013","$114.17","1.21","4","5","RS3","$339,900","80","3,600","$114.17","1.21","House/Single Family","1",,"604-859-2341","S-2.5% 1ST 100K/1% BAL",,"115","1","79.00",,,"10","V2T 6M7",,"Owner Doesn't Live There","BC",,,,
"F1322944","Residential Detached","S","20995 92ND AVENUE","Walnut Grove","1987","House/Single Family","26","Langley","Langley","2/1/2014","Paula Burns","1","$3,242.00","9/30/2013","004-619-579",,,"10/21/2013","$412,000","$395.77","0.98","1","3","R1-B","$419,900","21","1,041","$395.77","0.98","House/Single Family","1",,"604-786-2890","S-3.22% 1ST 100K/1.15% BAL",,"88.25","1","58.07",,,,"V1M 2B4",,,"BC",,,,
"F1228829","Residential Detached","S","14070 110TH AVENUE","Bolivar Heights","1940","House/Single Family","72","North Surrey","Surrey","7/8/2014","Moe Pourtaghi","2","$3,073.00","12/16/2012","000-883-026",,,"10/26/2013","$412,000","$257.50","0.98","2","3","RES","$419,000","314","1,600","$257.50","0.92","House/Single Family","2",,"604-537-9791","S-3.25% 1ST 100K/1.16% BAL",,"289(1.09AC)","0","165.00",,,"10","V3R 1Z2",,,"BC",,,,
"V1032117","Residential Detached","S","4560 W RIVER ROAD","Port Guichon","9999","House/Single Family","999","Ladner","Ladner","3/31/2014","RUSS","1","$2,675.00","10/12/2013","011-908-742",,,"10/23/2013","$412,500","$429.69","0.94","1","2","RM1","$439,000","11","960","$429.69","0.94","House/Single Family","1",,"604-946-2766","3.255% ON 1ST $100,000/1.1625% ON BAL",,"120.0","1","50.00",,,"4","V4K 1S4",,,"BC",,,,
"V1030763","Residential Attached","S","301 2320 W 40TH AVENUE","Kerrisdale","1979","Apartment/Condo","34","Vancouver West","Vancouver","12/31/2013","JENNIFER","1","$1,454.00","10/3/2013","005-545-307","5","$356.57","10/19/2013","$412,500","$459.35","0.97","1","2","RM-3","$425,000","16","898","$459.35","0.97","Apartment/Condo","1",,"604-224-5277","3.255% ON 1ST $100,000/1.1625% ON BALANCE","MANOR GARDENS",,"0",,,,"2","V6M 4H6",,,"BC",,,,
"V1012665","Residential Attached","S","1003 6070 MCMURRAY AVENUE","Forest Glen BS","1987","Apartment/Condo","26","Burnaby South","Burnaby","12/31/2013","WING / NO TOUCHBASE","2","$2,222.00","6/10/2013","005-560-616","20","$304.12","10/22/2013","$413,000","$385.98","0.94","2","2","CD1","$440,000","134","1,070","$385.98","0.94","Apartment/Condo","1",,"604-729-9394","3.255% 1ST $100,000/1.1625% BALANCE",,,"0",,,,"1","V5H 4J3",,,"BC",,,,
"V1006351","Residential Attached","S","121 3333 DEWDNEY TRUNK ROAD","Port Moody Centre","2011","Townhouse","2","Port Moody","Port Moody","11/30/2013","TREVOR STREET","2","$2,414.00","5/8/2013","028-550-757",,"$143.20","10/16/2013","$414,000","$316.27","1.00","3","3","E7","$414,900","161","1,309","$316.27","0.91","Townhouse","1",,"604-468-0010","3.255% ON 1ST $100000 + 1.1625% ON BALANCE",,,"1",,,,"2","V3H 2E4",,"DEVELOPERS DISCLOSURE","BC",,,,
"V1012776","Residential Attached","S","704 1633 ONTARIO STREET","False Creek","2010","Apartment/Condo","3","Vancouver West","Vancouver","5/28/2014","VILLAGE PRESENTATION CENTRE","1","$1.00","6/11/2013","028-248-112","11","$352.94","10/26/2013","$414,191","$716.59","0.87","1","1","CD-1","$478,900","137","578","$716.59","0.87","Apartment/Condo","1",,"604-733-2010","2.055% 1ST $100,000 / 1.1625% BAL**","VILLAGE ON FALSE CREEK",,"0",,,,"1","V5Y 0C2",,"NEVER BEEN LIVED IN","BC",,,,
"N225505","Residential Attached","S","9905 115TH AVENUE","Fort St. John - City NE","1997","Townhouse","16","Fort St. John (Zone 60)","Fort St. John","12/12/2013","TAMMY/KATHY","3","$3,786.00","3/15/2013","024-137-219","1","$153.00","10/24/2013","$415,000","$137.24","0.98","3","3","RM-1","$425,000","223","3,024","$137.24","0.92","Townhouse","1",,"250-785-5520","3% ON 1ST $100,000/1.5% ON BALANCE","COLLEGE HEIGHTS AREA",,"1",,,,"5","V1J 6R8",,,"BC",,,,
"F1324274","Residential Detached","S","8240 132A STREET","Queen Mary Park Surrey","1985","House/Single Family","28","Surrey","Surrey","12/22/2013","ADAM OR ALI","1","$2,222.00","10/19/2013","000-583-928",,,"10/19/2013","$415,000","$241.28","0.97","2","3","SFD","$429,900","0","1,720","$241.28","0.97","House/Single Family","1",,"604-581-3838","S-3.22% 1ST 100K/1.15% BAL",,"89","1","42.60",,,"3","V3W 8Y6",,"At time of offer","BC",,,,
"V1031291","Residential Attached","S","1610 928 HOMER STREET","Yaletown","2006","Apartment/Condo","7","Vancouver West","Vancouver","4/4/2014","ANDREA","1","$1,486.00","10/4/2013","026-882-205",,"$232.00","10/19/2013","$415,000","$724.26","0.99","1","1","RM-4","$419,000","15","573","$724.26","0.99","Apartment/Condo","1",,"778-987-3373","3.255% 1ST 100K/1.1625% ON BAL","YALETOWN PARK I",,"0",,,,"1","V6B 1T7",,,"BC",,,,
"V1028202","Residential Attached","S","414 3651 FOSTER AVENUE","Collingwood VE","2007","Apartment/Condo","6","Vancouver East","Vancouver","9/15/2014","KAREN YANG","2","$1,654.00","9/16/2013","027-027-457","4","$280.47","10/19/2013","$415,000","$426.52","0.98","2","2","RM1","$425,000","33","973","$426.52","0.98","Apartment/Condo","1",,"604-339-3197","3.255% ON FIRST $100,000 / 1.1625% ON BALANCE",,,"0",,,,"2","V5R 0A2",,,"BC",,,,
"V1016988","Residential Attached","S","107 1935 W 1ST AVENUE","Kitsilano","1982","Apartment/Condo","31","Vancouver West","Vancouver","1/4/2014","JOSH","1","$1,388.00","7/4/2013","006-221-521","4","$362.18","10/17/2013","$415,000","$586.16","0.98","1","1","RM4","$424,800","105","708","$586.16","0.98","Apartment/Condo","1",,"604-562-6715","3% ON 1ST $100,000/1% ON BAL","KINGSTON GARDENS",,"1",,,,"1","V6J 1G7",,,"BC",,,,
"V1031519","Residential Detached","S","19088 117A AVENUE","Central Meadows","1990","House/Single Family","23","Pitt Meadows","Pitt Meadows","1/31/2014","TRACEY","2","$3,725.00","10/8/2013","013-920-022",,,"10/22/2013","$415,555","$223.18","1.00","2","3","SFD","$414,900","14","1,862","$223.18","1.00","House/Single Family","1",,"778-866-7653","3% ON 1ST 100K & 1.16% ON BALANCE",,,"0",,,,"4","V3Y 1Y5",,,"BC",,,,
"V1032870","Residential Attached","S","15 1111 EWEN AVENUE","Queensborough","2012","Townhouse","1","New Westminster","New Westminster","4/30/2014","MAUREEN & MICHAEL","2",,"10/16/2013","028-638-565","3","$148.65","10/17/2013","$415,900","$342.02","1.00","3","3","RM-2A","$415,900","1","1,216","$342.02","1.00","Townhouse","1",,"604-517-1688","2.5575% OF 1ST $100,000 & 1.1625% OF BAL","ENGLISH MEWS",,"0",,,,"2","V0V 0V0",,"DICLOSURE STATEMENT PROVIDED","BC",,,,
"V1031659","Residential Attached","S","406 2225 HOLDOM AVENUE","Central BN","2007","Apartment/Condo","6","Burnaby North","Burnaby","3/9/2014","CORY","2","$2,326.00","10/9/2013","027-307-492","30","$320.00","10/26/2013","$417,000","$383.62","0.99","2","2","RES","$419,900","17","1,087","$383.62","0.99","Apartment/Condo","1",,"604-839-3373","3.22% ON 1ST $100,000/1.15% ON BAL","LEGACY",,"1",,,,"1","V5B 0A1",,,"BC",,,,
"F1323483","Residential Detached","S","3017 267A STREET","Aldergrove Langley","1977","House/Single Family","36","Langley","Langley","2/9/2014","Dave West","1","$3,183.00","10/9/2013","001-973-231",,,"10/19/2013","$417,000","$305.94","0.97","2","3","SFD","$429,500","10","1,363","$305.94","0.97","House/Single Family","1",,"604-590-4888","S-3.22% 1ST 100K/1.15% BAL","Aldergrove","140","1","70.00",,,"6","V4W 3B8",,"at time of offer","BC",,,,
"F1323016","Residential Detached","S","34363 HYCREST PLACE","Central Abbotsford","1975","House/Single Family","38","Abbotsford","Abbotsford","12/1/2013","Robert Torrance","3","$3,538.00","10/1/2013","006-137-954",,,"10/24/2013","$417,000","$103.94","0.97","4","4","RS2","$429,900","23","4,012","$103.94","0.97","House/Single Family","1",,"604-556-9085","S-3.22% 1ST 100K/1.15% BAL",,"95","2","132.00",,,"6","V2S 5C4",,"OWNER HAVE NOT LIVED IN HOME","BC",,,,
