"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"V1030316","Residential Attached","S","305 2525 BLENHEIM STREET","Kitsilano","2005","Apartment/Condo","8","Vancouver West","Vancouver","12/31/2013","John Pybus","1","$1,469.00","10/1/2013","026-407-329","4","$271.73","10/13/2013","$400,000","$542.74","0.98","1","1","C-2C1","$406,800","12","737","$542.74","0.98","Apartment/Condo","1",,"604-307-3359","3.2% ON 1ST $100,000 / 1.16% ON BAL","THE MACK",,"1",,,,"1","V6K 4W6",,,"BC",,,,
"V1026627","Residential Attached","S","1105 6888 STATION HILL DRIVE","South Slope","1992","Apartment/Condo","21","Burnaby South","Burnaby","12/31/2013","BLAIR OR TOUCHBASE","2","$2,230.00","9/10/2013","017-425-506",,"$358.14","10/17/2013","$400,000","$373.48","0.95","2","2","CD","$420,000","37","1,071","$373.48","0.95","Apartment/Condo","1",,"604-408-9311","3.2% ON THE 1ST $100,000 AND 1.2% ON THE BALANCE","THE SAVOY CARLTON",,"0",,,,"1","V3N 4X5",,,"BC",,,,
"F1323844","Residential Detached","S","23685 OLD YALE ROAD","Campbell Valley","1981","House/Single Family","32","Langley","Langley","2/28/2014","Gary or Lana Shepherd","1","$2,249.00","10/8/2013","002-554-224",,,"10/15/2013","$400,000","$269.72","1.08","2","2","RI-1","$369,000","7","1,483","$269.72","1.08","House/Single Family","1",,"604-583-2000","S-3.22% 1ST 100K/1.15% BAL*",,"172.00","1","94.00",,,"8","V2Z 2K4",,"ELDERLY SELLER","BC",,,,
"V1031279","Residential Attached","S","1205 193 AQUARIUS MEWS","Yaletown","2000","Apartment/Condo","13","Vancouver West","Vancouver","12/31/2013","NORMAN CHAN","1","$1,601.00","10/8/2013","024-843-989","34","$259.59","10/9/2013","$400,000","$643.09","0.93","1","1","CD-1","$429,800","1","622","$643.09","0.93","Apartment/Condo","1",,"604-257-8888","3.255% 1ST 100K/1.1625% ON BAL",,,"0",,,,,"V6Z 2Z2",,,"BC",,,,
"F1322064","Residential Detached","S","11210 72 AVENUE","Scottsdale","1975","House/Single Family","38","N. Delta","Surrey","12/31/2013","Kathleen","2","$3,246.00","9/18/2013","005-257-808",,,"10/8/2013","$402,500","$167.71","0.90","3","3","RM1","$449,000","20","2,400","$167.71","0.90","House/Single Family","1",,"778-773-0146","S-3.22% 1ST 100K/1.15% BAL",,"143.7","2","94.00",,,"3","V4E 1Y5",,,"BC",,,,
"V1027318","Residential Attached","S","801 928 RICHARDS STREET","Yaletown","2000","Apartment/Condo","13","Vancouver West","Vancouver","3/31/2014","RENE PANTOJA","1","$1,247.00","9/13/2013","024-769-851","32","$256.92","10/12/2013","$402,500","$686.86","0.97","1","1","CD-1","$415,000","29","586","$686.86","0.97","Apartment/Condo","1",,"604-761-4047","3.255-100/1.1625","THE SAVOY",,"1",,,,"1","V6B 6P6",,,"BC",,,,
"V1000600","Residential Detached","S","20701 120B AVENUE","Northwest Maple Ridge","1988","House/Single Family","25","Maple Ridge","Maple Ridge","4/30/2014","Virginia-Touchbase Pref","3","$4,113.00","4/9/2013","005-664-128",,,"10/11/2013","$403,000","$199.70","0.95","3","5","SFD","$425,000","185","2,018","$199.70","0.90","House/Single Family","2",,"604-809-1881","3.255% ON THE 1ST $100K & 1.1625% ON BAL + $1000",,,"1","0.00",,,"8","V2X 9T5",,,"BC",,,,
"F1320609","Residential Attached","S","25 5957 152 STREET","Sullivan Station","2013","Townhouse","0","Surrey","Surrey","12/20/2013","PAR","2",,"8/30/2013","900-568-458","3","$132.31","10/13/2013","$403,662","$226.65","0.94","3","3","CD","$429,800","44","1,781","$226.65","0.94","Townhouse","1",,"604-575-5262","S-3% 1ST 100K/1% BAL","PANORAMA STATION",,"1",,,,"2","V3S 3K4",,"NEW","BC",,,,
"F1317155","Residential Attached","S","1 7938 209 STREET","Willoughby Heights","2011","Townhouse","2","Langley","Langley","12/31/2013","Shawn Hlookoff","3","$2,969.00","7/16/2013","028-614-500","2","$258.28","10/12/2013","$404,900","$258.56","1.00","3","4","CD 65","$404,900","88","1,566","$258.56","1.00","Townhouse","1",,"604-581-8400","S-3.22% 1ST 100K/1.15% BAL+BONUS*","Red Maple Park",,"1",,,,"2","V2Y 0K1",,,"BC",,,,
"V996540","Residential Detached","S","40249 GOVERNMENT ROAD","Garibaldi Estates","1950","House/Single Family","63","Squamish","Squamish","11/15/2013","MARIANNE WILSON","2","$2,597.00","3/18/2013","009-122-974",,,"10/12/2013","$405,000","$333.06","0.98","2","3","RS2","$415,000","208","1,216","$333.06","1.02","House/Single Family","1",,"604-892-7515","3.125% ON THE 1ST $100K & 1.125% ON THE BAL",,"200","0","75.00",,,"6","V0N 1T0",,,"BC",,,,
"V1024258","Residential Attached","S","204 6152 KATHLEEN AVENUE","Metrotown","1988","Apartment/Condo","25","Burnaby South","Burnaby","10/31/2013","HARRY","2","$2,317.00","8/27/2013","011-134-691",,"$332.22","10/10/2013","$405,000","$344.97","0.97","2","2","CDRM5","$418,000","44","1,174","$344.97","0.97","Apartment/Condo","1",,"604-377-9827","3.255% 1ST $100,000/1.1625% ON BAL","THE EMBASSY",,"0",,,,"1","V5H 4K8",,,"BC",,,,
"V1023811","Residential Attached","S","103 7159 STRIDE AVENUE","Edmonds BE","2013","Townhouse","0","Burnaby East","Burnaby","1/20/2014","VIK SHARMA","2",,"8/22/2013","029-097-746","2","$186.00","10/14/2013","$405,000","$441.18","0.99","2","2","TH","$410,000","53","918","$441.18","0.99","Townhouse","1",,"604-356-4449","5% 1ST 100K/1% ON BAL","TOWNHOUSE",,"1",,,,,"V3N 1T8",,,"BC",,,,
"V998352","Residential Attached","S","9 1200 EDGEWATER DRIVE","Northyards","2004","Townhouse","9","Squamish","Squamish","9/30/2013","SHAWN WENTWORTH","1","$2,482.00","3/27/2013","026-343-771",,"$175.22","10/8/2013","$405,000","$241.79","0.97","2","3","RM-2","$418,800","195","1,675","$241.79","0.97","Townhouse","1",,"604-815-3388","3% FIRST $100000 AND 1.1375% BALANCE","EDGEWATER",,"0",,,,"4","V8B 0E7",,,"BC",,,,
"V1030423","Residential Attached","S","1608 833 HOMER STREET","Downtown VW","2010","Apartment/Condo","3","Vancouver West","Vancouver","1/31/2014","CARMAN","1","$1,469.00","10/1/2013","028-229-193",,"$205.40","10/9/2013","$405,000","$759.85","0.99","1","1","DDC","$408,500","8","533","$759.85","0.99","Apartment/Condo","1",,"604-644-0922","3.22% ON 1ST 100K/1.15% ON BAL",,,"0",,,,"1","V6B 0H4",,"SELLER NEVER LIVED IN","BC",,,,
"F1320272","Residential Detached","S","32870 ARBUTUS AVENUE","Mission BC","2003","House/Single Family","10","Mission","Mission","11/26/2013","Sheri Warzel","3","$5,398.00","8/26/2013","025-564-692",,,"10/10/2013","$405,000","$121.33","0.99","4","6","RES","$409,900","45","3,338","$121.33","0.90","House/Single Family","2",,"604-530-0231","S-3.5% 1ST 100K/1.25% BAL",,"115","1","70.00",,,"5","V2V 2R8",,"COURT ORDERED SALE","BC",,,,
"V1029091","Residential Attached","S","306 2511 QUEBEC STREET","Mount Pleasant VE","2011","Apartment/Condo","2","Vancouver East","Vancouver","3/31/2014","CALL OR TEXT CHRIS","1","$1,415.00","9/24/2013","028-609-506","4","$283.78","10/8/2013","$405,000","$589.52","0.98","1","1","CA-3","$415,000","14","687","$589.52","0.98","Apartment/Condo","1",,"778-668-2550","3.225% ON THE FIRST $100,000 / 1.1625% ON THE BAL","ON QUE",,"0",,,,"1","V5T 0B6",,,"BC",,,,
"V1025737","Residential Detached","S","12120 DOVER STREET","West Central","1975","House/Single Family","38","Maple Ridge","Maple Ridge","12/31/2013","Josh Bath","1","$3,395.00","9/3/2013","006-123-848",,,"10/10/2013","$405,000","$329.80","0.98","2","3","RS-1","$414,700","37","1,228","$329.80","0.95","House/Single Family","1",,"604-468-0010","3.255% ON THE FIRST $100,000/1.1625% ON THE BAL",,"132.00","1","60.00",,,"6","V2X 7X8",,,"BC",,,,
"V1029800","Residential Detached","S","22882 122ND AVENUE","East Central","1973","House/Single Family","40","Maple Ridge","Maple Ridge","2/23/2014","IRINA","2","$3,543.00","9/30/2013","006-276-571",,,"10/13/2013","$405,000","$174.27","0.97","2","4","RS1","$419,900","13","2,324","$174.27","0.97","House/Single Family","1",,"604-209-7048","3.255% ON 1ST $100,000 & 2.5% ON THE BALANCE",,"116","2","62.00",,,"3","V2X 3Y4",,,"BC",,,,
"V1024844","Residential Attached","S","605 888 HOMER STREET","Downtown VW","2011","Apartment/Condo","2","Vancouver West","Vancouver","12/16/2013","Dave Haboosheh","1","$1,575.00","9/3/2013","028-687-906",,"$230.56","10/9/2013","$406,500","$649.36","0.99","1","1","DD","$409,900","36","626","$649.36","0.99","Apartment/Condo","1",,"604-328-3008","3.22% ON 1ST $100,000/1.15% ON BAL","Beasley",,"0",,,,"1","V6B 2W5",,,"BC",,,,
"F1312712","Residential Attached","S","106 16455 64TH AVENUE","Cloverdale BC","2010","Apartment/Condo","3","Cloverdale","Surrey","11/23/2013","Derrick Brown","2","$2,070.00","5/23/2013","028-118-031",,"$412.65","10/14/2013","$407,000","$294.71","0.98","2","2","STRATA","$414,999","144","1,381","$294.71","0.95","Apartment/Condo","1",,"604-722-7427","S-3.22% 1ST 100K/1.15% BAL","ST. ANDREWS AT NORTHVIEW",,"1",,,,"2","V3S 6V7",,,"BC",,,,
"V1020147","Residential Attached","S","801 9222 UNIVERSITY CRESCENT","Simon Fraser Univer.","2009","Apartment/Condo","4","Burnaby North","Burnaby","3/31/2014","JT. WANG","2","$2,714.00","7/29/2013","027-807-070",,"$298.73","10/11/2013","$408,000","$393.06","0.91","2","2","STRATA","$448,000","74","1,038","$393.06","0.85","Apartment/Condo","1",,"604-720-5626","3.22% OF 1ST $100,000 / 1.15% ON BAL",,,"1",,,,"1","V5A 0A6",,,"BC",,,,
"V1029760","Residential Attached","S","219 350 E 2ND AVENUE","Mount Pleasant VE","1995","Apartment/Condo","18","Vancouver East","Vancouver","12/2/2013","TEXT MESSAGE","1","$1,279.00","9/30/2013","023-118-610","5","$197.64","10/13/2013","$408,000","$525.10","0.98","1","1","IC-3","$414,900","13","777","$525.10","0.98","Apartment/Condo","1",,"604-729-0708","3.2% ON 1ST 100K / 1.1% ON BAL","Main Space",,"0",,,,"1","V5T 4R8",,,"BC",,,,
"F1320058","Residential Detached","S","33276 BEST AVENUE","Mission BC","2005","House/Single Family","8","Mission","Mission","2/24/2014","Touchbase Tim","3","$3,718.00","8/23/2013","004-289-625",,,"10/8/2013","$408,000","$125.93","0.97","3","4","R558","$418,800","46","3,240","$125.93","0.95","House/Single Family","1",,"604-820-8000","S-3.22% 1ST 100K/1.15% BAL","Near Cade, S. side","115","1","85.00",,,"6","V2V 5R9",,,"BC",,,,
"V1018648","Residential Attached","S","4 50 PANORAMA PLACE","Heritage Woods PM","2002","Townhouse","11","Port Moody","Port Moody","12/15/2013","LORNA WHALEN","2","$2,507.00","7/18/2013","025-403-729",,"$171.00","10/7/2013","$409,000","$323.58","0.99","2","3","RM7","$415,000","81","1,264","$323.58","0.96","Townhouse","1",,"604-789-3088","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE",,,"0",,,,,"V3H 5H5",,,"BC",,,,
"V988512","Residential Detached","S","22 3871 W RIVER ROAD","Westham Island","2007","House/Single Family","6","Ladner","Ladner","10/31/2013","GREG","2","$1,837.00","2/1/2013","800-073-566",,,"10/17/2013","$409,000","$228.62","0.98","2","2","RES","$419,000","258","1,789","$228.62","0.98","House/Single Family","1",,"604-728-7405","3% ON 1ST 100K/1% ON BAL","LADNER REACH","0","1","0.00",,,"2","V4K 3N2",,,"BC",,,,
"H1302911","Residential Detached","S","4625 HOOD ROAD","Chilliwack River Valley","1982","House with Acreage","31","Sardis","Sardis","12/31/2013","LAURA NISBET","3","$2,436.00","7/18/2013","006-592-074",,,"10/16/2013","$409,500","$154.18","0.98","3","5","RS1","$420,000","90","2,656","$154.18","0.91","House with Acreage","1",,"604-795-2955","3.25% 1ST 100K/1.16% BAL L1/2BF",,"209/1.06 AC","2","50.00",,,"7","V2R 4M9",,,"BC",,,,
"V1015098","Residential Attached","S","218 4338 MAIN STREET","Whistler Village","1996","Apartment/Condo","17","Whistler","Whistler","10/31/2013","Sally Warner","2","$2,700.00","6/26/2013","023-416-793",,"$630.00","10/8/2013","$410,000","$483.49","0.99","2","2","CR2","$415,000","104","848","$483.49","0.99","Apartment/Condo","1",,"604-932-2300","3% - 1.5%","Tundall Stone Lodge",,"1",,,,"1","V0N 1B4",,,"BC",,,,
"N230124","Residential Detached","S","10607 105TH STREET","Fort St. John - City NW","1978","House/Single Family","35","Fort St. John (Zone 60)","Fort St. John","11/7/2013","TAMMY/KATHY","2","$3,272.00","8/8/2013","007-632-801",,,"10/9/2013","$410,000","$171.69","0.96","2","3","R-1","$429,000","62","2,388","$171.69","0.96","House/Single Family","0",,"250-785-5520","2.5% ON THE 1ST $100,000 AND 1.25% ON THE BALANCE",,"131.50","1","71.05",,,,"V1J 5C5",,,"BC",,,,
"V1015346","Residential Attached","S","1206 400 CAPILANO ROAD","Port Moody Centre","2009","Apartment/Condo","4","Port Moody","Port Moody","12/31/2013","KARIS (KIWOOK)","2","$2,339.00","6/27/2013","027-745-155",,"$314.11","10/12/2013","$410,000","$383.18","0.94","2","2","APT","$438,000","107","1,070","$383.18","0.88","Apartment/Condo","1",,"604-306-0870","3.22% 1ST $100,000/1.15% BALANCE","ARIA 2",,"1",,,,"1","V3H 0E1",,,"BC",,,,
"V1031783","Residential Attached","S","42 11751 KING ROAD","Ironwood","1974","Townhouse","39","Richmond","Richmond","2/10/2014","AUSTIN KAY","1","$1,458.00","10/10/2013","001-097-229","2","$250.00","10/15/2013","$410,000","$294.75","0.99","2","3","MF","$412,800","5","1,391","$294.75","0.99","Townhouse","1",,"604-273-2828","3.255% ON 1ST $100,000 & 1.1625% ON BAL","KINGSWOOD DOWNES",,"1",,,,"2","V7A 3B5",,,"BC",,,,
"F1315552","Residential Detached","S","2340 MOUNTAIN DRIVE","Abbotsford East","1996","House/Single Family","17","Abbotsford","Abbotsford","12/27/2013","Carlo Melo","3","$4,693.00","6/21/2013","003-152-812",,,"10/16/2013","$410,000","$94.64","0.82","4","5","RS2","$499,000","117","4,332","$94.64","0.82","House/Single Family","1",,"604-254-6356","S-3% 1ST 100K/1% BAL",,"140","3","67.50",,,"4","V3G 1E7",,,"BC",,,,
"V1025619","Residential Attached","S","201 181 W 1ST AVENUE","False Creek","2010","Apartment/Condo","3","Vancouver West","Vancouver","12/2/2013","MAUREEN","1","$1,517.00","9/2/2013","028-217-161",,"$322.05","10/13/2013","$410,000","$611.94","0.96","1","1","APT","$428,800","41","670","$611.94","0.91","Apartment/Condo","1",,"604-329-2722","3.255% ON 1ST $100,000/1.1% ON BAL",,,"0",,,,"1","V5Y 0E3",,,"BC",,,,
"F1315760","Residential Detached","S","36135 MARSHALL ROAD","Abbotsford East","1998","House/Single Family","15","Abbotsford","Abbotsford","12/28/2013","Lee-ann","3","$3,606.00","6/28/2013","023-075-627",,,"10/17/2013","$411,000","$160.30","0.99","3","6","RS2","$415,000","111","2,564","$160.30","0.92","House/Single Family","2",,"604-832-6111","S-3.22% 1ST 100K/1.15% BAL","Lower Sumas~Whatcom","120","1","60.00",,,"6","V3G 2W9",,"Upon Offer","BC",,,,
"F1318279","Residential Detached","S","2167 MARTENS STREET","Poplar","1974","House/Single Family","39","Abbotsford","Abbotsford","10/27/2013","Susan/Andrew","3","$3,387.00","7/29/2013","027-331-547",,,"10/17/2013","$411,013","$114.17","1.21","4","5","RS3","$339,900","80","3,600","$114.17","1.21","House/Single Family","1",,"604-859-2341","S-2.5% 1ST 100K/1% BAL",,"115","1","79.00",,,"10","V2T 6M7",,"Owner Doesn't Live There","BC",,,,
"F1323278","Residential Detached","S","10125 145TH STREET","Guildford","1958","House/Single Family","55","North Surrey","Surrey","1/31/2014","Terry Plottel","2","$2,316.00","10/4/2013","010-297-391",,,"10/13/2013","$412,000","$289.12","0.99","2","3","SFD","$418,000","9","1,425","$289.12","0.99","House/Single Family","1",,"604-889-0265","S-3.22% 1ST 100K/1.15% BAL",,"103","2","70.00",,,,"V3R 3R5",,"UPON ACCEPTED OFFER","BC",,,,
"F1323652","Residential Detached","S","2912 SOUTHERN CRESCENT","Abbotsford West","1991","House/Single Family","22","Abbotsford","Abbotsford","4/30/2014","RICK EDEN","2","$3,299.00","10/10/2013","016-357-205",,,"10/11/2013","$412,000","$171.24","1.01","2","3","RES","$409,500","1","2,406","$171.24","1.01","House/Single Family","1",,"604-855-0800","S-3.22% 1ST 100K/1.15% BAL","ELLWOOD PROPERTIES","98","1","59.00",,,"5","V2T 5H6",,,"BC",,,,
"V1028300","Residential Attached","S","406 4182 DAWSON STREET","Brentwood Park","2007","Apartment/Condo","6","Burnaby North","Burnaby","3/19/2014","KELVIN","2","$2,179.00","9/19/2013","026-975-742",,"$328.79","10/13/2013","$412,500","$467.16","0.97","2","2","CONDO","$424,900","24","883","$467.16","0.97","Apartment/Condo","1",,"604-999-6530","3.225% ON 1ST 100K & 1.1625% ON BALANCE","TANDEM",,"1",,,,"1","V5C 0A2",,,"BC",,,,
"F1312794","Residential Attached","S","12 6588 195A STREET","Cloverdale BC","2013","Townhouse","0","Cloverdale","Surrey","11/30/2013",,"3","$0.00","5/23/2013","900-567-350",,"$175.00","10/14/2013","$412,713","$216.19","0.95","4","4","RF-9C","$434,900","144","1,909","$216.19","0.95","Townhouse","1",,"604-355-0166","S-3.22% 1ST 100K/1.15% BAL*","Zen Town Homes",,"1",,,,,"V4N 6B5",,"NEW CONSTRUCTION","BC",,,,
"F1320882","Residential Detached","S","2363 WAKEFIELD COURT","Willoughby Heights","1982","House/Single Family","31","Langley","Langley","12/5/2013","Yvonne","1","$3,400.00","9/5/2013","002-827-701",,,"10/12/2013","$413,000","$258.77","0.98","2","4","RES.","$419,900","37","1,596","$258.77","0.96","House/Single Family","1",,"604-619-4465","S-3.22% 1ST 100K/1.15% BAL","Langley Meadows","116","1","22.00",,,"3","V2Y 1E4",,,"BC",,,,
"V1006351","Residential Attached","S","121 3333 DEWDNEY TRUNK ROAD","Port Moody Centre","2011","Townhouse","2","Port Moody","Port Moody","11/30/2013","TREVOR STREET","2","$2,414.00","5/8/2013","028-550-757",,"$143.20","10/16/2013","$414,000","$316.27","1.00","3","3","E7","$414,900","161","1,309","$316.27","0.91","Townhouse","1",,"604-468-0010","3.255% ON 1ST $100000 + 1.1625% ON BALANCE",,,"1",,,,"2","V3H 2E4",,"DEVELOPERS DISCLOSURE","BC",,,,
"V1007572","Residential Attached","S","809 1008 CAMBIE STREET","Yaletown","1997","Apartment/Condo","16","Vancouver West","Vancouver","9/30/2013","SHERMAN","1","$1,581.00","5/13/2013","023-934-131","33","$337.00","10/9/2013","$414,500","$570.94","1.00","1","1","CD-1","$415,000","149","726","$570.94","0.98","Apartment/Condo","1",,"604-961-2792","3.225% ON 1ST $100,000/1.1625% ON BAL",,,"0",,,,"1","V6B 6J7",,"CURRENTLY RENTED","BC",,,,
"V1016043","Residential Attached","S","306 2225 HOLDOM AVENUE","Central BN","2008","Townhouse","5","Burnaby North","Burnaby","1/2/2014","Andrew","1","$2,398.00","7/2/2013","027-307-379",,"$329.23","10/13/2013","$415,000","$362.13","0.97","1","2","APT","$429,000","103","1,146","$362.13","0.92","Townhouse","1",,"604-339-2381","3.255% 1ST $100,000 & 1.1625% ON BALANCE","LEGACY",,"1",,,,"1","V5B 0A1",,"SELLER NEVER LIVED THERE","BC",,,,
"V1025745","Residential Attached","S","PH6 6198 ASH STREET","Oakridge VW","2001","Apartment/Condo","12","Vancouver West","Vancouver","3/4/2014","Tony Chen","1","$1,584.00","9/4/2013","025-163-914",,"$246.92","10/14/2013","$415,000","$604.96","0.95","1","1","CD-1","$438,000","40","686","$604.96","0.94","Apartment/Condo","1",,"778-868-9911","3.255% ON 1ST $100,000/ 1.1625% ON BAL",,,"1",,,,"2","V5Z 3G9",,,"BC",,,,
"V1016988","Residential Attached","S","107 1935 W 1ST AVENUE","Kitsilano","1982","Apartment/Condo","31","Vancouver West","Vancouver","1/4/2014","JOSH","1","$1,388.00","7/4/2013","006-221-521","4","$362.18","10/17/2013","$415,000","$586.16","0.98","1","1","RM4","$424,800","105","708","$586.16","0.98","Apartment/Condo","1",,"604-562-6715","3% ON 1ST $100,000/1% ON BAL","KINGSTON GARDENS",,"1",,,,"1","V6J 1G7",,,"BC",,,,
"V1023823","Residential Detached","S","12005 234TH STREET","East Central","1985","House/Single Family","28","Maple Ridge","Maple Ridge","12/31/2013","DEBBIE","2","$3,543.00","8/22/2013","001-098-535",,,"10/13/2013","$415,000","$231.58","0.97","3","3","RS1B","$429,900","52","1,792","$231.58","0.94","House/Single Family","1",,"604-312-3705","3.255% ON 1ST $100,000/1.1625% ON BAL",,,"1","49.00",,,"4","V2X 9K7",,,"BC",,,,
"V1032870","Residential Attached","S","15 1111 EWEN AVENUE","Queensborough","2012","Townhouse","1","New Westminster","New Westminster","4/30/2014","MAUREEN & MICHAEL","2",,"10/16/2013","028-638-565","3","$148.65","10/17/2013","$415,900","$342.02","1.00","3","3","RM-2A","$415,900","1","1,216","$342.02","1.00","Townhouse","1",,"604-517-1688","2.5575% OF 1ST $100,000 & 1.1625% OF BAL","ENGLISH MEWS",,"0",,,,"2","V0V 0V0",,"DICLOSURE STATEMENT PROVIDED","BC",,,,
"F1323460","Residential Detached","S","14864 BLACKBIRD CRESCENT","Bolivar Heights","1958","House/Single Family","55","North Surrey","Surrey","1/30/2014","Sandra","1","$2,387.00","10/8/2013","010-383-239",,,"10/11/2013","$417,000","$333.60","0.99","1","3","RF","$419,500","3","1,250","$333.60","0.99","House/Single Family","1",,"604-312-0733","S-3.22% 1ST 100K/1.15% BAL+BONUS*",,"130x82x142","1","65.00",,,"6","V3R 4W6",,,"BC",,,,
"F1321856","Residential Attached","S","49 10489 DELSOM CRESCENT","Nordel","2011","Townhouse","2","N. Delta","Delta","12/31/2013","TOUCHBASE","2","$2,410.00","9/12/2013","028-666-640","3","$162.56","10/9/2013","$417,000","$310.04","0.96","3","3","CD3483","$434,000","27","1,345","$310.04","0.96","Townhouse","1",,,"S-3.22% 1ST 100K/1.16% BAL",,,"0",,,,"3","V4C 0B9",,,"BC",,,,
"V1006366","Residential Attached","S","203 1750 MAPLE STREET","Kitsilano","1976","Apartment/Condo","37","Vancouver West","Vancouver","11/30/2013","LUISE DIPIETRANTONIO","1","$1,395.00","5/6/2013","003-652-165",,"$286.04","10/17/2013","$417,000","$579.17","0.97","1","1","RM-4","$429,000","164","720","$579.17","0.96","Apartment/Condo","1",,"778-883-7857","3%-1ST $100K/1% BAL","MAPLE WOOD PLACE",,"0",,,,"1","V6J 3S6",,,"BC",,,,
"V1030096","Residential Attached","S","1146 CLERIHUE ROAD","Citadel PQ","1997","Townhouse","16","Port Coquitlam","Port Coquitlam","1/23/2014","FRANCIS/HAWTHORNE TEAM","3","$2,400.00","9/30/2013","023-827-386",,"$321.63","10/10/2013","$418,500","$216.84","0.99","3","3","RTH3","$424,900","10","1,930","$216.84","0.99","Townhouse","1",,"604-936-7653","3.255% 1ST $100,000/1.1625% BAL","THE SUMMIT",,"1",,,,"4","V3C 6H2",,,"BC",,,,
"V1006741","Residential Attached","S","931 OLD LILLOOET ROAD","Lynnmour","1971","Townhouse","42","North Vancouver","North Vancouver","11/30/2013","SHAKUN","1","$1,903.00","5/8/2013","002-858-100",,"$274.24","10/14/2013","$419,000","$262.04","0.98","2","2","RM3","$426,000","159","1,599","$262.04","0.93","Townhouse","1",,"604-725-9179","3.22% 1ST $100,000/1.15% BALANCE","LYNNMOUR VILLAGE",,"0",,,,"1","V7J 2H7",,,"BC",,,,
"F1321094","Residential Detached","S","33600 4TH AVENUE","Mission BC","2000","House/Single Family","13","Mission","Mission","12/5/2013","Martin Engh","3","$4,036.00","9/5/2013","024-558-940",,,"10/15/2013","$419,000","$132.81","0.99","4","4","RES","$424,900","40","3,155","$132.81","0.94","House/Single Family","2",,"604-826-2699","S-3.22% 1ST 100K/1.15% BAL",,,"1","58.00",,,"4","V2V 7C6",,,"BC",,,,
"V1030075","Residential Attached","S","1 1005 LYNN VALLEY ROAD","Lynn Valley","2001","Townhouse","12","North Vancouver","North Vancouver","4/1/2014","Colin","1","$2,941.00","10/1/2013","025-025-660",,"$352.00","10/9/2013","$421,000","$447.87","0.99","2","2","MF","$424,900","8","940","$447.87","0.99","Townhouse","1",,"604-984-9711","3.22% ON THE FIRST $100,000 1.15% ON THE BALANCE","River Rock",,"1",,,,"1","V7J 1Z6",,,"BC",,,,
"F1317117","Residential Detached","S","34615 5TH AVENUE","Poplar","2007","House/Single Family","6","Abbotsford","Abbotsford","12/31/2013","Richard or Touchbase","2","$3,461.00","7/17/2013","025-996-282",,,"10/8/2013","$421,000","$158.33","0.94","3","4","RS5","$449,900","83","2,659","$158.33","0.92","House/Single Family","1",,"604-309-2588","S-3.22% 1ST 100K/1.15% BAL",,"125","1","39.00",,,"6","V2S 8E4",,"Owner does not live in.","BC",,,,
"V1030578","Residential Attached","S","TH21 2345 MADISON AVENUE","Brentwood Park","2007","Townhouse","6","Burnaby North","Burnaby","2/1/2014","TEAM CHOWKAI","2","$2,339.00","10/1/2013","026-972-018","31","$301.76","10/16/2013","$421,500","$489.55","0.98","2","2","RES","$429,900","15","861","$489.55","0.98","Townhouse","1",,"604-346-7200","3.255% ON 1ST $100,000/1.15% ON BAL","OMA",,"1",,,,"1","V5C 0B4",,,"BC",,,,
"V1015316","Residential Attached","S","102 1418 CARTIER AVENUE","Maillardville","2012","Townhouse","1","Coquitlam","Coquitlam","12/20/2013","TEAM PHIL HAIG","3","$2,828.00","6/25/2013","028-820-789",,"$133.40","10/12/2013","$422,000","$316.10","0.96","4","3","RM-2","$438,000","109","1,335","$316.10","0.96","Townhouse","1",,"604-351-1515","2.5575% 1ST $100,000/1.1625% BAL PLUS $2,000 BONUS","CARTIER PLACE",,"1",,,,"1","V3K 0C1",,,"BC",,,,
"V1027342","Residential Attached","S","3903 PENDER STREET","Willingdon Heights","1986","Townhouse","27","Burnaby North","Burnaby","12/31/2013","EDWARD CHIU","2","$2,328.00","9/12/2013","004-348-648",,"$236.11","10/7/2013","$422,000","$333.33","0.94","2","2","MF","$449,000","25","1,266","$333.33","0.94","Townhouse","0",,"604-240-1318","3.255% ON 1ST $100,000/1.1625% ON BAL",,,"1",,,,,"V5C 2L7",,,"BC",,,,
"F1323062","Residential Detached","S","2994 GLENALMOND PLACE","Abbotsford East","1986","House/Single Family","27","Abbotsford","Abbotsford","3/28/2014","Jeff Greenhalgh","3","$3,356.00","10/3/2013","005-332-311",,,"10/13/2013","$422,000","$173.16","0.98","3","4","RS3","$429,900","10","2,437","$173.16","0.98","House/Single Family","1",,"604-855-6450","S-3.22% 1ST 100K/1.15% BAL","McMillan","108","2","54.00",,,"5","V2S 7G6",,,"BC",,,,
