"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"H1304107","Residential Detached","S","46068 DOWNES AVENUE","Sardis West Vedder Rd","1990","House/Single Family","23","Sardis","Sardis","4/30/2014","HENRY/JENNIFER","2","$3,068.00","10/28/2013","014-920-336",,,"11/9/2013","$395,000","$244.73","0.99","2","3","R1A","$399,500","12","1,614","$244.73","0.99","House/Single Family","1",,"604-858-7179","3% 1ST 100K/1.25% BAL L 1/2 BF**",,"121","2","78.00",,,"7","V2R 2Y9",,,"BC",,,,
"H1303170","Residential Detached","S","46648 SYLVAN DRIVE","Promontory","1993","House/Single Family","20","Sardis","Sardis","2/12/2014","JUDY","3","$3,064.00","8/12/2013","018-328-679",,,"11/10/2013","$395,000","$113.15","0.98","4","4","R1A","$405,000","90","3,491","$113.15","0.91","House/Single Family","1",,"604-858-7179","3% 1ST 100K/1.25% BAL L 1/2 BF",,"98","1","77.00",,,"4","V2R 3W5",,"UPON ACCEPTED OFFER","BC",,,,
"N231267","Residential Detached","S","10019 111TH AVENUE","Fort St. John - City NE","1976","House/Single Family","37","Fort St. John (Zone 60)","Fort St. John","12/27/2013","TAMMY/KATHY","2","$2,943.00","9/28/2013","004-784-804",,,"11/13/2013","$395,000","$224.18","0.98","2","4","R-2","$404,000","46","1,762","$224.18","0.98","House/Single Family","1",,"250-785-5520","3% ON 1ST $100,000/1.5% ON BALANCE",,"150","1","58.00",,,,"V1J 4S6",,,"BC",,,,
"V1034654","Residential Attached","S","7380 CORONADO DRIVE","Montecito","1973","Townhouse","40","Burnaby North","Burnaby","1/30/2014","ANGELA","1","$2,252.00","11/1/2013","001-106-651","3","$387.19","11/6/2013","$395,000","$217.75","1.02","3","3","T/H","$389,000","5","1,814","$217.75","1.02","Townhouse","1",,"604-783-3386","3% ON 1ST $100,000/1% ON THE BAL","CORONADO DRIVE",,"1",,,,"1","V5A 1R1",,,"BC",,,,
"V1027094","Residential Attached","S","709 251 E 7TH AVENUE","Mount Pleasant VE","2012","Apartment/Condo","1","Vancouver East","Vancouver","12/13/2013","Text Glenn","1","$1,589.00","9/12/2013","028-757-408","9","$290.00","11/4/2013","$395,000","$608.63","0.99","1","1","IC-3","$399,000","53","649","$608.63","0.95","Apartment/Condo","1",,"604-782-7545","3.25% ON FIRST $100,000 AND 1.1625% ON BALANCE","DISTRICT",,"0",,,,"1","V5T 0B9",,,"BC",,,,
"F1325556","Residential Attached","S","527 2580 LANGDON STREET","Abbotsford West","2008","Townhouse","5","Abbotsford","Abbotsford","5/31/2014","Bob Toews OR TOUCHBASE","2","$3,196.00","11/8/2013","027-351-050",,"$250.00","11/12/2013","$395,000","$208.33","0.99","3","3","RM60","$399,900","4","1,896","$208.33","0.99","Townhouse","1",,"604-859-2341","S-3.22% 1ST 100K/1.15% BAL","THE BROWNSTONES",,"1",,,,"3","V2T 0A9",,,"BC",,,,
"F1325115","Residential Detached","S","14998 BLUEBIRD CRESCENT","Bolivar Heights","1959","House/Single Family","54","North Surrey","Surrey","3/30/2014","JODI STEEVES-PREC","1","$2,211.00","11/1/2013","010-571-345",,,"11/5/2013","$396,000","$352.00","0.99","1","3","RES","$399,900","4","1,125","$352.00","0.99","House/Single Family","1",,"604-833-5634","S-4.22% 1ST 100K/1.15% BAL",,"120","1","60.00",,,"4","V3R 4T9",,,"BC",,,,
"V1025992","Residential Detached","S","1743 CHIEFVIEW ROAD","Brackendale","9999","House/Single Family","999","Squamish","Squamish","3/15/2014","JENNIFER","2","$2,425.00","9/4/2013","009-416-889",,,"11/3/2013","$397,000","$220.80","0.97","3","5","RS1","$409,000","60","1,798","$220.80","0.95","House/Single Family","1",,"604-723-3525","3.185% $100,000/1.1375% BAL",,"52","1","100.00",,,"3","V0N 3G0",,,"BC",,,,
"V1027927","Residential Attached","S","1505 161 W GEORGIA STREET","Downtown VW","2012","Apartment/Condo","1","Vancouver West","Vancouver","11/30/2013","Touchbase/Text","1","$1,521.00","9/17/2013","028-798-881",,"$278.00","11/5/2013","$398,000","$655.68","0.97","1","1","STRATA","$409,800","49","607","$655.68","0.95","Apartment/Condo","1",,"778-869-0883","3.25% ON THE 1ST $100,000 AND 1.16% ON THE BALANCE",,,"0",,,,,"V6B 0K9",,,"BC",,,,
"F1318510","Residential Detached","S","5718 173 STREET","Cloverdale BC","9999","House/Single Family","999","Cloverdale","Surrey","1/31/2014","HAM OR SADHANA","1","$2,287.00","8/2/2013","007-493-444",,,"11/7/2013","$398,000","$335.58","0.98","1","3","SFD","$405,000","97","1,186","$335.58","0.98","House/Single Family","1",,"604-551-7500","S-$5,000",,"120","0","63.40",,,"6","V3S 4A2",,"SELLER NEVER LIVED THERE","BC",,,,
"V1030618","Residential Attached","S","307 1055 RICHARDS STREET","Downtown VW","2009","Apartment/Condo","4","Vancouver West","Vancouver","4/2/2014","FRANCIS PICHE","1","$1,493.00","10/2/2013","027-874-192","18","$229.45","11/8/2013","$398,250","$708.63","0.96","1","1","DD","$414,800","37","562","$708.63","0.96","Apartment/Condo","1",,"778-558-9948","3.255% ON 1ST $100,000/1.1625% ON BALANCE",,,"0",,,,"1","V6B 0C2",,"SELLER HAS NOT LIVED IN THE UNIT","BC",,,,
"F1323038","Residential Attached","S","63 2469 164TH STREET","Grandview Surrey","2013","Townhouse","0","South Surrey White Rock","Surrey","4/1/2014","Cynthia Ogilvie","3","$2,200.00","10/1/2013","029-178-576","3","$187.00","11/13/2013","$398,337","$254.69","0.94","3","4","CD","$421,900","43","1,564","$254.69","0.94","Townhouse","1",,"604-323-6141","S-3.22% 1ST 100K/1.1625% BAL",,,"0",,,,"2","V3S 3T4",,,"BC",,,,
"F1324902","Residential Detached","S","7805 HORNE STREET","Mission BC","1975","House/Single Family","38","Mission","Mission","1/29/2014","Dick Armstrong","3","$3,696.00","10/29/2013","019-011-351",,,"11/12/2013","$399,000","$147.78","0.97","3","4","RES","$409,900","14","2,700","$147.78","0.97","House/Single Family","1",,"604-798-8734","S-$500",,"66","2","98.00",,,,"V2V 3Z2",,"OWNER NEVER LIVED THERE","BC",,,,
"V1021328","Residential Attached","S","1212 161 W GEORGIA STREET","Downtown VW","2012","Apartment/Condo","1","Vancouver West","Vancouver","2/28/2014","Andy Yuen","1","$1,567.00","8/7/2013","028-798-805",,"$282.98","11/12/2013","$399,000","$663.89","0.98","1","1","CD-1","$409,000","97","601","$663.89","0.95","Apartment/Condo","1",,"778-968-8356","3.25% ON 1ST $100K/1.125% ON BAL PLUS $3,000 BONUS",,,"0",,,,,"V6B 0K9",,,"BC",,,,
"F1323057","Residential Detached","S","32909 EGGLESTONE AVENUE","Mission BC","2004","House/Single Family","9","Mission","Mission","1/31/2014","DAVID CORRIE","3","$4,007.00","10/1/2013","025-968-572",,,"11/13/2013","$399,250","$150.09","0.97","3","4","RES","$409,750","43","2,660","$150.09","0.96","House/Single Family","1",,"604-897-1454","S-3.22% 1ST 100K/1.15% BAL","Cedar Valley","99.80","2","55.00",,,"6","V2V 7P9",,,"BC",,,,
"F1325225","Residential Attached","S","307 14885 60TH AVENUE","Sullivan Station","2013","Apartment/Condo","0","Surrey","Surrey","11/3/2014","ASHLEY KUBOSSEK","2","$1.00","11/3/2013","900-569-213","3","$388.37","11/3/2013","$399,904","$252.31","0.95","2","3","MF","$419,900","0","1,585","$252.31","0.95","Apartment/Condo","1",,"604-671-8459","S-2.55% 1ST 100K/1.15% BAL","LUMINA",,"1",,,,"2","V3S 1R8",,"DEVELOPERS DISCLOSURE","BC",,,,
"V1035269","Residential Attached","S","806 1155 HOMER STREET","Yaletown","1995","Apartment/Condo","18","Vancouver West","Vancouver","1/31/2014","Andrew Hasman","1","$1,409.00","11/7/2013","018-510-671",,"$307.48","11/11/2013","$400,000","$554.02","1.00","1","1","DD","$399,900","4","722","$554.02","1.00","Apartment/Condo","1",,"604-263-2823","3 % 1ST $ 100K + 1.1% BALANCE","City Crest",,"0","0.00",,,"1","V6B 5T5",,,"BC",,,,
"V1035415","Residential Attached","S","1332 938 SMITHE STREET","Downtown VW","2005","Apartment/Condo","8","Vancouver West","Vancouver","2/14/2014","JD","1","$1,495.00","11/7/2013","026-365-766","12","$227.96","11/11/2013","$400,000","$653.59","0.99","1","1","CD-1","$405,000","4","612","$653.59","0.99","Apartment/Condo","1",,"604-910-3770","3.225%-1ST $100K/1.116% BAL","ELECTRIC AVENUE",,"0",,,,"1","V6Z 3H8",,,"BC",,,,
"F1324625","Residential Attached","S","606 15152 RUSSELL AVENUE","White Rock","2008","Apartment/Condo","5","South Surrey White Rock","White Rock","1/22/2014","Gary or Lana Shepherd","2","$3,014.00","10/22/2013","027-757-871","24","$308.64","11/4/2013","$400,500","$418.93","0.97","2","2","CD16","$415,000","13","956","$418.93","0.97","Apartment/Condo","1",,"604-583-2000","S-3.22% 1ST 100K/1.15% BAL*",,,"1","0.00",,,"1","V4B 0A3",,"Seller Never Lived There","BC",,,,
"V1019742","Residential Attached","S","2303 2289 YUKON CRESCENT","Brentwood Park","2008","Apartment/Condo","5","Burnaby North","Burnaby","12/31/2013","AUGUSTINE","2","$2,412.00","7/26/2013","027-503-232","26","$295.83","11/7/2013","$402,000","$489.05","0.94","2","2","APT","$428,000","104","822","$489.05","0.94","Apartment/Condo","1",,"604-506-6157","3.22% ON FIRST $100,000 AND 1.16% ON THE BALANCE",,,"1",,,,"1","V5C 0B2",,,"BC",,,,
"H1303807","Residential Detached","S","4931 TESKEY ROAD","Promontory","2003","House/Single Family","10","Sardis","Sardis","12/31/2013","RICK TOOR","3","$3,065.00","9/30/2013","025-501-411",,,"11/6/2013","$402,000","$117.58","0.98","4","4","CD6","$409,000","37","3,419","$117.58","0.96","House/Single Family","1",,"604-795-2955","3% 1ST 100K/1.15% BAL L 1/2 BF","PROMONTORY HEIGHTS","IRREG/.10 AC","1","49.00",,,,"V2R 5T7",,"UPON ACCEPTED OFFER","BC",,,,
"V1032394","Residential Attached","S","508 4118 DAWSON STREET","Brentwood Park","2006","Apartment/Condo","7","Burnaby North","Burnaby","5/15/2014","Seva Roberts","2","$2,273.00","10/15/2013","026-551-632",,"$308.33","11/12/2013","$403,000","$457.95","0.99","2","2","APT","$408,000","28","880","$457.95","0.96","Apartment/Condo","1",,"604-537-4399","3.2-100/1.16","Tandem",,"1",,,,"1","V5C 0A3",,,"BC",,,,
"V1030493","Residential Detached","S","4 WILLOW STREET, SYLVAN LAKE","Out of Town","1991","House/Single Family","22","Out of Town","No City Value","7/11/2014","Troy and Kelly Lewis","3","$2,338.00","10/3/2013","900-191-800",,,"11/4/2013","$405,000","$140.63","1.05","3","5","RES","$385,900","32","2,880","$140.63","1.03","House/Single Family","1",,"403-887-9455","$1",,"130","1","55.00",,,,"T4S 1M1",,,"BC",,,,
"F1322485","Residential Detached","S","6310 135A STREET","Panorama Ridge","1986","House/Single Family","27","Surrey","Surrey","12/31/2013","Patricia","2","$0.00","9/23/2013","000-968-706",,,"11/10/2013","$405,000","$308.92","0.94","2","3","SF","$429,900","48","1,311","$308.92","0.94","House/Single Family","1",,"604-603-9654","S-3.22% 1ST 100K/1.15% BAL","Heritage woods",,"2","45.80",,,"2","V3X 1J7",,,"BC",,,,
"V1031797","Residential Attached","S","312 245 ROSS DRIVE","Fraserview NW","2012","Apartment/Condo","1","New Westminster","New Westminster","3/31/2014","CHERIF MALAK","2","$2,554.00","10/11/2013","028-584-651",,"$396.00","11/13/2013","$405,000","$334.71","0.96","2","2","RES","$423,900","33","1,210","$334.71","0.96","Apartment/Condo","1",,"604-307-1896","4.255% 1ST 100K/1.1625% ON BAL","THE GROVE",,"1",,,,"2","V3L 0C6",,"DEVELOPER'S DISCLOSURE","BC",,,,
"V1020813","Residential Attached","S","17 4748 54A STREET","Delta Manor","1997","Townhouse","16","Ladner","Ladner","1/30/2014","AMBER","2","$2,344.00","7/30/2013","023-595-841",,"$236.51","11/5/2013","$405,000","$269.46","0.97","3","3","CD242","$419,900","98","1,503","$269.46","0.94","Townhouse","1",,"604-250-5048","3.255% ON 1ST $100,000/1.1625% ON BAL","ROSEWOOD COURT",,"1",,,,"2","V4K 3P1",,,"BC",,,,
"V1033030","Residential Detached","S","21537 123RD AVENUE","West Central","1955","House/Single Family","58","Maple Ridge","Maple Ridge","4/30/2014","DANNY/CLAUDIO","1","$3,224.00","10/22/2013","010-300-759",,,"11/7/2013","$406,500","$332.92","0.97","3","3","RS-1","$419,000","16","1,221","$332.92","0.97","House/Single Family","1",,,"3.255% ON THE 1ST $100,000 + 1.1625% ON BAL.",,"134","1","62.00",,,"5","V2X 4C1",,,"BC",,,,
"F1322133","Residential Detached","S","6027 BROOKS CRESCENT","Cloverdale BC","1980","House/Single Family","33","Cloverdale","Surrey","12/18/2013","Bonnie McLean","1","$2,367.00","9/18/2013","002-587-106",,,"11/4/2013","$406,500","$253.27","0.97","3","3","SFD","$419,900","47","1,605","$253.27","0.95","House/Single Family","1",,"604-329-0841","S-3.22% 1ST 100K/1.15% BAL",,"91.87","1","51.00",,,"3","V3S 7L1",,,"BC",,,,
"V1035531","Residential Attached","S","907 989 NELSON STREET","Downtown VW","1995","Apartment/Condo","18","Vancouver West","Vancouver","2/28/2014","WINFIELD YAN","2","$1,521.00","11/3/2013","019-178-000",,"$487.44","11/10/2013","$406,800","$502.22","0.99","2","2","CD1","$409,900","7","810","$502.22","0.99","Apartment/Condo","1",,"604-728-7309","3.255% ON FIRST $100,000/1.1625% ON BAL",,,"0",,,,,"V6Z 2S1",,,"BC",,,,
"N230806","Residential Detached","S","8623 114TH AVENUE","Fort St. John - City NE","2008","House/Single Family","5","Fort St. John (Zone 60)","Fort St. John","1/9/2014","MIKE BUBURUZ","3","$3,805.00","9/9/2013","027-197-611",,,"11/13/2013","$409,000","$192.11","0.97","3","4","R1","$419,900","65","2,129","$192.11","0.94","House/Single Family","1",,"250-262-6453","3% ON 1ST $100,000/1.5% ON REMAINDER","PANORAMA RIDGE","114.80","0","44.00",,,,"V1J 0C3",,,"BC",,,,
"F1323786","Residential Attached","S","14 20788 87TH AVENUE","Walnut Grove","1996","Townhouse","17","Langley","Langley","4/15/2014","Cheryl Pike","3","$2,961.00","10/15/2013","023-453-893",,"$300.29","11/5/2013","$409,000","$186.93","0.98","3","4","CD9","$416,900","21","2,188","$186.93","0.98","Townhouse","1",,"604-530-4141","S-3.22% 1ST 100K/1.15% BAL","Kensington Village",,"1",,,,"2","V1M 3W7",,,"BC",,,,
"V1026966","Residential Attached","S","P100 1518 W 70TH AVENUE","Marpole","1991","Apartment/Condo","22","Vancouver West","Vancouver","12/31/2013","Su-Marie NO TOUCH BASE","2","$1,630.00","9/11/2013","015-472-850","4","$353.58","11/8/2013","$409,000","$349.27","0.96","2","2","RM-4","$428,000","58","1,171","$349.27","0.96","Apartment/Condo","1",,"604-263-1144","3.255% ON 1ST $100,000 / 1.1625% ON BAL","LAUREL POINT",,"1",,,,"2","V6P 2Z7",,,"BC",,,,
"V1032142","Residential Attached","S","143 2000 PANORAMA DRIVE","Heritage Woods PM","2003","Townhouse","10","Port Moody","Port Moody","1/30/2014","Gelareh","2","$2,361.00","10/10/2013","025-798-341",,"$180.00","11/12/2013","$409,500","$311.88","0.98","2","3","RES","$418,000","33","1,313","$311.88","0.98","Townhouse","1",,"604-803-7096","3% ON 1ST 100K / 1% ON BAL","MOUNTAIN EDGE",,"1",,,,"3","V3H 5J5",,,"BC",,,,
"V1030622","Residential Attached","S","1805 1235 QUAYSIDE DRIVE","Quay","1993","Apartment/Condo","20","New Westminster","New Westminster","3/31/2014","JOANNE TSENG","2","$2,167.00","10/3/2013","017-322-685",,"$418.79","11/6/2013","$410,000","$309.43","0.98","2","2","MF","$419,000","34","1,325","$309.43","0.98","Apartment/Condo","1",,"604-315-5736","3.255% ON FIRST $100,000 / 1.1625% ON BALANCE","THE RIVIERA",,"1",,,,"2","V3M 6J5",,,"BC",,,,
"F1320351","Residential Detached","S","8176 KUNIMOTO COURT","Mission BC","1997","House/Single Family","16","Mission","Mission","2/23/2014","Michelle Clement","2","$4,158.00","8/23/2013","023-065-885",,,"11/9/2013","$410,000","$186.36","0.97","3","3","R465","$422,000","78","2,200","$186.36","0.97","House/Single Family","1",,"604-819-8583","S-2.5% 1ST 100K/1.25% BAL",,,"2",,,,"5","V2V 7A4",,,"BC",,,,
"N231587","Multifamily","S","2996 WAYNE STREET","Pinecone","1990","Duplex","23","PG City West (Zone 71)","Prince George","12/3/2013","PAT/JEN","4","$4,242.00","10/1/2013","006-518-877",,,"11/7/2013","$410,000","$103.51","0.93","6","5","RT1","$439,900","37","3,961","$103.51","0.93","Duplex","2",,"250-960-2388","3% ON 1ST $100,000/1.2% ON REMAINDER","PINECONE",,"1","0.00",,,"8","V2N 4M8",,,"BC",,,,
"H1301868","Residential Attached","S","5703 MITCHELL STREET","Vedder S Watson-Promontory","2013","Townhouse","0","Sardis","Sardis","5/31/2014","Wendy Tyson","2","$0.00","5/7/2013","028-873-947",,,"11/3/2013","$412,500","$171.16","0.98","3","3","CD-10","$419,900","180","2,410","$171.16","0.98","Townhouse","1",,"604-858-7179","3% 1ST 100K/1.5% BAL L 1/2 BF","Brownstones at Garrison Crossing","84","1",,,,"2","V2R 0P2",,"New Construction","BC",,,,
"F1322344","Residential Attached","S","1 9025 216TH STREET","Walnut Grove","1996","Townhouse","17","Langley","Langley","5/30/2014","Earle Schock","2","$3,303.00","9/23/2013","023-574-615",,"$315.75","11/11/2013","$412,500","$257.81","0.96","2","2","RM1","$429,900","49","1,600","$257.81","0.96","Townhouse","1",,"604-533-3231","S-3.22% 1ST 100K/1.15% BAL","Coventry Woods",,"2",,,,,"V1M 2X6",,,"BC",,,,
"V1022250","Residential Detached","S","21705 123RD AVENUE","West Central","1970","House/Single Family","43","Maple Ridge","Maple Ridge","12/15/2013","KYLENE","2","$3,571.00","8/12/2013","006-791-379",,,"11/4/2013","$415,000","$187.78","0.95","3","5","RF","$438,800","84","2,210","$187.78","0.90","House/Single Family","2",,"604-590-2444","3.22% ON 1ST $100,000/1.1625% ON BAL",,"137.0","1","63.00",,,"6","V2X 4C4",,"DOWNLOAD IT BEFORE OFFER","BC",,,,
"V1030002","Residential Attached","S","2 2151 BANBURY ROAD","Deep Cove","1980","Apartment/Condo","33","North Vancouver","North Vancouver","3/20/2014","Susan Johnston","1","$1,886.00","9/29/2013","005-990-963","3","$348.21","11/6/2013","$415,000","$466.82","0.98","2","1","MF","$425,000","38","889","$466.82","0.98","Apartment/Condo","0",,"604-839-1883","3.22% ON 1ST $100,000 + 1.15% ON BALANCE","Mariner's Cove",,"1",,,,"1","V7G 1W7",,,"BC",,,,
"V1002051","Residential Attached","S","311 1372 SEYMOUR STREET","Downtown VW","2013","Apartment/Condo","0","Vancouver West","Vancouver","4/12/2014","THE MARK SALES CENTRE","1","$0.00","4/12/2013","800-075-742",,"$197.20","11/4/2013","$415,000","$709.40","0.94","1","1","RES","$439,900","206","585","$709.40","0.94","Apartment/Condo","1",,"604-687-4353","4.255%-1ST $100K/1.1625% BAL",,,"0",,,,"1","V6B 0L1",,,"BC",,,,
"V1027308","Residential Attached","S","20 7488 SOUTHWYNDE AVENUE","South Slope","2003","Townhouse","10","Burnaby South","Burnaby","12/31/2013","Jae Park/ Touchbase","1","$2,375.00","9/13/2013","025-687-336",,"$273.21","11/13/2013","$415,000","$405.67","0.98","2","2","STRATA","$425,000","61","1,023","$405.67","0.98","Townhouse","1",,"778-999-5019","3.25% ON 1ST $100K & 1.15% ON BAL","Ledgestone I",,"1",,,,"2","V3N 5C6",,"Dated Sep. 13, 2013","BC",,,,
"V1034320","Residential Attached","S","301 688 E 17TH AVENUE","Fraser VE","2008","Apartment/Condo","5","Vancouver East","Vancouver","12/31/2013","AIDA NG","2","$1,556.00","10/29/2013","027-637-956",,"$258.59","11/10/2013","$415,000","$500.60","0.97","2","2","C-2","$426,000","12","829","$500.60","0.97","Apartment/Condo","1",,"778-869-1032","3.225%-1ST $100K/1.1625% BAL","MONDELLA",,"1",,,,"1","V5V 0A8",,"UPON ACCEPTED OFFER","BC",,,,
"V1008219","Residential Attached","S","23 4375 NORTHLANDS BOULEVARD","Whistler Village","1995","Townhouse","18","Whistler","Whistler","12/15/2013","DENISE BROWN","2","$3,122.00","5/19/2013","018-299-491",,"$313.32","11/13/2013","$415,000","$383.55","0.89","3","2","TA1","$467,000","178","1,082","$383.55","0.87","Townhouse","1",,"604-935-2013","3% ON FIRST $100,000 AND 1.5% OF THE BALANCE","VALHALLA - VILLAGE NORTH",,"1",,,,,"V0N 1B4",,,"BC",,,,
"F1323180","Residential Detached","S","8246 FORBES STREET","Mission BC","1992","House/Single Family","21","Mission","Mission","4/30/2014","Trevor L. Tache","3","$3,892.00","10/3/2013","017-730-732",,,"11/4/2013","$415,000","$114.26","0.98","3","5","RES","$424,000","32","3,632","$114.26","0.98","House/Single Family","2",,"604-760-3453","S-3.255% 1ST 100K/1.1625% BAL","COLLEGE HEIGHTS","122","2","60.00",,,"5","V2V 6V1",,,"BC",,,,
"F1324681","Residential Detached","S","9657 151A STREET","Guildford","1987","House/Single Family","26","North Surrey","Surrey","1/21/2014","The Brent Roberts Team","2","$2,417.00","10/21/2013","008-493-359",,,"11/7/2013","$415,000","$299.86","0.99","2","3","RS1","$418,880","17","1,384","$299.86","0.99","House/Single Family","1",,"604-585-7653","S-3.22% 1ST 100K/1.15% BAL",,,"0","0.00",,,,"V3R 9Z4",,,"BC",,,,
"F1323021","Residential Attached","S","12 6488 168TH STREET","Cloverdale BC","1998","Townhouse","15","Cloverdale","Surrey","3/31/2014","Carolyn Carson","3","$2,333.00","9/26/2013","023-896-116","2","$270.00","11/9/2013","$415,000","$253.20","0.98","3","3","MF","$424,900","44","1,639","$253.20","0.97","Townhouse","1",,"778-878-4687","S-3.22% 1ST 100K/1.15% BAL","Turnberry",,"1",,,,"2","V3S 8Z1",,,"BC",,,,
"V1033243","Residential Attached","S","1701 6622 SOUTHOAKS CRESCENT","Highgate","1997","Apartment/Condo","16","Burnaby South","Burnaby","3/31/2014","LAI-WANG CHOW","2","$2,357.00","10/21/2013","023-823-313",,"$420.00","11/12/2013","$415,000","$380.38","0.95","2","2","RES","$439,000","22","1,091","$380.38","0.95","Apartment/Condo","1",,"604-377-4881","3.255% OF FIRST $100,000/ 1.1625% ON BAL","THE GIBRALTER",,"1",,,,"2","V5E 4K2",,,"BC",,,,
"V1031527","Residential Attached","S","1A 2775 FIR STREET","Fairview VW","1986","Apartment/Condo","27","Vancouver West","Vancouver","3/31/2014","RAPHAEL ARAZI","1","$1,684.00","10/9/2013","003-825-167",,"$377.65","11/5/2013","$415,000","$466.82","0.97","1","2","RM3","$428,800","27","889","$466.82","0.97","Apartment/Condo","1",,"604-970-3345","3.25% 1ST 100K/1.1625% ON BAL",,,"1",,,,"1","V6J 3C2",,,"BC",,,,
"F1325375","Residential Attached","S","28 15133 29A AVENUE","King George Corridor","1997","Townhouse","16","South Surrey White Rock","Surrey","5/6/2014","Bianca Myddleton","1","$2,201.00","11/7/2013","024-008-206",,"$256.00","11/13/2013","$416,000","$252.43","0.98","2","3","RM30","$425,000","6","1,648","$252.43","0.98","Townhouse","1",,"604-535-7653","S-3.22% 1ST 100K/1.15% BAL","STONEWOODS",,"1","0.00",,,"4","V4P 3G4",,,"BC",,,,
"V1034747","Residential Detached","S","499 SHAW ROAD","Gibsons & Area","2006","House/Single Family","7","Sunshine Coast","Gibsons","3/31/2014","JON","2","$3,135.00","11/3/2013","026-138-565",,,"11/13/2013","$418,000","$208.17","0.93","3","3","R-3","$449,500","10","2,008","$208.17","0.93","House/Single Family","1",,"604-886-2277","3.255% ON THE 1ST $100,000 & 1.1625% BALANCE",,"114","1","55.00",,,"4","V0N 1V8",,,"BC",,,,
"V1030837","Residential Attached","S","42 7388 MACPHERSON AVENUE","Metrotown","2006","Townhouse","7","Burnaby South","Burnaby","12/31/2013","TEAM DAVE VALLEE","1","$2,349.00","10/3/2013","026-799-537",,"$196.97","11/11/2013","$418,000","$394.34","0.97","2","2","MF","$429,000","39","1,060","$394.34","0.96","Townhouse","1",,"604-526-2888","3.22% ON 1ST 100K/ 1.15% ON BAL.","ACACIA GARDENS",,"1",,,,"1","V5J 0A1",,,"BC",,,,
"V1032272","Residential Attached","S","1207 909 MAINLAND STREET","Yaletown","2007","Apartment/Condo","6","Vancouver West","Vancouver","2/28/2014","RICK","1","$1,381.00","10/15/2013","026-878-534",,"$240.74","11/3/2013","$419,000","$715.02","1.02","1","1","APT","$409,000","19","586","$715.02","1.02","Apartment/Condo","1",,"604-351-5555","3% ON 1ST $100,000 & 1% ON BALANCE",,,"0","0.00",,,"1","V6B 1S3",,,"BC",,,,
"V1006610","Residential Attached","S","202 4818 ELDORADO MEWS","Collingwood VE","2013","Apartment/Condo","0","Vancouver East","Vancouver","5/7/2014","VINCE (TEXT OR TOUCHBASE)","2",,"5/7/2013","029-024-439",,"$345.45","11/6/2013","$420,000","$534.35","0.94","2","2","RES","$446,000","183","786","$534.35","0.94","Apartment/Condo","1",,"604-313-3769","3.255% ON 1ST $100,000 / 1.1625% ON BAL","2300 KINGSWAY",,"0",,,,,"V5R 0B3",,,"BC",,,,
"V1030200","Residential Attached","S","72 758 RIVERSIDE DRIVE","Riverwood","1997","Townhouse","16","Port Coquitlam","Port Coquitlam","12/31/2013","BRUCE","2","$2,419.00","9/27/2013","023-771-232",,"$272.58","11/12/2013","$420,000","$259.26","0.98","3","3","STRATA","$430,000","46","1,620","$259.26","0.98","Townhouse","1",,"604-761-6638","3.255%-1ST $100K/1.1625% BAL",,,"1",,,,"2","V3B 7V8",,,"BC",,,,
"V1031413","Residential Attached","S","702 298 E 11TH AVENUE","Mount Pleasant VE","2008","Apartment/Condo","5","Vancouver East","Vancouver","12/31/2013","CALL OR TEXT MONIQUE","1","$1,569.00","10/9/2013","027-702-324",,"$226.55","11/6/2013","$420,000","$622.22","0.98","1","1","C-3A","$428,000","28","675","$622.22","0.98","Apartment/Condo","1",,"604-644-5531","3.255% ON FIRST $100,000 & 1.1625% ON BALANCE",,,"1",,,,,"V5T 0A2",,,"BC",,,,
"F1325132","Residential Detached","S","19650 WAKEFIELD DRIVE","Willoughby Heights","1986","House/Single Family","27","Langley","Langley","2/20/2014","TEXT OR TOUCHBASE","2","$3,536.00","10/28/2013","001-293-362",,,"11/8/2013","$420,000","$289.26","0.99","2","4","R1-B","$425,000","11","1,452","$289.26","0.99","House/Single Family","1",,"604-657-8921","S-3.22% 1ST 100K/1.15% BAL",,"92.5","1","70.50",,,"2","V2Y 1G9",,,"BC",,,,
"F1321512","Residential Attached","S","17 16920 80TH AVENUE","Fleetwood Tynehead","1998","Townhouse","15","Surrey","Surrey","1/12/2014","Graham","2","$2,462.00","9/9/2013","023-888-466",,"$323.00","11/8/2013","$421,000","$135.59","0.97","2","3","MR10","$434,800","60","3,105","$135.59","0.97","Townhouse","1",,"604-315-0331","S-3.50% 1ST 100K/1.25% BAL","Stoneridge","110","2","50.00",,,"2","V4N 5A1",,"with offer","BC",,,,
