"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"V1021064","Residential Attached","S","1109 6271 MINORU BOULEVARD","Brighouse","2015","Apartment/Condo","0","Richmond","Richmond","11/1/2013","CARRERA","2","$0.00","8/1/2013","800-078-819","15","$351.37","10/2/2013","$529,900","$545.16","1.00","2","2","ZHR11","$529,900","62","972","$545.16","1.00","Apartment/Condo","1",,"604-244-7721","3.255%-1ST $100K/1.1625% BAL",,,"0",,,,,"V0V 0V0",,"-","BC",,,,
"V1019729","Residential Attached","S","1105 2077 ROSSER AVENUE","Brentwood Park","2013","Apartment/Condo","0","Burnaby North","Burnaby","1/23/2014","TERESA PANG","2",,"7/23/2013","029-040-159",,"$338.33","10/5/2013","$530,000","$538.07","0.97","2","2","APT","$548,000","74","985","$538.07","0.97","Apartment/Condo","1",,"604-617-0189","3.25% ON 1ST $100,000/ 1.15% ON BAL",,,"0",,,,"1","V5C 0G6",,"NEW BUILDING, NEVER LIVED IN","BC",,,,
"V1029807","Residential Attached","S","3350 FINDLAY STREET","Victoria VE","1981","Townhouse","32","Vancouver East","Vancouver","1/1/2014","Corey","1","$1,687.00","9/30/2013","015-471-012",,"$234.20","10/7/2013","$530,000","$471.53","1.06","2","3","RS-2","$499,000","7","1,124","$471.53","1.06","Townhouse","1",,"778-836-8842","3.255% ON THE 1ST $100,000; 1.1625% ON THE BALANCE","COMMERCIAL DRIVE",,"1",,,,"2","V5N 4E7",,,"BC",,,,
"V1027245","Residential Detached","S","23831 120B AVENUE","East Central","1997","House/Single Family","16","Maple Ridge","Maple Ridge","12/31/2013","DEBBIE SHEPPARD","3","$4,951.00","9/11/2013","023-564-610",,,"10/6/2013","$530,000","$172.92","1.00","3","5","RS1B","$527,900","25","3,065","$172.92","1.00","House/Single Family","1",,"604-312-3705","3.255% ON 1ST $100,000 & 1.1625% ON BAL","FALCON OAKS","98.66","3","60.76",,,"4","V4R 4X4",,,"BC",,,,
"V1029436","Residential Attached","S","317 4280 MONCTON STREET","Steveston South","2005","Apartment/Condo","8","Richmond","Richmond","4/30/2014","DAVID","2","$2,200.00","9/26/2013","026-192-331","4","$284.62","10/7/2013","$530,000","$477.48","0.98","2","2","R3","$538,800","11","1,110","$477.48","0.98","Apartment/Condo","1",,"604-279-3865","3.255% ON 1ST 100K/1.1625% ON BAL","THE VILLAGE",,"1",,,,"1","V7E 6T4",,,"BC",,,,
"V1029335","Residential Attached","S","603 1690 W 8TH AVENUE","Fairview VW","2008","Apartment/Condo","5","Vancouver West","Vancouver","3/31/2014","Text or Email ONLY","1","$1,942.00","9/25/2013","027-506-754",,"$257.35","10/4/2013","$530,000","$781.71","0.97","1","1","STRATA","$549,000","9","678","$781.71","0.97","Apartment/Condo","1",,"604-999-9426","3.125% ON 1ST 100K / 1.1625% ON BAL","MUSEE",,"1",,,,"1","V6J 0B1",,"Upon Accepted Offer","BC",,,,
"V1024278","Residential Attached","S","33 3471 REGINA AVENUE","West Cambie","1990","Townhouse","23","Richmond","Richmond","2/28/2014","ANNY AN","2","$2,222.00","8/21/2013","014-952-653",,"$301.44","10/8/2013","$534,000","$295.03","0.96","3","3","RTL1","$559,000","48","1,810","$295.03","0.94","Townhouse","1",,"604-377-2568","3.255% ON 1ST $100K / 1.1625% ON BALANCE","OXFORD GARDENS",,"3",,,,"2","V6X 2K8",,,"BC",,,,
"V1030641","Residential Attached","S","18 4811 BLAIR DRIVE","West Cambie","2000","Townhouse","13","Richmond","Richmond","2/28/2014","BONNIE NG","2","$2,330.00","10/3/2013","024-644-331",,"$182.00","10/7/2013","$536,000","$339.03","0.98","3","4","RES","$548,000","4","1,581","$339.03","0.98","Townhouse","1",,"604-716-0502","3.25% 1ST $100K / 1.16% BAL PLUS $1,000 BONUS","ODLINWOOD",,"1",,,,"2","V6X 4E3",,,"BC",,,,
"N230459","Residential Detached","S","2408 PANORAMA PLACE","Hart Highlands","1993","House/Single Family","20","PG City North (Zone 73)","Prince George","11/30/2013","MARK","3","$6,517.00","8/25/2013","017-851-611",,,"10/7/2013","$536,500","$131.43","0.94","4","6","RS1","$569,900","43","4,082","$131.43","0.94","House/Single Family","1",,"250-981-3425","3% ON 1ST $100,000/1.2% ON REMAINDER",,,"2","0.00",,,,"V2K 4T9",,,"BC",,,,
"V1031280","Residential Attached","S","1909 5728 BERTON ROAD","University VW","2013","Apartment/Condo","0","Vancouver West","Vancouver","12/4/2013","WENDY LEI","1",,"10/4/2013","800-080-499",,"$180.00","10/6/2013","$538,000","$957.30","1.00","1","1","SC-3","$538,000","2","562","$957.30","1.00","Apartment/Condo","1",,"604-228-8895","4.65% ON 1ST $100,000/1.1625% ON BAL","ACADEMY",,"0",,,,"1","V6H 4C2",,,"BC",,,,
"F1323327","Residential Detached","S","15464 92ND AVENUE","Fleetwood Tynehead","1988","House/Single Family","25","Surrey","Surrey","4/30/2014","Minnie","3",,"10/8/2013","007-302-908",,,"10/8/2013","$538,500","$261.41","1.00","3","5","RES","$539,000","0","2,060","$261.41","1.00","House/Single Family","2",,"604-785-3167","S-3.22% 1ST 100K/1.15% BAL",,"132","2","66.00",,,"8","V3R 5W1",,,"BC",,,,
"V1024666","Residential Attached","S","8 251 W 14TH STREET","Central Lonsdale","1979","Townhouse","34","North Vancouver","North Vancouver","12/31/2013","SHIRLEY NORTON","1","$2,437.00","8/30/2013","005-603-439","3","$268.00","10/1/2013","$538,900","$381.39","0.98","2","3","RH","$549,900","32","1,413","$381.39","0.98","Townhouse","1",,"604-760-3175","3.22% 1ST 100K/1.15% ON BAL","THE TIMBERS",,"1",,,,"1","V7M 1P4",,,"BC",,,,
"V1025900","Residential Attached","S","10 8251 GENERAL CURRIE ROAD","Brighouse South","1990","Townhouse","23","Richmond","Richmond","3/3/2014","TIGER LI","2","$2,134.00","9/4/2013","013-288-512",,"$180.00","10/1/2013","$540,000","$337.50","0.95","3","3","R3","$569,000","27","1,600","$337.50","0.95","Townhouse","1",,"604-780-1318","3.25% ON 1ST $100,000/1.16% ON BAL",,,"1",,,,"1","V6Y 1L9",,,"BC",,,,
"F1321929","Residential Detached","S","20970 92ND AVENUE","Walnut Grove","1987","House/Single Family","26","Langley","Langley","1/16/2014","PETER BELL","2","$3,650.00","9/16/2013","004-619-463",,,"10/6/2013","$540,000","$248.85","0.98","3","5","R-1B","$549,000","20","2,170","$248.85","0.98","House/Single Family","2",,"604-805-3772","S-3.22% 1ST 100K/1.15% BAL",,,"2","38.62",,,"4","V1M 2B4",,,"BC",,,,
"F1322360","Residential Detached","S","9675 117B STREET","Royal Heights","1974","House/Single Family","39","North Surrey","Surrey","3/24/2014","Jas Tiwana","2","$2,743.00","9/23/2013","002-413-558",,,"10/2/2013","$540,000","$262.77","0.94","3","5","RF","$575,000","9","2,055","$262.77","0.94","House/Single Family","2",,"604-338-4158","S-3.22% 1ST 100K/1.15% BAL",,"167","2","62.00",,,"9","V3V 4A6",,"Upon accepted offer","BC",,,,
"V1027753","Residential Attached","S","1101 1159 MAIN STREET","Mount Pleasant VE","1992","Apartment/Condo","21","Vancouver East","Vancouver","2/28/2014","MARTIN RAMOND","2","$2,323.00","9/12/2013","017-902-541","17","$469.48","10/8/2013","$540,000","$423.53","0.96","2","2","CD-1","$560,000","26","1,275","$423.53","0.96","Apartment/Condo","1",,"778-859-6237","3.255% ON 1ST $100,000 / 1.1625% ON BAL",,,"1",,,,"2","V6A 4B6",,,"BC",,,,
"V1015433","Residential Attached","S","11 1038 W 7TH AVENUE","Fairview VW","1987","Apartment/Condo","26","Vancouver West","Vancouver","12/31/2013","Kevin or touchbase","1","$1,722.00","6/28/2013","005-905-028","5","$216.46","10/7/2013","$542,000","$609.67","0.99","1","2","FM-1","$549,900","101","889","$609.67","0.94","Apartment/Condo","1",,"604-340-1267","3.22% ON 1ST $100,000 & 1.15% ON BALANCE","The Santorini",,"1",,,,"1","V6H 1B3",,"Oct 16, 2013. Attached to MLX","BC",,,,
"V1006682","Residential Attached","S","1242 COAST MERIDIAN ROAD","Burke Mountain","2013","Townhouse","0","Coquitlam","Coquitlam","12/31/2013","NICOLE CLARK","3",,"5/8/2013","028-945-042",,,"10/7/2013","$545,000","$248.97","1.01","4","4","RMT 1","$539,899","152","2,189","$248.97","1.01","Townhouse","1",,"778-883-3440","3.255% ON THE FIRST $100,000/1.1625% ON BAL","THE BRAE II","95.41","1","25.49",,,"2","V0V 0V0",,,"BC",,,,
"V1027392","Residential Attached","S","9 4425 HALIFAX STREET","Brentwood Park","1999","Townhouse","14","Burnaby North","Burnaby","12/10/2013","DAVE","2","$2,901.00","9/13/2013","024-429-643","2","$228.45","10/7/2013","$545,000","$431.17","0.94","2","2","MF","$578,000","24","1,264","$431.17","0.94","Townhouse","1",,"604-805-1010","3.255% ON 1ST $100,000/ 1.1625% ON THE BAL","THE POLARIS","0.0","1","0.00",,,"1","V5C 6P2",,,"BC",,,,
"V1028891","Residential Attached","S","1503 565 SMITHE STREET","Downtown VW","2009","Apartment/Condo","4","Vancouver West","Vancouver","12/31/2013","KENN","2","$2,089.00","9/23/2013","028-007-492","29","$339.00","10/8/2013","$549,000","$699.36","0.96","2","2","APT","$570,000","15","785","$699.36","0.96","Apartment/Condo","1",,"604-880-9955","3.225% ON THE 1ST $100,000 + 1.1625% ON BALANCE","VITA",,"0",,,,"1","V6B 0E4",,"TENANT VACATES OCT 31","BC",,,,
"V1025928","Residential Detached","S","257 MONTGOMERY STREET","Central Coquitlam","1960","House/Single Family","53","Coquitlam","Coquitlam","12/30/2013","ROD & RHEA","2","$3,559.00","9/6/2013","010-468-650",,,"9/30/2013","$550,000","$267.25","0.90","3","3","SFD","$609,000","24","2,058","$267.25","0.90","House/Single Family","1",,,"3.255%/1.16% REMAINDER",,"120.47","2","76.00",,,"4","V3K 5E9",,"VACANT","BC",,,,
"F1322232","Residential Detached","S","11665 81ST AVENUE","Scottsdale","1976","House/Single Family","37","N. Delta","Delta","2/28/2014","Graham Wood","2","$2,938.00","9/19/2013","006-290-736",,,"10/4/2013","$550,000","$229.17","0.98","3","5","SF","$559,000","15","2,400","$229.17","0.98","House/Single Family","2",,"778-836-9663","S-3.22% 1ST 100K/1.16% BAL",,"115","1","60.00",,,"6","V4C 7H7",,,"BC",,,,
"N228767","Residential Detached","S","12833 OLD HOPE ROAD","Lakeshore","1982","House/Single Family","31","Fort St. John (Zone 60)","Charlie Lake","12/13/2013","TAMMY/KATHY","2","$2,553.00","6/21/2013","010-992-375",,,"10/8/2013","$550,000","$250.00","0.96","2","4","I-1","$574,900","109","2,200","$250.00","0.96","House/Single Family","1",,"250-785-5520","3% ON FIRST $100,000 AND 1.5% ON BALANCE",,,"0","0.00",,,,"V0C 1H0",,,"BC",,,,
"V1020447","Residential Detached","S","12539 KNOTTS STREET","Northwest Maple Ridge","1981","House/Single Family","32","Maple Ridge","Maple Ridge","12/31/2013","BRENDA","2","$4,383.00","7/30/2013","000-996-947",,,"10/8/2013","$550,000","$237.48","0.97","3","4","SRS","$564,900","70","2,316","$237.48","0.95","House/Single Family","1",,"604-240-0960","3.255% ON 1ST $100,000/1.1625% ON BAL","THE GLADES","138","2","90.00",,,"5","V2X 8P4",,,"BC",,,,
"F1316579","Residential Detached","S","11725 72 AVENUE","Scottsdale","1966","House/Single Family","47","N. Delta","Delta","12/31/2013","Jagrup S. Khera","3","$2,700.00","7/11/2013","008-837-961",,,"10/1/2013","$551,000","$300.27","0.93","3","5","SFD","$589,900","82","1,835","$300.27","0.93","House/Single Family","2",,"604-488-9600","S-3.22% 1ST 100K/1.15% BAL","F13-Scottsdale","132","1","86.00",,,"5","V4E 1Z2",,"At the time of offer.","BC",,,,
"V1029254","Residential Attached","S","302 668 W 16TH AVENUE","Cambie","1991","Apartment/Condo","22","Vancouver West","Vancouver","3/24/2014","AJ Nystrom","2","$2,046.00","9/23/2013","016-530-608","4","$427.00","10/6/2013","$552,000","$466.61","0.97","2","2","RM-4","$568,000","13","1,183","$466.61","0.97","Apartment/Condo","1",,"604-805-1634","3.22-100/1.16","The Mansions",,"1",,,,"2","V5Z 1S6",,,"BC",,,,
"F1316978","Residential Detached","S","5948 165A STREET","Cloverdale BC","2007","House/Single Family","6","Cloverdale","Surrey","10/15/2013","Jennifer Trentadue","3","$3,264.00","7/15/2013","026-039-346",,,"10/7/2013","$552,627","$178.27","1.03","4","6","SFD","$535,000","84","3,100","$178.27","1.01","House/Single Family","2",,"604-530-0231","S-3.5% 1ST 100K/1.25% BAL",,,"1",,,,"4","V3S 4N9",,"Court ordered sale","BC",,,,
"V1029869","Residential Detached","S","1110 53A STREET","Tsawwassen Central","1966","House/Single Family","47","Tsawwassen","Tsawwassen","2/28/2014","Robin Reimer","2","$2,791.00","9/26/2013","002-256-631",,,"10/8/2013","$554,000","$273.58","0.94","2","4","RS1","$589,000","12","2,025","$273.58","0.94","House/Single Family","2",,"604-868-2844","3.22% ON 1ST $100,000/1.1625% ON THE BAL.",,"250","2","79.00",,,"4","V4M 3E3",,,"BC",,,,
"V1016757","Residential Attached","S","2501 2077 ROSSER AVENUE","Brentwood Park","2013","Apartment/Condo","0","Burnaby North","Burnaby","12/31/2013","CHERIF MALAK","2",,"7/8/2013","029-040-931",,"$383.00","10/4/2013","$555,000","$502.72","0.98","2","2","RES","$564,900","88","1,104","$502.72","0.93","Apartment/Condo","1",,"604-307-1896","3.255% 1ST 100K/1.1625% ON BAL","VANTAGE",,"0",,,,"2","V5C 0G6",,"DEVELOPER'S DISCLOSURE","BC",,,,
"V1029801","Residential Attached","S","207 345 WATER STREET","Downtown VW","2004","Apartment/Condo","9","Vancouver West","Vancouver","9/14/2014","Ann Lok","1","$2,267.00","9/30/2013","025-963-317","5","$350.74","10/8/2013","$555,000","$559.48","0.99","1","1","HA-2","$559,000","8","992","$559.48","0.99","Apartment/Condo","1",,"604-767-0959","3.255% ON 1ST 100K / 1.1625% ON BAL","GREENSHEILDS",,"0",,,,"1","V6B 1B8",,,"BC",,,,
"V1026256","Residential Attached","S","509 1239 W GEORGIA STREET","Coal Harbour","1999","Apartment/Condo","14","Vancouver West","Vancouver","10/30/2014","EHSAN","2","$2,010.00","9/6/2013","024-574-392","36","$400.48","10/6/2013","$555,000","$618.04","0.97","2","2","CONDO","$575,000","30","898","$618.04","0.97","Apartment/Condo","1",,"604-988-9571","3.15% ON 1ST $100,000/1.12% ON BAL","VENUS",,"1",,,,,"V6E 4R8",,,"BC",,,,
"F1319051","Residential Detached","S","2042 ZINFANDEL DRIVE","Aberdeen","2010","House/Single Family","3","Abbotsford","Abbotsford","2/28/2014","Monica","2","$4,289.00","8/9/2013","027-536-157",,,"10/6/2013","$555,000","$160.31","0.97","3","4","RF8","$575,000","58","3,462","$160.31","0.95","House/Single Family","1",,"604-783-7653","S-3.22% 1ST 100K/1.15% BAL","Pepin Brook",,"1",,,,"4","V4X 0A6",,,"BC",,,,
"V1024470","Residential Detached","S","4904 57A STREET","Hawthorne","1979","House/Single Family","34","Ladner","Ladner","5/31/2014","PETE DURMAN","2","$3,480.00","8/28/2013","002-372-169",,,"10/3/2013","$555,000","$197.93","0.97","3","5","RM1","$574,900","36","2,804","$197.93","0.97","House/Single Family","1",,"604-575-5262","3.255% 1ST $100,000/1.1625% BAL","HAWTHORNE","100","2","75.00",,,"8","V4K 3G5",,,"BC",,,,
"F1319131","Residential Detached","S","19374 72A AVENUE","Clayton","2010","House/Single Family","3","Cloverdale","Surrey","11/30/2013","DIPA OR TOUCHBASE","3","$3,646.00","8/5/2013","026-926-822",,,"10/5/2013","$555,000","$166.77","0.95","4","7","RES","$585,666","61","3,328","$166.77","0.93","House/Single Family","2",,"604-996-1000","S-3.22% 1ST 100K/1.15% BAL+BONUS*","WYNDHAM LANE","91.86","2","39.36",,,"4","V4N 5X9",,"SELLER NEVER LIVED IN","BC",,,,
"F1322173","Residential Detached","S","20944 42ND AVENUE","Brookswood Langley","9999","House with Acreage","999","Langley","Langley","3/30/2014","Tony Cikes","3","$4,081.00","9/18/2013","012-416-142",,,"10/7/2013","$555,000","$197.51","0.98","3","8","SR-1","$565,000","19","2,810","$197.51","0.98","House with Acreage","3",,"604-616-8669","S-2%*",,"195.09 (2.5AC)","2","174.14",,,"6","V3A 5A1",,,"BC",,,,
"F1321181","Residential Detached","S","14139 BEAR CREEK DRIVE","Bear Creek Green Timbers","1986","House/Single Family","27","Surrey","Surrey","2/28/2014","MYLES","2","$3,241.00","9/6/2013","000-596-183",,,"10/6/2013","$556,000","$286.60","0.98","3","3","DGF","$568,888","30","1,940","$286.60","0.93","House/Single Family","1",,"604-644-6565","S-3.22% 1ST 100K/1.15% BAL","BEAR CREEK ESTATES","1,311,011","2","99.00",,,"6","V3W 9E4",,,"BC",,,,
"F1320754","Residential Detached","S","8349 SHEAVES ROAD","Nordel","1995","House/Single Family","18","N. Delta","Delta","11/30/2013","WESTCOR GROUP","2","$2,710.00","8/30/2013","025-488-571",,,"10/8/2013","$557,000","$234.43","0.99","3","5","RS6SF","$565,000","39","2,376","$234.43","0.99","House/Single Family","1",,"604-937-8267","S-3.22% 1ST 100K/1.15% BAL",,"117.00","2","50.00",,,"6","V4C 7R5",,,"BC",,,,
"V1031307","Residential Attached","S","2009 5728 BERTON ROAD","University VW","2013","Apartment/Condo","0","Vancouver West","Vancouver","12/4/2013","WENDY LEI","1",,"10/4/2013","800-080-500",,"$180.00","10/7/2013","$558,000","$992.88","1.00","1","1","SC-3","$558,000","3","562","$992.88","1.00","Apartment/Condo","1",,"604-228-8895","4.65% ON 1ST $100,000/1.1625% ON BAL","ACADEMY",,"0",,,,"1","V6H 4C2",,,"BC",,,,
"F1323159","Residential Detached","S","18079 64A AVENUE","Cloverdale BC","1989","House/Single Family","24","Cloverdale","Surrey","2/4/2014","Touchbase","2","$2,972.00","10/4/2013","011-778-792",,,"10/5/2013","$559,000","$225.49","0.97","3","5","RF","$574,900","1","2,479","$225.49","0.97","House/Single Family","1",,"604-533-3491","S-3.22% 1ST 100K/1.15% BAL*","Orchard Ridge",,"2","28.00",,,"4","V3S 7K1",,,"BC",,,,
"V1016646","Residential Attached","S","1407 7500 GRANVILLE AVENUE","Brighouse South","1992","Apartment/Condo","21","Richmond","Richmond","12/31/2013","ANTHONY TSENG","1","$2,223.00","7/5/2013","018-013-228","16","$370.00","10/4/2013","$559,800","$414.36","0.90","2","2","RCL1","$620,000","91","1,351","$414.36","0.90","Apartment/Condo","1",,"604-528-8889","3.255% ON FIRST 100,000/1.1625% ON BAL","IMPERIAL GRAND",,"1",,,,"1","V6Y 3Y6",,,"BC",,,,
"V1027669","Residential Detached","S","1334 APEL DRIVE","Oxford Heights","1986","House/Single Family","27","Port Coquitlam","Port Coquitlam","3/14/2014","Leanna Coutu","2","$2,665.00","9/14/2013","001-619-756",,,"10/2/2013","$560,000","$280.00","0.98","3","3","RS1","$570,500","18","2,000","$280.00","0.98","House/Single Family","1",,"604-992-5282","3.255% ON THE 1ST $100,000 & 1.1625% ON THE BAL","Oxford Heights",,"2",,,,"6","V3B 6G3",,,"BC",,,,
"F1226261","Land Only","S","6809 216TH STREET","Salmon River",,,,"Langley","Langley","10/19/2013","MELISSA OR JESSICA",,"$1,388.00","10/19/2012","009-536-639",,,"10/8/2013","$560,000","$40.69","0.97",,,"SR2","$580,000","354",,"$40.69","0.97","Other",,"Road Access","604-533-3491","S-3.22% 1ST 100K/1.15% BAL","MILNER",,,"196.00","No",,,"V2Y 2P6","Yes","LAND ONLY","BC","Available",,"Available","City/Municipal"
"N230944","Residential Detached","S","9720 118TH AVENUE","Fort St. John - City NE","2009","House/Single Family","4","Fort St. John (Zone 60)","Fort St. John","2/28/2014","CHAD/CHERYL","2","$3,944.00","9/12/2013","027-332-616",,,"10/1/2013","$562,000","$208.92","0.99","2","5","R1","$567,500","19","2,690","$208.92","0.99","House/Single Family","1",,"250-785-8051","3% ON THE 1ST $100,000/ 1.5% ON THE BALANCE.","EVERGREEN ESTATES","117.59","0","56.56",,,,"V1J 0E9",,,"BC",,,,
"V1024027","Residential Attached","S","204 283 DAVIE STREET","Yaletown","1995","Apartment/Condo","18","Vancouver West","Vancouver","12/20/2013","PETER","2","$2,043.00","8/26/2013","018-682-171",,"$516.44","10/4/2013","$564,500","$450.52","0.99","2","2","CD-1","$569,000","39","1,253","$450.52","0.99","Apartment/Condo","1",,"604-838-1177","3.255% ON 1ST $100,000 / 1.1625% ON BAL","PACIFIC PLAZA",,"0",,,,"1","V6B 5T6",,"OWNER DOES NOT LIVE HERE","BC",,,,
"V1017133","Residential Detached","S","13175 SHOESMITH CRESCENT","Silver Valley","2007","House/Single Family","6","Maple Ridge","Maple Ridge","1/5/2014","SEAN ZUBOR","3","$5,435.00","7/8/2013","026-690-900",,,"10/1/2013","$565,000","$137.77","0.98","4","7","RS-1B","$579,000","85","4,101","$137.77","0.98","House/Single Family","2",,"604-722-1631","3.225% ON 1ST 100K/ 1.1625% ON BAL.",,"0","2","0.00",,,"4","V4R 0A9",,"SOLD AS IS- WHERE IS","BC",,,,
"V1027757","Residential Attached","S","1606 1238 MELVILLE STREET","Coal Harbour","1996","Apartment/Condo","17","Vancouver West","Vancouver","11/20/2013","TARA BROCKWAY","2","$1,933.00","9/16/2013","023-159-081","35","$366.42","10/1/2013","$565,000","$626.39","0.99","2","2","CD-1","$570,000","15","902","$626.39","0.99","Apartment/Condo","1",,"604-602-1111","3.255-100/1.1","POINTE CLAIRE",,"0",,,,"1","V6E 4N2",,,"BC",,,,
"V1009654","Residential Attached","S","1303 2668 ASH STREET","Fairview VW","1990","Apartment/Condo","23","Vancouver West","Vancouver","2/28/2014","VINCENT LUI","2","$2,516.00","5/27/2013","014-403-439",,"$452.38","10/1/2013","$565,000","$461.22","0.95","2","2","CD-1","$598,000","127","1,225","$461.22","0.91","Apartment/Condo","1",,"604-341-1111","2.5575% ON FIRST $100,000 / 1.1625% ON BALANCE","CAMBRIDGE GARDEN",,"1",,,,"1","V5Z 4K4",,,"BC",,,,
"V1008224","Residential Detached","S","41937 ROSS ROAD","Brackendale","1989","House/Single Family","24","Squamish","Squamish","12/19/2013","Christina or Christine","2","$3,469.00","5/19/2013","007-532-954",,,"10/4/2013","$566,000","$272.12","0.96","3","3","RS1","$587,000","138","2,080","$272.12","0.96","House/Single Family","1",,"604-892-6334","1.3%",,"109.86","2","65.63",,,"4","V0N 1H0",,,"BC",,,,
"V1030343","Residential Attached","S","108 889 W 7TH AVENUE","Fairview VW","1989","Apartment/Condo","24","Vancouver West","Vancouver","1/31/2014","PAMELA","2","$1,821.00","10/1/2013","012-709-221","3","$265.12","10/5/2013","$567,000","$595.59","1.01","2","2","FM-1","$559,000","4","952","$595.59","1.01","Apartment/Condo","1",,"604-790-8464","3% OF THE FIRST $100,000 AND 1.15 OF THE BALANCE","PARKVIEW TERRACE",,"0",,,,"1","V5Z 1C2",,,"BC",,,,
"F1319970","Residential Detached","S","14588 59B AVENUE","Sullivan Station","2012","House/Single Family","1","Surrey","Surrey","11/6/2013","GILLTEAM-Touchbase only","5","$3,498.00","8/21/2013","027-152-758",,,"10/3/2013","$567,300","$189.73","0.92","5","6","SFD","$619,606","43","2,990","$189.73","0.92","House/Single Family","2",,"604-562-9954","S-3.60% 1ST 100K/1.15% BAL+BONUS*",,,"1","58.00",,,"4","V3S 1R3",,"upon offer acceptance","BC",,,,
"F1321765","Residential Detached","S","3820 COACHSTONE WAY","Abbotsford East","1998","House/Single Family","15","Abbotsford","Abbotsford","3/16/2014","Jeff Greenhalgh","3","$5,101.00","9/17/2013","018-627-315",,,"9/30/2013","$568,000","$139.83","0.99","4","6","RS3","$574,900","13","4,062","$139.83","0.99","House/Single Family","1",,"604-855-6450","S-3.22% 1ST 100K/1.15% BAL",,"100","1","60.00",,,"4","V2S 8G7",,,"BC",,,,
"V1018310","Residential Attached","S","802 1111 HARO STREET","West End VW","1994","Apartment/Condo","19","Vancouver West","Vancouver","10/28/2013","TEXT PREFERED","2","$2,142.00","7/16/2013","018-543-821",,"$381.61","10/3/2013","$568,000","$520.62","0.97","2","2","CD-1","$588,000","79","1,091","$520.62","0.97","Apartment/Condo","1",,"604-729-9119","3.22%100K/1.15%BAL","ELEVEN ELEVEN HARO",,"1",,,,"1","V6E 1E3",,,"BC",,,,
"V1024119","Residential Attached","S","607 6271 MINORU BOULEVARD","Brighouse","2015","Apartment/Condo","0","Richmond","Richmond","11/24/2013","CARRERA","2",,"8/24/2013","800-079-317","15","$363.08","10/3/2013","$569,900","$569.90","1.00","2","2","ZHR11","$569,900","40","1,000","$569.90","1.00","Apartment/Condo","1",,"604-244-7721","3.255% ON 1ST $100,000/1.1625% ON BAL",,,"0",,,,,"V0V 0V0",,"UNDER CONTRUCTION","BC",,,,
"F1322488","Residential Detached","S","19267 68TH AVENUE","Clayton","2007","House/Single Family","6","Cloverdale","Surrey","2/20/2014","touchbase","4","$3,834.00","9/20/2013","026-248-115",,,"9/30/2013","$569,900","$194.24","1.00","5","5","SFD","$569,900","10","2,934","$194.24","1.00","House/Single Family","2",,,"S-3.22% 1ST 100K/1.15% BAL*","Clayton","95.47","0","28.20",,,"3","V4N 0B5",,,"BC",,,,
"V995768","Residential Detached","S","6054 EGMONT ROAD","Pender Harbour Egmont","1995","House with Acreage","18","Sunshine Coast","No City Value","12/31/2013","TINA KAIZER OR CAROL REID","5","$2,952.00","3/13/2013","023-591-722",,,"10/8/2013","$570,000","$156.81","0.95","5","5","RU2","$599,000","209","3,635","$156.81","0.84","House with Acreage","2",,"604-741-5066","3.255% ON 1ST $100,000 & 1.1625% ON BALANCE",,,"4","210.00",,,"7","V0N 1N0",,"ESTATE SALE","BC",,,,
"F1300113","Residential Detached","S","13330 92ND AVENUE","Queen Mary Park Surrey","1988","House/Single Family","25","Surrey","Surrey","12/31/2013","Sukhdev Grewal","3","$3,136.00","1/1/2013","007-718-675",,,"10/3/2013","$572,000","$205.02","0.97","3","5","RES","$589,900","275","2,790","$205.02","0.97","House/Single Family","2",,"604-512-0382","S-3% 1ST 100K/1.1% BAL*",,"125 X 145","2","56.00",,,"8","V3V 7S9",,,"BC",,,,
"V1021110","Residential Attached","S","3403 909 MAINLAND STREET","Yaletown","2007","Apartment/Condo","6","Vancouver West","Vancouver","12/2/2013","SASAN","2","$2,204.00","8/6/2013","026-880-580",,"$307.48","10/4/2013","$572,500","$756.27","0.97","2","2","CD1","$589,999","59","757","$756.27","0.97","Apartment/Condo","1",,"778-875-7575","3.22% ON 1ST $100,000 + 1.15% ON BALANCE",,,"0",,,,"1","V6B 1S3",,"Seller never lived in unit","BC",,,,
"V1030460","Residential Attached","S","7111 CAMANO STREET","Champlain Heights","1980","Townhouse","33","Vancouver East","Vancouver","12/31/2013","James Hampton","2","$2,076.00","10/1/2013","005-780-624",,"$156.66","10/8/2013","$575,000","$307.49","0.98","2","4","CD-1","$589,900","7","1,870","$307.49","0.98","Townhouse","1",,"604-889-4085","3.255% ON 1ST $100,000 & 1.1625$ ON BALANCE","SOLAR WEST",,"1",,,,"2","V5S 4B8",,,"BC",,,,
