"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"V1023183","Residential Attached","S","802 1199 SEYMOUR STREET","Downtown VW","2005","Apartment/Condo","8","Vancouver West","Vancouver","7/31/2014","PAULINE RILCOF","1","$1,500.00","8/15/2013","026-194-872",,"$248.89","9/22/2013","$399,000","$685.57","1.00","1","1","DD","$399,800","38","582","$685.57","0.98","Apartment/Condo","1",,"604-313-3021","3.22% ON THE FIRST $100,000/ 1.125% ON THE BALANCE",,,"1",,,,"1","V6B 1K3",,"Owner never occupied","BC",,,,
"V1029067","Residential Attached","S","1203 1001 RICHARDS STREET","Downtown VW","2004","Apartment/Condo","9","Vancouver West","Vancouver","3/31/2014","DANIEL BOUDREAUX","1","$1,452.00","9/24/2013","025-846-922","24","$238.00","9/27/2013","$399,500","$695.99","1.00","1","1","DD","$399,500","3","574","$695.99","1.00","Apartment/Condo","1",,"604-779-7539","3.2% ON 1ST $100,000 & 1.1% ON BAL","MIRO",,"0",,,,"1","V6B 1J6",,,"BC",,,,
"F1317268","Residential Detached","S","33381 BEST AVENUE","Mission BC","1993","House/Single Family","20","Mission","Mission","12/19/2013","TIM OR LISA","4","$4,078.00","7/19/2013","018-040-837",,,"9/28/2013","$399,900","$115.38","1.00","4","5","RES","$399,900","71","3,466","$115.38","0.95","House/Single Family","2",,"604-859-2341","S-3.22% 1ST 100K/1.15% BAL",,"166","2","60.70",,,"6","V2V 5Z7",,,"BC",,,,
"F1218781","Residential Attached","S","6869 195A STREET","Clayton","2012","1/2 Duplex","0","Cloverdale","Surrey","12/31/2013","Elise","2","$1.00","7/12/2012","900-563-584",,"$234.89","9/27/2013","$399,900","$250.88","1.00","3","3","MF","$399,900","442","1,594","$250.88","0.95","1/2 Duplex","1",,"604-533-6968","S-3.25% 1ST 100K/1.15% BAL","Clayton Rise",,"0",,,,"2","V4N 6A2",,"New Construction","BC",,,,
"F1318313","Residential Attached","S","19 8418 163 STREET","Fleetwood Tynehead","2011","Townhouse","2","Surrey","Surrey","1/30/2014","Leigh","3","$2,258.00","7/30/2013","028-352-980",,"$185.00","9/24/2013","$399,900","$225.55","1.00","4","4","MF","$399,900","56","1,773","$225.55","1.00","Townhouse","1",,"604-530-4111","S-3.22% 1ST 100K/1.15% BAL","MAPLE ON 84",,"1","0.00",,,"4","V4N 5G3",,,"BC",,,,
"V1029038","Residential Attached","S","1902 2979 GLEN DRIVE","North Coquitlam","2008","Apartment/Condo","5","Coquitlam","Coquitlam","2/27/2014","JAMES HWANG","2","$2,486.00","9/23/2013","027-318-991",,"$339.51","9/28/2013","$400,000","$341.88","0.95","2","2","C4","$419,800","5","1,170","$341.88","0.95","Apartment/Condo","1",,"778-885-5558","3.255%/$100,000, 1.1625%/ BAL","ALTAMONTE",,"1",,,,"1","V3B 0B2",,,"BC",,,,
"V1022899","Residential Attached","S","583 DELESTRE AVENUE","Coquitlam West","2007","Townhouse","6","Coquitlam","Coquitlam","10/16/2013","DWAYNE","2","$2,802.00","8/16/2013","027-395-448",,"$362.36","9/23/2013","$400,000","$319.49","0.97","3","3","TNHM","$412,000","38","1,252","$319.49","0.97","Townhouse","1",,,"3.5% OF THE FIRST $100000 AND 1.25% OF THE BALANCE",,,"1",,,,"2","V3K 0B1",,"AS IS WHERE IS","BC",,,,
"H1301275","Residential Detached","S","862 HOPE PLACE","Harrison Hot Springs","1998","House/Single Family","15","Harrison Hot Springs","Harrison Hot Springs","12/31/2013","LINDA","2","$2,554.00","4/1/2013","004-997-514",,,"9/29/2013","$400,000","$172.41","0.98","3","3","R1","$409,900","181","2,320","$172.41","0.93","House/Single Family","1",,"604-795-2955","3% 1ST 100K/1.25% BAL L 1/2 BF",,"141","2","59.00",,,"10","V0M 1K0",,,"BC",,,,
"H1303708","Residential Detached","S","44718 ASHBURY PLACE","Vedder S Watson-Promontory","1989","House/Single Family","24","Sardis","Sardis","12/31/2013","Cory","2","$2,806.00","9/24/2013","014-043-408",,,"9/25/2013","$400,000","$211.64","1.03","3","4","R1A","$389,900","1","1,890","$211.64","1.03","House/Single Family","1",,"604-792-0077","$5000.00 L 1/2 BF","Watson","0","1","0.00",,,"4","V2R 2Y6",,,"BC",,,,
"V1010766","Residential Detached","S","1906 LODGE PLACE","River Springs","1980","House/Single Family","33","Coquitlam","Coquitlam","12/31/2013","SCOTT","2","$2,368.00","6/3/2013","001-629-603",,"$82.00","9/28/2013","$401,000","$346.59","0.99","2","3","SFD","$404,900","117","1,157","$346.59","0.97","House/Single Family","1",,"604-839-8239","3% ON 1ST $100000 + 1% ON BALANCE","RIVER SPRINGS",,"1",,,,"2","V3E 1A9",,"MAY 25 2013","BC",,,,
"V1026245","Residential Attached","S","3 935 EWEN AVENUE","Queensborough","2006","Townhouse","7","New Westminster","New Westminster","3/5/2014","MALA","2","$2,396.00","9/5/2013","026-427-958",,"$209.00","9/27/2013","$402,000","$277.62","0.98","3","3","MFR","$412,000","22","1,448","$277.62","0.98","Townhouse","1",,"778-859-4458","3%-1ST $100K/1% BAL","COOPERS LANDING",,"1",,,,"2","V3M 0A1",,,"BC",,,,
"F1319869","Residential Detached","S","2295 HARPER DRIVE","Abbotsford East","1986","House/Single Family","27","Abbotsford","Abbotsford","10/31/2013","Rick Arnau","3","$3,325.00","8/22/2013","003-751-091",,,"9/28/2013","$404,000","$164.70","0.96","3","4","RS2","$419,900","37","2,453","$164.70","0.96","House/Single Family","2",,"604-859-2341","S-3.22% 1ST 100K/1.15% BAL","McMillan","103","2","70.00",,,"6","V3G 2B2",,,"BC",,,,
"V1020606","Residential Attached","S","2003 1351 CONTINENTAL STREET","Downtown VW","2014","Apartment/Condo","0","Vancouver West","Vancouver","11/1/2013","JULIA ROWELL","1","$0.00","8/1/2013","028-573-218","332","$193.86","9/30/2013","$404,900","$813.05","1.00","1","1","CD-1","$404,900","60","498","$813.05","1.00","Apartment/Condo","1",,"604-669-8200","3.255 ON 1ST $100K/1.1625 ON BAL PLUS $5,000 BONUS","MADDOX",,"0",,,,"1","V0V 0V0",,,"BC",,,,
"V1014446","Residential Detached","S","960 ADAIR AVENUE","Maillardville","9999","House/Single Family","999","Coquitlam","Coquitlam","6/20/2014","ALANA BERTINI","1","$1,939.00","6/20/2013","002-183-765",,,"9/25/2013","$405,000","$540.00","1.02","1","1","M1","$398,000","97","750","$540.00","1.02","House/Single Family","1",,"604-437-1123","3.255% ON 1ST $100,000 AND 1.1625% ON BALANCE",,"122","0","33.00",,,"3","V3K 3V2",,"COURT ORDER SALE","BC",,,,
"V1022180","Residential Attached","S","110 9339 UNIVERSITY CRESCENT","Simon Fraser Univer.","2004","Townhouse","9","Burnaby North","Burnaby","1/31/2014","CARSTEN LOVE","2","$2,335.00","8/12/2013","026-074-257","4","$326.74","9/22/2013","$405,000","$341.20","0.98","2","3","RM","$414,900","41","1,187","$341.20","0.98","Townhouse","1",,"604-728-1470","3.2% ON 1ST $100,000 & 1.15% ON BALANCE","HARMONY BY POLYGON",,"1",,,,"1","V5A 4Y1",,"AUGUST 12, 2013","BC",,,,
"F1319567","Residential Detached","S","12725 112B AVENUE","Bridgeview","1982","House/Single Family","31","North Surrey","Surrey","12/15/2013","Diane Tran","3","$2,560.00","8/15/2013","009-035-516",,,"9/22/2013","$405,000","$155.77","0.96","3","6","RSF","$420,000","38","2,600","$155.77","0.96","House/Single Family","2",,"604-314-9999","S-3.22% 1ST 100K/1.15% BAL","BRIDGVIEW","100","1","50.00",,,"4","V3V 3L7",,,"BC",,,,
"F1316958","Residential Detached","S","11790 98TH AVENUE","Royal Heights","1993","House/Single Family","20","North Surrey","Surrey","10/10/2013","Raji/Touchbase","3","$3,333.00","7/12/2013","015-952-657",,,"9/22/2013","$405,777","$202.89","0.95","3","4","RF","$425,900","72","2,000","$202.89","0.95","House/Single Family","2",,"604-773-0352","S-2.5% 1ST 100K/1.00% BAL*",,"131.73","1","150.13",,,"10","V3V 2J4",,"court ordered","BC",,,,
"H1203849","Residential Detached","S","6938 GLENEDEN STREET","Sardis West Vedder Rd","1988","House/Single Family","24","Sardis","Sardis","10/14/2013","RICHARD PADGHAM","2","$3,033.00","9/14/2012","007-889-186",,,"9/26/2013","$408,000","$185.45","0.97","3","3","R1A","$419,900","377","2,200","$185.45","0.89","House/Single Family","1",,"604-792-0077","3% 1ST 100K/1.25% BAL L 1/2 BF",,,"2","70.00",,,,"V2R 2S9",,"OWNER DOES NOT LIVE THERE","BC",,,,
"V1027573","Residential Attached","S","313 298 E 11TH AVENUE","Mount Pleasant VE","2008","Apartment/Condo","5","Vancouver East","Vancouver","3/14/2014","ALEX","1","$1,552.00","9/14/2013","027-701-824",,"$233.85","9/27/2013","$408,000","$596.49","0.99","1","1","C-3A","$412,000","13","684","$596.49","0.99","Apartment/Condo","1",,"604-562-6925","3.255% ON 1ST 100K & 1.1625% ON BALANCE","SOPHIA",,"1",,,,"1","V5T 0A2",,,"BC",,,,
"V1027940","Residential Attached","S","303 5775 IRMIN STREET","Metrotown","2010","Apartment/Condo","3","Burnaby South","Burnaby","3/16/2014","LISA","2","$1,726.00","9/16/2013","028-149-459","4","$274.50","9/25/2013","$408,000","$454.85","0.97","2","2","MF","$419,000","9","897","$454.85","0.97","Apartment/Condo","1",,"604-439-0068","3.22% OF $100,000 / 1.15% OF BALANCE","MACPHERSON WALK WEST",,"0",,,,"2","V5J 0C3",,,"BC",,,,
"H1303662","Residential Detached","S","45951 STEVENSON ROAD","Sardis East Vedder Rd","2012","House/Single Family","1","Sardis","Sardis","11/16/2013","KARI OR JONATHAN","3","$3,901.00","9/16/2013","028-335-317",,,"9/26/2013","$408,958","$125.83","0.99","4","6","R3","$414,700","10","3,250","$125.83","0.96","House/Single Family","1",,"604-791-7653","2.5% 1ST 100K/1.25% BAL L 1/2 BF","SARDIS PARK","178","1","32.00",,,"4","V2R 2E8",,,"BC",,,,
"V1029421","Residential Attached","S","1802 1190 PIPELINE ROAD","North Coquitlam","1995","Apartment/Condo","18","Coquitlam","Coquitlam","9/23/2014","JULIA","2","$2,591.00","9/24/2013","018-855-199","18","$346.12","9/28/2013","$410,000","$309.90","0.96","2","2","APT","$429,000","4","1,323","$309.90","0.96","Apartment/Condo","1",,"778-829-0885","3.255%-1ST $100K/1.1625% BAL",,,"1",,,,"2","V3B 7T9",,,"BC",,,,
"V1011595","Residential Detached","S","8085 SOUTHWOOD ROAD","Halfmn Bay Secret Cv Redroofs","2004","House/Single Family","9","Sunshine Coast","Halfmoon Bay","12/5/2013","DENISE OR JOEL","2","$2,744.00","6/5/2013","007-799-501",,,"9/29/2013","$410,000","$170.83","0.94","3","4","R2","$435,000","116","2,400","$170.83","0.94","House/Single Family","1",,"604-740-1219","3.255% ON 1ST $100,000/1.1625% ON BAL**",,,"2","0.00",,,"4","V0N 1Y1",,"TO COME","BC",,,,
"V1018902","Land Only","S","1593 TYNEBRIDGE LANE","Spring Creek",,,,"Whistler","Whistler","6/30/2014","LINDSAY GRAHAM",,"$2,631.00","7/19/2013","025-544-624",,,"9/21/2013","$410,000","$37.72","0.86",,,"RS7","$479,000","64",,"$37.72","0.86","Other",,"Road Access","604-905-2868","3% ON THE 1ST $100,000 / 1.5% ON THE BALANCE","SPRING CREEK",,,,"Yes",,,"V0N 1B1",,,"BC","At Lot Line",,"At Lot Line","City/Municipal"
"V1010573","Residential Attached","S","6 5671 LADNER TRUNK ROAD","Hawthorne","1994","Townhouse","19","Ladner","Ladner","11/15/2013","AILEEN / TOUCHBASE","2","$2,525.00","5/29/2013","018-172-296","3","$125.00","9/30/2013","$412,000","$242.35","0.99","3","4","CD183","$416,500","124","1,700","$242.35","0.96","Townhouse","1",,"604-946-8000","3.255% ON 1ST $100,000/1.1625% ON BAL","LADNER GREEN",,"1",,,,,"V4K 1X3",,,"BC",,,,
"V1024809","Residential Attached","S","1210 6611 COONEY ROAD","Brighouse","1997","Apartment/Condo","16","Richmond","Richmond","12/31/2013","RAYMOND LEUNG","2","$1,554.00","8/30/2013","023-800-216",,"$230.00","9/26/2013","$412,000","$456.26","0.95","2","3","RCLI","$435,000","27","903","$456.26","0.95","Apartment/Condo","1",,"604-644-6482","3.255% OF 1ST $100,000 1.1625% BALANCE",,,"1",,,,"2","V6Y 4C5",,,"BC",,,,
"V1019988","Residential Attached","S","8 114 PARK ROW","Queens Park","1974","Townhouse","39","New Westminster","New Westminster","11/15/2013","Jenny","2","$2,379.00","7/28/2013","001-238-647",,"$310.33","9/23/2013","$412,000","$201.17","0.94","3","3","MF","$439,900","57","2,048","$201.17","0.94","Townhouse","1",,"778-892-5928","3.255% ON 1ST 100K / 1.1625% ON BAL","Clinton Place",,"1",,,,"1","V3L 2J6",,"To Follow","BC",,,,
"V1025593","Residential Attached","S","702 909 MAINLAND STREET","Yaletown","2007","Apartment/Condo","6","Vancouver West","Vancouver","12/27/2013","CAROLINE","1","$1,481.00","9/4/2013","026-877-988","32","$280.13","9/22/2013","$412,600","$603.22","0.99","1","1","MF","$418,900","18","684","$603.22","0.99","Apartment/Condo","1",,"604-657-2073","3.255% ON 1ST 100K/1.1% ON BAL","YALETOWN PARK II",,"0",,,,"1","V6B 1S3",,,"BC",,,,
"V1016079","Residential Attached","S","503 4425 HALIFAX STREET","Brentwood Park","1999","Apartment/Condo","14","Burnaby North","Burnaby","11/30/2013","Terry","2","$2,456.00","7/2/2013","024-428-221","24","$275.71","9/21/2013","$413,000","$417.59","0.98","2","2","RESCD","$423,800","81","989","$417.59","0.96","Apartment/Condo","1",,"604-721-9275","3.255% ON 1ST 100K / 1.1625% ON BAL","Polaris",,"1",,,,"1","V5C 6P2",,"Family members unable to complete","BC",,,,
"V1030050","Residential Attached","S","24 2310 RANGER LANE","Central Pt Coquitlam","2013","Townhouse","0","Port Coquitlam","Port Coquitlam","12/31/2013","FREMONT BLUE TEAM","2","$0.00","9/30/2013","800-080-297",,"$166.63","9/30/2013","$413,500","$320.29","1.01","2","3","RTH3","$409,900","0","1,291","$320.29","1.01","Townhouse","1",,"604-552-0319","2.5575% ON 1ST $100,000/1.1625% ON BAL","FREMONT BLUE",,"0",,,,"2","V3B 0J4",,,"BC",,,,
"H1303084","Residential Detached","S","47469 CHARTWELL DRIVE","Little Mountain","1999","House/Single Family","14","Chilliwack","Chilliwack","12/31/2013","TRUDE KAFKA","3","$3,203.00","8/6/2013","023-967-391",,,"9/28/2013","$414,000","$207.00","0.97","3","3","R1A","$429,000","53","2,000","$207.00","0.97","House/Single Family","1",,"604-793-9900","3% 1ST 100K/1.25% BAL L 1/2 BF","LITTLE MOUNTAIN",,"1","131.99",,,"4","V2P 8A3",,,"BC",,,,
"V1016087","Residential Attached","S","106 3382 VIEWMOUNT DRIVE","Port Moody Centre","2013","Townhouse","0","Port Moody","Port Moody","12/31/2013","FRIDA","2","$1,223.00","7/3/2013","028-995-139",,"$119.00","9/27/2013","$414,000","$372.97","1.00","3","3","MF","$415,900","86","1,110","$372.97","1.00","Townhouse","1",,"604-723-9655","3.255% ON 1ST $100000/1.1625% ON BALLANCE +$3000","LILIUM",,"1",,,,"2","V3H 2M1",,,"BC",,,,
"V1028262","Residential Attached","S","6 6888 RUMBLE STREET","South Slope","2007","Townhouse","6","Burnaby South","Burnaby","12/16/2013","GARTH LAM","1","$2,328.00","9/16/2013","027-219-411",,"$231.68","9/22/2013","$414,000","$403.51","0.99","2","2","CD RM2","$418,800","6","1,026","$403.51","0.99","Townhouse","1",,"604-808-5417","3.255% ON FIRST $100,000 & 1.1625% ON THE REMAINDE","CANYON WOODS",,"0",,,,"1","V5E 1A8",,,"BC",,,,
"F1321045","Residential Detached","S","6486 197TH STREET","Willoughby Heights","1983","House/Single Family","30","Langley","Langley","3/31/2014","CAROL OR VINCE","1","$3,274.00","9/4/2013","003-066-215",,,"9/30/2013","$415,000","$257.76","0.99","2","3","R-1A","$419,900","26","1,610","$257.76","0.99","House/Single Family","1",,"604-533-3491","S-3.22% 1ST 100K/1.15% BAL","LANGLEY MEADOWS","100","1","40.00",,,"2","V2Y 1H9",,,"BC",,,,
"V1026356","Residential Attached","S","336 1979 YEW STREET","Kitsilano","1994","Apartment/Condo","19","Vancouver West","Vancouver","3/31/2014","Tomas M. Malapitan","1","$1,382.00","9/3/2013","018-479-065","4","$255.12","9/30/2013","$415,000","$717.99","0.97","1","1","C2B","$428,000","27","578","$717.99","0.97","Apartment/Condo","1",,"604-880-8772","3.255% 1ST $100,000/1.1625% BAL","CAPERS BUILDING",,"1",,,,"1","V6K 4R9",,,"BC",,,,
"V1020295","Residential Detached","S","19767 WILDCREST AVENUE","South Meadows","1979","House/Single Family","34","Pitt Meadows","Pitt Meadows","1/29/2014","TONY","1","$3,456.00","7/29/2013","005-503-965",,,"9/27/2013","$415,000","$284.05","0.98","2","3","RES","$421,900","60","1,461","$284.05","0.94","House/Single Family","1",,"604-671-7840","3.255% ON 1ST $100,000/1.1625% ON BAL",,,"1",,,,"3","V3Y 1M3",,,"BC",,,,
"H1303023","Residential Detached","S","6981 MARBLE HILL ROAD","Eastern Hillsides","2009","House with Acreage","4","Chilliwack","Chilliwack","10/25/2013","ROMEO","3","$5,479.00","7/25/2013","002-166-895",,,"9/23/2013","$415,000","$106.11","0.92","3","3","RH","$449,900","60","3,911","$106.11","0.85","House with Acreage","1",,"604-250-3547","3% 1ST 100K/1% BAL L 1/2 BF**",,"23.06 ACRES","1",,,,"10","V4Z 1J5",,"COURT ORDERED SALE","BC",,,,
"V1017459","Residential Attached","S","1805 2289 YUKON CRESCENT","Brentwood Park","2008","Apartment/Condo","5","Burnaby North","Burnaby","10/30/2013","GEORGINA","2","$2,331.00","7/10/2013","027-502-899","26","$299.72","9/22/2013","$415,000","$500.60","0.98","2","2","MF","$425,000","74","829","$500.60","0.98","Apartment/Condo","1",,"604-250-3536","3.255% ON FIRST $100,000/1.1625% ON BAL","WATERCOLOURS",,"1",,,,"1","V5C 0B2",,,"BC",,,,
"V1027636","Residential Attached","S","1104 8160 LANSDOWNE ROAD","Brighouse","2010","Apartment/Condo","3","Richmond","Richmond","4/30/2014","LOUISE","1","$1,810.00","9/16/2013","028-153-324",,"$233.00","9/30/2013","$415,000","$536.87","0.98","1","1","CD","$423,000","14","773","$536.87","0.98","Apartment/Condo","1",,"604-788-4549","3.255% ON 1ST $100,000/1.1625% ON BAL.","PRADO",,"1",,,,"1","V6X 0A9",,,"BC",,,,
"V1021979","Residential Attached","S","605 2101 MCMULLEN AVENUE","Quilchena","1975","Apartment/Condo","38","Vancouver West","Vancouver","12/31/2013","OFFICE - Kelly","1","$1,534.00","8/11/2013","003-498-280","6","$310.22","9/29/2013","$415,000","$474.83","0.97","1","1","CD-1","$428,000","49","874","$474.83","0.97","Apartment/Condo","1",,"604-731-0370","3.255% ON THE 1ST $100000 + 1.1625% ON THE BALANCE","Arbutus Village",,"0",,,,"1","V6L 3B4",,,"BC",,,,
"V1022648","Residential Attached","S","412 2280 WESBROOK MALL","University VW","2005","Apartment/Condo","8","Vancouver West","Vancouver","11/30/2013","Nick Chen","1","$1,083.00","8/15/2013","026-212-706",,"$253.65","9/26/2013","$415,000","$632.62","0.97","1","1","RES","$428,000","42","656","$632.62","0.97","Apartment/Condo","1",,"778-320-8265","3.255-100/1.1625","Keats Hall",,"1","0.00",,,"1","V6T 2K3",,,"BC",,,,
"V1030788","Residential Attached","S","11 1111 EWEN AVENUE","Queensborough","2012","Townhouse","1","New Westminster","New Westminster","3/31/2014","MAUREEN & MICHAEL","2",,"9/29/2013","800-080-158","3","$148.65","9/30/2013","$415,900","$342.02","1.00","3","3","RM-2A","$415,900","1","1,216","$342.02","1.00","Townhouse","1",,"604-517-1688","2.5575% ON 1ST $100,000 / 1.1625% ON BAL","ENGLISH MEWS",,"0",,,,"2","V0V 0V0",,"DISCLOSURE STATEMENT PROVIDED","BC",,,,
"V1018626","Residential Attached","S","1006 612 SIXTH STREET","Uptown NW","1999","Apartment/Condo","14","New Westminster","New Westminster","10/16/2013","TEAM DAVE VALLEE","2","$2,389.00","7/16/2013","024-499-307",,"$388.53","9/27/2013","$416,750","$336.09","0.98","2","2","MF","$424,900","73","1,240","$336.09","0.98","Apartment/Condo","1",,"604-526-2888","3.22% ON 1ST 100K/ 1.15% ON BAL.","THE WOODWARD",,"1",,,,"1","V3L 5V2",,,"BC",,,,
"V1019144","Residential Attached","S","6 920 CITADEL DRIVE","Citadel PQ","1989","Townhouse","24","Port Coquitlam","Port Coquitlam","10/25/2013","LORNE","2","$2,355.00","7/21/2013","013-845-799","3","$222.45","9/30/2013","$417,000","$190.41","0.98","3","3","MULTI","$425,900","71","2,190","$190.41","0.98","Townhouse","1",,"604-551-1198","3.255% ON 1ST $100,000 / 1.1625% ON BAL","CITADEL GREEN",,"1",,,,"2","V3C 5X8",,,"BC",,,,
"V1029126","Residential Attached","S","1105 4189 HALIFAX STREET","Brentwood Park","2015","Apartment/Condo","0","Burnaby North","Burnaby","12/19/2013","JOSEPHINE WOO","2",,"9/19/2013","800-080-165","32","$254.36","9/23/2013","$417,026","$488.32","0.96","2","2","RM5(S)","$435,800","4","854","$488.32","0.96","Apartment/Condo","1",,"604-291-9130","3.255% ON THE 1ST $100,000 & 1.1625% ON BALANCE","AVIARA",,"0",,,,"1","V0V 0V0",,,"BC",,,,
"V1024770","Residential Attached","S","416 6800 ECKERSLEY ROAD","Brighouse","2012","Apartment/Condo","1","Richmond","Richmond","11/30/2013","KEVAN JANGZE","2","$1,728.00","8/29/2013","028-935-411","4","$255.06","9/26/2013","$418,000","$507.90","1.00","2","2","ZLR23","$419,000","28","823","$507.90","1.00","Apartment/Condo","1",,"604-298-2829","3.255% ON THE 1ST $100,000 & 1.1625% ON THE BAL.",,,"1",,,,"1","V6Y 0E7",,,"BC",,,,
"V1028179","Residential Attached","S","PH6 707 E 20TH AVENUE","Fraser VE","2009","Apartment/Condo","4","Vancouver East","Vancouver","12/18/2013","CANDICE","2","$1,442.00","9/18/2013","015-616-835",,"$273.91","9/23/2013","$418,000","$555.11","1.00","2","2","C2","$418,000","5","753","$555.11","1.00","Apartment/Condo","1",,"604-808-5634","3.25% 1ST 100K/1.15% ON BAL","BLOSSOM",,"0",,,,"1","V5V 0B3",,,"BC",,,,
"V1023180","Residential Attached","S","417 350 E 2ND AVENUE","Mount Pleasant VE","1995","Apartment/Condo","18","Vancouver East","Vancouver","1/13/2014","JULIET","1","$1,334.00","8/19/2013","023-119-306","5","$197.64","9/28/2013","$419,500","$541.29","0.99","1","1","IC-3","$424,900","40","775","$541.29","0.99","Apartment/Condo","1",,"604-240-7625","3.255% ON 1ST 100K & 1.1625% ON BALANCE","MAIN SPACE",,"0",,,,"1","V5T 4R8",,,"BC",,,,
"V1027190","Residential Attached","S","121 9373 HEMLOCK DRIVE","McLennan North","2009","Apartment/Condo","4","Richmond","Richmond","9/10/2014","JANE MU","2","$1,844.00","9/10/2013","027-654-851",,"$301.32","9/29/2013","$419,800","$475.96","0.96","2","2","CD68","$438,000","19","882","$475.96","0.96","Apartment/Condo","1",,"604-537-9028","3.255% 1ST $100K/1.1625% ON BAL PLUS $3,000 BONUS","MANDALAY",,"1",,,,,"V6Y 0A9",,,"BC",,,,
"V1017194","Residential Attached","S","7 1111 EWEN AVENUE","Queensborough","2012","Townhouse","1","New Westminster","New Westminster","1/31/2014","MAUREEN & MICHAEL","2","$0.00","7/7/2013","800-077-877","3","$151.28","9/24/2013","$419,820","$341.59","0.98","3","3","RM-2A","$429,900","79","1,229","$341.59","0.98","Townhouse","1",,"604-517-1688","2.5575% ON 1ST $100,000 & 1.1625% ON BAL","ENGLISH MEWS",,"0",,,,"2","V0V 0V0",,"DISCLOUSE STATEMENTS PROVIDED","BC",,,,
"V1021640","Residential Attached","S","20 2310 RANGER LANE","Central Pt Coquitlam","2013","Townhouse","0","Port Coquitlam","Port Coquitlam","11/3/2013","FREMONT BLUE TEAM","3",,"8/3/2013","800-078-921",,"$185.75","9/30/2013","$419,900","$295.29","1.00","3","2","RTH3","$419,900","58","1,422","$295.29","1.02","Townhouse","1",,"604-552-0319","2.5575% ON 1ST $100,000/1.1625% ON BAL","FREMONT BLUE",,"0",,,,"2","V3E 3G7",,,"BC",,,,
"H1303289","Residential Detached","S","3 46745 HUDSON ROAD","Promontory","2009","House/Single Family","4","Sardis","Sardis","2/28/2014","Clark Hitchcock","3","$2,778.00","8/19/2013","027-285-880",,"$65.00","9/23/2013","$420,000","$167.53","0.99","3","5","R3","$424,900","35","2,507","$167.53","0.99","House/Single Family","2",,"604-858-7179","3% 1ST 100K/1.25% BAL L 1/2 BF","The Uplands","77","1","50.00",,,"4","V2R 4W2",,,"BC",,,,
"H1303137","Residential Detached","S","46485 WOODLAND AVENUE","Chilliwack N Yale-Well","1964","House/Single Family","49","Chilliwack","Chilliwack","10/31/2013","KATHY","2","$2,900.00","8/8/2013","009-573-283",,,"9/23/2013","$420,000","$125.64","0.98","3","3","R-1","$429,900","46","3,343","$125.64","0.98","House/Single Family","1",,"604-792-0077","3% 1ST 100K/1.25% BAL L 1/2 BF",,"123","2","110.00",,,"5","V2P 3N8",,,"BC",,,,
"V1027786","Residential Detached","S","22831 125A AVENUE","East Central","1989","House/Single Family","24","Maple Ridge","Maple Ridge","1/31/2014","GARY OR LORRAINE/TOUCHBASE","3","$3,489.00","9/16/2013","010-036-229",,,"9/27/2013","$420,000","$226.90","1.00","3","3","RS1B","$419,900","11","1,851","$226.90","0.98","House/Single Family","1",,"604-466-2838","3.255% ON 1ST $100,000/1.1625% ON BAL",,"119.8","1","54.10",,,"4","V2X 0N3",,,"BC",,,,
"F1312250","Residential Detached","S","3681 NOOTKA STREET","Central Abbotsford","1985","House/Single Family","28","Abbotsford","Abbotsford","10/18/2013","TOUCHBASE LEIGH PARSONS","2","$3,583.00","5/20/2013","000-774-871",,,"9/22/2013","$420,000","$133.76","0.96","3","3","SFD","$439,500","125","3,140","$133.76","0.92","House/Single Family","1",,"604-302-2585","S-$3000+BONUS*","Gladwin Heights","100","2","60.00",,,"9","V2T 5A3",,"UPON OFFER","BC",,,,
"F1318426","Residential Detached","S","36044 EMPRESS DRIVE","Abbotsford East","1994","House/Single Family","19","Abbotsford","Abbotsford","1/31/2014","Art","3","$4,488.00","7/31/2013","018-089-712",,,"9/26/2013","$420,000","$110.01","0.98","4","6","RES","$429,900","57","3,818","$110.01","0.96","House/Single Family","2",,"604-859-2341","S-3.22% 1ST 100K/1.15% BAL","Regal Peak","97","2","62.00",,,"4","V3G 1L1",,"Owner does not live on property","BC",,,,
"F1320255","Residential Attached","S","15305 ROPER AVENUE","White Rock","1989","Townhouse","24","South Surrey White Rock","White Rock","11/21/2013","Vivien Yang","3","$2,801.00","8/23/2013","008-899-100",,"$125.00","9/27/2013","$420,000","$251.50","0.96","4","3","RM-2","$439,900","35","1,670","$251.50","0.96","Townhouse","1",,"778-320-6495","S-2.5% 1ST 100K/1.0% BAL",,,"1",,,,"2","V4B 2G1",,"UPON ACCEPTED OFFER","BC",,,,
