"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"V1028233","Residential Attached","S","807 1050 BURRARD STREET","Downtown VW","1993","Apartment/Condo","20","Vancouver West","Vancouver","9/18/2014","Team ChowKai","2","$1,753.00","9/18/2013","018-799-809","30","$365.22","11/17/2013","$540,000","$610.17","0.90","2","2","CD-1","$599,900","60","885","$610.17","0.90","Apartment/Condo","1",,"604-346-7200","3.255%-1ST $100,000/1.1625% ON BAL PLUS $5,000","WALL CENTER",,"0",,,,"1","V6Z 2R9",,,"BC",,,,
"F1320619","Residential Detached","S","18869 64TH AVENUE","Cloverdale BC","1996","House/Single Family","17","Cloverdale","Surrey","12/31/2013","Cyndi or Kari","3","$2,945.00","9/3/2013","019-071-591",,,"11/19/2013","$540,000","$269.19","0.98","3","3","RES","$549,900","77","2,006","$269.19","0.98","House/Single Family","1",,"604-574-0161","S-3.22% 1ST 100K/1.15% BAL","CHARTWELL","174","2","46.50",,,"4","V3S 8V3",,,"BC",,,,
"F1320825","Residential Detached","S","14618 67B AVENUE","East Newton","2004","House/Single Family","9","Surrey","Surrey","6/14/2014","RASHPAL SINGH","6","$3,761.00","9/3/2013","025-719-483",,,"11/14/2013","$540,350","$145.14","0.96","6","6","RF-12","$565,000","72","3,723","$145.14","0.94","House/Single Family","3",,"604-671-8666","S-3.22% 1ST 100K/1.16% BAL",,"75.5","1","50.00",,,"4","V3S 0Z4",,,"BC",,,,
"F1323259","Residential Detached","S","12457 78A AVENUE","West Newton","1983","House/Single Family","30","Surrey","Surrey","4/1/2014","Paula Burns","3","$3,264.00","10/6/2013","002-681-129",,,"11/21/2013","$542,500","$238.04","0.97","3","4","RF","$559,900","46","2,279","$238.04","0.94","House/Single Family","2",,"604-786-2890","S-3.22% 1ST 100K/1.15% BAL",,"123.13","2","73.13",,,"6","V3W 7X1",,,"BC",,,,
"F1325942","Residential Detached","S","5806 ABERDEEN STREET","Cloverdale BC","1980","House/Single Family","33","Cloverdale","Surrey","5/31/2014","KATHY","3","$2,643.00","11/15/2013","005-437-636",,,"11/20/2013","$543,500","$253.38","0.99","3","5","RES","$549,800","5","2,145","$253.38","0.99","House/Single Family","1",,"778-242-3694","S-3.22% 1ST 100K/1.15% BAL",,"120","2","60.00",,,"6","V3S 4W2",,"UPON OFFER","BC",,,,
"V1032714","Residential Detached","S","12025 WEBSTER STREET","Websters Corners","1970","House with Acreage","43","Maple Ridge","Maple Ridge","6/17/2014","PLEASE TOUCHBASE","2","$4,439.00","10/17/2013","002-378-361",,,"11/17/2013","$544,000","$204.90","0.97","3","4","RS-3","$559,900","31","2,655","$204.90","1.04","House with Acreage","1",,"604-315-8375","3% 1ST $100K",,,"2",,,,,"V4R 1A5",,,"BC",,,,
"V1013974","Residential Attached","S","3 11111 CAMBIE ROAD","East Cambie","2013","Townhouse","0","Richmond","Richmond","12/31/2013","Jinder","2","$1,100.00","6/19/2013","029-193-155",,"$197.97","11/13/2013","$545,000","$392.37","0.99","3","3","MF","$549,500","147","1,389","$392.37","1.03","Townhouse","1",,"604-512-3100","3.25% ON 1ST 100K/1.16% ON BAL + $5000 BONUS",,,"1",,,,,"V6X 1L3",,"NEW CONSTRUCTION","BC",,,,
"V1025509","Residential Detached","S","10557 238TH STREET","Albion","1997","House/Single Family","16","Maple Ridge","Maple Ridge","12/31/2013","DON PEARCE","3","$4,934.00","9/2/2013","018-400-311",,,"11/20/2013","$545,000","$132.03","0.97","4","6","RS-1B","$564,900","79","4,128","$132.03","0.92","House/Single Family","2",,"604-466-4549","3.255% ON 1ST $100,000 + 1.1625% ON BALANCE",,,"1",,,,"5","V2W 1E1",,,"BC",,,,
"V1035947","Residential Attached","S","303 7660 MINORU BOULEVARD","Brighouse South","1986","Apartment/Condo","27","Richmond","Richmond","5/31/2014","KAREN OR CORY","2","$1,774.00","11/11/2013","002-950-588",,"$417.75","11/15/2013","$552,000","$333.94","0.99","2","2","RAM1","$558,000","4","1,653","$333.94","0.99","Apartment/Condo","1",,"604-273-3155","3.255% ON 1ST $100,000/1.1625% ON BAL.","BENTLEY WYND",,"1",,,,"2","V6Y 1Z5",,,"BC",,,,
"V1030256","Residential Detached","S","1034 TUXEDO DRIVE","College Park PM","1965","House/Single Family","48","Port Moody","Port Moody","4/1/2014","ANGELA LAM","1","$3,512.00","10/1/2013","006-288-235",,,"11/19/2013","$552,500","$245.56","0.95","2","5","RS-1","$579,900","49","2,250","$245.56","0.93","House/Single Family","2",,"604-939-6666","3.255% 1ST $100,000; 1.1625% ON BAL",,,"2",,,,"3","V3H 1L4",,"REVENUE PROPERTY","BC",,,,
"V1032228","Residential Detached","S","2131 LAURIER AVENUE","Glenwood PQ","1966","House/Single Family","47","Port Coquitlam","Port Coquitlam","3/15/2014","TOUCHBASE OR TEAM LEO","3","$3,000.00","10/15/2013","006-636-934",,,"11/19/2013","$554,000","$246.55","0.96","3","4","SFD","$575,000","35","2,247","$246.55","0.96","House/Single Family","2",,"604-936-1111","3.225% ON 1ST $100,000 & 1.1625% ON BAL",,,"2",,,,"2","V3B 2E1",,,"BC",,,,
"V1035871","Residential Attached","S","9 9888 KEEFER AVENUE","McLennan North","2012","Townhouse","1","Richmond","Richmond","5/16/2014","TOUCHBASE/EMAIL","2","$2,690.00","11/13/2013","028-809-351",,"$300.00","11/17/2013","$555,000","$417.92","0.98","3","3","RTL3","$565,000","4","1,328","$417.92","0.98","Townhouse","1",,"000-000-0000","3.255% ON THE FIRST $100K / 1.1625% ON THE BALANCE",,,"1",,,,"2","V6Y 0B6",,,"BC",,,,
"N232074","Residential Detached","S","9104 118TH AVENUE","Fort St. John - City NE","2004","House/Single Family","9","Fort St. John (Zone 60)","Fort St. John","4/12/2014","LANNA TUCKER","3","$4,950.00","11/9/2013","024-764-434",,,"11/13/2013","$555,000","$232.51","0.99","3","5","R1","$559,900","4","2,387","$232.51","0.99","House/Single Family","1",,"250-793-4270","3% ON 1ST $100,000/ 1.5% ON THE REMAINDER","KIN PARK","110","1","58.00",,,,"V1J 6Z7",,,"BC",,,,
"F1324174","Residential Detached","S","4536 199A STREET","Langley City","1975","House/Single Family","38","Langley","Langley","12/20/2013","TOUCHBASE","2","$3,509.00","10/16/2013","005-886-074",,,"11/14/2013","$555,000","$291.03","0.98","3","4","SFD","$568,800","29","1,907","$291.03","0.96","House/Single Family","1",,,"S-3.22% 1ST 100K/1.15% BAL*","HUNTER PARK","139","2","56.00",,,"6","V3A 5S3",,,"BC",,,,
"F1325675","Residential Detached","S","14764 GORDON AVENUE","White Rock","9999","House/Single Family","999","South Surrey White Rock","White Rock","2/13/2014","TOUCHBASE","1","$3,375.00","11/13/2013","002-337-916",,,"11/15/2013","$557,500","$696.88","0.94","1","1","RS-2","$595,000","2","800","$696.88","0.94","House/Single Family","1",,,"S-3.22% 1ST 100K/1.15% BAL*","WEST BEACH","120","0","33.00",,,"2","V4B 2A7",,,"BC",,,,
"V1036158","Residential Attached","S","4831 DUCHESS STREET","Collingwood VE","1997","Townhouse","16","Vancouver East","Vancouver","5/31/2014","REBECCA PUN","2","$1,878.00","11/13/2013","023-237-295",,"$242.00","11/22/2013","$558,000","$389.66","0.98","3","3","CD1","$568,000","9","1,432","$389.66","0.98","Townhouse","1",,"604-622-2188","3.255% - 1ST $100,000 & 1.1625% ON BALANCE","DUCHESS PLACE",,"0",,,,"1","V5R 6E1",,,"BC",,,,
"F1325261","Residential Detached","S","12847 66B AVENUE","West Newton","1988","House/Single Family","25","Surrey","Surrey","5/30/2014","NIRMA DESAI","3","$2,906.00","11/4/2013","011-590-611",,,"11/17/2013","$560,000","$172.36","0.94","3","4","SFD","$595,000","13","3,249","$172.36","0.94","House/Single Family","1",,"778-896-3548","S-3.22% 1ST 100K/1.15% BAL",,"100","3","81.32",,,"6","V3W 9X6",,"RENTAL PROPERTY","BC",,,,
"F1325563","Residential Detached","S","6033 187 STREET","Cloverdale BC","1992","House/Single Family","21","Cloverdale","Surrey","2/20/2014","Touchbase","4","$3,037.00","11/12/2013","011-624-973",,,"11/19/2013","$560,000","$203.56","0.98","4","6","SFR","$569,900","7","2,751","$203.56","0.98","House/Single Family","2",,"604-533-3491","S-3.22% 1ST 100K/1.15% BAL*","Eaglecrest",,"2","45.92",,,"4","V3S 7P3",,,"BC",,,,
"V1035455","Residential Attached","S","701 1616 COLUMBIA STREET","False Creek","2010","Apartment/Condo","3","Vancouver West","Vancouver","3/31/2014","ROBERT","1","$2,220.00","11/8/2013","028-250-028",,"$389.68","11/20/2013","$562,888","$703.61","0.99","1","1","CD-1","$569,000","12","800","$703.61","0.99","Apartment/Condo","1",,"604-328-9006","3.22% ON 1ST $100,000 & 1.15% ON BALANCE","VILLAGE ON FALSE CREEK",,"0",,,,"1","V5Y 0B7",,,"BC",,,,
"V1024066","Residential Attached","S","121 5777 BIRNEY AVENUE","University VW","2008","Apartment/Condo","5","Vancouver West","Vancouver","8/31/2014","NA AN","2","$1,399.00","8/26/2013","027-337-804",,"$216.56","11/16/2013","$563,600","$667.77","0.96","2","2","APT","$588,000","82","844","$667.77","0.90","Apartment/Condo","1",,"604-290-7798","3.255% 1ST 100K/1.1625% BAL","PATHWAYS",,"1",,,,"1","V6S 0A4",,,"BC",,,,
"V1024679","Residential Detached","S","15 415 W ESPLANADE","Lower Lonsdale","2011","House/Single Family","2","North Vancouver","North Vancouver","12/12/2013","JUDY ROSS","2","$1,170.00","8/29/2013","800-075-766",,,"11/14/2013","$564,000","$488.31","0.98","3","2","MARINA","$574,900","77","1,155","$488.31","0.98","House/Single Family","1",,"604-878-0680","3.2% ON THE 1ST $100,000 & 1.0% ON THE BALANCE **","SPIRIT TRAIL OCEAN HOME",,"0","0.00",,,"1","V7M 1A6",,,"BC",,,,
"V1036680","Residential Detached","S","147 19639 MEADOW GARDENS WAY","North Meadows PI","2000","House/Single Family","13","Pitt Meadows","Pitt Meadows","5/19/2014","PETER","2","$4,172.00","11/19/2013","024-814-911",,"$36.25","11/20/2013","$564,900","$341.33","1.00","2","2","RS1","$564,900","1","1,655","$341.33","1.00","House/Single Family","1",,"604-765-7934","3.255% ON 1ST $100,000/1.1625% ON BAL","DORADO",,"1",,,,"4","V3Y 2T5",,,"BC",,,,
"V1034496","Residential Attached","S","1 1850 ARGUE STREET","Citadel PQ","1990","Townhouse","23","Port Coquitlam","Port Coquitlam","3/31/2014","JOANNE","2","$3,323.00","11/1/2013","017-243-220","3","$403.91","11/12/2013","$565,000","$346.20","0.97","2","2","STRATA","$579,900","11","1,632","$346.20","0.97","Townhouse","1",,"604-908-1431","3.255% ON 1ST $100,000/1.1625 ON BAL","PORT CITADEL LANDING",,"1",,,,"2","V3C 5K4",,,"BC",,,,
"V1030766","Residential Attached","S","1403 2668 ASH STREET","Fairview VW","1991","Apartment/Condo","22","Vancouver West","Vancouver","12/31/2013","CALL/TEXT","2","$2,511.00","10/7/2013","014-403-498",,"$452.38","11/18/2013","$567,000","$462.86","0.96","2","2","CD-1","$589,900","42","1,225","$462.86","0.96","Apartment/Condo","1",,"604-505-1858","3.255%-1ST $100K/1.1625% BAL","CAMBRIDGE GARDENS",,"1",,,,"2","V5Z 4K4",,,"BC",,,,
"F1325722","Residential Detached","S","6143 151ST STREET","Sullivan Station","2006","House/Single Family","7","Surrey","Surrey","4/30/2014","Cristian Riquelme","2","$3,266.00","11/12/2013","026-255-910",,,"11/13/2013","$567,000","$186.33","0.99","3","3","S H","$571,000","1","3,043","$186.33","0.99","House/Single Family","1",,"604-505-3177","S-$6920*","OLIVER'S LANE",,"1","44.00",,,"4","V3S 5J7",,"UPON SHOWING","BC",,,,
"V1028705","Residential Attached","S","200 2436 HAYWOOD AVENUE","Dundarave","2013","Apartment/Condo","0","West Vancouver","West Vancouver","12/31/2013","Text Cam Walker","1",,"9/19/2013","012-889-857",,"$177.08","11/21/2013","$569,900","$957.82","0.98","1","1","MF","$579,900","63","595","$957.82","0.98","Apartment/Condo","1",,"604-657-6047","3.22% ON THE FIRST $100,000; 1.15% ON REMAINDER",,,"1",,,,"1","V7V 1Y1",,,"BC",,,,
"V1028937","Residential Attached","S","1106 199 VICTORY SHIP WAY","Lower Lonsdale","2014","Apartment/Condo","0","North Vancouver","North Vancouver","12/15/2013","Lauren Kent","1",,"9/20/2013","222-222-222","12","$242.05","11/15/2013","$569,900","$844.30","1.00","1","1","MFD","$569,900","56","675","$844.30","1.00","Apartment/Condo","1",,"604-671-6115","2.5575% ON FIRST $100,000 AND 1.1625% ON THE BAL","Trophy at the Pier",,"0",,,,"1","V7T 1C3",,"Under Construction","BC",,,,
"V1030238","Residential Detached","S","325 LAURENTIAN CRESCENT","Central Coquitlam","1964","House/Single Family","49","Coquitlam","Coquitlam","10/1/2014","CARRIE YU","3","$3,449.00","10/1/2013","000-576-638",,,"11/14/2013","$570,000","$210.49","0.99","3","3","SFD","$578,800","44","2,708","$210.49","0.95","House/Single Family","1",,"604-537-3999","3.2% ON 1ST 100,000/1.1% ON BAL",,,"2",,,,"4","V3K 1Y2",,,"BC",,,,
"V1031475","Residential Attached","S","8 9888 KEEFER AVENUE","McLennan North","2012","Townhouse","1","Richmond","Richmond","2/28/2014","STELLA CHU","2","$2,200.00","10/7/2013","028-809-343",,"$265.00","11/16/2013","$570,000","$449.53","0.97","3","3","RES","$588,000","40","1,268","$449.53","0.97","Townhouse","1",,"604-307-9307","3.2% ON 1ST $100,000/1.16% ON BAL",,,"1",,,,,"V6Y 0B6",,,"BC",,,,
"V1026878","Residential Attached","S","306 4463 W 10TH AVENUE","Point Grey","2008","Apartment/Condo","5","Vancouver West","Vancouver","2/28/2014","NA AN","1","$2,367.00","9/9/2013","027-547-248",,"$300.49","11/14/2013","$570,000","$695.97","0.95","1","1","C-2","$599,000","66","819","$695.97","0.95","Apartment/Condo","1",,"604-290-7798","3.255% ON 1ST $100K/1.1625% ON BAL","WEST POINT GREY",,"0",,,,"1","V6R 2H8",,,"BC",,,,
"V992760","Residential Detached","S","358 PLEASANT STREET LANE","North Shore Pt Moody","1980","House/Single Family","33","Port Moody","Port Moody","11/30/2013","LEE","2","$3,147.00","2/20/2013","002-226-499",,,"11/13/2013","$570,000","$256.29","0.93","2","4","RS-1","$613,000","266","2,224","$256.29","0.85","House/Single Family","1",,"604-418-7862","3.1% 1ST $100K & 1.125% BAL**",,,"2",,,,,"V3H 3X2",,,"BC",,,,
"F1325430","Residential Detached","S","6298 187TH STREET","Cloverdale BC","1990","House/Single Family","23","Cloverdale","Surrey","5/7/2014","Kim Phillips","2","$2,827.00","11/7/2013","012-162-264",,"$243.47","11/18/2013","$570,000","$267.10","1.00","3","3","RES","$569,900","11","2,134","$267.10","1.00","House/Single Family","1",,"604-581-3838","S-3.22% 1ST 100K/1.15% BAL","Eaglecrest","95x110x131","2","41.00",,,"4","V3S 7N8",,"Upon offer","BC",,"3",,
"V1016375","Residential Attached","S","1102 4333 CENTRAL BOULEVARD","Metrotown","2005","Apartment/Condo","8","Burnaby South","Burnaby","12/15/2013","FRANCISCA XU","2","$2,861.00","7/5/2013","026-115-727",,"$308.90","11/14/2013","$571,000","$539.70","0.95","2","2","APT","$599,800","132","1,058","$539.70","0.95","Apartment/Condo","1",,"604-779-9117","3.22% THE FIRST $100,000 AND 1.15% THE BALANCE","PRESEDIA",,"1",,,,"1","V5H 4W8",,"UPON ACCEPTED OFFER","BC",,,,
"F1326204","Residential Detached","S","2292 CAMERON CRESCENT","Abbotsford East","2008","House/Single Family","5","Abbotsford","Abbotsford","3/31/2014","Curt Derksen","3","$4,726.00","11/21/2013","026-801-256",,,"11/21/2013","$572,000","$188.16","1.00","3","5","RS3","$572,000","0","3,040","$188.16","1.00","House/Single Family","2",,"778-908-8610","S-3.22% 1ST 100K/1.15% BAL",,,"1","53.00",,,,"V3G 0B7",,"UPON ACCEPTED OFFER","BC",,,,
"V1029202","Residential Detached","S","6050 48A AVENUE","Holly","1971","House/Single Family","42","Ladner","Ladner","12/31/2013","Teri or Trisha","1","$2,940.00","9/22/2013","010-526-111",,,"11/16/2013","$572,500","$292.09","0.97","2","3","RM1","$589,000","55","1,960","$292.09","0.97","House/Single Family","1",,"604-897-2010","3.255% ON 1ST $100,000/1.1625% ON THE BAL.",,"115","1","60.00",,,"4","V4K 1Y6",,,"BC",,,,
"V1034375","Residential Attached","S","15 6700 RUMBLE STREET","South Slope","1992","Townhouse","21","Burnaby South","Burnaby","4/30/2014","Elena","2","$3,066.00","10/31/2013","017-430-445",,"$311.16","11/16/2013","$575,000","$313.18","0.99","3","4","RM-1","$579,000","16","1,836","$313.18","0.99","Townhouse","1",,"604-240-3635","2.5% ON THE FIRST 100K AND 1% BAL","Francisco Lane",,"1",,,,"4","V5E 4H7",,,"BC",,,,
"F1320533","Residential Detached","S","1729 156A STREET","King George Corridor","1960","House/Single Family","53","South Surrey White Rock","Surrey","12/29/2013","Derrick Sims","2","$2,677.00","8/30/2013","005-619-114",,,"11/18/2013","$575,000","$467.48","0.96","2","2","SF","$599,000","80","1,230","$467.48","0.93","House/Single Family","1",,"778-227-8385","S-3.22% 1ST 100K/1.15% BAL",,"137","1","60.00",,,"4","V4A 4V9",,,"BC",,,,
"F1323883","Residential Attached","S","7 15020 27A AVENUE","Sunnyside Park Surrey","1996","Townhouse","17","South Surrey White Rock","Surrey","2/12/2014","Chris McNeill","2","$2,875.00","10/12/2013","023-254-386",,"$190.79","11/19/2013","$575,000","$377.05","0.97","2","2","MR-15","$595,000","38","1,525","$377.05","0.97","Townhouse","1",,"604-649-5616","S-3.22% 1ST 100K/1.15% BAL","ST.MARTIN'S LANE",,"2",,,,"2","V4P 2Z9",,,"BC",,,,
"N231151","Residential Detached","S","10608 105TH STREET","Fort St. John - City NW","1970","House/Single Family","43","Fort St. John (Zone 60)","Fort St. John","3/30/2014","TEXT RICK C","3","$4,637.00","9/23/2013","008-458-499",,,"11/17/2013","$575,000","$173.98","0.99","4","5","R1","$579,900","55","3,305","$173.98","0.96","House/Single Family","1",,"250-787-5866","3% OF 1ST $100,000, 1.5% REMAINDER.","RIDGEWOOD","135.5","1","71.00",,,,"V1J 5A6",,,"BC",,,,
"V1023963","Residential Attached","S","93 9566 TOMICKI AVENUE","West Cambie","2011","Townhouse","2","Richmond","Richmond","12/31/2013","ANNE LO","2","$2,355.00","8/20/2013","028-709-055",,"$178.00","11/22/2013","$575,000","$439.60","0.98","3","3","ZT67","$589,000","94","1,308","$439.60","0.98","Townhouse","1",,"604-649-3180","3.255% ON 1ST $100,000 AND 1/1625% ON BALANCE",,,"0","0.00",,,,"V6X 0E6",,,"BC",,,,
"F1325157","Residential Detached","S","20295 37A AVENUE","Brookswood Langley","1973","House/Single Family","40","Langley","Langley","3/31/2014","Kathleen Christensen","3","$3,660.00","11/1/2013","000-837-016",,,"11/16/2013","$575,000","$264.73","0.96","3","5","LA","$598,000","15","2,172","$264.73","0.96","House/Single Family","2",,"604-533-3491","S-$3% 1ST 100K/1% BAL*","Brookswood","138","2","77.00",,,"5","V3A 2S9",,,"BC",,,,
"V974237","Residential Detached","S","1213 HORNBY STREET","New Horizons","1980","House/Single Family","32","Coquitlam","Coquitlam","6/30/2014","JAIME M CHEUNG","3","$3,005.00","9/26/2012","005-372-399",,,"11/18/2013","$576,000","$264.22","0.97","3","4","SFD","$593,000","418","2,180","$264.22","0.93","House/Single Family","1",,"604-783-4207","3.255%-1ST $100,000/1.1625% ON BAL",,"98.0","2","41.00",,,"1","V3E 1E4",,,"BC",,,,
"V1030623","Residential Attached","S","601 1838 NELSON STREET","West End VW","1990","Apartment/Condo","23","Vancouver West","Vancouver","12/24/2013","Grant","2","$2,038.00","9/29/2013","015-123-499",,"$442.00","11/14/2013","$576,000","$645.74","0.96","2","2","APT","$599,000","46","892","$645.74","0.93","Apartment/Condo","1",,"604-250-5183","3.22% ON THE 1ST $100,000. & 1.15% ON THE BALANCE","Admiral Point",,"1",,,,"1","V6G 1N1",,,"BC",,,,
"V1036238","Residential Attached","S","202 2255 YORK AVENUE","Kitsilano","1975","Apartment/Condo","38","Vancouver West","Vancouver","5/31/2014","DAVE DALBY","2","$2,109.00","11/15/2013","003-656-047","3","$392.79","11/19/2013","$578,800","$548.63","1.00","2","2","RM-4","$578,800","4","1,055","$548.63","1.00","Apartment/Condo","1",,"604-837-4566","3.255-100/1.1625","THE BEACH HOUSE",,"1",,,,"2","V6K 1C5",,,"BC",,,,
"F1226627","Residential Detached","S","12788 113B AVENUE","Bridgeview","2012","House/Single Family","1","North Surrey","Surrey","11/30/2013","HARI SHARMA","3","$3,022.00","10/29/2012","027-219-607",,,"11/20/2013","$580,000","$229.43","0.92","4","4","SFD","$629,900","387","2,528","$229.43","0.87","House/Single Family","2",,"604-724-4709","S-3.225% 1ST 100K/1.11625% BAL",,"100","1","50.00",,,"6","V3V 3N3",,,"BC",,,,
"V1035049","Residential Attached","S","901 121 W 16TH STREET","Central Lonsdale","2005","Apartment/Condo","8","North Vancouver","North Vancouver","5/5/2014","Elizabeth Dyer","2","$2,621.00","11/5/2013","026-182-688",,"$390.19","11/14/2013","$583,000","$567.12","0.99","2","2","MR","$588,000","9","1,028","$567.12","0.99","Apartment/Condo","1",,"604-209-5609","3.12% ON THE 1ST $100K & 1.15% ON THE BALANCE","SILVA",,"1",,,,,"V7M 1T3",,,"BC",,,,
"F1324505","Residential Detached","S","6272 167B STREET","Cloverdale BC","2004","House/Single Family","9","Cloverdale","Surrey","1/24/2014","Gary C. Park","3","$3,170.00","10/24/2013","025-807-862",,,"11/17/2013","$583,000","$194.20","0.97","4","6","SF","$599,000","24","3,002","$194.20","0.97","House/Single Family","2",,"604-618-6002","S-3.22% 1ST 100K/1.15% BAL","POET'S WYND","78.35","1","52.14",,,"4","V3S 0Z2",,,"BC",,,,
"F1325412","Residential Detached","S","8840 143RD STREET","Bear Creek Green Timbers","1988","House/Single Family","25","Surrey","Surrey","6/30/2014","DARRYL","3","$3,351.00","11/6/2013","008-903-174",,,"11/22/2013","$583,000","$211.85","0.97","3","5","RF","$599,000","16","2,752","$211.85","0.97","House/Single Family","2",,"604-590-2444","S-3.22% 1ST 100K/1.15% BAL",,"129","2","32.00",,,"6","V3V 7T2",,,"BC",,,,
"F1317353","Residential Detached","S","5249 197A STREET","Langley City","1989","House/Single Family","24","Langley","Langley","1/18/2014","Touchbase","4","$4,216.00","7/18/2013","008-366-527",,,"11/13/2013","$584,000","$186.88","0.97","4","4","SF","$599,900","118","3,125","$186.88","0.90","House/Single Family","2",,"604-538-8888","S-3.22% 1ST 100K/1.15% BAL*","Brydon Park","150","2","52.00",,,"2","V3A 7Y1",,,"BC",,,,
"F1321378","Residential Detached","S","2397 150B STREET","Sunnyside Park Surrey","1986","House/Single Family","27","South Surrey White Rock","Surrey","3/1/2014","Paula Burns","2","$3,640.00","9/11/2013","001-941-267",,,"11/13/2013","$585,000","$295.31","0.92","2","3","RF","$638,880","63","1,981","$295.31","0.88","House/Single Family","1",,"604-786-2890","S-3.22% 1ST 100K/1.15% BAL","Meridian","126","2","66.44",,,"6","V4A 4N8",,"Power of Attorney","BC",,,,
"F1314277","Residential Detached","S","20181 72ND AVENUE","Willoughby Heights","2007","House/Single Family","6","Langley","Langley","12/28/2013","COLIN HILL","4","$4,533.00","6/11/2013","026-525-038",,,"11/22/2013","$585,000","$163.27","0.95","5","6","R-CL","$619,000","164","3,583","$163.27","0.93","House/Single Family","1",,"778-227-9000","S-3.2% 1ST 100K/1.15% BAL*",,"75","1","53.00",,,"4","V2Y 3G4",,,"BC",,,,
"V1026951","Residential Attached","S","3507 4880 BENNETT STREET","Metrotown","2013","Apartment/Condo","0","Burnaby South","Burnaby","3/10/2014","DANNY","2","$0.00","9/11/2013","029-052-351",,"$215.66","11/13/2013","$585,000","$734.92","0.97","2","2","RM3","$603,000","63","796","$734.92","0.97","Apartment/Condo","1",,"604-307-3322","3.255%-1ST $100K/1.1625% BAL","CHANCELLOR",,"0",,,,"1","V5H 0C1",,,"BC",,,,
"F1314348","Residential Detached","S","8328 133 STREET","Queen Mary Park Surrey","1998","House/Single Family","15","Surrey","Surrey","12/15/2013","Touchbase / Lucky Gill","4","$3,411.00","6/13/2013","023-502-045",,,"11/17/2013","$587,000","$202.41","0.93","5","5","RF","$629,000","157","2,900","$202.41","0.91","House/Single Family","2",,"604-767-7274","S-3% 1ST 100K/1% BAL",,"120","2","50.00",,,"6","V3W 1E4",,"upon accepted offer","BC",,,,
"V1034509","Residential Detached","S","25029 DEWDNEY TRUNK ROAD","Websters Corners","1998","House/Single Family","15","Maple Ridge","Maple Ridge","6/30/2014","William Hong","4","$5,287.00","11/1/2013","010-253-262",,,"11/19/2013","$587,500","$178.03","0.95","4","6","RS1","$619,900","18","3,300","$178.03","0.95","House/Single Family","2",,"778-997-0427","3% ON THE 1ST $100,000 & 1% ON BALANCE",,,"1",,,,"6","V4R 1X6",,,"BC",,,,
"F1325641","Residential Detached","S","7820 156A STREET","Fleetwood Tynehead","1994","House/Single Family","19","Surrey","Surrey","2/28/2014","DAN HUSTY","2","$3,225.00","11/10/2013","017-920-299",,,"11/20/2013","$588,500","$274.36","0.98","3","4","RF","$599,900","10","2,145","$274.36","0.98","House/Single Family","1",,"604-916-1500","S-3.22% 1ST 100K/1.15% BAL","Fleetwood Park Area","126X114X94","2","36.00",,,"4","V4N 0X5",,,"BC",,,,
"V1031666","Residential Detached","S","146 E TENTH AVENUE","The Heights NW","1957","House/Single Family","56","New Westminster","New Westminster","1/8/2014","JIM YOUNG","2","$3,301.00","10/8/2013","010-315-438",,,"11/15/2013","$590,000","$282.57","0.96","2","4","RS-1","$613,500","38","2,088","$282.57","0.94","House/Single Family","1",,"604-298-1600","3.255% ON 1ST $100,000 & 1.15% ON BALANCE**",,"116","2","51.69",,,,"V3L 4R6",,,"BC",,,,
"F1322678","Residential Detached","S","5927 129TH STREET","Panorama Ridge","2011","House/Single Family","2","Surrey","Surrey","12/31/2013","Vinny Sharma","3","$1,173.00","9/25/2013","028-322-525",,,"11/17/2013","$590,000","$272.27","0.96","4","5","RF9","$614,900","53","2,167","$272.27","0.94","House/Single Family","2",,"604-836-8686","S-3.22% 1ST 100K/1.15% BAL + BONUS*",,"150","2","27.22",,,"4","V3X 0B9",,,"BC",,,,
"V1026942","Residential Attached","S","2 8531 WILLIAMS ROAD","Saunders","2013","Townhouse","0","Richmond","Richmond","5/15/2014","JEFF","2","$15,960.00","9/11/2013","800-079-752","2","$180.41","11/17/2013","$590,640","$465.44","1.06","3","3","RTL4","$558,800","67","1,269","$465.44","1.06","Townhouse","1",,"604-649-7856","3.255% ON FIRST $100,000/1.1625% ON BAL",,,"1",,,,"2","V7A 1G7",,"NEW CONSTRUCTION","BC",,,,
