"ML #","Prop Type","Status","Address","S/A","Yr Blt","TypeDwel","Age","Area","City","Expiry Date","For Appointment Call","Full Baths","Gross Taxes","List Date","P.I.D.#","Stories in Building","Strata Maint Fee","Sold Date","Sold Price","Sold Price per SqFt","SP/LP Ratio","Total Baths","Total Bedrooms","Zoning","List Price","Days On Market","Floor Area -Grand Total","Sold Price Per SQFT","SP/OLP Ratio","Type","# of Kitchens","Access to Property","Appointment Phone Number","Commission","Complex/Subdivision","Depth","Fireplaces","Frontage - Feet","Info Package Available?","PAD Rental","Parking Places - Total","Postal Code","Potential for Rezoning?","Prop Disclosure Statement","Province","Sanitary Sewer","Storeys in Building","Storm Sewer","Water Supply"
"V1037983","Residential Attached","S","402 170 W 1ST STREET","Lower Lonsdale","2005","Apartment/Condo","8","North Vancouver","North Vancouver","3/31/2014","Stephanie call/text/Touchbase","2","$1,889.00","12/2/2013","026-171-716","13","$344.02","12/12/2013","$450,000","$567.47","0.90","2","2","CD-437","$499,900","10","793","$567.47","0.90","Apartment/Condo","1",,"604-812-7158","3.22% ON THE 1ST $100,000 + 1.15% ON THE BALANCE","ONE PARK LANE",,"1",,,,"1","V7M 3P2",,,"BC",,,,
"H1301604","Residential Detached","S","46049 CLARKE DRIVE","Chilliwack N Yale-Well","1936","House/Single Family","77","Chilliwack","Chilliwack","12/31/2013","Mark","2","$2,796.00","4/22/2013","002-196-786",,,"12/13/2013","$451,000","$141.29","0.90","2","4","R1A","$499,900","235","3,192","$141.29","0.84","House/Single Family","1",,"604-378-2225","2.5% 1ST 100K/ 1.25% BAL L 1/2 BF",,"139","1","100.00",,,"8","V2P 3N5",,,"BC",,,,
"V1035167","Residential Attached","S","2310 VINE STREET","Kitsilano","1988","Townhouse","25","Vancouver West","Vancouver","1/31/2014","Jacky/Touch Base","1","$1,515.00","11/6/2013","011-251-042","2","$215.00","12/11/2013","$451,250","$601.67","0.98","1","2","RM-12F","$459,000","35","750","$601.67","0.98","Townhouse","1",,"604-780-5677","3.255% ON THE FIRST 100K + 1.1625% ON BALANCE",,,"1",,,,"1","V6K 3K5",,,"BC",,,,
"N232483","Residential Detached","S","8616 84TH STREET","Fort St. John - City SE","2013","House/Single Family","0","Fort St. John (Zone 60)","Fort St. John","5/31/2014","MITCHELL","3","$0.00","12/2/2013","029-106-401",,,"12/4/2013","$451,274","$229.66","1.00","3","5","R2","$450,000","2","1,965","$229.66","1.00","House/Single Family","2",,"250-785-8051","3% ON 1ST $100,000/1.25% ON REMAINDER","ENERGY PARK SUBDIVISION","40.5","0","0.00",,,,"V1J 5A2",,,"BC",,,,
"V1033497","Residential Attached","S","18 8531 BENNETT ROAD","Brighouse South","1987","Townhouse","26","Richmond","Richmond","1/31/2014","CORINNE","2","$1,904.00","10/23/2013","004-842-537","2","$245.63","12/8/2013","$453,000","$320.14","0.97","3","3","RAM1","$465,000","46","1,415","$320.14","0.95","Townhouse","1",,"604-329-4064","3.255% ON 1ST $100,000 & 1.1625% ON BAL","BENNETT PLACE",,"1",,,,"2","V6Y 3M7",,"INVESTMENT PROPERTY","BC",,,,
"V1032776","Residential Attached","S","8 39758 GOVERNMENT ROAD","Northyards","2006","1/2 Duplex","7","Squamish","Squamish","4/16/2014","KRISTI HERNANDEZ","2","$3,234.00","10/17/2013","026-589-711",,"$189.00","12/9/2013","$455,000","$274.43","0.97","3","3","RM2","$469,900","53","1,658","$274.43","0.97","1/2 Duplex","1",,"604-815-8321","3.185% ON THE 1ST $100K & 1.1375% ON THE BALANCE","ARBOURWOODS",,"1",,,,"3","V8B 0G3",,,"BC",,,,
"V1038845","Residential Attached","S","208 3680 BANFF COURT","Northlands","1993","Apartment/Condo","20","North Vancouver","North Vancouver","4/30/2014","Marco","2","$3,074.00","12/11/2013","017-895-332",,"$384.00","12/14/2013","$455,000","$329.95","0.99","2","2","MF","$459,000","3","1,379","$329.95","0.99","Apartment/Condo","1",,"604-240-4160","3.25% ON 1ST $100,000 AND 1.15% ON BALANCE","Indian River",,"1",,,,"1","V7H 2Y7",,,"BC",,,,
"V1029506","Residential Attached","S","3 1222 CAMERON STREET","Uptown NW","2003","Townhouse","10","New Westminster","New Westminster","12/31/2013","STEFANIA","3","$2,442.00","9/25/2013","025-738-569",,"$130.00","12/13/2013","$455,000","$288.89","0.95","4","3","RM2A","$479,000","79","1,575","$288.89","0.95","Townhouse","1",,"604-526-2888","3.22% ON 1ST 100K/ 1.15% ON BAL.",,,"1",,,,"1","V3M 1W6",,,"BC",,,,
"F1324723","Residential Detached","S","18926 64TH AVENUE","Cloverdale BC","1991","House/Single Family","22","Cloverdale","Surrey","4/28/2014","Shawn","2","$2,553.00","10/28/2013","015-250-369",,,"12/2/2013","$455,000","$272.46","0.96","2","4","SF","$473,500","35","1,670","$272.46","0.94","House/Single Family","1",,,"S-3.22% 1ST 100K/1.15% BAL",,,"1","58.00",,,"8","V3S 7W1",,,"BC",,,,
"F1321621","Residential Attached","S","48 21848 50 AVENUE","Murrayville","1990","Townhouse","23","Langley","Langley","3/14/2014","Maureen","2","$3,183.00","9/14/2013","016-381-785",,"$379.82","12/5/2013","$455,000","$230.50","0.98","3","2","RM1","$462,900","82","1,974","$230.50","0.97","Townhouse","1",,"604-513-2300","S-3.22% 1ST 100K/1.15% BAL","Cedar Crest","0","2","0.00",,,"3","V3A 8A9",,,"BC",,,,
"V1030654","Residential Attached","S","4 230 SALTER STREET","Queensborough","2012","Townhouse","1","New Westminster","New Westminster","12/20/2013","PORT ROYAL PRESENTATION CENTRE","2","$2,811.00","10/3/2013","028-614-101","3","$236.08","12/1/2013","$455,900","$325.64","0.96","3","3","CD-1","$475,900","59","1,400","$325.64","0.96","Townhouse","1",,"604-520-9890","3.55% ON THE FIRST $100,000, 1.2% ON THE BALANCE","Flow",,"2",,,,,"V3M 0G1",,,"BC",,,,
"V1037906","Residential Attached","S","710 251 E 7TH AVENUE","Mount Pleasant VE","2012","Apartment/Condo","1","Vancouver East","Vancouver","2/3/2014","SYLVIA","2","$1,828.00","12/2/2013","028-757-416",,"$337.56","12/7/2013","$457,000","$597.39","0.97","2","2","IC-3","$469,900","5","765","$597.39","0.97","Apartment/Condo","1",,"604-351-8417","3.255% ON 1ST $100,000 + 1.1625% OF THE BALANCE","DISTRICT",,"0",,,,"1","V5Y 1L9",,,"BC",,,,
"V987126","Residential Attached","S","617 7831 WESTMINSTER HIGHWAY","Brighouse","2003","Apartment/Condo","10","Richmond","Richmond","12/31/2013","SAM","2","$1,982.00","1/22/2013","025-595-407",,"$313.00","12/5/2013","$457,800","$421.55","0.98","2","2","CDT1","$468,000","317","1,086","$421.55","0.94","Apartment/Condo","1",,"604-710-1717","3.255% ON 1ST $100,000/1.1625% ON BAL","THE CAPRI",,"1",,,,"2","V6X 1A4",,,"BC",,,,
"V999008","Residential Detached","S","4858 EAGLEVIEW ROAD","Sechelt District","1995","House/Single Family","18","Sunshine Coast","Sechelt","1/31/2014","JOHN MCKENZIE","2","$3,856.00","4/1/2013","011-498-803",,,"12/12/2013","$458,000","$225.62","0.96","3","3","R-1","$479,000","255","2,030","$225.62","0.88","House/Single Family","1",,"604-740-1304","3.255%-1ST $100K/1.1625% BAL",,"167","1","81.00",,,"4","V0N 3A2",,,"BC",,,,
"V1032072","Residential Attached","S","7479 MAGNOLIA TERRACE","Highgate","1999","Townhouse","14","Burnaby South","Burnaby","1/31/2014","MIKE LI","2","$2,430.00","10/15/2013","024-451-959","2","$216.01","12/10/2013","$459,000","$406.91","0.99","2","3","STRATA","$463,000","56","1,128","$406.91","0.98","Townhouse","1",,"778-840-2357","3.255% ON THE 1ST $100K & 1.1625% ON BAL.",,,"1",,,,"2","V5E 4K8",,"dated Oct.13,2013","BC",,,,
"V1032935","Residential Attached","S","8 9671 CAPELLA DRIVE","West Cambie","1993","Townhouse","20","Richmond","Richmond","4/30/2014","VIVIAN YIM","2","$1,971.00","10/20/2013","017-893-313","2","$188.35","12/9/2013","$459,000","$323.24","0.97","3","3","RTL1","$475,000","50","1,420","$323.24","0.97","Townhouse","1",,"604-728-2238","3.255% ON 1ST $100,000 / 1.1625% ON BALANCE","OAKLAND GATE",,"1",,,,,"V6X 3R1",,,"BC",,,,
"V1030851","Residential Attached","S","1102 7108 COLLIER STREET","Highgate","2006","Apartment/Condo","7","Burnaby South","Burnaby","1/31/2014","WILLIAM LEE","2","$2,587.00","10/4/2013","026-621-185",,"$268.96","12/3/2013","$459,000","$433.02","0.92","2","2","STRATA","$499,000","60","1,060","$433.02","0.92","Apartment/Condo","1",,"604-671-2404","3.255% 1ST $100,000/1.1625% BAL",,,"1",,,,"2","V5E 0A1",,,"BC",,,,
"F1326907","Residential Detached","S","17357 62A AVENUE","Cloverdale BC","1977","House/Single Family","36","Cloverdale","Surrey","3/31/2014","DIPA","1","$2,402.00","12/6/2013","003-957-381",,,"12/13/2013","$460,000","$372.17","0.93","2","3","RES","$493,000","7","1,236","$372.17","0.93","House/Single Family","1",,"604-996-1000","S-3.22% 1ST 100K/1.15% BAL",,"120","0","60.00",,,"1","V3S 5H9",,"OWNER NEVER LIVED IN","BC",,,,
"V1037389","Residential Attached","S","1104 140 E KEITH ROAD","Central Lonsdale","1976","Apartment/Condo","37","North Vancouver","North Vancouver","6/30/2014","JOHN JENNINGS","1","$2,196.00","11/25/2013","003-906-680",,"$405.00","12/11/2013","$460,000","$474.23","0.96","2","2","RES","$479,000","16","970","$474.23","0.96","Apartment/Condo","1",,"604-790-1900","3.22% ON 1ST $100,000/1.15% ON BAL",,,"0",,,,"1","V7L 1T8",,,"BC",,,,
"V1036957","Residential Attached","S","1109 933 HORNBY STREET","Downtown VW","2005","Apartment/Condo","8","Vancouver West","Vancouver","3/31/2014","KRYS","1","$1,800.00","11/19/2013","026-364-875",,"$279.95","12/6/2013","$460,000","$613.33","0.98","1","2","CD-1","$469,900","17","750","$613.33","0.98","Apartment/Condo","1",,"604-341-9927","3.225% 1ST 100K/1.115% ON BAL","ELECTRIC AVENUE",,"0",,,,"1","V6Z 3G4",,,"BC",,,,
"F1322613","Residential Detached","S","12850 104A AVENUE","Cedar Hills","1982","House/Single Family","31","North Surrey","Surrey","3/31/2014","Touchbase","3","$2,620.00","9/27/2013","005-699-827",,,"12/7/2013","$461,000","$224.88","0.98","3","4","RF","$469,000","71","2,050","$224.88","0.96","House/Single Family","1",,"778-998-1711","S-3.22% 1ST 100K/1.15% BAL","Kwantlen Park","127x85x124","1","50.00",,,"6","V3T 1Y4",,"Upon accepted offer","BC",,,,
"V1003016","Residential Detached","S","619 GLEN ROAD","Gibsons & Area","1980","House/Single Family","33","Sunshine Coast","Gibsons","4/26/2014","Teresa Bartrim","2","$3,530.00","4/22/2013","007-259-387",,,"12/10/2013","$462,000","$172.58","0.95","2","2","R3","$489,000","232","2,677","$172.58","0.86","House/Single Family","1",,"604-885-3295","3.255% ON 1ST $100,000;1.1625% ON BALANCE","Heritage Hills","108.53","2","98.69",,,,"V0N 1V9",,,"BC",,,,
"F1325356","Residential Detached","S","2240 LUMAR PLACE","Central Abbotsford","1973","House/Single Family","40","Abbotsford","Abbotsford","5/1/2014","Krista or Touchbase","3","$3,966.00","11/8/2013","007-479-646",,,"12/4/2013","$465,500","$122.50","0.98","4","4","RS2","$474,900","26","3,800","$122.50","0.98","House/Single Family","1",,"604-855-0800","S-3.22% 1ST 100K/1.15% BAL",,"IRR","1","35.00",,,"8","V2S 4R9",,,"BC",,,,
"F1326748","Residential Detached","S","8 16920 80TH AVENUE","Fleetwood Tynehead","1997","Townhouse","16","Surrey","Surrey","3/31/2014","RAJI/TOUCHBASE","3","$2,530.00","12/1/2013","023-888-377",,"$321.33","12/1/2013","$466,000","$162.09","0.98","3","3","RM10","$474,900","0","2,875","$162.09","0.98","Townhouse","2",,"604-773-0352","S-3.22% 1ST 100K/1.15% BAL","STONERIDGE",,"2",,,,"2","V4N 5A1",,,"BC",,,,
"V1035182","Residential Attached","S","16 7651 FRANCIS ROAD","Broadmoor","1982","Townhouse","31","Richmond","Richmond","2/28/2014","Brad/Touchbase","1","$1,820.00","11/5/2013","002-063-689","2","$235.00","12/9/2013","$466,500","$349.70","0.98","3","3","RTL1","$478,000","34","1,334","$349.70","0.98","Townhouse","1",,"604-805-8885","3.255% ON 1ST $100,000/1.1625% ON BAL","Sunrise Gardens",,"1",,,,"2","V6Y 1A3",,"owner never occupied","BC",,,,
"F1326147","Residential Detached","S","33471 CHERRY AVENUE","Mission BC","2012","House/Single Family","1","Mission","Mission","2/19/2014","DAVE FERENCZ","2","$3,708.00","11/19/2013","028-277-104",,,"12/14/2013","$467,000","$132.67","0.99","3","3","RS1","$469,900","25","3,520","$132.67","0.99","House/Single Family","1",,"604-316-5601","S-$3000",,,"1","31.00",,,"8","V2V 2V5",,,"BC",,,,
"V1035829","Residential Attached","S","1301 2077 ROSSER AVENUE","Brentwood Park","2013","Apartment/Condo","0","Burnaby North","Burnaby","1/8/2014","MUNA TAYOUR","2",,"11/8/2013","029-040-256","33","$318.92","12/13/2013","$468,000","$498.93","0.99","2","2","CD","$472,900","35","938","$498.93","0.96","Apartment/Condo","1",,"604-785-4868","3.255% ON 1ST $100,000 & 1.1625% ON BAL","VANTAGE",,"0",,,,"1","V5C 0G6",,"DEVELOPER DISCLOSURE","BC",,,,
"V1038693","Residential Attached","S","209 217 W 8TH STREET","Central Lonsdale","2013","Apartment/Condo","0","North Vancouver","North Vancouver","3/6/2014","QUEEN MARY","2",,"12/6/2013","029-202-612","4","$318.82","12/9/2013","$469,900","$564.78","1.00","2","2","RM-6","$469,900","3","832","$564.78","1.00","Apartment/Condo","1",,"604-770-1645","3.255% ON 1ST $100,000/1.1625% ON BAL","QUEEN MARY",,"1",,,,"1","V7M 3L8",,"NEW CONSTRUCTION","BC",,,,
"F1326407","Residential Detached","S","12552 99TH AVENUE","Cedar Hills","1961","House/Single Family","52","North Surrey","Surrey","12/31/2014","Mike M. Milic","2","$2,919.00","11/28/2013","000-538-884",,,"12/11/2013","$470,000","$223.81","1.00","2","6","SFR","$469,000","13","2,100","$223.81","1.00","House/Single Family","2",,"604-220-2755","S-3.255% 1ST 100K/1.1625% BAL",,"110","2","65.50",,,"8","V3V 2P5",,"OWNER NEVER OCCUPIED HOME","BC",,,,
"V1035863","Residential Attached","S","29 2723 E KENT AVE NORTH AVENUE","Fraserview VE","1995","Townhouse","18","Vancouver East","Vancouver","2/28/2014","Janet","2","$1,746.00","11/13/2013","023-086-980",,"$375.00","12/10/2013","$470,000","$373.61","1.02","2","3","CD-1","$459,900","27","1,258","$373.61","1.02","Townhouse","1",,"604-220-9982","3.255% ON THE 1ST 100K, 1.1625 ON BALANCE","RIVERSIDE GARDENS",,"1",,,,"2","V5S 3T9",,,"BC",,,,
"V1034489","Residential Detached","S","10146 240TH STREET","Albion","2012","House/Single Family","1","Maple Ridge","Maple Ridge","10/31/2014","HUBER TEAM","2","$4,015.00","10/31/2013","026-948-851",,,"12/11/2013","$472,000","$139.73","1.02","3","3","RES","$463,900","41","3,378","$139.73","1.02","House/Single Family","1",,"604-839-8647","3.255% ON 1ST $100,000./& 1.1625% ON BALANCE","MAIN STONE CREEK",,"1",,,,"4","V2W 1Z9",,"NEW CONSTRUCTION","BC",,,,
"F1324588","Residential Detached","S","14477 91 AVENUE","Bear Creek Green Timbers","1982","House/Single Family","31","Surrey","Surrey","4/30/2014","AM - txt/call/TB ok","2","$2,671.00","10/28/2013","002-504-685",,,"12/11/2013","$473,000","$235.56","0.97","3","4","SF","$489,900","44","2,008","$235.56","0.95","House/Single Family","1",,"604-347-8737","S-3.22% 1ST 100K/1.15% BAL","Green Timbers",,"2","36.00",,,"5","V3R 7Y6",,"Dated October 3, 2013","BC",,,,
"V1034515","Residential Attached","S","102 3161 W 4TH AVENUE","Kitsilano","2000","Townhouse","13","Vancouver West","Vancouver","2/28/2014","Nancy Ho","2","$1,834.00","11/1/2013","024-643-670",,"$338.00","12/6/2013","$473,500","$565.71","0.99","2","2","RM-4","$479,900","35","837","$565.71","0.99","Townhouse","1",,"604-737-8865","3.255% ON 1ST $100,000 / 1.1625% ON BAL","BRIDGEWATER",,"1",,,,,"V6K 1R6",,,"BC",,,,
"V1031671","Residential Attached","S","709 1028 BARCLAY STREET","West End VW","2011","Apartment/Condo","2","Vancouver West","Vancouver","1/10/2014","IAN TANG","1","$1,976.00","10/10/2013","028-445-121","42","$239.04","12/1/2013","$474,000","$706.41","0.97","1","1","CD-1","$489,000","52","671","$706.41","0.95","Apartment/Condo","1",,"604-839-7347","3.255-100/1.1625",,,"0",,,,"1","V6E 0B1",,,"BC",,,,
"H1301497","Residential Detached","S","45251 CHEHALIS DRIVE","Vedder S Watson-Promontory","2013","House/Single Family","0","Sardis","Sardis","4/30/2014","WENDY TYSON","2",,"4/15/2013","028-122-879",,,"12/10/2013","$475,000","$168.74","0.97","3","3","CD-10","$489,900","239","2,815","$168.74","0.97","House/Single Family","1",,"604-858-7179","3% 1ST 100K/1.5% BAL L 1/2 BF","GARRISON CROSSING",,"1","28.70",,,"4","V2R 0R2",,"NEW CONSTRUCTION","BC",,,,
"V1029819","Residential Attached","S","8266 SABA ROAD","Brighouse","2000","Townhouse","13","Richmond","Richmond","1/29/2014","Valerie Laurendeau","2","$2,027.00","9/29/2013","023-912-324","15","$307.57","12/14/2013","$475,000","$374.61","0.95","3","3","MF","$499,000","76","1,268","$374.61","0.95","Townhouse","1",,"607-273-2828","3.255% ON 1ST $100,000 & 1.1625% ON BAL","CHANCELLOR",,"0",,,,,"V6Y 4C6",,,"BC",,,,
"F1326703","Residential Detached","S","12603 104TH AVENUE","Cedar Hills","1987","House/Single Family","26","North Surrey","Surrey","6/30/2014","NARESH SHARAD OR TOUCHBASE","2","$3,160.00","12/2/2013","016-522-508",,,"12/9/2013","$475,000","$238.93","1.00","2","5","RF","$475,000","7","1,988","$238.93","1.00","House/Single Family","2",,"604-433-4505","S-3.22% 1ST 100K/1.15% BAL",,"119","1","68.00",,,"6","V3V 3H8",,"AT OFFER STAGE","BC",,,,
"F1325166","Residential Detached","S","13374 65TH AVENUE","West Newton","1978","House/Single Family","35","Surrey","Surrey","5/4/2014","Tony Bal","3","$3,390.00","11/4/2013","005-379-318",,,"12/13/2013","$475,000","$206.34","0.95","4","6","SFR","$499,900","39","2,302","$206.34","0.92","House/Single Family","2",,"604-716-4781","S-3.22% 1ST 100K/1.15% BAL","West Newton","irregular","0","32.00",,,"6","V3W 7C9",,"upon acceptance of offer","BC",,,,
"F1325938","Residential Attached","S","21039 79A AVENUE","Willoughby Heights","2012","Townhouse","1","Langley","Langley","5/13/2014","LISA RASSAK","3","$3,604.00","11/13/2013","028-032-624",,,"12/2/2013","$475,000","$199.41","0.99","4","4","R-CL","$479,000","19","2,382","$199.41","0.99","Townhouse","1",,"778-855-9634","S-3.22% 1ST 100K/1.15% BAL",,,"1","25.43",,,"2","V2Y 0H6",,,"BC",,,,
"V1038272","Residential Attached","S","18 7128 18TH AVENUE","Edmonds BE","1995","Townhouse","18","Burnaby East","Burnaby","5/31/2014","TOUCHBASE/TEXT","2","$2,602.00","12/4/2013","019-136-684","4","$195.59","12/5/2013","$476,000","$326.25","0.97","3","3","RM3","$489,000","1","1,459","$326.25","0.97","Townhouse","1",,"604-767-7809","2.5575% 1ST 100K/1.1625% ON BAL","WINSTON GATE",,"1",,,,,"V3N 1H1",,,"BC",,,,
"V1032652","Residential Attached","S","120 8480 GRANVILLE AVENUE","Brighouse South","2004","Apartment/Condo","9","Richmond","Richmond","5/1/2014","BEN","2","$1,772.00","10/17/2013","026-126-419",,"$451.38","12/4/2013","$477,000","$418.79","0.98","2","2","ZMU2","$489,000","48","1,139","$418.79","0.98","Apartment/Condo","1",,"604-349-6349","3.255% ON 1ST $100,000/1.1625% ON BAL.","MONTE CARLO IN THE PALMS",,"1",,,,"2","V6Y 1P6",,,"BC",,,,
"V1023761","Residential Attached","S","301 1679 LLOYD AVENUE","Pemberton NV","2011","Apartment/Condo","2","North Vancouver","North Vancouver","12/22/2013","CHLOE","2","$2,851.00","8/22/2013","028-639-511","4","$273.00","12/4/2013","$477,000","$521.88","0.98","2","2","CONDO","$489,000","104","914","$521.88","0.98","Apartment/Condo","1",,"604-833-6932","3.2% ON FIRST $100,000 & 1.15% ON BALANCE","DISTRICT CROSSING",,"0",,,,"1","V7P 0A9",,,"BC",,,,
"F1318108","Residential Detached","S","27096 27B AVENUE","Aldergrove Langley","1993","House/Single Family","20","Langley","Langley","1/29/2014","Maureen","2","$3,542.00","7/29/2013","018-104-126",,,"12/8/2013","$477,000","$175.76","0.98","3","4","R1B","$489,000","132","2,714","$175.76","0.92","House/Single Family","1",,"604-513-2300","S-3.22% 1ST 100K/1.15% BAL",,"132","3","50.00",,,"4","V4W 3C2",,,"BC",,,,
"V1038173","Residential Detached","S","5323 REGATTA WAY","Neilsen Grove","1989","House/Single Family","24","Ladner","Ladner","4/30/2014","BILL","2","$2,548.00","12/4/2013","011-668-440",,"$86.00","12/9/2013","$478,000","$355.92","1.00","2","2","CD98A","$478,000","5","1,343","$355.92","1.00","House/Single Family","1",,"604-306-1561","3.22% 1ST 100K/1.1625% ON BAL","SOUTH POINTE",,"1","0.00",,,"4","V4K 4R8",,"ABSENT OWNER","BC",,,,
"V1017704","Land Only","S","7554 OBERSON ROAD","Pemberton",,,,"Pemberton","Pemberton","12/31/2013","Betty Jarvis",,"$2,594.00","7/10/2013","008-588-759",,,"12/10/2013","$479,000",,"1.00",,,"AGR-PF","$479,000","153",,,"1.00","House/Single Family",,"Road Access","604-932-9877","3% ON THE 1ST $100,000 + 1.25% ON THE BALANCE","Pemberton","660",,"330.00","Yes",,,"V0N 2L0",,,"BC","Septic",,"None","City/Municipal"
"V1035656","Residential Attached","S","TH7 1889 ROSSER AVENUE","Brentwood Park","2002","Townhouse","11","Burnaby North","Burnaby","4/30/2014","Keith Strang","1","$2,586.00","11/12/2013","025-168-002","2","$238.02","12/11/2013","$480,000","$451.98","0.97","2","2","APT","$495,000","29","1,062","$451.98","0.97","Townhouse","1",,"604-551-4949","3.2% ON 1ST $100,000 & 1.16% ON BALANCE","BUCANAN EAST",,"1","0.00",,,"2","V5C 6R4",,"DATED NOVEMBER 8, 2013","BC",,,,
"N232508","Multifamily","S","80-86 WEDEENE STREET","Kitimat","1956","Fourplex","57","Kitimat (Zone 89)","Kitimat","4/10/2014","IIONA KENNY","1","$2,321.00","12/10/2013","011-939-532",,,"12/12/2013","$480,000","$84.21","0.98","1","5","R3A","$489,900","2","5,700","$84.21","0.98","Fourplex","2",,"250-632-1021","3% ON 1ST $100,000/1.5% ON THE BALANCE",,,"0","0.00",,,,"V8C 1W2",,,"BC",,,,
"V1021870","Residential Attached","S","10 6888 ALDERBRIDGE WAY","Brighouse","2008","Townhouse","5","Richmond","Richmond","2/2/2014","SHERRY LIAO","2","$2,154.00","8/8/2013","027-366-987","15","$464.75","12/11/2013","$480,000","$362.26","0.96","2","3","MF","$499,000","125","1,325","$362.26","0.96","Townhouse","1",,"604-273-2828","3.255% ON 1ST $100,000 / 1.1625% ON BAL","FLO",,"0",,,,"2","V6X 0A7",,,"BC",,,,
"V1010568","Residential Detached","S","40193 KALODON ROAD","Garibaldi Estates","9999","House/Single Family","999","Squamish","Squamish","3/30/2014","MARIANNE WILSON","2","$3,284.00","5/31/2013","007-228-376",,,"12/12/2013","$480,000","$244.90","0.96","2","3","RS-1A","$499,000","195","1,960","$244.90","0.96","House/Single Family","2",,"604-892-7515","3.125% ON THE 1ST $100K & 1.125% ON THE BALANCE",,"230","2","80.00",,,"6","V0N 1T0",,,"BC",,,,
"V1035866","Residential Attached","S","30 41050 TANTALUS ROAD","Garibaldi Estates","2006","Townhouse","7","Squamish","Squamish","4/30/2014","CANDICE DYER","2","$3,270.00","11/12/2013","026-219-221","2","$194.00","12/11/2013","$480,000","$250.13","0.98","3","3","MF","$488,000","29","1,919","$250.13","0.98","Townhouse","1",,"604-306-8911","3.185%-100K/1.1375% ON BALANCE","GREENSIDE ESTATES",,"2",,,,"2","V8B 0M6",,,"BC",,,,
"V1038439","Residential Attached","S","211 928 RICHARDS STREET","Yaletown","2000","Apartment/Condo","13","Vancouver West","Vancouver","12/6/2014","GRADY OR TOUCHBASE","2","$1,535.00","12/6/2013","024-769-321","30","$359.08","12/9/2013","$482,000","$580.72","1.07","2","2","DD","$449,999","3","830","$580.72","1.07","Apartment/Condo","1",,"604-781-7900","3.25% 1ST 100K/1.15% ON BAL","THE SAVOY",,"1",,,,"1","V6B 6P6",,"OVERSEAS OWNER","BC",,,,
"V1032398","Residential Detached","S","40152 GARIBALDI WAY","Garibaldi Estates","1964","House/Single Family","49","Squamish","Squamish","1/31/2014","SPEN HINDE","2","$3,449.00","10/16/2013","009-154-931",,,"12/5/2013","$485,000","$223.30","0.94","2","3","RS-1A","$517,000","50","2,172","$223.30","0.90","House/Single Family","1",,"604-892-6990","3.175% OF 1ST $100,000 & 1.1375% OF BALANCE","GARIBALDI ESTATES","230","2","97.00",,,"3","V0N 3G0",,,"BC",,,,
"F1317045","Residential Detached","S","9363 EBOR ROAD","Annieville","1972","House/Single Family","41","N. Delta","Delta","3/31/2014","Touchbase preferred","2","$2,788.00","7/15/2013","005-818-052",,,"12/6/2013","$485,000","$197.96","0.99","3","5","RS1","$489,900","144","2,450","$197.96","0.97","House/Single Family","2",,"604-572-5262","S-3.22% 1ST 100K/1.15% BAL",,"103","2","68.76",,,"3","V4C 4R4",,,"BC",,,,
"V1037690","Residential Detached","S","3992 ST. THOMAS STREET","Lincoln Park PQ","1972","House/Single Family","41","Port Coquitlam","Port Coquitlam","6/30/2014","RUPA","2","$2,722.00","11/28/2013","010-131-141",,,"12/4/2013","$485,000","$247.07","0.97","2","4","SFD","$498,000","6","1,963","$247.07","0.97","House/Single Family","2",,"778-863-6600","3.22% ON 1ST $100,000 + 1.16% ON BALANCE",,"122","1","68.00",,,"6","V3B 2Z4",,,"BC",,,,
"V1037573","Residential Attached","S","1463 E KING EDWARD AVENUE","Knight","2008","Townhouse","5","Vancouver East","Vancouver","2/28/2014","DENISE HUI","2","$1,670.00","11/28/2013","027-273-521",,"$443.35","12/9/2013","$485,000","$347.17","0.97","3","3","MULTI","$499,000","11","1,397","$347.17","0.97","Townhouse","1",,"604-723-4297","3.255% 1ST $100K/1.1625% BAL","KING EDWARD VILLAGE",,"0",,,,"2","V5N 5Z4",,,"BC",,,,
"V1028155","Residential Detached","S","2375 CAPE HORN AVENUE","Cape Horn","1983","House/Single Family","30","Coquitlam","Coquitlam","6/30/2014","SAURA","2","$2,721.00","9/18/2013","002-745-241",,,"12/3/2013","$485,000","$298.09","0.97","3","4","RES","$499,999","76","1,627","$298.09","0.97","House/Single Family","1",,"604-526-2888","3.255% ON 1ST 100K/ 1.1625% ON BAL.",,"107","1","55.00",,,"3","V3K 1J7",,"SELLER NEVER LIVED IN","BC",,,,
"F1326389","Residential Detached","S","4161 199A CRESCENT","Brookswood Langley","1977","House/Single Family","36","Langley","Langley","6/25/2014","Brendan M. Connolly","1","$3,580.00","11/25/2013","006-310-036",,,"12/11/2013","$485,000","$205.33","0.97","2","4","SR-1","$499,000","16","2,362","$205.33","0.97","House/Single Family","1",,"604-833-8793","S-3.2% 1ST 100K/1.15% BAL","BROOKSWOOD","135X104","1","60.00",,,"8","V3A 6G2",,,"BC",,,,
